
[00:00:00.000 --> 00:00:02.480]  (主席)在今天講道開始的時候
[00:31:38.960 --> 00:31:41.680]  他就是我們的論社
[00:31:41.680 --> 00:31:42.520]  所以如果要做
[00:31:42.520 --> 00:31:44.480]  嘩!這個門打開很多
[00:31:44.480 --> 00:31:45.600]  不過我們最重要的就是
[00:31:45.600 --> 00:31:46.880]  祈禱
[00:31:46.880 --> 00:31:49.120]  求神幫我們
[00:31:49.120 --> 00:31:51.800]  引導我們做祂要我們做的事情
[00:31:51.800 --> 00:31:54.560]  因為我們不可能做完所有這些事情
[00:31:54.560 --> 00:31:57.560]  但是我們可以做神要我們做的事情
[00:31:57.560 --> 00:31:58.640]  但最重要的是
[00:31:58.640 --> 00:32:00.360]  我們肯定
[00:32:00.360 --> 00:32:02.720]  除了傳福音之外
[00:32:02.720 --> 00:32:06.040]  我們是啟蟲大解密
[00:32:06.040 --> 00:32:07.440]  愛論社如己
[00:32:07.440 --> 00:32:08.360]  愛人如己
[00:32:08.360 --> 00:32:10.360]  我們不只是關心自己的會友
[00:32:10.360 --> 00:32:12.440]  不只是關心基督徒弟兄姊妹
[00:32:12.440 --> 00:32:14.280]  我們關心那些還未信的人
[00:32:14.280 --> 00:32:16.120]  他們的生活形態和我們很不同
[00:32:16.120 --> 00:32:18.400]  他們言語舉措都可能和我們有些差別
[00:32:18.400 --> 00:32:19.200]  不過不要緊
[00:32:19.200 --> 00:32:20.760]  我們是愛他們
[00:32:20.760 --> 00:32:22.040]  幫助他們
[00:32:22.040 --> 00:32:22.640]  弟兄姊妹
[00:32:22.640 --> 00:32:24.080]  這是一個很大的挑戰
[00:32:24.080 --> 00:32:25.400]  不過我相信
[00:32:25.400 --> 00:32:27.520]  這是在聖經的亮光中
[00:32:27.520 --> 00:32:30.600]  主耶穌對教會的期望
[00:32:30.600 --> 00:32:33.560]  求神幫助我們能夠在祂的話語裏面
[00:32:33.560 --> 00:32:35.280]  能夠得以明白
[00:32:35.280 --> 00:32:38.560]  最後我很想大家看一幅圖
[00:32:38.560 --> 00:32:39.840]  PowerPoint
[00:32:39.840 --> 00:32:45.280]  來結束我們這段分享的時間
[00:32:45.280 --> 00:32:47.400]  應該都清楚了
[00:32:47.400 --> 00:32:49.760]  人間有愛
[00:32:49.760 --> 00:32:52.840]  大家看不看到有一間教會
[00:32:52.840 --> 00:32:54.120]  牛頭角浸信會
[00:32:54.120 --> 00:32:56.160]  如果你看左邊那幅圖
[00:32:56.160 --> 00:32:57.400]  就是入口的地方
[00:32:57.400 --> 00:32:58.960]  如果你眼裡都可以看到
[00:32:58.960 --> 00:33:00.640]  寫著牛頭角浸信會
[00:33:00.640 --> 00:33:02.080]  右邊是什麼呢?
[00:33:02.080 --> 00:33:04.960]  右邊是消防員
[00:33:04.960 --> 00:33:06.000]  那裏寫著什麼呢?
[00:33:06.000 --> 00:33:09.120]  這幅圖畫曾經在兩年前
[00:33:09.120 --> 00:33:12.440]  在Facebook或者任何的社交網絡裏面
[00:33:12.440 --> 00:33:15.760]  鼓勵人們一路傳出去分享
[00:33:15.760 --> 00:33:17.560]  那裏寫著牛頭角浸信會
[00:33:17.560 --> 00:33:19.960]  24小時開放
[00:33:19.960 --> 00:33:22.080]  讓消防員休息
[00:33:22.080 --> 00:33:23.640]  提供食水
[00:33:23.640 --> 00:33:28.680]  並主動慰問消防員
[00:33:28.680 --> 00:33:30.400]  大家記得是什麼事了
[00:33:30.400 --> 00:33:32.360]  大概兩年前的
[00:33:32.360 --> 00:33:34.920]  淘大工業村的大火
[00:33:34.920 --> 00:33:38.720]  迷你倉的大火燒了幾天
[00:33:38.720 --> 00:33:40.440]  然後
[00:33:40.440 --> 00:33:43.720]  不幸有兩位消防員殉職
[00:33:43.720 --> 00:33:46.000]  而大家知道那個火災的現場
[00:33:46.000 --> 00:33:48.680]  跟牛頭角浸信會真的很近
[00:33:48.680 --> 00:33:53.280]  走幾十步路就到了
[00:33:53.280 --> 00:33:57.240]  當時有一間教會默默地去支持
[00:33:57.240 --> 00:33:58.360]  這班消防員
[00:33:58.360 --> 00:34:00.320]  大家知道他們要一路輪流走
[00:34:00.320 --> 00:34:01.160]  很辛苦
[00:34:01.160 --> 00:34:02.920]  打開教會
[00:34:02.920 --> 00:34:04.440]  讓他們進來
[00:34:04.440 --> 00:34:07.880]  讓他們可以隨意地休息
[00:34:07.880 --> 00:34:09.760]  給他們飲料
[00:34:09.760 --> 00:34:11.080]  洗澡等等
[00:34:11.080 --> 00:34:13.560]  讓他們能夠舒適
[00:34:13.560 --> 00:34:14.400]  關心他們
[00:34:14.400 --> 00:34:17.400]  24小時開放
[00:34:17.400 --> 00:34:20.040]  就是這樣
[00:34:20.040 --> 00:34:21.160]  所以
[00:34:21.160 --> 00:34:23.080]  有一個消防員看完母心之後
[00:34:23.080 --> 00:34:24.320]  他就寫了一些東西
[00:34:24.320 --> 00:34:26.280]  登了上Facebook
[00:34:26.280 --> 00:34:29.360]  去讚賞這間教會
[00:34:29.360 --> 00:34:32.560]  告訴別人他們真的做了很好的事
[00:34:32.560 --> 00:34:33.880]  我不知道那位人物
[00:34:33.880 --> 00:34:34.920]  本身是不是一個基督徒
[00:34:34.920 --> 00:34:36.440]  不過他就做了這件事
[00:34:36.440 --> 00:34:39.320]  讓我們知道
[00:34:39.320 --> 00:34:41.080]  而我可以告訴大家
[00:34:41.080 --> 00:34:43.640]  因為我也很熟悉牛浸
[00:34:43.640 --> 00:34:47.080]  師母和小女孩都是在牛浸會的
[00:34:47.080 --> 00:34:51.040]  我知道他們前後有三個主日
[00:34:51.040 --> 00:34:52.960]  沒有崇拜
[00:34:52.960 --> 00:34:54.480]  因為完事之後
[00:34:54.480 --> 00:34:57.160]  他們還有很多清洗的作用
[00:34:57.160 --> 00:34:58.320]  才完事
[00:34:58.320 --> 00:35:02.480]  才可以繼續舉辦崇拜的聚會
[00:35:02.480 --> 00:35:05.160]  但是他們願意這樣做
[00:35:05.160 --> 00:35:06.440]  有需要的時候
[00:35:06.440 --> 00:35:07.080]  愛他們
[00:35:07.080 --> 00:35:08.680]  愛周圍的人
[00:35:08.680 --> 00:35:10.960]  讓姐妹輪班來關心
[00:35:10.960 --> 00:35:13.040]  做很多事
[00:35:13.040 --> 00:35:14.360]  這就是大誡命
[00:35:14.360 --> 00:35:15.080]  這就是愛
[00:35:15.080 --> 00:35:15.720]  如果沒有愛
[00:35:15.720 --> 00:35:16.680]  你怎會做這些事
[00:35:16.680 --> 00:35:18.400]  怎會無緣無故做這些事
[00:35:18.400 --> 00:35:20.320]  但是他們在過程中就是做這些事
[00:35:20.320 --> 00:35:22.280]  牛浸大家知道
[00:35:22.280 --> 00:35:24.600]  是我們的大兒子
[00:35:24.600 --> 00:35:26.480]  按著廖牧師的說話
[00:35:26.480 --> 00:35:29.200]  牛浸是我們歷屬靈性的大兒子
[00:35:29.200 --> 00:35:32.840]  他們就是這樣做這些事
[00:35:32.840 --> 00:35:35.120]  後來有些基督教機構想訪問
[00:35:35.120 --> 00:35:37.080]  有些報紙
[00:35:37.080 --> 00:35:39.040]  基督教報章想訪問他們
[00:35:39.040 --> 00:35:40.640]  主任牧師說都不用了
[00:35:40.640 --> 00:35:42.200]  不需要
[00:35:42.200 --> 00:35:44.800]  因為帶著基督的愛心去做
[00:35:44.800 --> 00:35:46.240]  就是最重要
[00:35:46.240 --> 00:35:48.160]  所以這很重要的,頂姐妹
[00:35:48.160 --> 00:35:50.880]  所以今天讓我們拼命傳福音
[00:35:50.880 --> 00:35:55.240]  需要告訴別人十誡的道理
[00:35:55.240 --> 00:35:56.760]  沒有耶穌的救贖
[00:35:56.760 --> 00:35:57.560]  沒有悔改
[00:35:57.560 --> 00:36:00.960]  沒有相信我們不會得到永生
[00:36:00.960 --> 00:36:02.760]  但是除此之外
[00:36:02.760 --> 00:36:04.840]  我們需要有個群體
[00:36:04.840 --> 00:36:06.240]  去用愛心的實踐
[00:36:06.240 --> 00:36:07.320]  這就是大誡命
[00:36:07.320 --> 00:36:09.120]  當我們整個群體這樣做
[00:36:09.120 --> 00:36:12.640]  這就是整全的使命
[00:36:12.640 --> 00:36:14.480]  所以求主幫助我們
[00:36:14.480 --> 00:36:16.280]  藉著主耶穌這番說話
[00:36:16.280 --> 00:36:20.320]  來再一次引導我們前面當走的路
