
[00:00:00.000 --> 00:00:06.000]  今天我想藉著一段經文,指出另外一項我們需要認真思考的工程
[00:42:44.000 --> 00:42:49.000]  是一些好像很不友善或不匹配的人
[00:42:49.000 --> 00:42:51.000]  如果蒙神揀選
[00:42:51.000 --> 00:42:55.000]  這好像是一些不太友善或不太匹配的人
[00:42:55.000 --> 00:42:57.000]  蒙神的揀選
[00:42:57.000 --> 00:42:59.000]  等於進入教會
[00:42:59.000 --> 00:43:02.000]  我們屬靈的家成為一份子的話
[00:43:02.000 --> 00:43:05.000]  然後他得以進入我們的教會
[00:43:06.000 --> 00:43:07.000]  我們屬靈的家成為一份子的話
[00:43:07.000 --> 00:43:09.000]  我們就應該接納他們
[00:43:09.000 --> 00:43:11.000]  我們就應該接納他們
[00:43:11.000 --> 00:43:14.000]  不應該分階級文化背景
[00:43:14.000 --> 00:43:17.000]  我們不應該分階級也不應該分文化的背景
[00:43:17.000 --> 00:43:19.000]  因為他們都是主所寶貴的
[00:43:19.000 --> 00:43:21.000]  因為他們都是主所寶貴的
[00:43:21.000 --> 00:43:23.000]  我們雖然是寄居者和俠侶
[00:43:23.000 --> 00:43:26.000]  雖然我們是寄居的或我們都是客旅
[00:43:26.000 --> 00:43:29.000]  我們要追求認識基督耶穌的真道
[00:43:29.000 --> 00:43:31.000]  我們要追求耶穌基督的真道
[00:43:31.000 --> 00:43:34.000]  在教會裏面效法基督社稷的精神
[00:43:35.000 --> 00:43:37.000]  在教會裏面效法基督社稷的精神
[00:43:37.000 --> 00:43:43.000]  和弟兄姊妹同心無私地去服侍和接待他人
[00:43:43.000 --> 00:43:46.000]  在教會裏面我跟其他弟兄姊妹一起
[00:43:46.000 --> 00:43:49.000]  同心無私地去接待服侍其他的人
[00:43:49.000 --> 00:43:51.000]  討神的喜悅
[00:43:51.000 --> 00:43:53.000]  討神的喜悅
[00:43:53.000 --> 00:43:55.000]  另外一方面我們要有一個責任
[00:43:55.000 --> 00:43:57.000]  另外一方面我們要有一個責任
[00:43:57.000 --> 00:44:00.000]  就是要宣揚基督救人的福音
[00:44:00.000 --> 00:44:03.000]  就是我們要宣揚基督耶穌救人的福音
[00:44:04.000 --> 00:44:08.000]  我們都是蒙神揀選看為寶貴的人
[00:44:08.000 --> 00:44:10.000]  我們都是蒙神揀選看為寶貴的人
[00:44:10.000 --> 00:44:13.000]  所以每一個人每一個弟兄姊妹
[00:44:13.000 --> 00:44:15.000]  所以每一個弟兄姊妹
[00:44:15.000 --> 00:44:18.000]  都有責任去參與和完成
[00:44:18.000 --> 00:44:24.000]  神要作成的建造屬靈生命的工程
[00:44:24.000 --> 00:44:30.000]  我們每一個弟兄姊妹都需要參與去建造屬靈生命的工程
[00:44:30.000 --> 00:44:32.000]  讓我們低頭禱告
[00:44:33.000 --> 00:44:35.000]  这些都是偷渡的。
