
[00:00:00.000 --> 00:00:02.240]  突然之間回到平安
[00:34:53.800 --> 00:34:56.840]  有時我們不懂得去珍惜上帝這份禮物
[00:34:56.840 --> 00:34:59.280]  不尊重上帝的創造
[00:34:59.280 --> 00:35:00.360]  缺乏這份信任
[00:35:00.360 --> 00:35:02.040]  但反過來天秤的另一邊
[00:35:02.040 --> 00:35:03.520]  我們也要提醒自己
[00:35:03.520 --> 00:35:06.280]  有時我們會濫用這份禮物
[00:35:06.280 --> 00:35:08.240]  這個我不想說太多
[00:35:08.240 --> 00:35:10.600]  太追求安逸
[00:35:10.600 --> 00:35:12.160]  同樣有相應的經文說
[00:35:12.160 --> 00:35:14.040]  我們不要太懶惰
[00:35:14.040 --> 00:35:18.640]  我們整天享受在這些休息睡眠裡面
[00:35:18.640 --> 00:35:20.160]  所以很重要的就是
[00:35:20.160 --> 00:35:24.760]  我們懂得應該去按照上帝的設計
[00:35:24.760 --> 00:35:26.680]  應該去休息的時候
[00:35:26.680 --> 00:35:29.280]  我們就去放膽
[00:35:29.280 --> 00:35:32.360]  求神讓我們安穩地去休息
[00:35:32.360 --> 00:35:33.920]  應該努力工作的時候
[00:35:33.920 --> 00:35:36.360]  我們就去努力工作
[00:35:36.360 --> 00:35:37.600]  當然有很多建議
[00:35:37.600 --> 00:35:39.800]  這個我想大家比我更熟悉
[00:35:39.800 --> 00:35:44.240]  怎樣可以好好地去改善睡眠的問題
[00:35:44.240 --> 00:35:47.080]  多做運動 心情等等
[00:35:47.080 --> 00:35:51.080]  特別不要看藍光屏等等
[00:35:51.080 --> 00:35:52.320]  如果再進一步
[00:35:52.320 --> 00:35:53.920]  當然有專業人士
[00:35:53.920 --> 00:35:56.120]  如果有很嚴重的問題的時候
[00:35:56.120 --> 00:35:57.040]  但在屬靈裡面
[00:35:57.040 --> 00:36:00.840]  我覺得怎樣去幫助大家再進一步
[00:36:00.840 --> 00:36:04.160]  其實我覺得真的要開始
[00:36:04.160 --> 00:36:06.320]  從我們屬靈的生命裡面
[00:36:06.320 --> 00:36:08.320]  開始從禱告開始
[00:36:08.320 --> 00:36:12.480]  將這件事完全交給神開始
[00:36:12.480 --> 00:36:14.920]  因為其實我經常覺得
[00:36:14.920 --> 00:36:17.680]  處理事情的方法總是很多
[00:36:17.680 --> 00:36:21.040]  但是有什麼動力可以推動我們
[00:36:21.040 --> 00:36:22.160]  去真正地改變
[00:36:22.160 --> 00:36:24.800]  這個才是重要的
[00:36:24.800 --> 00:36:26.560]  我們自己可能真的不行
[00:36:26.560 --> 00:36:28.360]  我們要將這件事
[00:36:28.360 --> 00:36:29.440]  當我們認清楚的時候
[00:36:29.440 --> 00:36:30.440]  我們交給上帝
[00:36:30.440 --> 00:36:32.600]  求神幫我們
[00:36:32.600 --> 00:36:33.920]  第一點我們要坦然承認
[00:36:33.920 --> 00:36:35.480]  我們過去有沒有體重
[00:36:35.480 --> 00:36:37.000]  我們真的沒有體重
[00:36:37.000 --> 00:36:39.600]  沒有珍惜上帝給我們這份禮物
[00:36:39.600 --> 00:36:41.400]  還有我們去想一下
[00:36:41.400 --> 00:36:42.080]  去反省一下
[00:36:42.080 --> 00:36:45.440]  我們睡不好的原因是什麼呢?
[00:36:45.440 --> 00:36:47.120]  很多不同的原因
[00:36:47.120 --> 00:36:51.240]  是不是我裡面有偶像
[00:36:51.240 --> 00:36:54.800]  用很多東西來取代睡眠
[00:36:54.800 --> 00:36:56.040]  娛樂很重要
[00:36:56.040 --> 00:36:58.560]  開心的時間很重要
[00:36:58.560 --> 00:36:59.200]  等等等等
[00:36:59.200 --> 00:37:01.000]  我不知道是什麼
[00:37:01.000 --> 00:37:04.000]  還有我們有沒有一些地方是焦慮的
[00:37:04.000 --> 00:37:05.960]  很多煩擾我們的地方
[00:37:05.960 --> 00:37:08.240]  我們其實還沒有交給上帝
[00:37:08.240 --> 00:37:10.080]  我們沒有交託給上帝
[00:37:10.080 --> 00:37:16.200]  我們怎樣可以安然地進入我們的安息當中呢?
[00:37:16.200 --> 00:37:17.600]  最後我們立志
[00:37:17.600 --> 00:37:18.440]  在睡眠裡面
[00:37:18.440 --> 00:37:21.560]  我們學習去尊重設計
[00:37:21.560 --> 00:37:23.200]  去信靠 去榮耀神
[00:37:23.200 --> 00:37:24.280]  有一節的聖經
[00:37:24.280 --> 00:37:25.520]  我想大家都很熟悉了
[00:37:25.520 --> 00:37:28.000]  好好睡覺真的可以榮耀神的
[00:37:28.000 --> 00:37:30.760]  臨前十章這裡說到
[00:37:30.760 --> 00:37:32.240]  你們或吃或喝
[00:37:32.240 --> 00:37:35.080]  無論做什麼都要榮耀神而行
[00:37:35.080 --> 00:37:35.760]  同樣道理
[00:37:35.760 --> 00:37:37.880]  我覺得我們生命的每一個層面
[00:37:37.880 --> 00:37:40.120]  包括我們的睡眠
[00:37:40.120 --> 00:37:41.160]  我們的作息
[00:37:41.160 --> 00:37:41.680]  工作
[00:37:41.680 --> 00:37:43.000]  我們都要榮耀神
[00:37:43.000 --> 00:37:44.760]  你們或醒或睡
[00:37:44.760 --> 00:37:45.960]  無論做什麼
[00:37:45.960 --> 00:37:48.360]  都要為榮耀神而行
[00:37:48.360 --> 00:37:49.800]  願神祝福大家
