
[00:00:00.000 --> 00:00:06.500]  今晚的題目叫「從領恩開始去探索禱告的合宜態度與模式」
[00:35:00.000 --> 00:35:02.000]  同時運作的
[00:35:02.000 --> 00:35:04.000]  上帝的審判
[00:35:04.000 --> 00:35:06.000]  和祝福
[00:35:06.000 --> 00:35:08.000]  也有同時的運作
[00:35:08.000 --> 00:35:10.000]  當
[00:35:10.000 --> 00:35:12.000]  上帝的運作
[00:35:12.000 --> 00:35:14.000]  在一個信服
[00:35:14.000 --> 00:35:16.000]  他的人身上的時候
[00:35:16.000 --> 00:35:18.000]  上帝就會將他的
[00:35:18.000 --> 00:35:20.000]  祝福和恩典
[00:35:20.000 --> 00:35:22.000]  給那個人
[00:35:22.000 --> 00:35:24.000]  但當那個人
[00:35:24.000 --> 00:35:26.000]  不願意上帝的
[00:35:26.000 --> 00:35:28.000]  帶領,拒絕上帝
[00:35:28.000 --> 00:35:30.000]  的時候,上帝就收回
[00:35:30.000 --> 00:35:32.000]  那個有道人向善
[00:35:32.000 --> 00:35:34.000]  向真
[00:35:34.000 --> 00:35:36.000]  土神喜悅的光景去走
[00:35:36.000 --> 00:35:38.000]  於是怎麼樣
[00:35:38.000 --> 00:35:40.000]  上帝就留
[00:35:40.000 --> 00:35:42.000]  那個惡的靈
[00:35:42.000 --> 00:35:44.000]  在你和我裡面
[00:35:44.000 --> 00:35:46.000]  這個叫做
[00:35:46.000 --> 00:35:48.000]  罪
[00:35:48.000 --> 00:35:50.000]  所以在這段聖經當中
[00:35:50.000 --> 00:35:52.000]  說到惡魔從耶和華來
[00:35:52.000 --> 00:35:54.000]  其實只不過是上帝
[00:35:54.000 --> 00:35:56.000]  去承傳
[00:35:56.000 --> 00:35:58.000]  人的罪性
[00:35:58.000 --> 00:36:00.000]  的加一把
[00:36:00.000 --> 00:36:02.000]  上帝
[00:36:02.000 --> 00:36:04.000]  甚至可以猜
[00:36:04.000 --> 00:36:06.000]  撒旦去做
[00:36:06.000 --> 00:36:08.000]  上帝的工作
[00:36:08.000 --> 00:36:12.000]  你沒聽錯
[00:36:12.000 --> 00:36:14.000]  約伯記是一個典型例子
[00:36:14.000 --> 00:36:16.000]  約伯記不是教你受苦的
[00:36:16.000 --> 00:36:18.000]  千萬不要再說約伯記
[00:36:18.000 --> 00:36:20.000]  教你受苦,約伯記裡面
[00:36:20.000 --> 00:36:22.000]  上帝叫約伯祈禱
[00:36:22.000 --> 00:36:24.000]  你看看約伯祈完禱怎麼辦
[00:36:24.000 --> 00:36:26.000]  天天祈禱的
[00:36:26.000 --> 00:36:28.000]  結果怎麼樣
[00:36:28.000 --> 00:36:30.000]  死了他的小孩
[00:36:30.000 --> 00:36:32.000]  他每天祈禱
[00:36:32.000 --> 00:36:34.000]  天天獻贖罪祭
[00:36:34.000 --> 00:36:36.000]  小孩會死的
[00:36:36.000 --> 00:36:38.000]  我不是這樣說,不是你
[00:36:38.000 --> 00:36:40.000]  在約伯記裡面是這樣記載
[00:36:40.000 --> 00:36:42.000]  上帝甚至可以容許
[00:36:42.000 --> 00:36:44.000]  撒旦成為
[00:36:44.000 --> 00:36:46.000]  去操練約伯
[00:36:46.000 --> 00:36:48.000]  怎樣尊敬
[00:36:48.000 --> 00:36:50.000]  上帝的主權
[00:36:50.000 --> 00:36:52.000]  那個例子
[00:36:52.000 --> 00:36:54.000]  所以約伯記的主題不是受苦
[00:36:54.000 --> 00:36:56.000]  約伯記的主題
[00:36:56.000 --> 00:36:58.000]  是人怎樣在苦難當中
[00:36:58.000 --> 00:37:00.000]  仍然
[00:37:00.000 --> 00:37:02.000]  看見上帝作主
[00:37:02.000 --> 00:37:06.000]  但寧恩沒有辦法
[00:37:06.000 --> 00:37:08.000]  寧恩
[00:37:08.000 --> 00:37:10.000]  上帝的靈可以被他操控
[00:37:10.000 --> 00:37:12.000]  所以在這樣的情況下
[00:37:12.000 --> 00:37:14.000]  不要理了
[00:37:14.000 --> 00:37:16.000]  先站起來
[00:37:16.000 --> 00:37:18.000]  於是訴羅也是典型的例子
[00:37:18.000 --> 00:37:20.000]  訴羅怎麼樣
[00:37:20.000 --> 00:37:22.000]  在沒有上帝的靈與他同在的時候
[00:37:22.000 --> 00:37:24.000]  他自己也沒有辦法
[00:37:24.000 --> 00:37:26.000]  去改變他的罪性
[00:37:26.000 --> 00:37:28.000]  要靠自己的方法
[00:37:28.000 --> 00:37:30.000]  去到實踐
[00:37:30.000 --> 00:37:32.000]  他自己的國度
[00:37:32.000 --> 00:37:34.000]  怎樣被建立
[00:37:34.000 --> 00:37:36.000]  訴羅於是乎
[00:37:36.000 --> 00:37:38.000]  正正當他去和非利士人
[00:37:38.000 --> 00:37:40.000]  交戰之前
[00:37:40.000 --> 00:37:42.000]  在撒慕爾記上
[00:37:42.000 --> 00:37:44.000]  第28章第3至35節
[00:37:44.000 --> 00:37:46.000]  裡面
[00:37:46.000 --> 00:37:48.000]  他甚至去求
[00:37:48.000 --> 00:37:50.000]  是不是神
[00:37:50.000 --> 00:37:52.000]  不是
[00:37:52.000 --> 00:37:54.000]  他去交軌
[00:37:54.000 --> 00:37:56.000]  問福
[00:37:58.000 --> 00:38:00.000]  你剛才說牧師
[00:38:00.000 --> 00:38:02.000]  我都知道交軌問福
[00:38:02.000 --> 00:38:06.000]  不是對的事
[00:38:06.000 --> 00:38:08.000]  不過我告訴大家
[00:38:08.000 --> 00:38:10.000]  很多時候
[00:38:10.000 --> 00:38:12.000]  寧恩的活動裡面
[00:38:12.000 --> 00:38:14.000]  就算交軌
[00:38:14.000 --> 00:38:16.000]  問福
[00:38:16.000 --> 00:38:18.000]  他們都覺得是上帝的事
[00:38:18.000 --> 00:38:22.000]  最近我聽到一個見證
[00:38:22.000 --> 00:38:24.000]  真的嚇到我
[00:38:24.000 --> 00:38:26.000]  彪南漢
[00:38:26.000 --> 00:38:28.000]  他說只需要是靈
[00:38:28.000 --> 00:38:32.000]  我理得他是真還是假
[00:38:32.000 --> 00:38:36.000]  基督徒說的這番說話
[00:38:36.000 --> 00:38:38.000]  他說有一個
[00:38:38.000 --> 00:38:40.000]  叫做基督徒
[00:38:40.000 --> 00:38:42.000]  他可以
[00:38:42.000 --> 00:38:44.000]  很靈驗的說一些事
[00:38:44.000 --> 00:38:50.000]  他就是上帝的人
[00:38:50.000 --> 00:38:52.000]  上帝猜他來告訴我
[00:38:52.000 --> 00:38:54.000]  他將來怎樣
[00:38:54.000 --> 00:38:56.000]  對不起
[00:38:56.000 --> 00:38:58.000]  上帝
[00:38:58.000 --> 00:39:00.000]  禁止人
[00:39:00.000 --> 00:39:02.000]  去有這些參與
[00:39:02.000 --> 00:39:04.000]  撒慕爾記上
[00:39:04.000 --> 00:39:06.000]  第28章第3至35節
[00:39:06.000 --> 00:39:08.000]  也是聖經難解的經文
[00:39:08.000 --> 00:39:10.000]  的另一段
[00:39:10.000 --> 00:39:12.000]  的例子
[00:39:12.000 --> 00:39:14.000]  在當中最多人就問
[00:39:14.000 --> 00:39:16.000]  究竟
[00:39:16.000 --> 00:39:18.000]  撒蘇羅
[00:39:18.000 --> 00:39:20.000]  去招
[00:39:20.000 --> 00:39:22.000]  撒慕爾的靈
[00:39:22.000 --> 00:39:24.000]  那個靈
[00:39:24.000 --> 00:39:26.000]  究竟是真的靈
[00:39:26.000 --> 00:39:28.000]  還是假的靈
[00:39:28.000 --> 00:39:30.000]  是邪靈
[00:39:30.000 --> 00:39:32.000]  還是真是撒慕爾
[00:39:32.000 --> 00:39:34.000]  我們很清楚
[00:39:34.000 --> 00:39:36.000]  在經文裏面
[00:39:36.000 --> 00:39:38.000]  知道
[00:39:38.000 --> 00:39:40.000]  這個靈
[00:39:40.000 --> 00:39:42.000]  上到來聖經說
[00:39:42.000 --> 00:39:44.000]  是撒慕爾向蘇羅說
[00:39:44.000 --> 00:39:46.000]  說了很多
[00:39:46.000 --> 00:39:48.000]  蘇羅將要滅亡的事
[00:39:48.000 --> 00:39:50.000]  這些
[00:39:50.000 --> 00:39:52.000]  大家回去看
[00:39:52.000 --> 00:39:54.000]  團契講座講不到那麼多
[00:39:54.000 --> 00:39:56.000]  讀不到那麼多經文
[00:39:56.000 --> 00:40:00.000]  這個那麼準的人
[00:40:00.000 --> 00:40:02.000]  叫做撒慕爾
[00:40:02.000 --> 00:40:06.000]  誰說是邪
[00:40:06.000 --> 00:40:08.000]  誰說是邪靈
[00:40:08.000 --> 00:40:10.000]  你說是邪靈
[00:40:10.000 --> 00:40:12.000]  我告訴大家
[00:40:12.000 --> 00:40:16.000]  如果根據上文下理
[00:40:16.000 --> 00:40:18.000]  和希伯來文的內文證實
[00:40:18.000 --> 00:40:20.000]  其實這個是邪靈
[00:40:20.000 --> 00:40:24.000]  但這個邪靈
[00:40:24.000 --> 00:40:26.000]  卻是能夠通知
[00:40:26.000 --> 00:40:28.000]  蘇羅將來
[00:40:28.000 --> 00:40:30.000]  他的命運並且準確
[00:40:30.000 --> 00:40:32.000]  將上帝接著所發生的事
[00:40:32.000 --> 00:40:34.000]  說了出來
[00:40:34.000 --> 00:40:36.000]  這個是不是
[00:40:36.000 --> 00:40:38.000]  上帝的旨意
[00:40:38.000 --> 00:40:40.000]  是喔
[00:40:40.000 --> 00:40:42.000]  上帝真的做這個邪靈說的話
[00:40:46.000 --> 00:40:48.000]  大兄姊妹
[00:40:48.000 --> 00:40:52.000]  上帝
[00:40:52.000 --> 00:40:54.000]  討厭人
[00:40:54.000 --> 00:40:56.000]  教鬼
[00:40:56.000 --> 00:40:58.000]  早在舊約
[00:40:58.000 --> 00:41:00.000]  出埃及記
[00:41:00.000 --> 00:41:02.000]  已經否定這件事
[00:41:02.000 --> 00:41:04.000]  要做的
[00:41:04.000 --> 00:41:06.000]  但上帝的主權
[00:41:06.000 --> 00:41:10.000]  魔鬼都會知道
[00:41:10.000 --> 00:41:14.000]  祈禱如果進入靈因運動裏面
[00:41:14.000 --> 00:41:16.000]  不分究竟這個靈
[00:41:16.000 --> 00:41:18.000]  是上帝的靈
[00:41:18.000 --> 00:41:20.000]  還是邪靈
[00:41:20.000 --> 00:41:22.000]  不要再問甚麼辨別珠靈
[00:41:22.000 --> 00:41:24.000]  那些經文全部給我扔掉
[00:41:24.000 --> 00:41:28.000]  只要靈
[00:41:28.000 --> 00:41:30.000]  就是真正的禱告對象
[00:41:30.000 --> 00:41:34.000]  這個就是蘇羅王
[00:41:34.000 --> 00:41:36.000]  靈了
[00:41:36.000 --> 00:41:38.000]  不過是邪靈
[00:41:38.000 --> 00:41:40.000]  上帝容許
[00:41:40.000 --> 00:41:42.000]  邪靈出現
[00:41:42.000 --> 00:41:44.000]  履行上帝
[00:41:44.000 --> 00:41:46.000]  啟示給蘇羅的
[00:41:46.000 --> 00:41:48.000]  滅亡,並不代表上帝
[00:41:48.000 --> 00:41:50.000]  要靠邪靈
[00:41:50.000 --> 00:41:52.000]  甚至教導我們用邪靈
[00:41:52.000 --> 00:41:54.000]  求問邪靈,去得到上帝的神
[00:41:54.000 --> 00:41:58.000]  所以在靈因運動之下
[00:41:58.000 --> 00:42:00.000]  禱告所造成的核心問題有以下幾點
[00:42:00.000 --> 00:42:02.000]  第一,是讓人可以用
[00:42:02.000 --> 00:42:04.000]  自己的方法,甚至可以說是
[00:42:04.000 --> 00:42:06.000]  一種很放蕩的心態
[00:42:06.000 --> 00:42:08.000]  去追求個人所謂的
[00:42:08.000 --> 00:42:10.000]  上帝的旨意
[00:42:10.000 --> 00:42:12.000]  使上帝是一模一樣出現
[00:42:12.000 --> 00:42:14.000]  並不代表上帝喜悅這種做法
[00:42:14.000 --> 00:42:16.000]  第二,人以自定的
[00:42:16.000 --> 00:42:18.000]  方式去求問神,在正常的
[00:42:18.000 --> 00:42:20.000]  情況下,神
[00:42:20.000 --> 00:42:22.000]  還沒有
[00:42:22.000 --> 00:42:24.000]  必要向
[00:42:24.000 --> 00:42:26.000]  求問者啟明
[00:42:26.000 --> 00:42:28.000]  在這個情況之下,告訴我們什麼事
[00:42:28.000 --> 00:42:30.000]  就是告訴我們,我們只要
[00:42:30.000 --> 00:42:32.000]  按自己的心意去做
[00:42:32.000 --> 00:42:34.000]  用自己的方法去
[00:42:34.000 --> 00:42:36.000]  做,但是我們去看
[00:42:36.000 --> 00:42:38.000]  原來上帝沒有叫我們在
[00:42:38.000 --> 00:42:40.000]  常規裡面這樣做
[00:42:40.000 --> 00:42:42.000]  我們不可以用這段聖經
[00:42:42.000 --> 00:42:44.000]  掃羅去問福
[00:42:44.000 --> 00:42:46.000]  然後我們就說,向
[00:42:46.000 --> 00:42:48.000]  邪靈祈禱都可以的,靈就行
[00:42:48.000 --> 00:42:50.000]  上帝沒有
[00:42:50.000 --> 00:42:52.000]  如果是這樣,上帝
[00:42:52.000 --> 00:42:54.000]  不需要透過耶穌基督教導我們禱告
[00:42:54.000 --> 00:42:56.000]  最後,如果
[00:42:56.000 --> 00:42:58.000]  神不用
[00:42:58.000 --> 00:43:00.000]  採納
[00:43:00.000 --> 00:43:02.000]  求問者所啟明
[00:43:02.000 --> 00:43:04.000]  的意思
[00:43:04.000 --> 00:43:06.000]  在靈因所謂的
[00:43:06.000 --> 00:43:08.000]  求問得到神的旨意
[00:43:08.000 --> 00:43:10.000]  是從哪裡而來的呢?
[00:43:10.000 --> 00:43:12.000]  我們剛才透過掃羅這段聖經
[00:43:12.000 --> 00:43:14.000]  我們知道,祂求問的
[00:43:14.000 --> 00:43:16.000]  是邪靈
[00:43:16.000 --> 00:43:18.000]  而來的訊息
[00:43:18.000 --> 00:43:20.000]  所以,今天的靈因運動裡面的
[00:43:20.000 --> 00:43:22.000]  禱告,很多時候的問題就是
[00:43:22.000 --> 00:43:24.000]  只是求問兩樣東西,一
[00:43:24.000 --> 00:43:26.000]  我自己的心意,二
[00:43:26.000 --> 00:43:28.000]  從別的靈而來的心意
[00:43:28.000 --> 00:43:30.000]  到底是上帝與否
[00:43:30.000 --> 00:43:32.000]  我們不需要理會
[00:43:32.000 --> 00:43:34.000]  在聖經當中出下第34章
[00:43:34.000 --> 00:43:36.000]  第15至16節
[00:43:36.000 --> 00:43:38.000]  上帝介紹給我們知道
[00:43:38.000 --> 00:43:40.000]  祂是一個忌邪的神
[00:43:40.000 --> 00:43:42.000]  在聖經第19章
[00:43:42.000 --> 00:43:44.000]  第9至15節,上帝
[00:43:44.000 --> 00:43:46.000]  認為這種
[00:43:46.000 --> 00:43:48.000]  求神問福的
[00:43:48.000 --> 00:43:50.000]  方法,甚至
[00:43:50.000 --> 00:43:52.000]  用虛假的言辭
[00:43:52.000 --> 00:43:54.000]  去得到上帝的意思
[00:43:54.000 --> 00:43:56.000]  是一種可憎惡的事
[00:43:56.000 --> 00:43:58.000]  是嚴嚴地命令我們
[00:43:58.000 --> 00:44:00.000]  不要去做的
[00:44:00.000 --> 00:44:02.000]  所以,在教會當中,很多時候
[00:44:02.000 --> 00:44:04.000]  會出現一個情況
[00:44:04.000 --> 00:44:06.000]  一些假的預言
[00:44:06.000 --> 00:44:08.000]  一些虛假的意象
[00:44:08.000 --> 00:44:10.000]  甚至是占卜
[00:44:10.000 --> 00:44:12.000]  這一切的事,我們都不應該去聽
[00:44:12.000 --> 00:44:14.000]  或者甚至去參與
[00:44:14.000 --> 00:44:16.000]  而我們
[00:44:16.000 --> 00:44:18.000]  在聖經裡面,更加在耶利米蘇
[00:44:18.000 --> 00:44:20.000]  27章第9節裡面說
[00:44:20.000 --> 00:44:22.000]  我們絕不能去聽從
[00:44:22.000 --> 00:44:24.000]  這些所謂的先知,或者
[00:44:24.000 --> 00:44:26.000]  占卜
[00:44:26.000 --> 00:44:28.000]  圓夢,觀兆
[00:44:28.000 --> 00:44:30.000]  已得到來,甚至行邪術
[00:44:30.000 --> 00:44:32.000]  所得到的一些訊息
[00:44:32.000 --> 00:44:34.000]  在新罪當中
[00:44:34.000 --> 00:44:36.000]  都有這樣的例子
[00:44:36.000 --> 00:44:38.000]  行邪術的西門,他甚至可以用邪術
[00:44:38.000 --> 00:44:40.000]  去幫你發達
[00:44:40.000 --> 00:44:42.000]  基督徒
[00:44:42.000 --> 00:44:44.000]  如果你只是希望
[00:44:44.000 --> 00:44:46.000]  祈求神,祈完禱之後
[00:44:46.000 --> 00:44:48.000]  給你有好的生活
[00:44:48.000 --> 00:44:50.000]  這種叫做成功神學
[00:44:50.000 --> 00:44:52.000]  成功神學是什麼意思?
[00:44:52.000 --> 00:44:54.000]  你祈求神
[00:44:54.000 --> 00:44:56.000]  相信神
[00:44:56.000 --> 00:44:58.000]  你就會漸漸發財
[00:44:58.000 --> 00:45:00.000]  漸漸生活會好
[00:45:00.000 --> 00:45:02.000]  你知不知道
[00:45:02.000 --> 00:45:04.000]  上帝有時對信了主的人
[00:45:04.000 --> 00:45:06.000]  可能使你更難過
[00:45:06.000 --> 00:45:10.000]  難過
[00:45:10.000 --> 00:45:12.000]  是正正上帝操練這個人
[00:45:12.000 --> 00:45:14.000]  其中一個最主要的活動
[00:45:14.000 --> 00:45:16.000]  所以苦難
[00:45:16.000 --> 00:45:18.000]  其實對於信徒來說
[00:45:18.000 --> 00:45:20.000]  是一個很重要要學習的功課
[00:45:20.000 --> 00:45:22.000]  如果我們信主只是說
[00:45:22.000 --> 00:45:24.000]  你信耶穌,上帝會幫你的
[00:45:24.000 --> 00:45:26.000]  祈多些禱
[00:45:26.000 --> 00:45:28.000]  過程就會改變,會順暢
[00:45:28.000 --> 00:45:30.000]  弟兄姊妹
[00:45:30.000 --> 00:45:32.000]  這是一個危險的
[00:45:32.000 --> 00:45:34.000]  成功神學的例子
[00:45:34.000 --> 00:45:38.000]  除了這一切
[00:45:38.000 --> 00:45:40.000]  我們從聖經看到
[00:45:40.000 --> 00:45:42.000]  靈因運動的問題之外
[00:45:42.000 --> 00:45:44.000]  我們還看到在靈因運動裏面
[00:45:44.000 --> 00:45:46.000]  關於禱告
[00:45:46.000 --> 00:45:48.000]  有另一個很普遍的
[00:45:48.000 --> 00:45:50.000]  談論到方言和方言的禱告
[00:45:50.000 --> 00:45:54.000]  在聖經裏面
[00:45:54.000 --> 00:45:56.000]  Glossa這個字
[00:45:56.000 --> 00:45:58.000]  希臘文出現過27次
[00:45:58.000 --> 00:46:02.000]  這個字有三個解釋
[00:46:02.000 --> 00:46:06.000]  第一個解釋
[00:46:06.000 --> 00:46:08.000]  是形容人的一個嘴巴
[00:46:08.000 --> 00:46:10.000]  嘴唇
[00:46:10.000 --> 00:46:12.000]  是一個器官的意思
[00:46:12.000 --> 00:46:14.000]  Glossa
[00:46:14.000 --> 00:46:16.000]  第二個解釋就是
[00:46:16.000 --> 00:46:18.000]  一種語言
[00:46:18.000 --> 00:46:20.000]  或者一個語言系統
[00:46:20.000 --> 00:46:22.000]  譬如
[00:46:22.000 --> 00:46:24.000]  如果你不懂英文
[00:46:24.000 --> 00:46:26.000]  我講英文,我就在講方言
[00:46:26.000 --> 00:46:30.000]  如果我不懂法文,你懂法文
[00:46:30.000 --> 00:46:32.000]  你們在溝通的話
[00:46:32.000 --> 00:46:34.000]  你們在講方言
[00:46:34.000 --> 00:46:36.000]  這是指一個語言
[00:46:36.000 --> 00:46:38.000]  外語的意思
[00:46:38.000 --> 00:46:40.000]  另外在哥林多前書第十二章
[00:46:40.000 --> 00:46:42.000]  十節裏解釋
[00:46:42.000 --> 00:46:44.000]  Glossa的所謂
[00:46:44.000 --> 00:46:46.000]  方言這個說法
[00:46:46.000 --> 00:46:48.000]  是一種非常獨特的語言
[00:46:48.000 --> 00:46:50.000]  是必須在同時
[00:46:50.000 --> 00:46:52.000]  有翻譯
[00:46:52.000 --> 00:46:54.000]  才能夠明白的語言
[00:46:54.000 --> 00:46:56.000]  是指這一類的語言
[00:46:56.000 --> 00:46:58.000]  換句話來說
[00:46:58.000 --> 00:47:00.000]  很多時候
[00:47:00.000 --> 00:47:02.000]  有在靈因裏面
[00:47:02.000 --> 00:47:04.000]  談論到禱告
[00:47:04.000 --> 00:47:06.000]  他有他禱告
[00:47:06.000 --> 00:47:08.000]  你有你
[00:47:08.000 --> 00:47:10.000]  繼續站在他旁邊
[00:47:10.000 --> 00:47:12.000]  在做夢
[00:47:12.000 --> 00:47:14.000]  他說什麼,你不知道
[00:47:14.000 --> 00:47:16.000]  不過你在身邊就見到
[00:47:16.000 --> 00:47:18.000]  他好像很熟靈
[00:47:20.000 --> 00:47:22.000]  可以用希臘文
[00:47:22.000 --> 00:47:24.000]  和你禱告
[00:47:24.000 --> 00:47:26.000]  不過你不懂
[00:47:26.000 --> 00:47:28.000]  不過聖經說
[00:47:28.000 --> 00:47:30.000]  如果用這樣的方法
[00:47:30.000 --> 00:47:32.000]  禱告的時候
[00:47:32.000 --> 00:47:34.000]  或者講道
[00:47:34.000 --> 00:47:36.000]  我們必須有一個翻方言的人
[00:47:36.000 --> 00:47:38.000]  是同時出現
[00:47:38.000 --> 00:47:42.000]  所以方言的禱告不是一個常規的
[00:47:42.000 --> 00:47:44.000]  祈禱模式
[00:47:44.000 --> 00:47:46.000]  因為在聖經裏面,保羅多次提到
[00:47:46.000 --> 00:47:48.000]  如果我們去
[00:47:48.000 --> 00:47:50.000]  翻方言禱告的時候
[00:47:50.000 --> 00:47:52.000]  是更加不及於
[00:47:52.000 --> 00:47:54.000]  我們是用普通的
[00:47:54.000 --> 00:47:56.000]  講道
[00:47:56.000 --> 00:47:58.000]  去對一個人的
[00:47:58.000 --> 00:48:00.000]  造就
[00:48:00.000 --> 00:48:02.000]  方言必須有
[00:48:02.000 --> 00:48:04.000]  翻方言的同在
[00:48:04.000 --> 00:48:06.000]  聖經二十七次裡面,只有一次
[00:48:06.000 --> 00:48:08.000]  是直接
[00:48:08.000 --> 00:48:10.000]  來談論到
[00:48:10.000 --> 00:48:12.000]  方言是等同於
[00:48:12.000 --> 00:48:14.000]  好像天使的言語一樣
[00:48:14.000 --> 00:48:16.000]  不過我是可以解釋到
[00:48:16.000 --> 00:48:18.000]  這一節的經文
[00:48:18.000 --> 00:48:20.000]  不是指天使
[00:48:20.000 --> 00:48:22.000]  好像天上的語言
[00:48:22.000 --> 00:48:24.000]  而是這句說話是講到
[00:48:24.000 --> 00:48:26.000]  上帝對我們啟示的說話
[00:48:26.000 --> 00:48:28.000]  所以在聖經裏面
[00:48:28.000 --> 00:48:30.000]  其實我可以這樣
[00:48:30.000 --> 00:48:32.000]  總括
[00:48:32.000 --> 00:48:34.000]  聖經沒有說方言是錯的事
[00:48:34.000 --> 00:48:36.000]  不過
[00:48:36.000 --> 00:48:38.000]  方言的禱告
[00:48:38.000 --> 00:48:40.000]  是一個特殊的情況
[00:48:40.000 --> 00:48:42.000]  我們不可以用一個
[00:48:42.000 --> 00:48:44.000]  特殊的情況
[00:48:44.000 --> 00:48:46.000]  去變成常規
[00:48:46.000 --> 00:48:48.000]  靈因的運動
[00:48:48.000 --> 00:48:50.000]  最大的問題就在這裏
[00:48:50.000 --> 00:48:52.000]  將一些非常規的東西
[00:48:52.000 --> 00:48:54.000]  變成常規
[00:48:54.000 --> 00:48:56.000]  我們其實都很容易
[00:48:56.000 --> 00:48:58.000]  跌入這種陷阱
[00:48:58.000 --> 00:49:00.000]  有時候我們見到
[00:49:00.000 --> 00:49:02.000]  我跟人傳福音,那個人患了癌症
[00:49:02.000 --> 00:49:04.000]  我們跟他傳福音
[00:49:04.000 --> 00:49:06.000]  希望他信主,然後我們就會
[00:49:06.000 --> 00:49:08.000]  引用一些見證
[00:49:08.000 --> 00:49:10.000]  你知不知道什麼什麼先生
[00:49:10.000 --> 00:49:12.000]  女士,她曾經患了癌症
[00:49:12.000 --> 00:49:14.000]  全身都患癌
[00:49:14.000 --> 00:49:16.000]  不過經過她日夜禱告之後
[00:49:16.000 --> 00:49:18.000]  突然有一天去到醫院
[00:49:18.000 --> 00:49:20.000]  一聲,刺殺
[00:49:20.000 --> 00:49:22.000]  上帝
[00:49:22.000 --> 00:49:24.000]  醫了她,沒有癌
[00:49:24.000 --> 00:49:28.000]  沒錯,上帝
[00:49:28.000 --> 00:49:30.000]  可以有神蹟
[00:49:30.000 --> 00:49:32.000]  不過上帝
[00:49:32.000 --> 00:49:34.000]  自從在耶穌基督的
[00:49:34.000 --> 00:49:36.000]  十字架上
[00:49:36.000 --> 00:49:38.000]  成就了救恩之後
[00:49:38.000 --> 00:49:40.000]  將神蹟漸漸淡化
[00:49:40.000 --> 00:49:42.000]  你知不知道為什麼
[00:49:42.000 --> 00:49:44.000]  因為
[00:49:44.000 --> 00:49:46.000]  如果我們仍然要靠
[00:49:46.000 --> 00:49:48.000]  神蹟參與才可以
[00:49:48.000 --> 00:49:50.000]  認識上帝的話
[00:49:50.000 --> 00:49:52.000]  你在否定耶穌基督的救恩不全被
[00:49:52.000 --> 00:49:56.000]  如果我們祈禱
[00:49:56.000 --> 00:49:58.000]  還說要去尋求一些天上的
[00:49:58.000 --> 00:50:00.000]  語言
[00:50:00.000 --> 00:50:02.000]  你只是意思說
[00:50:02.000 --> 00:50:04.000]  耶穌基督這個途徑
[00:50:04.000 --> 00:50:06.000]  不是唯一的拯救
[00:50:08.000 --> 00:50:10.000]  這是整個救恩神學
[00:50:10.000 --> 00:50:12.000]  敗落的機會
[00:50:12.000 --> 00:50:14.000]  總括來說
[00:50:14.000 --> 00:50:16.000]  今天的人以一個特殊的情況
[00:50:16.000 --> 00:50:18.000]  作為常規
[00:50:18.000 --> 00:50:20.000]  其實最終只是為了滿足個人
[00:50:20.000 --> 00:50:22.000]  自己在禱告
[00:50:22.000 --> 00:50:24.000]  裡面那種貪婪的現象
[00:50:24.000 --> 00:50:26.000]  其實這種是更加干犯上帝
[00:50:26.000 --> 00:50:28.000]  的一種做法
[00:50:28.000 --> 00:50:30.000]  說了這麼久
[00:50:30.000 --> 00:50:32.000]  53分鐘
[00:50:32.000 --> 00:50:34.000]  我要用
[00:50:34.000 --> 00:50:36.000]  15分鐘說完
[00:50:36.000 --> 00:50:38.000]  基本祈禱的原則
[00:50:38.000 --> 00:50:40.000]  給大家一點時間去問問題
[00:50:40.000 --> 00:50:44.000]  聖經當中什麼才叫
[00:50:44.000 --> 00:50:46.000]  合宜的禱告生活呢
[00:50:46.000 --> 00:50:48.000]  在馬太福音
[00:50:48.000 --> 00:50:50.000]  第六章第五至第十五節
[00:50:50.000 --> 00:50:52.000]  裡面我們一起打開
[00:50:52.000 --> 00:50:54.000]  這段聖經
[00:50:54.000 --> 00:50:56.000]  大家很熟悉的
[00:50:56.000 --> 00:50:58.000]  登山補訓
[00:50:58.000 --> 00:51:00.000]  在登山補訓當中
[00:51:00.000 --> 00:51:02.000]  這段聖經可以說是今天
[00:51:02.000 --> 00:51:04.000]  我們基督徒去對禱告
[00:51:04.000 --> 00:51:06.000]  其中一個最重要的基石
[00:51:06.000 --> 00:51:08.000]  在登山補訓當中
[00:51:08.000 --> 00:51:10.000]  第六章第五至十五節
[00:51:10.000 --> 00:51:12.000]  不如我們一起讀一次
[00:51:12.000 --> 00:51:14.000]  因為很長
[00:51:14.000 --> 00:51:16.000]  所以很熟悉的
[00:51:16.000 --> 00:51:18.000]  讀完之後可以
[00:51:18.000 --> 00:51:20.000]  很快地了解這段聖經的內容
[00:51:20.000 --> 00:51:22.000]  我們一起讀
[00:51:22.000 --> 00:51:24.000]  你們禱告的時候
[00:51:24.000 --> 00:51:26.000]  不可將那假冒偽善的人
[00:51:26.000 --> 00:51:28.000]  哀詐在會堂裡
[00:51:28.000 --> 00:51:30.000]  和十字架路口上
[00:51:30.000 --> 00:51:32.000]  禱告
[00:51:32.000 --> 00:51:34.000]  故意叫人看見
[00:51:34.000 --> 00:51:36.000]  我實在告訴你們
[00:51:36.000 --> 00:51:38.000]  你們已經得了他們的賞賜
