
[00:00:00.000 --> 00:00:03.320]  我們很感恩可以一起去看神的話語
[00:32:38.320 --> 00:32:39.880]  不用擔心
[00:32:39.880 --> 00:32:44.520]  我們所相信的上帝是一位很願意啟示的上帝
[00:32:44.520 --> 00:32:47.280]  很樂意告訴你祂想你怎樣
[00:32:47.280 --> 00:32:48.720]  所以我們一定聽到
[00:32:48.720 --> 00:32:52.720]  只要你很用心、很謙卑去尋求
[00:32:52.720 --> 00:32:55.520]  帶著一個「我找到我會做」的心態
[00:32:55.520 --> 00:32:58.480]  千萬不要「我找到我不想做」
[00:32:58.480 --> 00:33:00.480]  你帶著這樣的心態、謙卑去尋找
[00:33:00.480 --> 00:33:02.480]  你一定知道上帝想你怎樣
[00:33:02.480 --> 00:33:05.120]  走一條什麼樣的人生路
[00:33:05.120 --> 00:33:06.600]  做什麼工作
[00:33:06.600 --> 00:33:07.840]  去哪裡
[00:33:07.840 --> 00:33:09.040]  你一定知道
[00:33:09.040 --> 00:33:11.840]  我們人生的焦點就是
[00:33:11.840 --> 00:33:14.240]  帶著上帝的話語
[00:33:14.240 --> 00:33:15.760]  帶著上帝的照明
[00:33:15.760 --> 00:33:19.720]  用這個眼光去看我們所有拍拖、事業
[00:33:19.720 --> 00:33:22.200]  家庭、健康、有沒有錢
[00:33:22.200 --> 00:33:25.640]  怎樣用我的金錢、時間、財綱等等
[00:33:25.640 --> 00:33:29.200]  這樣我們的人生就真的海闊天空
[00:33:29.200 --> 00:33:30.880]  我們要記著記著
[00:33:30.880 --> 00:33:36.880]  唯有耶穌才能夠帶給我們真真正正的滿足
[00:33:36.880 --> 00:33:40.120]  我們同心道告
[00:33:40.120 --> 00:33:41.600]  親愛的主我們很感恩
[00:33:41.600 --> 00:33:44.520]  祢願意竟然成為我們的主
[00:33:44.520 --> 00:33:46.080]  我們這麼不配
[00:33:46.080 --> 00:33:48.000]  祢願意帶領我們
[00:33:48.000 --> 00:33:50.280]  我們知道我們的焦點放在祢那裡
[00:33:50.280 --> 00:33:53.160]  我們的人生會是最蒙福
[00:33:53.160 --> 00:33:56.480]  最平安也是最喜樂
[00:33:56.480 --> 00:33:58.240]  求主祝福我們每一個
[00:33:58.240 --> 00:33:59.560]  讓我們知道
[00:33:59.560 --> 00:34:01.240]  祢話語的權能
[00:34:01.240 --> 00:34:04.200]  讓我們知道祢給我們的照明
[00:34:04.200 --> 00:34:06.080]  祢給教會的照明
[00:34:06.080 --> 00:34:07.360]  我們同心禱告
[00:34:07.360 --> 00:34:09.280]  奉耶穌基督的聖名
[00:34:09.280 --> 00:34:10.280]  阿門
