
[00:00:00.000 --> 00:00:02.280]  好,那麼快又來到十二月了
[00:31:21.720 --> 00:31:24.720]  卻帶不來一個行動的改變
[00:31:24.720 --> 00:31:26.280]  但是我們能夠一生
[00:31:26.280 --> 00:31:28.280]  或者今天去作出一個決定
[00:31:28.280 --> 00:31:30.600]  就是願意重新去到反思
[00:31:30.600 --> 00:31:32.480]  我們即日是什麼狀況
[00:31:32.480 --> 00:31:34.120]  我們能夠在上帝面前
[00:31:34.120 --> 00:31:36.280]  帶著一份感恩的心
[00:31:36.280 --> 00:31:39.360]  能夠向上帝重新去作出一個讚美
[00:31:39.360 --> 00:31:41.320]  這個讚美不是靠嘴巴
[00:31:41.320 --> 00:31:42.640]  它是靠行動
[00:31:42.640 --> 00:31:45.640]  是靠願意一生去尊主為大
[00:31:45.640 --> 00:31:48.520]  就是將神去放到無限的大
[00:31:48.520 --> 00:31:49.720]  在你的生命裡面
[00:31:49.720 --> 00:31:51.880]  去將神放大
[00:31:51.880 --> 00:31:52.600]  好不好?
