
[00:00:00.000 --> 00:00:03.980]  今天要講到的題目是基督將臨
[00:34:51.080 --> 00:34:54.080]  三個問題我怎麼想都沒有答案
[00:34:54.080 --> 00:34:55.080]  很坦白說
[00:34:55.080 --> 00:34:57.080]  我很想告訴你沒有答案
[00:34:57.080 --> 00:34:59.080]  但是透過這三個問題
[00:34:59.080 --> 00:35:06.080]  我發覺馬太用這兩個群體
[00:35:06.080 --> 00:35:09.080]  做了一個很特別的比較
[00:35:09.080 --> 00:35:12.080]  而那個比較很有意義
[00:35:12.080 --> 00:35:15.080]  一個我唯一想得通的教導
[00:35:15.080 --> 00:35:17.080]  博學之士是甚麼?
[00:35:17.080 --> 00:35:19.080]  沒有真的知識
[00:35:19.080 --> 00:35:21.080]  用錯的方法
[00:35:21.080 --> 00:35:23.080]  但是他找到耶穌
[00:35:23.080 --> 00:35:26.080]  聖經說他們很喜樂
[00:35:26.080 --> 00:35:28.080]  馬太福音有一段經文這樣說
[00:35:28.080 --> 00:35:30.080]  你們尋求就給你門
[00:35:30.080 --> 00:35:32.080]  祈求就給你門
[00:35:32.080 --> 00:35:34.080]  尋找就尋見
[00:35:34.080 --> 00:35:36.080]  叩門就給你開門
[00:35:36.080 --> 00:35:38.080]  相反
[00:35:38.080 --> 00:35:41.080]  祭司長和文士
[00:35:41.080 --> 00:35:43.080]  他有真的知識
[00:35:43.080 --> 00:35:45.080]  但是心很硬
[00:35:45.080 --> 00:35:50.080]  有真的知識
[00:35:50.080 --> 00:35:52.080]  但是心很硬
[00:35:52.080 --> 00:35:56.080]  馬太福音15章14節這樣說
[00:35:56.080 --> 00:35:58.080]  耶穌去形容
[00:35:58.080 --> 00:36:00.080]  這群祭司長、文士、法利草人
[00:36:00.080 --> 00:36:01.080]  他怎樣說?
[00:36:01.080 --> 00:36:03.080]  由他們吧
[00:36:03.080 --> 00:36:06.080]  這一群人是核硬領路的
[00:36:06.080 --> 00:36:09.080]  若是核子領核子
[00:36:09.080 --> 00:36:11.080]  兩個人都要雕在坑裡
[00:36:11.080 --> 00:36:23.080]  今天是張臨期的第三個星期
[00:36:23.080 --> 00:36:27.080]  下個星期我們會有聖誕崇拜
[00:36:27.080 --> 00:36:29.080]  我想是一個好的時間
[00:36:29.080 --> 00:36:31.080]  讓我們再去想一想
[00:36:31.080 --> 00:36:35.080]  當我們預備基督再回來
[00:36:35.080 --> 00:36:37.080]  有一天他會再回來的時候
[00:36:37.080 --> 00:36:39.080]  你準備好了嗎?
[00:36:39.080 --> 00:36:43.080]  你會不會好像耶路撒冷傳承的人
[00:36:43.080 --> 00:36:45.080]  感到不安?
[00:36:45.080 --> 00:36:48.080]  你今天說你自己信耶穌
[00:36:48.080 --> 00:36:50.080]  你當耶穌是什麼?
[00:36:50.080 --> 00:36:53.080]  如果你把耶穌的位置
[00:36:53.080 --> 00:36:56.080]  把耶穌的身份搞錯了
[00:36:56.080 --> 00:36:58.080]  你當他是聖誕老人
[00:36:58.080 --> 00:37:02.080]  你當他是阿拉丁神燈的燈神
[00:37:02.080 --> 00:37:04.080]  你可能會很不安
[00:37:04.080 --> 00:37:07.080]  但如果你真的將他看為主
[00:37:07.080 --> 00:37:09.080]  看為基督
[00:37:09.080 --> 00:37:11.080]  看為統治者
[00:37:11.080 --> 00:37:15.080]  也真心讓他做一個牧人
[00:37:15.080 --> 00:37:17.080]  帶你走你人生的路
[00:37:17.080 --> 00:37:19.080]  我猜你會很興奮
[00:37:20.080 --> 00:37:22.080]  很期待
[00:37:22.080 --> 00:37:27.080]  有些人回教會很久了
[00:37:27.080 --> 00:37:31.080]  就好像祭司長和文士
[00:37:31.080 --> 00:37:34.080]  我們會不會有時有很多知識
[00:37:34.080 --> 00:37:38.080]  但我們的心同樣很硬?
[00:37:38.080 --> 00:37:47.080]  我們會不會像啟示錄所說
[00:37:47.080 --> 00:37:51.080]  啟示錄試圖約翰去講以不鎖教會的時候
[00:37:51.080 --> 00:37:57.080]  他罵他們忘掉了起初的愛心
[00:37:57.080 --> 00:38:01.080]  可能你回教會三年五年十年
[00:38:01.080 --> 00:38:04.080]  你有沒有忘掉了起初那份信
[00:38:04.080 --> 00:38:06.080]  起初那份愛?
