
[00:00:00.000 --> 00:00:01.800]  各位鼎智妹平安
[00:38:56.000 --> 00:38:58.000]  敬畏祂的人得著聰明和智慧
[00:38:58.000 --> 00:39:00.000]  享受
[00:39:00.000 --> 00:39:02.000]  蒙福的生命
[00:39:02.000 --> 00:39:04.000]  原來得著聰明智慧
[00:39:04.000 --> 00:39:06.000]  就是要敬畏上帝
[00:39:06.000 --> 00:39:08.000]  這是很大的提醒
[00:39:08.000 --> 00:39:10.000]  相信大家同樣很少學想
[00:39:10.000 --> 00:39:12.000]  我們得著這份聰明智慧
[00:39:12.000 --> 00:39:14.000]  並且享受
[00:39:14.000 --> 00:39:16.000]  蒙福的生命
[00:39:16.000 --> 00:39:18.000]  我們一起低頭
[00:39:18.000 --> 00:39:20.000]  同心禱告
[00:39:20.000 --> 00:39:24.000]  主祢是我們生命的主
[00:39:24.000 --> 00:39:26.000]  賜給我們有律例
[00:39:26.000 --> 00:39:28.000]  有典章
[00:39:28.000 --> 00:39:30.000]  為著要叫我們
[00:39:30.000 --> 00:39:32.000]  過著一個蒙福的生命
[00:39:32.000 --> 00:39:34.000]  求祢提醒我們
[00:39:34.000 --> 00:39:36.000]  叫我們一心一意去讚美祢
[00:39:36.000 --> 00:39:38.000]  無論是得時不得時
[00:39:38.000 --> 00:39:40.000]  從日出到日落
[00:39:40.000 --> 00:39:42.000]  或者天氣的轉變
[00:39:42.000 --> 00:39:44.000]  我們都要從心裏發出來去讚美祢
[00:39:44.000 --> 00:39:46.000]  又要稱謝祢
[00:39:46.000 --> 00:39:48.000]  在我們生活裏面所賜的恩典
[00:39:48.000 --> 00:39:50.000]  以及所行的事
[00:39:50.000 --> 00:39:52.000]  恭迎給我們
[00:39:52.000 --> 00:39:54.000]  保護我們
[00:39:54.000 --> 00:39:56.000]  祢是一位守約斯慈愛的上帝
[00:39:56.000 --> 00:39:58.000]  祢的偉大是無法可測的
[00:39:58.000 --> 00:40:00.000]  願意我們時刻都
[00:40:00.000 --> 00:40:02.000]  心存敬畏的心
[00:40:02.000 --> 00:40:04.000]  去敬畏祢
[00:40:04.000 --> 00:40:06.000]  賜給我們有聰明智慧
[00:40:06.000 --> 00:40:08.000]  去享受蒙福的生命
[00:40:08.000 --> 00:40:10.000]  我們感謝祢
[00:40:10.000 --> 00:40:12.000]  祈禱奉主耶穌基督得聖名祈求
[00:40:12.000 --> 00:40:12.500]  阿們
