
[00:00:00.000 --> 00:00:03.440]  講起新年 我們華人的文化
[00:32:24.400 --> 00:32:26.400]  停止受管教
[00:32:26.400 --> 00:32:28.400]  你就必會
[00:32:28.400 --> 00:32:30.400]  偏離
[00:32:30.400 --> 00:32:32.400]  所羅門萬年是這樣
[00:32:32.400 --> 00:32:34.400]  其實我們每個人的生命
[00:32:34.400 --> 00:32:36.400]  都是這樣
[00:32:36.400 --> 00:32:38.400]  一定會有disorder
[00:32:38.400 --> 00:32:40.400]  除非你肯繼續
[00:32:40.400 --> 00:32:42.400]  去認識至聖者
[00:32:42.400 --> 00:32:44.400]  基督徒為什麼
[00:32:44.400 --> 00:32:46.400]  可以走得遠
[00:32:46.400 --> 00:32:48.400]  因為
[00:32:48.400 --> 00:32:50.400]  每個階段我們肯
[00:32:50.400 --> 00:32:52.400]  虛心去學
[00:32:52.400 --> 00:32:54.400]  肯去聽
[00:32:54.400 --> 00:32:56.400]  不肯去停下來
[00:32:56.400 --> 00:32:58.400]  繼續聽上帝的說話
[00:32:58.400 --> 00:33:00.400]  這個其實
[00:33:00.400 --> 00:33:02.400]  好像分裂裡面耶穌所說的話
[00:33:02.400 --> 00:33:04.400]  你記得登山補訓
[00:33:04.400 --> 00:33:06.400]  最後的時候說什麼
[00:33:06.400 --> 00:33:08.400]  耶穌說智慧的人
[00:33:08.400 --> 00:33:10.400]  就是將他自己房屋的生命
[00:33:10.400 --> 00:33:12.400]  建在盤石上
[00:33:12.400 --> 00:33:14.400]  與林水沖有挑戰
[00:33:14.400 --> 00:33:16.400]  有不安離道的時候
[00:33:16.400 --> 00:33:18.400]  他能夠站得穩
[00:33:18.400 --> 00:33:20.400]  但是愚昧的人
[00:33:20.400 --> 00:33:22.400]  就是聽了之後
[00:33:22.400 --> 00:33:24.400]  不肯遵守
[00:33:24.400 --> 00:33:26.400]  甚至不肯聽
[00:33:26.400 --> 00:33:28.400]  將他的生命建在沙土上
[00:33:28.400 --> 00:33:30.400]  又是一樣
[00:33:30.400 --> 00:33:32.400]  好像智慧文學
[00:33:32.400 --> 00:33:34.400]  就是要逼我們
[00:33:34.400 --> 00:33:36.400]  只有兩個選擇
[00:33:36.400 --> 00:33:38.400]  一是生命一是死亡
[00:33:38.400 --> 00:33:40.400]  你今天就要做一個這樣的決定
[00:33:40.400 --> 00:33:42.400]  求主幫助我們
[00:33:42.400 --> 00:33:44.400]  農曆新年
[00:33:44.400 --> 00:33:46.400]  我們做一個
[00:33:46.400 --> 00:33:48.400]  正確的選擇
[00:33:48.400 --> 00:33:50.400]  選擇
[00:33:50.400 --> 00:33:52.400]  認識上帝
[00:33:52.400 --> 00:33:54.400]  選擇與他建立關係
[00:33:54.400 --> 00:33:56.400]  我們同心得道
[00:33:56.400 --> 00:33:58.400]  主我們求祢來引導我們
[00:33:58.400 --> 00:34:00.400]  因為我們都是愚昧的人
[00:34:00.400 --> 00:34:02.400]  主我們需要祢
[00:34:02.400 --> 00:34:04.400]  給我們生命肅靈的智慧
[00:34:04.400 --> 00:34:06.400]  主開我們的眼睛
[00:34:06.400 --> 00:34:08.400]  開我們的視野
[00:34:08.400 --> 00:34:10.400]  讓我們能夠見到在祢裡面
[00:34:10.400 --> 00:34:12.400]  認識至聖者的時候
[00:34:12.400 --> 00:34:14.400]  我們就真的得到
[00:34:14.400 --> 00:34:16.400]  生命的智慧
[00:34:16.400 --> 00:34:18.400]  求祢在我們不同的地方
[00:34:18.400 --> 00:34:20.400]  我們不同的處境
[00:34:20.400 --> 00:34:22.400]  祢向我們呼喚
[00:34:22.400 --> 00:34:24.400]  向我們呼籲
[00:34:24.400 --> 00:34:26.400]  叫我們去敬拜祢
[00:34:26.400 --> 00:34:28.400]  進入祢自己的家裡面
[00:34:28.400 --> 00:34:30.400]  來去
[00:34:30.400 --> 00:34:32.400]  享受祢的筵席
[00:34:32.400 --> 00:34:34.400]  主我們求祢幫助我們
[00:34:34.400 --> 00:34:36.400]  讓我們的心
[00:34:36.400 --> 00:34:38.400]  從敬拜祢開始
[00:34:38.400 --> 00:34:40.400]  以致我們活在智慧的當中
[00:34:40.400 --> 00:34:42.400]  活在生命的裡面
[00:34:42.400 --> 00:34:44.400]  我們這樣祈禱
[00:34:44.400 --> 00:34:46.400]  奉主名禁
