
[00:00:00.000 --> 00:00:02.620]  聖誕的時候好像特別忙
[00:33:41.940 --> 00:33:43.940]  OK
[00:33:43.940 --> 00:33:45.940]  所以這個語言
[00:33:45.940 --> 00:33:47.940]  這個應許
[00:33:47.940 --> 00:33:49.940]  是神給所有大衛的子孫
[00:33:49.940 --> 00:33:51.940]  必有同類
[00:33:51.940 --> 00:33:53.940]  為人生子
[00:33:53.940 --> 00:33:55.940]  他的名叫爾瑪諾利
[00:33:55.940 --> 00:33:57.940]  我要與你同在
[00:33:57.940 --> 00:33:59.940]  弟兄姊妹
[00:33:59.940 --> 00:34:01.940]  我不知道我當中有沒有誤導朋友
[00:34:01.940 --> 00:34:03.940]  信耶穌
[00:34:03.940 --> 00:34:05.940]  在世界上
[00:34:05.940 --> 00:34:07.940]  從來沒有聽過
[00:34:07.940 --> 00:34:09.940]  有一個國家
[00:34:09.940 --> 00:34:11.940]  被滅亡了2535年
[00:34:11.940 --> 00:34:13.940]  被滅亡了2535年
[00:34:13.940 --> 00:34:15.940]  猶太國
[00:34:15.940 --> 00:34:17.940]  586年公元前被滅亡
[00:34:17.940 --> 00:34:19.940]  到1949年
[00:34:19.940 --> 00:34:21.940]  復國
[00:34:21.940 --> 00:34:25.940]  這是歷史的神蹟
[00:34:25.940 --> 00:34:27.940]  有沒有聽過任何的國家民族
[00:34:27.940 --> 00:34:29.940]  被滅亡了2535年
[00:34:29.940 --> 00:34:31.940]  之後竟然能夠復國
[00:34:31.940 --> 00:34:35.940]  這是應驗了神的應許
[00:34:35.940 --> 00:34:37.940]  我要與你同在
[00:34:37.940 --> 00:34:39.940]  雖然你不聽話
[00:34:39.940 --> 00:34:41.940]  不過你是我的國民
[00:34:41.940 --> 00:34:43.940]  以創一個預言
[00:34:43.940 --> 00:34:45.940]  在基督耶穌誕生的時候
[00:34:45.940 --> 00:34:47.940]  第二次的應驗
[00:34:47.940 --> 00:34:49.940]  而這個預言
[00:34:49.940 --> 00:34:51.940]  並不是只是告訴
[00:34:51.940 --> 00:34:53.940]  大衛的子孫聽
[00:34:53.940 --> 00:34:55.940]  而是告訴
[00:34:55.940 --> 00:34:57.940]  所有神的兒女
[00:34:57.940 --> 00:34:59.940]  天國的子民
[00:34:59.940 --> 00:35:01.940]  要向呼音
[00:35:01.940 --> 00:35:03.940]  怎樣說呢
[00:35:03.940 --> 00:35:05.940]  太初有道
[00:35:05.940 --> 00:35:07.940]  道與神同在
[00:35:07.940 --> 00:35:09.940]  道就是神
[00:35:09.940 --> 00:35:11.940]  道成了肉身
[00:35:11.940 --> 00:35:13.940]  住在我們中間
[00:35:13.940 --> 00:35:15.940]  十二字說什麼
[00:35:15.940 --> 00:35:17.940]  凡接待他的
[00:35:17.940 --> 00:35:19.940]  就算順他名的人
[00:35:19.940 --> 00:35:21.940]  我又自他權柄
[00:35:21.940 --> 00:35:23.940]  做神的兒女
[00:35:23.940 --> 00:35:25.940]  不知道我們當中
[00:35:25.940 --> 00:35:27.940]  有沒有朋友在
[00:35:27.940 --> 00:35:29.940]  我真的希望有你聽到
[00:35:29.940 --> 00:35:31.940]  如果有我希望你知道
[00:35:31.940 --> 00:35:33.940]  神是很想你相信他的說話
[00:35:33.940 --> 00:35:35.940]  被神領養
[00:35:35.940 --> 00:35:37.940]  作為神的子女
[00:35:37.940 --> 00:35:39.940]  做神的兒女
[00:35:39.940 --> 00:35:41.940]  天國的公民
[00:35:41.940 --> 00:35:43.940]  神為了要你相信
[00:35:43.940 --> 00:35:45.940]  於是給你一個笑頭
[00:35:45.940 --> 00:35:47.940]  同女懷孕生子
[00:35:47.940 --> 00:35:49.940]  瑪利亞
[00:35:49.940 --> 00:35:51.940]  一個同女懷孕生子
[00:35:51.940 --> 00:35:53.940]  我要告訴你知道
[00:35:53.940 --> 00:35:55.940]  我是會與你同在
[00:35:55.940 --> 00:35:57.940]  只要你成為我的子女
[00:35:57.940 --> 00:35:59.940]  這個是神與我們同在的意思
[00:35:59.940 --> 00:36:01.940]  神與我們同在
[00:36:01.940 --> 00:36:03.940]  但是今天
[00:36:03.940 --> 00:36:05.940]  所有信耶穌的人
[00:36:05.940 --> 00:36:07.940]  所以我們今天
[00:36:07.940 --> 00:36:09.940]  每一個說自己是基督徒的人
[00:36:09.940 --> 00:36:11.940]  都可以為耶穌做見證
[00:36:11.940 --> 00:36:13.940]  我們的見證就是說
[00:36:13.940 --> 00:36:15.940]  我們都經歷到神與我們同在
[00:36:15.940 --> 00:36:17.940]  這個應許的實現
[00:36:17.940 --> 00:36:19.940]  如果你真的信耶穌的話
[00:36:19.940 --> 00:36:21.940]  有沒有經歷過神與我們同在
[00:36:21.940 --> 00:36:23.940]  有沒有經歷過神給你們的祝福
[00:36:23.940 --> 00:36:25.940]  神在逆境當中
[00:36:25.940 --> 00:36:27.940]  不單單是幫助我們
[00:36:27.940 --> 00:36:29.940]  保守我們
[00:36:29.940 --> 00:36:31.940]  幫助我們面對和解決問題
[00:36:31.940 --> 00:36:33.940]  有智慧處理任何的挑戰
[00:36:33.940 --> 00:36:35.940]  當我們順境的時候
[00:36:35.940 --> 00:36:37.940]  神又讓我們歡喜快樂
[00:36:37.940 --> 00:36:39.940]  所以舞蹈的朋友
[00:36:39.940 --> 00:36:41.940]  我告訴你
[00:36:41.940 --> 00:36:43.940]  我希望你今天能夠做一個抉擇
[00:36:43.940 --> 00:36:45.940]  一個抉擇是我們要選擇
[00:36:45.940 --> 00:36:47.940]  接受聖經給我們的啟示
[00:36:47.940 --> 00:36:49.940]  接受
[00:36:49.940 --> 00:36:51.940]  以賽亞仙之義
[00:36:51.940 --> 00:36:53.940]  這個預言已經是應驗
[00:36:53.940 --> 00:36:55.940]  不要像亞斯王一樣
[00:36:55.940 --> 00:36:57.940]  選擇用自己的方法
[00:36:57.940 --> 00:36:59.940]  希望能夠自救
[00:36:59.940 --> 00:37:01.940]  希望能夠解決問題
[00:37:01.940 --> 00:37:03.940]  No, you cannot do that
[00:37:03.940 --> 00:37:07.940]  我希望你今天能夠決絕信主
[00:37:07.940 --> 00:37:09.940]  諸多兄弟姐妹
[00:37:09.940 --> 00:37:11.940]  我們信耶穌
[00:37:11.940 --> 00:37:13.940]  我們信主
[00:37:13.940 --> 00:37:15.940]  我們是基督徒
[00:37:15.940 --> 00:37:17.940]  但是我也說過很多次
[00:37:17.940 --> 00:37:19.940]  不等於我們沒有災難
[00:37:19.940 --> 00:37:21.940]  不等於我們沒有危險
[00:37:21.940 --> 00:37:23.940]  不等於我們沒有挑戰
[00:37:23.940 --> 00:37:25.940]  但是當我們去嘗試想方法
[00:37:25.940 --> 00:37:27.940]  去面對這些問題
[00:37:27.940 --> 00:37:29.940]  解決這些危機的時候
[00:37:29.940 --> 00:37:31.940]  我們有沒有先去想一想
[00:37:31.940 --> 00:37:33.940]  我們這個想法
[00:37:33.940 --> 00:37:35.940]  我們這個做法
[00:37:35.940 --> 00:37:37.940]  我們這個謀算
[00:37:37.940 --> 00:37:39.940]  能不能夠通過聖經教導
[00:37:39.940 --> 00:37:41.940]  那個量尺
[00:37:41.940 --> 00:37:43.940]  如果通不過
[00:37:43.940 --> 00:37:45.940]  不要做
[00:37:45.940 --> 00:37:47.940]  這是人的方法
[00:37:47.940 --> 00:37:49.940]  當一個求神的我們聽到
[00:37:49.940 --> 00:37:51.940]  這個是神要我們做的
[00:37:51.940 --> 00:37:53.940]  當我們要
[00:37:53.940 --> 00:37:55.940]  做神要我們做的事的時候
[00:37:55.940 --> 00:37:57.940]  一定有難處的
[00:37:57.940 --> 00:37:59.940]  因為魔鬼有很多攻擊
[00:37:59.940 --> 00:38:01.940]  但是我們要信得過
[00:38:01.940 --> 00:38:03.940]  好像弱勢一樣
[00:38:03.940 --> 00:38:05.940]  不怕被人誤會
[00:38:05.940 --> 00:38:07.940]  不怕被人取笑
[00:38:07.940 --> 00:38:09.940]  仍然按著神的感動
[00:38:09.940 --> 00:38:11.940]  神的帶領
[00:38:11.940 --> 00:38:13.940]  聖經的指示去做
[00:38:13.940 --> 00:38:15.940]  而當我們這樣做的時候
[00:38:15.940 --> 00:38:17.940]  我們見到神的祝福
[00:38:17.940 --> 00:38:19.940]  我沒有時間再說第三點
[00:38:19.940 --> 00:38:21.940]  遲些再說
[00:38:21.940 --> 00:38:23.940]  不過在結束的時間
[00:38:23.940 --> 00:38:25.940]  我希望大家
[00:38:25.940 --> 00:38:27.940]  在身上
[00:38:27.940 --> 00:38:29.940]  學有對神
[00:38:29.940 --> 00:38:31.940]  那種敬畏
[00:38:31.940 --> 00:38:33.940]  和信服的心
[00:38:33.940 --> 00:38:35.940]  因為當我們能夠
[00:38:35.940 --> 00:38:37.940]  好像弱勢一樣跟隨上帝
[00:38:37.940 --> 00:38:39.940]  聽從神的話的時候
[00:38:39.940 --> 00:38:41.940]  我們能夠見到
[00:38:41.940 --> 00:38:43.940]  神的應許不但祝福弱勢
[00:38:43.940 --> 00:38:45.940]  現在祝福
[00:38:45.940 --> 00:38:47.940]  整個世界
[00:38:47.940 --> 00:38:49.940]  弱勢是一個很安靜的人
[00:38:49.940 --> 00:38:51.940]  我看完聖經
[00:38:51.940 --> 00:38:53.940]  找不到弱勢說過任何一句話
[00:38:53.940 --> 00:38:55.940]  沒有說話
[00:38:55.940 --> 00:38:57.940]  不知道是不是宅男
[00:38:57.940 --> 00:38:59.940]  沒有說過任何一句話
[00:38:59.940 --> 00:39:01.940]  但是他所表現的
[00:39:01.940 --> 00:39:03.940]  那種肅靈的品格
[00:39:03.940 --> 00:39:05.940]  他對神的那種信心
[00:39:05.940 --> 00:39:07.940]  他行神話語
[00:39:07.940 --> 00:39:09.940]  那種的勇氣
[00:39:09.940 --> 00:39:11.940]  是很值得今天
[00:39:11.940 --> 00:39:13.940]  你和我們去學習
[00:39:13.940 --> 00:39:15.940]  我們不要被世界影響
[00:39:15.940 --> 00:39:17.940]  我們不自覺地
[00:39:17.940 --> 00:39:19.940]  今天的世界是說什麼
[00:39:19.940 --> 00:39:21.940]  個人主義 功利主義
[00:39:21.940 --> 00:39:23.940]  所以我們會首先從自己的利益著想
[00:39:23.940 --> 00:39:25.940]  最低限度不要吃虧
[00:39:25.940 --> 00:39:27.940]  我們是不是這樣想的
[00:39:27.940 --> 00:39:29.940]  應該的
[00:39:29.940 --> 00:39:31.940]  是不是真的應該
[00:39:31.940 --> 00:39:33.940]  我們是不是要先考慮保護自己
[00:39:33.940 --> 00:39:35.940]  應該保護自己
[00:39:35.940 --> 00:39:37.940]  不要讓自己受傷
[00:39:37.940 --> 00:39:39.940]  沒有把握的事
[00:39:39.940 --> 00:39:41.940]  不要做
[00:39:41.940 --> 00:39:43.940]  如果做的時候
[00:39:43.940 --> 00:39:45.940]  有多少把握會成功
[00:39:45.940 --> 00:39:47.940]  這些我們都是這樣想的
[00:39:47.940 --> 00:39:49.940]  這些是世俗人
[00:39:49.940 --> 00:39:51.940]  經常會用的方法
[00:39:51.940 --> 00:39:53.940]  或者想法
[00:39:53.940 --> 00:39:55.940]  我們不是不可以這樣想
[00:39:55.940 --> 00:39:57.940]  可以的
[00:39:57.940 --> 00:39:59.940]  但是記住我剛才所說
[00:39:59.940 --> 00:40:01.940]  我們這樣想
[00:40:01.940 --> 00:40:03.940]  在這個處境當中
[00:40:03.940 --> 00:40:05.940]  能不能夠過得到
[00:40:05.940 --> 00:40:07.940]  聖經的那個量尺
[00:40:07.940 --> 00:40:09.940]  神的那個啟示
[00:40:09.940 --> 00:40:11.940]  給我們那個標準
[00:40:11.940 --> 00:40:13.940]  如果你超乎那樣東西的話
[00:40:13.940 --> 00:40:17.940]  我們就不要做了
[00:40:17.940 --> 00:40:19.940]  沒時間多說了
[00:40:19.940 --> 00:40:21.940]  不過求神憐憫恩待
[00:40:21.940 --> 00:40:23.940]  我們弟兄姊妹
[00:40:23.940 --> 00:40:25.940]  在聖誕節剛剛開始
[00:40:25.940 --> 00:40:27.940]  家裏佈置好了沒有
[00:40:27.940 --> 00:40:29.940]  我已經佈置好了
[00:40:29.940 --> 00:40:31.940]  也有很多世俗的東西在這裏
[00:40:31.940 --> 00:40:33.940]  不好意思 也有聖誕老人的東西在這裏
[00:40:33.940 --> 00:40:35.940]  師妹喜歡五顏六色
[00:40:35.940 --> 00:40:39.940]  What's in your heart
[00:40:39.940 --> 00:40:41.940]  是最重要的
[00:40:41.940 --> 00:40:43.940]  你的心想什麼
[00:40:43.940 --> 00:40:45.940]  我們怎樣能夠過一個
[00:40:45.940 --> 00:40:47.940]  榮耀上帝
[00:40:47.940 --> 00:40:49.940]  使基督開心的聖誕
[00:40:49.940 --> 00:40:51.940]  我們可以為神做些什麼
[00:40:51.940 --> 00:40:53.940]  在聖誕裏面
[00:40:53.940 --> 00:40:55.940]  除了你可以繼續享受派對
[00:40:55.940 --> 00:40:57.940]  可以繼續享受和家人一起
[00:40:57.940 --> 00:40:59.940]  可以繼續買禮物給孫子
[00:40:59.940 --> 00:41:01.940]  我講我自己
[00:41:01.940 --> 00:41:05.940]  但是怎樣能夠讓你這個聖誕不一樣
[00:41:05.940 --> 00:41:09.940]  做些神喜歡你做的事
[00:41:09.940 --> 00:41:13.940]  我們一起祈禱
[00:41:13.940 --> 00:41:15.940]  天父上帝我感謝你
[00:41:15.940 --> 00:41:17.940]  天父我要感謝你
[00:41:17.940 --> 00:41:19.940]  因為你對我們真的很好
[00:41:19.940 --> 00:41:23.940]  人家在幹部的時候
[00:41:23.940 --> 00:41:25.940]  這個聖誕的來臨
[00:41:25.940 --> 00:41:29.940]  讓我們不要只是如常
[00:41:29.940 --> 00:41:31.940]  每年如舊地
[00:41:31.940 --> 00:41:33.940]  這樣去慶祝
[00:41:33.940 --> 00:41:35.940]  求你一靈光照我們
[00:41:35.940 --> 00:41:37.940]  能夠在聖誕當中
[00:41:37.940 --> 00:41:39.940]  學習怎樣做一個土里喜悅的子女
[00:41:39.940 --> 00:41:41.940]  因為原來
[00:41:41.940 --> 00:41:43.940]  聖誕的應許都是給我們的
[00:41:43.940 --> 00:41:45.940]  對大衛家
[00:41:45.940 --> 00:41:47.940]  對所有成為神子女的人
[00:41:47.940 --> 00:41:49.940]  你都有應許說
[00:41:49.940 --> 00:41:51.940]  我要與你們同在
[00:41:51.940 --> 00:41:53.940]  這是多麼大的
[00:41:53.940 --> 00:41:55.940]  祝福和恩典
[00:41:55.940 --> 00:41:57.940]  感謝、讚美你
[00:41:57.940 --> 00:41:59.940]  憐憫我們、幫助我們
[00:41:59.940 --> 00:42:01.940]  過一個土里喜悅的人生
[00:42:01.940 --> 00:42:03.940]  奉耶穌基督的聖名
