
[00:00:00.000 --> 00:00:01.600]  「踏入2023年」
[00:37:20.300 --> 00:37:23.300]  在你自己的青草地溪水旁
[00:37:23.400 --> 00:37:26.300]  享受你給我們的資源
[00:37:26.300 --> 00:37:29.300]  享受給我們的生命的豐盛
[00:37:29.300 --> 00:37:31.300]  投處親自的看顧
[00:37:31.300 --> 00:37:33.300]  就讓我們今天尖沉的頂姐妹
[00:37:33.300 --> 00:37:36.300]  無論在禮堂裡面
[00:37:36.300 --> 00:37:38.300]  或者在外面
[00:37:38.300 --> 00:37:41.300]  我們都同樣真的感受到
[00:37:41.300 --> 00:37:44.300]  神你自己要領我們回來牧場
[00:37:44.300 --> 00:37:46.300]  帶領我們能夠在轉禮裡面
[00:37:46.300 --> 00:37:48.300]  繼續的成長
[00:37:48.300 --> 00:37:50.300]  繼續的得力量
[00:37:50.300 --> 00:37:52.300]  繼續的得意志
[00:37:52.400 --> 00:37:56.300]  繼續的能夠彼此的牧養
[00:37:56.300 --> 00:37:58.300]  彼此的成長
[00:37:58.300 --> 00:37:59.300]  彼此的服侍
[00:37:59.300 --> 00:38:00.300]  求主以帶領
[00:38:00.300 --> 00:38:01.300]  在新的一年裡面
[00:38:01.300 --> 00:38:03.300]  求主你親自與我們同在
[00:38:03.300 --> 00:38:05.300]  我們禱告交託
[00:38:05.300 --> 00:38:06.300]  奉耶穌名求
[00:38:06.300 --> 00:38:07.300]  行門
