
[00:00:00.000 --> 00:00:03.000]  好,各位兄弟姐妹,你們好,我很開心在這麼特別的日子裏面
[00:39:32.000 --> 00:39:35.000]  你要聽我的話,起來逃往哈蘭
[00:39:35.000 --> 00:39:38.000]  我哥哥拉班那裏去
[00:39:38.000 --> 00:39:41.000]  和他住些日子,直等你哥哥的怒氣消了
[00:39:41.000 --> 00:39:44.000]  你哥哥向你消了怒氣
[00:39:44.000 --> 00:39:47.000]  忘了你向他所作的事
[00:39:47.000 --> 00:39:50.000]  我便打發人去,把你從哪裏帶回來
[00:39:50.000 --> 00:39:53.000]  爲什麼一日送你們二人呢
[00:39:53.000 --> 00:39:56.000]  看不看到
[00:39:56.000 --> 00:39:59.000]  做媽咪就說,哥哥很想殺你
[00:39:59.000 --> 00:40:02.000]  你走吧
[00:40:02.000 --> 00:40:05.000]  只是什麼,住一些日子
[00:40:05.000 --> 00:40:08.000]  希望你哥哥的怒氣消了
[00:40:08.000 --> 00:40:11.000]  那我到時找人叫你回來
[00:40:11.000 --> 00:40:14.000]  大家有沒有留意
[00:40:14.000 --> 00:40:17.000]  一些日子結果是多久
[00:40:17.000 --> 00:40:20.000]  二十年
[00:40:20.000 --> 00:40:23.000]  最不幸是什麼
[00:40:23.000 --> 00:40:26.000]  那時候YDD
[00:40:26.000 --> 00:40:29.000]  沒有FaceTime
[00:40:29.000 --> 00:40:32.000]  做媽咪的會不會牽腸掛肚
[00:40:32.000 --> 00:40:35.000]  很牽腸掛肚
[00:40:35.000 --> 00:40:38.000]  兒子怎麼樣
[00:40:38.000 --> 00:40:41.000]  可能一段很長時間都沒有音信
[00:40:41.000 --> 00:40:44.000]  還有,剛纔講
[00:40:44.000 --> 00:40:47.000]  他現在和自己的老伴和大兒子在
[00:40:47.000 --> 00:40:50.000]  但大兒子是怎麼樣
[00:40:50.000 --> 00:40:53.000]  一定不會對他好
[00:40:53.000 --> 00:40:56.000]  丈夫可能會很生氣
[00:40:56.000 --> 00:40:59.000]  所以,未來的日子
[00:40:59.000 --> 00:41:02.000]  他過得非常非常痛苦
[00:41:02.000 --> 00:41:05.000]  是自受自己所犯的錯
[00:41:05.000 --> 00:41:08.000]  帶來的苦苦
[00:41:08.000 --> 00:41:11.000]  而聖經也很特別
[00:41:11.000 --> 00:41:14.000]  你有沒有留意到
[00:41:14.000 --> 00:41:17.000]  沒有記載到他的死亡
[00:41:17.000 --> 00:41:20.000]  阿伯拉罕妻子的死亡
[00:41:20.000 --> 00:41:23.000]  是有記載的
[00:41:23.000 --> 00:41:26.000]  但是,聖經裏面
[00:41:26.000 --> 00:41:29.000]  沒有記載到李伯嘉的死亡
[00:41:29.000 --> 00:41:32.000]  似乎神都不會來帶去
[00:41:32.000 --> 00:41:35.000]  認同這件事
[00:41:35.000 --> 00:41:38.000]  所以,在以後的日子裏面
[00:41:38.000 --> 00:41:41.000]  他會過得很痛苦,受盡折磨
[00:41:41.000 --> 00:41:44.000]  所以,你留意到今天很重要
[00:41:44.000 --> 00:41:47.000]  我們是怎樣帶他去看我們的家人呢
[00:41:47.000 --> 00:41:50.000]  我們有沒有好一點的反省
[00:41:50.000 --> 00:41:53.000]  我們一家人和神的關係是怎樣
[00:41:53.000 --> 00:41:56.000]  如果你看創世紀第27章的時候
[00:41:56.000 --> 00:41:59.000]  一路以來,看不到他們有
[00:41:59.000 --> 00:42:02.000]  祝祭壇,獻祭,敬拜神
[00:42:02.000 --> 00:42:05.000]  他們沒有了那個
[00:42:05.000 --> 00:42:08.000]  宗教裏面的維繫
[00:42:08.000 --> 00:42:11.000]  我自己很強調,因爲家庭裏面
[00:42:11.000 --> 00:42:14.000]  很重要,就是分享信仰
[00:42:14.000 --> 00:42:17.000]  特別我常常說,做父母的
[00:42:17.000 --> 00:42:20.000]  你有沒有好一點重視你的孩子
[00:42:20.000 --> 00:42:23.000]  那個宗教教育
[00:42:23.000 --> 00:42:26.000]  不要只是帶他回教會,回主學就夠了
[00:42:26.000 --> 00:42:29.000]  我們永遠都不會覺得
[00:42:29.000 --> 00:42:32.000]  你不用送孩子去學校讀書
[00:42:32.000 --> 00:42:35.000]  請私人補習,每個星期補兩個小時就可以了
[00:42:35.000 --> 00:42:38.000]  所以,怎麼可能你只是
[00:42:38.000 --> 00:42:41.000]  將那個信仰的傳遞
[00:42:41.000 --> 00:42:44.000]  交由教會去承擔,是我們自己
[00:42:44.000 --> 00:42:47.000]  我們有沒有好一點的爲孩子
[00:42:47.000 --> 00:42:50.000]  屬靈的生命祈禱,和他們分享信仰
[00:42:50.000 --> 00:42:53.000]  這是很重要的
[00:42:53.000 --> 00:42:56.000]  如果我們有太愛的緣故
[00:42:56.000 --> 00:42:59.000]  以致我們會互斷,去錯的時候
[00:42:59.000 --> 00:43:02.000]  我們就只是去包容
[00:43:02.000 --> 00:43:05.000]  我們沒有了那份指正
[00:43:05.000 --> 00:43:08.000]  我們只是接納,但我們沒有了那份督扎
[00:43:08.000 --> 00:43:11.000]  這是一個很大的危機
[00:43:11.000 --> 00:43:14.000]  甚至會不會因爲這樣的緣故而影響到
[00:43:14.000 --> 00:43:17.000]  夫婦之間的關係
[00:43:17.000 --> 00:43:20.000]  我自己一路都這麼說
[00:43:20.000 --> 00:43:23.000]  其實往往是你的配偶
[00:43:23.000 --> 00:43:26.000]  不是你的兒女,你的兒女長大的時候
[00:43:26.000 --> 00:43:29.000]  他有自己的家庭,正如今天你有自己的家庭
[00:43:29.000 --> 00:43:32.000]  可能你來到英國,可能你的父母還在香港
[00:43:32.000 --> 00:43:35.000]  所以最重要的是你的配偶
[00:43:35.000 --> 00:43:38.000]  不是不愛自己的兒女
[00:43:38.000 --> 00:43:41.000]  和你走最後一段路的,仍然是你的配偶
[00:43:41.000 --> 00:43:44.000]  所以很重要,但最重要最重要是什麼呢
[00:43:44.000 --> 00:43:47.000]  不要用你的方法去協助神
[00:43:47.000 --> 00:43:50.000]  去完成祂的計劃
[00:43:50.000 --> 00:43:53.000]  要用祂自己的方法
[00:43:53.000 --> 00:43:56.000]  正如神宣告,大的要服是小的
[00:43:56.000 --> 00:43:59.000]  如果那個目標是正確的
[00:43:59.000 --> 00:44:02.000]  哎呀,方法錯了也不是很重要
[00:44:02.000 --> 00:44:05.000]  不是,一樣帶來的問題是很大的
[00:44:05.000 --> 00:44:08.000]  所以求神幫助我們
[00:44:08.000 --> 00:44:11.000]  讓我們有反省
[00:44:11.000 --> 00:44:14.000]  透過母親節
[00:44:14.000 --> 00:44:17.000]  看到一個很偉大
[00:44:17.000 --> 00:44:20.000]  很愛自己孩子的母親
[00:44:20.000 --> 00:44:23.000]  但因爲錯愛,愛的方法上有偏差
[00:44:23.000 --> 00:44:26.000]  而引來了很嚴重的後果
[00:44:26.000 --> 00:44:29.000]  但我們透過聖經
[00:44:29.000 --> 00:44:32.000]  讓我們去反思
[00:44:32.000 --> 00:44:35.000]  去面對我們的配偶
[00:44:35.000 --> 00:44:38.000]  面對我們的兒女,讓我們有愛
[00:44:38.000 --> 00:44:41.000]  也有公平,公義
[00:44:41.000 --> 00:44:44.000]  希望我多謝你,讓我們有機會學習
[00:44:44.000 --> 00:44:47.000]  讓你的話語成爲我們生命的幫助和激勵
[00:44:47.000 --> 00:44:50.000]  求着你自己親自眷顧
[00:44:50.000 --> 00:44:53.000]  讓我們知道如何面對我們的家人
[00:44:53.000 --> 00:44:56.000]  讓我們成爲他們的祝福,祈禱奉主的名
