
[00:00:00.000 --> 00:00:03.200]  在新年的時候我都給一個題目叫新年立志
[00:32:58.480 --> 00:33:01.200]  還是按著人的心意
[00:33:01.200 --> 00:33:03.000]  有時候是不是我們都很想利用
[00:33:03.000 --> 00:33:06.640]  或者是控制神為我們做一些事呢
[00:33:06.640 --> 00:33:09.000]  我們要想想我們有沒有取代了
[00:33:09.000 --> 00:33:10.520]  耶穌的遺訓
[00:33:10.520 --> 00:33:13.240]  有時候我們真的代替了主
[00:33:13.240 --> 00:33:14.360]  來做一些決定
[00:33:14.360 --> 00:33:15.480]  甚至可能好像猶太人那樣
[00:33:15.480 --> 00:33:16.920]  他很想說了算
[00:33:16.920 --> 00:33:18.600]  代替了主的地位
[00:33:18.600 --> 00:33:20.600]  代替了主的遺訓
[00:33:20.600 --> 00:33:22.120]  兩張行不行
[00:33:22.120 --> 00:33:24.600]  他們最後猶太人的結果是甚麼呢
[00:33:24.600 --> 00:33:26.040]  他就是丟棄了
[00:33:26.040 --> 00:33:27.800]  他以為他自己可以取代
[00:33:27.800 --> 00:33:30.720]  但其實是丟棄了自己的遺訓
[00:33:30.720 --> 00:33:31.480]  今天我不知道大家
[00:33:31.480 --> 00:33:32.600]  你在職場上
[00:33:32.600 --> 00:33:34.840]  可能你是特別做一些對人的工作
[00:33:34.840 --> 00:33:36.440]  可能你教書
[00:33:36.440 --> 00:33:39.200]  或者可能你是一個很厲害的銷售員
[00:33:39.200 --> 00:33:43.880]  可能很多顧客很受你的影響
[00:33:43.880 --> 00:33:44.520]  但我想問一下
[00:33:44.520 --> 00:33:45.280]  其實有沒有機會
[00:33:45.280 --> 00:33:47.840]  你是將你職場上的影響力
[00:33:47.840 --> 00:33:50.800]  讓人看到其實不單單是你個人的能力
[00:33:50.800 --> 00:33:53.120]  是因為你有基督徒
[00:33:53.120 --> 00:33:56.040]  是因為你信耶穌而有這份影響
[00:33:56.040 --> 00:33:58.560]  有這份生命力呢
[00:33:58.560 --> 00:34:01.240]  很多時候我們會覺得
[00:34:01.240 --> 00:34:03.880]  我能夠去幫助到人
[00:34:03.880 --> 00:34:05.480]  就算你在教會也是一樣
[00:34:05.480 --> 00:34:07.120]  你會覺得會不會有時候
[00:34:07.120 --> 00:34:08.920]  你覺得你幫助到人的時候
[00:34:08.920 --> 00:34:11.480]  我對他的影響
[00:34:11.480 --> 00:34:13.600]  是可以代替了
[00:34:13.600 --> 00:34:16.920]  主響他生命當中的地位呢
[00:34:16.920 --> 00:34:20.720]  有時候我們那個年代比較多聽到
[00:34:20.720 --> 00:34:23.800]  有些基督徒很喜歡打電話去教會問一下
[00:34:23.800 --> 00:34:26.600]  你們今天這個星期哪一個港道
[00:34:26.600 --> 00:34:29.080]  哪個牧師哪個傳達人來港道
[00:34:29.080 --> 00:34:30.520]  哪個港道他就來
[00:34:30.520 --> 00:34:32.560]  哪個港道他就不來
[00:34:32.560 --> 00:34:34.440]  我想問一下如果今時今日
[00:34:34.440 --> 00:34:35.200]  我不知道大家
[00:34:35.200 --> 00:34:37.720]  還會不會有類似這樣的情況出現
[00:34:37.720 --> 00:34:39.160]  如果我是那個港員
[00:34:39.160 --> 00:34:41.880]  這個人因為我來港道才來
[00:34:41.880 --> 00:34:44.560]  我覺得我就很失敗
[00:34:44.560 --> 00:34:48.240]  我們代替了神的地位
[00:34:48.240 --> 00:34:49.800]  如果今日你的影響力
[00:34:49.800 --> 00:34:51.400]  只是被人看見你的時候
[00:34:51.400 --> 00:34:53.040]  不是看見神的時候
[00:34:53.040 --> 00:34:54.840]  我覺得這個就是我們自己的生命
[00:34:54.840 --> 00:34:55.800]  要很小心
[00:34:55.800 --> 00:34:58.000]  我們有沒有專注為大呢
[00:34:58.000 --> 00:35:00.640]  所以保羅一個很重要的訊息是什麼呢
[00:35:00.640 --> 00:35:04.840]  大家上年讀哥倫多前書是吧
[00:35:04.840 --> 00:35:06.200]  還記不記得
[00:35:06.200 --> 00:35:07.680]  都不是很記得了
[00:35:07.680 --> 00:35:09.120]  哥倫多前書的第一章一節
[00:35:09.120 --> 00:35:10.040]  大家應該讀過了
[00:35:10.040 --> 00:35:12.320]  我們一起讀多一次重溫
[00:35:12.320 --> 00:35:13.640]  預備起
[00:35:13.640 --> 00:35:15.800]  你們該效法我
[00:35:15.800 --> 00:35:18.880]  像我效法基督一樣
[00:35:18.880 --> 00:35:21.200]  保羅當時很有影響力
[00:35:21.200 --> 00:35:23.240]  他是一個很出色
[00:35:23.240 --> 00:35:26.920]  很有魅力的一個領袖
[00:35:26.920 --> 00:35:29.920]  但他都提醒姐妹你不要效法我
[00:35:29.920 --> 00:35:31.400]  就算你效法我的時候
[00:35:31.400 --> 00:35:32.920]  最重要是要效法基督
[00:35:32.920 --> 00:35:35.200]  好像我效法基督一樣
[00:35:35.200 --> 00:35:36.880]  他們不是跟保羅
[00:35:36.880 --> 00:35:38.600]  所以保羅提醒哥倫多教會
[00:35:38.600 --> 00:35:41.320]  那麼多分門別派別類的時候
[00:35:41.320 --> 00:35:43.160]  正正就是那個影響
[00:35:43.160 --> 00:35:44.720]  你只不過是一個跟著人
[00:35:44.720 --> 00:35:47.400]  你不是跟著我們的主
[00:35:47.400 --> 00:35:48.160]  所以我們要很小心
[00:35:48.160 --> 00:35:50.440]  我們會不會取代了主的地位
[00:35:50.440 --> 00:35:51.800]  我們會不會代入了
[00:35:51.800 --> 00:35:55.600]  這個可能代替主地位的陷阱
[00:35:55.600 --> 00:35:57.400]  其實今天就算我能夠有影響力
[00:35:57.400 --> 00:35:59.240]  我能夠幫助到弟兄姊妹的成長
[00:35:59.240 --> 00:36:00.520]  我可以關心他們
[00:36:00.520 --> 00:36:02.160]  其實我想最重要是讓他們知道
[00:36:02.160 --> 00:36:04.920]  能夠叫人生命成長的是誰
[00:36:04.920 --> 00:36:05.920]  是神
[00:36:05.920 --> 00:36:08.440]  在哥倫多前書大家都聽過了
[00:36:08.440 --> 00:36:11.000]  在去年成年講哥倫多前書的時候
[00:36:11.000 --> 00:36:13.480]  所以這個才是我們要特別提醒
[00:36:13.480 --> 00:36:17.160]  就是今天我們到底會尊人為大
[00:36:17.160 --> 00:36:21.040]  抑或是尊主為大呢
[00:36:21.040 --> 00:36:23.320]  你是多些看神
[00:36:23.320 --> 00:36:25.640]  抑或是多些看人
[00:36:25.640 --> 00:36:27.280]  在去年2013年
[00:36:27.280 --> 00:36:30.960]  我們有一些單位選舉一個叫風雲人物
[00:36:30.960 --> 00:36:32.080]  那麼風雲人物裏面
[00:36:32.080 --> 00:36:34.440]  他又講了一句風雲的金句
[00:36:34.440 --> 00:36:35.960]  我不知道大家有沒有聽過
[00:36:35.960 --> 00:36:37.280]  這句金句
[00:36:37.280 --> 00:36:39.280]  大家可能都駁到下去
[00:36:39.280 --> 00:36:44.400]  他就問到底今天香港是政策大
[00:36:44.400 --> 00:36:47.600]  抑或是法律大
[00:36:47.600 --> 00:36:50.160]  抑或是特首大
[00:36:50.160 --> 00:36:51.680]  大家沒有什麼人聽過
[00:36:51.680 --> 00:36:54.640]  這個風雲金句拿獎的
[00:36:54.640 --> 00:36:57.280]  他就問到底今天是香港政策大
[00:36:57.280 --> 00:36:59.640]  法律大抑或是特首大
[00:36:59.640 --> 00:37:00.440]  我想今天
[00:37:00.440 --> 00:37:01.480]  我也想問一下弟兄姊妹
[00:37:01.480 --> 00:37:03.920]  今天在我們生命反省裏面
[00:37:03.920 --> 00:37:05.960]  其實在我們的生命當中
[00:37:05.960 --> 00:37:08.560]  是自己最大
[00:37:08.560 --> 00:37:12.160]  抑或是什麼最大呢
[00:37:12.160 --> 00:37:14.760]  我不知道你在生命裏面
[00:37:14.760 --> 00:37:15.880]  我們有沒有想過
[00:37:15.880 --> 00:37:18.480]  其實我很有影響力
[00:37:18.480 --> 00:37:20.400]  我很能夠幫到人
[00:37:20.400 --> 00:37:22.400]  或者可能你又覺得我很謙卑
[00:37:22.400 --> 00:37:23.520]  都不是我最大
[00:37:23.520 --> 00:37:25.080]  可能是我的牧師最大
[00:37:25.080 --> 00:37:26.600]  我的導師最大
[00:37:26.600 --> 00:37:27.760]  我的傳導人最大
[00:37:27.760 --> 00:37:29.920]  我的老闆最大
[00:37:29.920 --> 00:37:32.200]  我的頭目最大
[00:37:32.200 --> 00:37:33.520]  我不知道今天在你的生命當中
[00:37:33.520 --> 00:37:35.520]  是自己最大
[00:37:35.520 --> 00:37:37.600]  抑或是什麼最大
[00:37:37.600 --> 00:37:44.160]  是不是一個專主為大的生命呢
[00:37:44.160 --> 00:37:46.000]  我想和大家做最後一個總結
[00:37:46.000 --> 00:37:48.040]  就是等候是什麼呢
[00:37:48.040 --> 00:37:50.200]  等候天父的應許告訴我們
[00:37:50.200 --> 00:37:52.200]  等候不是什麼都不做
[00:37:52.200 --> 00:37:54.640]  是堅持不斷祈禱
[00:37:54.640 --> 00:37:57.200]  倚靠來仰望我們的主
[00:37:57.200 --> 00:37:59.040]  多些看我們的神
[00:37:59.040 --> 00:38:01.320]  少些去看人
[00:38:01.320 --> 00:38:04.000]  讓祈禱成為你的生活
[00:38:04.000 --> 00:38:05.920]  而不是活動
[00:38:05.920 --> 00:38:07.320]  所以我們在教會裏面
[00:38:07.320 --> 00:38:09.120]  我們剛剛完成了一個
[00:38:09.120 --> 00:38:11.480]  75天祈禱的運動
[00:38:11.480 --> 00:38:12.880]  不知道有多少弟兄姊妹
[00:38:12.880 --> 00:38:14.240]  你都有參加
[00:38:14.240 --> 00:38:15.960]  但其實這個我想提的就是
[00:38:15.960 --> 00:38:18.600]  我們不只是搞一些活動
[00:38:18.600 --> 00:38:20.600]  或者搞一些運動給大家
[00:38:20.600 --> 00:38:22.320]  其實我很想將祈禱
[00:38:22.320 --> 00:38:24.120]  特別是為教會祈禱
[00:38:24.120 --> 00:38:25.120]  是讓弟兄姊妹能夠
[00:38:25.120 --> 00:38:27.240]  同心合意為教會祈禱
[00:38:27.240 --> 00:38:29.640]  成為我們生活的一部分
[00:38:29.640 --> 00:38:32.000]  這個成為生活的一部分的意思就是
[00:38:32.000 --> 00:38:33.800]  好像吃飯、睡覺一樣
[00:38:33.800 --> 00:38:36.840]  我們是很自然來到就會做到的
[00:38:36.840 --> 00:38:38.520]  能夠多些為教會
[00:38:38.520 --> 00:38:40.280]  能夠同心合意祈禱
[00:38:40.280 --> 00:38:42.120]  是為到教會的需要
[00:38:42.120 --> 00:38:43.680]  為教會的守望
[00:38:43.680 --> 00:38:46.440]  我們來到神的面前多些祈禱
[00:38:46.440 --> 00:38:49.200]  等候就是我們要堅持
[00:38:49.200 --> 00:38:51.440]  不斷祈禱倚靠神
[00:38:51.440 --> 00:38:53.040]  有些事情不是即時可以
[00:38:53.040 --> 00:38:55.080]  神會應允、答允我們
[00:38:55.080 --> 00:38:58.640]  我們仍然要堅持不斷的祈禱
[00:38:58.640 --> 00:39:02.720]  等候是告訴我們要專注為大
[00:39:02.720 --> 00:39:05.680]  接受神有最高的主權
[00:39:05.680 --> 00:39:09.160]  使別人從你、從我身上
[00:39:09.160 --> 00:39:10.680]  見到的是耶穌
[00:39:10.680 --> 00:39:14.760]  不是單單見到我能夠做到甚麼
[00:39:14.760 --> 00:39:17.080]  當然你是為神來做事
[00:39:17.080 --> 00:39:19.040]  但最重要是讓人知道
[00:39:19.040 --> 00:39:21.600]  你的生命你能夠做到的
[00:39:21.600 --> 00:39:23.840]  其實都不是在乎你有多少
[00:39:23.840 --> 00:39:25.960]  叫人生命成長是神
[00:39:25.960 --> 00:39:28.560]  使別人從你身上見耶穌
[00:39:28.560 --> 00:39:32.360]  這就是專注為大的生命
[00:39:32.360 --> 00:39:34.000]  最後我想跟大家用一段經文
[00:39:34.000 --> 00:39:35.800]  作為一個禱告
[00:39:35.800 --> 00:39:39.160]  作為我們今年一個新的立志
[00:39:39.160 --> 00:39:39.960]  我在預備的時候
[00:39:39.960 --> 00:39:42.080]  我覺得這段經文很好
[00:39:42.080 --> 00:39:46.360]  它提到我們等候是每天要做的
[00:39:46.360 --> 00:39:49.320]  等候是一個每天都要做的功課
[00:39:49.320 --> 00:39:50.720]  從一三到一四
[00:39:50.720 --> 00:39:53.120]  大家就很喜歡用一生一世
[00:39:53.120 --> 00:39:54.360]  這也提醒我們
[00:39:54.360 --> 00:39:56.040]  我們的神是甚麼
[00:39:56.040 --> 00:39:59.200]  是我們一生一世的保障
[00:39:59.200 --> 00:40:00.080]  從一三到一四
[00:40:00.080 --> 00:40:01.600]  不知道大家追求甚麼
[00:40:01.600 --> 00:40:04.200]  到少晚會不知道大家有沒有來
[00:40:04.200 --> 00:40:06.000]  從一生至一世
[00:40:06.000 --> 00:40:07.320]  你覺得你追求到
[00:40:07.320 --> 00:40:09.880]  你正在尋找的一生一世是甚麼呢
[00:40:09.880 --> 00:40:11.200]  這段經文也提醒我們
[00:40:11.200 --> 00:40:12.440]  大學新的一年
[00:40:12.440 --> 00:40:14.440]  我們一生一世的保障
[00:40:14.440 --> 00:40:15.840]  就是我們的神
[00:40:15.840 --> 00:40:18.440]  我們的神就是我們的寺寶
[00:40:18.440 --> 00:40:20.720]  很希望這段經文成為我們的一個祈禱
[00:40:20.720 --> 00:40:23.120]  一個立志來向神呈獻
[00:40:23.120 --> 00:40:24.000]  我們一起站立
[00:40:24.000 --> 00:40:26.040]  我們一起來耳這段經文
[00:40:26.040 --> 00:40:27.280]  希望都看到
[00:40:27.280 --> 00:40:29.520]  你看不到盡量看都可以
[00:40:29.520 --> 00:40:32.480]  希望這個成為我們向神的立志和禱告
[00:40:32.480 --> 00:40:34.480]  我們一起同心來去中讀
[00:40:34.480 --> 00:40:35.840]  預備起
[00:40:35.840 --> 00:40:39.400]  耶和華求祢施恩給我們
[00:40:39.400 --> 00:40:41.360]  我們等候祢
[00:40:41.360 --> 00:40:45.600]  每天早晨願祢作我們的防備
[00:40:45.600 --> 00:40:50.000]  在遭難的時候作我們的拯救
[00:40:50.000 --> 00:40:52.320]  耶和華必被尊崇
[00:40:52.320 --> 00:40:55.200]  因為祂居住在高天
[00:40:55.200 --> 00:40:59.320]  祂必以公平與公義充滿錫安
[00:40:59.320 --> 00:41:02.680]  祂是我一生一世的保障
[00:41:02.680 --> 00:41:04.560]  豐盛的救恩
[00:41:04.560 --> 00:41:06.680]  智慧和知識
[00:41:06.680 --> 00:41:10.480]  敬畏耶和華就是我的寺寶
