
[00:00:00.000 --> 00:00:04.040]  今天的題目是「勇闖高峰」
[00:39:27.360 --> 00:39:30.560]  有空就多點跟阿姨相聚
[00:39:30.560 --> 00:39:32.560]  分享一下信仰
[00:39:32.560 --> 00:39:33.760]  弟兄跟我說
[00:39:33.760 --> 00:39:34.960]  他下一個目標
[00:39:34.960 --> 00:39:37.560]  就是將姐姐帶回來教會
[00:39:37.560 --> 00:39:41.160]  我們真的要好好為這對夫婦禱告
[00:39:41.160 --> 00:39:43.960]  他的組長坐在這裡
[00:39:43.960 --> 00:39:45.360]  他是生命
[00:39:45.360 --> 00:39:47.960]  我們的同工是他的組長
[00:39:47.960 --> 00:39:50.160]  我們真的要鼓勵他們
[00:39:50.160 --> 00:39:52.360]  生命繼續扎根成長
[00:39:52.360 --> 00:39:55.160]  要他們的生命勝了又勝
[00:39:55.160 --> 00:39:58.160]  因為為他們征戰的是誰?
[00:39:58.160 --> 00:40:01.760]  耶和華上帝
[00:40:01.760 --> 00:40:03.160]  弟兄姊妹
[00:40:03.160 --> 00:40:06.160]  真正認定跟隨耶穌
[00:40:06.160 --> 00:40:08.760]  聽從上帝的吩咐
[00:40:08.760 --> 00:40:10.160]  遵守祂的約
[00:40:10.160 --> 00:40:12.160]  縱然在逆境中
[00:40:12.160 --> 00:40:13.960]  在艱難裡
[00:40:13.960 --> 00:40:17.960]  上帝應許我們的是德勝有餘
[00:40:17.960 --> 00:40:20.360]  因為我們的主是德勝的主
[00:40:20.360 --> 00:40:22.960]  是德勝的王
[00:40:22.960 --> 00:40:25.160]  從幾千年前的以色列人
[00:40:25.160 --> 00:40:26.960]  到今天
[00:40:26.960 --> 00:40:28.560]  好像弟兄一樣
[00:40:28.560 --> 00:40:31.560]  我們身邊其實很多這些見證
[00:40:31.560 --> 00:40:33.960]  雲彩般的見證人
[00:40:33.960 --> 00:40:35.360]  說明了一件事
[00:40:35.360 --> 00:40:38.160]  就是守約斯慈愛的上帝
[00:40:38.160 --> 00:40:40.160]  從來都沒有改變
[00:40:40.160 --> 00:40:41.960]  祂仍然等著我們
[00:40:41.960 --> 00:40:43.760]  等著我們回轉
[00:40:43.760 --> 00:40:45.360]  等著我們聽祂的話
[00:40:45.360 --> 00:40:47.360]  等著我們跟隨祂
[00:40:47.360 --> 00:40:51.160]  等著跟我們贏完一場又一場的勝仗
[00:40:51.160 --> 00:40:52.560]  Amen
[00:40:52.560 --> 00:40:54.160]  你們準備好了沒有?
[00:40:54.160 --> 00:40:57.760]  Are you ready?
[00:40:57.760 --> 00:41:00.560]  撒姆爾將那塊石頭起名做
[00:41:00.560 --> 00:41:02.360]  「以便以謝」
[00:41:02.360 --> 00:41:03.360]  到如今
[00:41:03.360 --> 00:41:05.760]  耶和華都幫助我們
[00:41:05.760 --> 00:41:06.760]  你們的生命
[00:41:06.760 --> 00:41:09.360]  又有沒有這塊石頭呢?
[00:41:09.360 --> 00:41:12.160]  想不想有這塊石頭
[00:41:12.160 --> 00:41:18.360]  宣告上帝在你們生命裏的那份真實?
[00:41:18.360 --> 00:41:20.560]  去到總結
[00:41:20.560 --> 00:41:23.760]  一個合乎神心意的領袖
[00:41:23.760 --> 00:41:25.360]  為上帝的子民
[00:41:25.360 --> 00:41:27.760]  帶來一次屬靈的大復興
[00:41:27.760 --> 00:41:30.160]  就令我想起五百多年前
[00:41:30.160 --> 00:41:31.960]  馬丁路德
[00:41:31.960 --> 00:41:34.360]  他也為我們今天的基督徒
[00:41:34.360 --> 00:41:37.160]  帶來了一次屬靈的大復興
[00:41:37.160 --> 00:41:40.360]  一次宗教的改革
[00:41:40.360 --> 00:41:41.960]  撥亂反正
[00:41:41.960 --> 00:41:46.360]  將一支破壞了信仰的核心
[00:41:46.360 --> 00:41:49.560]  重新歸回上帝的約裏
[00:41:49.560 --> 00:41:52.760]  真心順服上帝的吩咐
[00:41:52.760 --> 00:41:53.960]  我們的靈命
[00:41:53.960 --> 00:41:56.160]  是必然可以得到更新
[00:41:56.160 --> 00:41:57.160]  我們的靈命
[00:41:57.160 --> 00:41:58.960]  必然可以得到復興
[00:41:58.960 --> 00:42:01.160]  問題是我們肯不肯走
[00:42:01.160 --> 00:42:05.560]  我們肯不肯跟
[00:42:05.560 --> 00:42:08.760]  但我們必須要感激一件事
[00:42:08.760 --> 00:42:10.360]  真正的德性
[00:42:10.360 --> 00:42:14.760]  從來都不是靠外在的外表
[00:42:14.760 --> 00:42:17.160]  或者是外在的宗教儀式
[00:42:17.160 --> 00:42:19.560]  不是一些多漂亮的堂會
[00:42:19.560 --> 00:42:24.560]  不是做得多完美的儀式
[00:42:24.560 --> 00:42:25.760]  絕對不是
[00:42:25.760 --> 00:42:28.160]  就好像上星期陳牧師跟我們說
[00:42:28.160 --> 00:42:31.960]  約會不是護身符
[00:42:31.960 --> 00:42:34.960]  今天的以便以謝
[00:42:34.960 --> 00:42:37.960]  都不是一句式魔法的術語
[00:42:37.960 --> 00:42:39.760]  不是芝麻開門就開
[00:42:39.760 --> 00:42:41.560]  絕對不是這樣
[00:42:41.560 --> 00:42:43.760]  而是我們生命要走出來
[00:42:43.760 --> 00:42:47.160]  我們就經歷那份以便以謝
[00:42:47.160 --> 00:42:51.360]  到如今耶和華都幫助我們
[00:42:51.360 --> 00:42:52.160]  很特別
[00:42:52.160 --> 00:42:53.760]  原來我們回看聖經
[00:42:53.760 --> 00:42:55.960]  在第四章的時候
[00:42:55.960 --> 00:42:59.360]  以色列人大敗那兩場戰役
[00:42:59.360 --> 00:43:03.160]  那個地方就叫以便以謝
[00:43:03.160 --> 00:43:04.560]  今天
[00:43:04.560 --> 00:43:10.960]  法姆爾在另外一個地方拿起這塊石頭叫以便以謝
[00:43:10.960 --> 00:43:13.360]  其實他想告訴我們
[00:43:13.360 --> 00:43:14.560]  提醒我們
[00:43:14.560 --> 00:43:18.560]  真的不是在乎外表做些什麼
[00:43:18.560 --> 00:43:21.960]  而是在乎我們生命怎樣走出來
[00:43:21.960 --> 00:43:26.360]  我們就經歷上帝的幫助
[00:43:26.360 --> 00:43:29.760]  所以我們一切宗教的儀式
[00:43:29.760 --> 00:43:32.560]  一切侍奉敬拜的中心
[00:43:32.560 --> 00:43:34.760]  我們必須要認定一件事
[00:43:34.760 --> 00:43:37.560]  我們是在侍奉三一的真實
[00:43:37.560 --> 00:43:40.360]  我們是在敬拜三一的真實
[00:43:40.360 --> 00:43:44.560]  叫我們生命可以天天得勝的是誰?
[00:43:44.560 --> 00:43:46.960]  是上帝自己
[00:43:46.960 --> 00:43:47.960]  我們一起讀
[00:43:47.960 --> 00:43:51.560]  撒加利亞書四章六節的下半節
[00:43:51.560 --> 00:43:53.760]  萬君之耶和華說
[00:43:53.760 --> 00:43:55.760]  不是倚靠勢力
[00:43:55.760 --> 00:43:57.760]  不是倚靠才能
[00:43:57.760 --> 00:44:02.160]  乃是靠我的方能成事
[00:44:02.160 --> 00:44:04.760]  上帝要求他的子民做什麼?
[00:44:04.760 --> 00:44:07.560]  就是聽命順服
[00:44:07.560 --> 00:44:08.960]  不過大家記得
[00:44:08.960 --> 00:44:12.760]  不是一次得勝就永遠得勝
[00:44:12.760 --> 00:44:14.760]  我們必須要謹記
[00:44:14.760 --> 00:44:18.960]  天天遵守祂的吩咐
[00:44:18.960 --> 00:44:21.960]  天天進行聖經的教導
[00:44:21.960 --> 00:44:25.160]  叫我們成為蒙福的群體
[00:44:25.160 --> 00:44:26.360]  不是我們一個人的事
[00:44:26.360 --> 00:44:30.360]  是整個群體我們要成為蒙福的群體
[00:44:30.360 --> 00:44:32.360]  一起和弟兄姊妹
[00:44:32.360 --> 00:44:35.560]  一起與神共創高峰
