
[00:00:00.000 --> 00:00:02.000]  Thanks妹早晨
[00:34:34.200 --> 00:34:36.200]  那些不是那些艱難
[00:34:36.200 --> 00:34:39.200]  那些原來是很恐怖的
[00:34:39.200 --> 00:34:41.200]  癌症真的很恐怖
[00:34:41.200 --> 00:34:44.200]  但是原來上帝的恩惠和慈愛
[00:34:44.200 --> 00:34:46.200]  才一直吊著我尾巴
[00:34:46.200 --> 00:34:48.200]  那樣東西
[00:34:48.200 --> 00:34:50.200]  今天我們可能都有很多人面對的艱難
[00:34:50.200 --> 00:34:52.200]  你記住
[00:34:52.200 --> 00:34:55.200]  原來上帝的恩惠和慈愛
[00:34:55.200 --> 00:34:57.200]  一直都是與我們同在
[00:34:57.200 --> 00:34:59.200]  我們是一個禱告
[00:34:59.200 --> 00:35:01.200]  天父上帝讓我們
[00:35:01.200 --> 00:35:02.200]  繼續去仰望我們的主
[00:35:02.200 --> 00:35:04.200]  耶和華是我們的目者
[00:35:04.200 --> 00:35:06.200]  我們就不自缺乏
[00:35:06.200 --> 00:35:08.200]  是你的恩惠和慈愛
[00:35:08.200 --> 00:35:09.200]  吊著我們尾巴
[00:35:09.200 --> 00:35:12.200]  以致到我們認定到
[00:35:12.200 --> 00:35:14.200]  和確信到
[00:35:14.200 --> 00:35:16.200]  上帝你就是我們那位
[00:35:16.200 --> 00:35:18.200]  愛我們的那位的目者
[00:35:18.200 --> 00:35:19.200]  我們願意我們一生
[00:35:19.200 --> 00:35:21.200]  繼續去靠著你的恩典
[00:35:21.200 --> 00:35:22.200]  去走前面的路
[00:35:22.200 --> 00:35:24.200]  多謝你聽我們的祈禱
[00:35:24.200 --> 00:35:25.200]  奉主耶穌基督
[00:35:25.200 --> 00:35:26.200]  得聖名祈求
[00:35:26.200 --> 00:35:27.200]  阿們
