
[00:00:00.000 --> 00:00:03.820]  今天的講道都看到題目了
[00:35:09.280 --> 00:35:12.600]  那他覺得絕對是對的
[00:35:12.600 --> 00:35:15.200]  但你們之間的關係是怎樣呢?
[00:35:15.200 --> 00:35:17.840]  就是差
[00:35:17.840 --> 00:35:18.600]  那就不好
[00:35:18.600 --> 00:35:20.280]  差就是沒有愛
[00:35:20.280 --> 00:35:21.840]  我們在現在艱難的時間
[00:35:21.840 --> 00:35:23.560]  是否應該要
[00:35:23.560 --> 00:35:25.200]  像以前所說的一句
[00:35:25.200 --> 00:35:27.880]  叫做「共度時間」
[00:35:27.880 --> 00:35:30.360]  大家合作
[00:35:30.360 --> 00:35:31.920]  而不是去做一些事情
[00:35:31.920 --> 00:35:32.880]  或者說一些事情
[00:35:32.880 --> 00:35:34.800]  分化
[00:35:34.800 --> 00:35:35.920]  對立
[00:35:35.920 --> 00:35:37.320]  對抗
[00:35:37.320 --> 00:35:39.000]  這些都是我們作為基督徒
[00:35:39.000 --> 00:35:40.400]  要先做的
[00:35:40.400 --> 00:35:42.920]  我們不要期望其他人做
[00:35:42.920 --> 00:35:45.520]  我們在神面前反省了
[00:35:45.520 --> 00:35:46.400]  對神
[00:35:46.400 --> 00:35:47.600]  對人
[00:35:47.600 --> 00:35:49.760]  有沒有耶穌所說的
[00:35:49.760 --> 00:35:52.960]  「盡心盡性 盡義盡力 愛主祢的神」
[00:35:52.960 --> 00:35:56.000]  然後又愛人如己呢?
[00:35:56.000 --> 00:35:58.080]  耶穌說這是總括了
[00:35:58.080 --> 00:36:02.200]  律法的總綱
[00:36:02.200 --> 00:36:03.320]  對我們來說
[00:36:03.320 --> 00:36:05.200]  是值得我們去反省
[00:36:05.200 --> 00:36:07.480]  藉著這個時勢
[00:36:07.480 --> 00:36:08.840]  碰到這些事情
[00:36:08.840 --> 00:36:11.920]  我們去反省自己和神之間
[00:36:11.920 --> 00:36:13.720]  剛才提到醫護
[00:36:13.720 --> 00:36:15.680]  我們最近看到一段
[00:36:15.680 --> 00:36:17.880]  沈祖堯出來講述
[00:36:17.880 --> 00:36:20.120]  他們當時對抗沙士
[00:36:20.120 --> 00:36:21.760]  他是基督徒
[00:36:21.760 --> 00:36:23.960]  他當年很盡力
[00:36:23.960 --> 00:36:28.680]  從醫生的角度去抗疫
[00:36:28.680 --> 00:36:30.320]  做很多事情
[00:36:30.320 --> 00:36:32.520]  做到沒辦法
[00:36:32.520 --> 00:36:33.720]  做到沒辦法
[00:36:33.720 --> 00:36:35.480]  好像投降一樣
[00:36:35.480 --> 00:36:37.000]  他說在醫院裡
[00:36:37.000 --> 00:36:39.800]  叫一些基督徒來我辦公室
[00:36:39.800 --> 00:36:43.360]  我們為這件事祈禱
[00:36:43.360 --> 00:36:45.520]  他說原來
[00:36:45.520 --> 00:36:46.600]  不叫不知
[00:36:46.600 --> 00:36:48.280]  這麼多人是基督徒
[00:36:48.280 --> 00:36:49.600]  他的辦公室都站不完
[00:36:49.600 --> 00:36:52.160]  有些祈禱出走廊了
[00:36:52.160 --> 00:36:53.440]  這是最近發表的
[00:36:53.440 --> 00:36:54.640]  是他自己說出來的
[00:36:54.640 --> 00:36:55.920]  他說祈禱
[00:36:55.920 --> 00:36:58.200]  他祈禱的主要內容是什麼?
[00:36:58.200 --> 00:36:59.120]  他祈禱求神
[00:36:59.120 --> 00:37:00.840]  我們作為醫護
[00:37:00.840 --> 00:37:02.600]  我們沒有辦法
[00:37:02.600 --> 00:37:04.960]  我們做不到什麼
[00:37:04.960 --> 00:37:06.960]  求神來出手
[00:37:06.960 --> 00:37:09.280]  求神來幫助
[00:37:09.280 --> 00:37:12.760]  他說我們信主的
[00:37:12.760 --> 00:37:14.400]  我們覺得是神的手
[00:37:14.400 --> 00:37:15.880]  真的剛好他祈禱之後
[00:37:15.880 --> 00:37:19.320]  疫情就一路開始緩和
[00:37:19.320 --> 00:37:20.440]  所以說出了什麼?
[00:37:20.440 --> 00:37:21.800]  說出了信息
[00:37:21.800 --> 00:37:23.360]  這些事情發生
[00:37:23.360 --> 00:37:24.440]  我們作為基督徒
[00:37:24.440 --> 00:37:26.840]  就是在神的面前
[00:37:26.840 --> 00:37:30.240]  來反省我們對神
[00:37:30.240 --> 00:37:31.720]  對人
[00:37:31.720 --> 00:37:34.040]  應該有什麼做得不好的
[00:37:34.040 --> 00:37:35.880]  我們回頭
[00:37:35.880 --> 00:37:37.000]  我們回轉
[00:37:37.000 --> 00:37:39.000]  歸向神
[00:37:39.000 --> 00:37:39.600]  救藥
[00:37:39.600 --> 00:37:41.000]  一路都是這樣教導
[00:37:41.000 --> 00:37:43.400]  一路都是這個效果
[00:37:43.400 --> 00:37:46.320]  這個疫情這麼淒慘
[00:37:46.320 --> 00:37:47.600]  都真的不知如何是好
[00:37:47.600 --> 00:37:50.000]  靠著神希望一路渡過
[00:37:50.000 --> 00:37:52.000]  我們今年的年底
[00:37:52.000 --> 00:37:53.000]  頭半句是什麼?
[00:37:53.000 --> 00:37:54.880]  靠主站立得穩
[00:37:54.880 --> 00:37:55.880]  我們靠著主
[00:37:55.880 --> 00:37:57.400]  在這個情況下
[00:37:57.400 --> 00:37:59.200]  信心要站立得穩
[00:37:59.200 --> 00:38:00.880]  知道信靠這個神
[00:38:00.880 --> 00:38:02.640]  就一定可以渡過
[00:38:02.640 --> 00:38:05.640]  詩篇有很多鼓勵的說話
[00:38:05.640 --> 00:38:08.600]  最後引用詩篇這兩節聖經
[00:38:08.600 --> 00:38:12.800]  給大家一個正面的盼望
[00:38:12.800 --> 00:38:14.000]  詩篇二十七篇
[00:38:14.000 --> 00:38:15.240]  十三至十四節
[00:38:15.240 --> 00:38:16.400]  我們一起讀
[00:38:16.400 --> 00:38:19.200]  「我若不信所護人之地
[00:38:19.200 --> 00:38:21.600]  得見耶和華的恩貴
[00:38:21.600 --> 00:38:23.600]  就早言當膽了
[00:38:23.600 --> 00:38:25.360]  要等候耶和華
[00:38:25.360 --> 00:38:28.280]  當莊家照顧你的時候
[00:38:28.280 --> 00:38:32.120]  我再說要等候耶和華」
[00:38:32.120 --> 00:38:34.320]  所以近期疫情
[00:38:34.320 --> 00:38:36.520]  今次的信息告訴我們
[00:38:36.520 --> 00:38:39.600]  這是神有一個訊息要告訴我們
[00:38:39.600 --> 00:38:42.200]  我們要在神面前好好反省
[00:38:42.200 --> 00:38:44.200]  做好我們自己
[00:38:44.200 --> 00:38:46.200]  回轉歸向神
[00:38:46.200 --> 00:38:48.200]  行神的旨意
[00:38:48.200 --> 00:38:51.200]  遵行祂的命令
[00:38:51.200 --> 00:38:52.200]  倚靠神
[00:38:52.200 --> 00:38:53.600]  站立得穩
[00:38:53.600 --> 00:38:54.600]  等候神
[00:38:54.600 --> 00:38:57.000]  神必定有祂的恩惠
[00:38:57.000 --> 00:38:58.400]  來臨到我們
[00:38:58.400 --> 00:39:00.400]  我們一起祈禱
[00:39:00.400 --> 00:39:02.000]  親愛的天父我們感謝祢
[00:39:02.000 --> 00:39:04.400]  感謝祢留下祢的說話
[00:39:04.400 --> 00:39:05.800]  教導我們
[00:39:05.800 --> 00:39:10.200]  讓我們今天面對疫情的時候
[00:39:10.200 --> 00:39:13.000]  都能夠明白
[00:39:13.000 --> 00:39:15.000]  神祢用這個瘟疫
[00:39:15.000 --> 00:39:16.600]  在不同的時代
[00:39:16.600 --> 00:39:19.000]  來提醒你的子民
[00:39:19.000 --> 00:39:21.600]  去回轉歸向祢
[00:39:21.600 --> 00:39:23.600]  行在祢的旨意當中
[00:39:23.600 --> 00:39:27.200]  因為這才是最無福的
[00:39:27.200 --> 00:39:31.600]  這些疫情的病的傳播
[00:39:31.600 --> 00:39:34.600]  神祢都可以去控制
[00:39:34.600 --> 00:39:37.600]  神祢都有祢的時間
[00:39:37.600 --> 00:39:41.000]  到什麼時候去將這些改變
[00:39:41.000 --> 00:39:44.000]  我們都在神祢的面前等候
[00:39:44.000 --> 00:39:47.600]  我們將這一切都交在祢的手中
[00:39:47.600 --> 00:39:49.400]  求主祢憐憫
[00:39:49.400 --> 00:39:50.400]  憐憫世人
[00:39:50.400 --> 00:39:52.200]  因為還有很多人
[00:39:52.200 --> 00:39:54.200]  都未曾聽聞祢的福音
[00:39:54.200 --> 00:39:55.800]  他們需要祢
[00:39:55.800 --> 00:39:58.400]  求主祢憐憫世代
[00:39:58.400 --> 00:40:00.200]  憐憫祢所做的
[00:40:00.200 --> 00:40:02.200]  讓這個病情
[00:40:02.200 --> 00:40:06.600]  能夠早日緩和解決
[00:40:06.600 --> 00:40:09.200]  人們的心歸向祢
[00:40:09.200 --> 00:40:10.800]  多謝您聽我們祈禱
[00:40:10.800 --> 00:40:11.800]  奉耶穌基督的名
[00:40:11.800 --> 00:40:12.800]  阿們
