
[00:00:00.000 --> 00:00:02.880]  十一月份是一個感恩的季節
[00:39:06.060 --> 00:39:08.260]  侍奉可以喜樂
[00:39:08.260 --> 00:39:10.560]  並得到全然的祝福
[00:39:10.560 --> 00:39:15.160]  耶穌說,另外九個人在哪裡
[00:39:15.160 --> 00:39:16.760]  主啊
[00:39:16.760 --> 00:39:21.260]  我們在這裡,帶著感恩的心
[00:39:21.260 --> 00:39:23.560]  繼續來敬拜,讚美我們的神
[00:39:23.560 --> 00:39:24.860]  我們一起來禱告
[00:39:24.860 --> 00:39:28.560]  天父感謝,讚美祢
[00:39:28.560 --> 00:39:31.260]  主啊,謝謝祢,因為祢的救恩
[00:39:31.760 --> 00:39:35.360]  祢的同在,總是遠遠超過我們
[00:39:35.360 --> 00:39:38.060]  想像和我們的認知
[00:39:38.060 --> 00:39:41.760]  祢樂意賜給我們的恩典和祝福
[00:39:41.760 --> 00:39:43.760]  也永遠是
[00:39:43.760 --> 00:39:48.060]  我們無法回報的
[00:39:48.060 --> 00:39:52.460]  今天讓我們能夠重新的來獻上感恩
[00:39:52.460 --> 00:39:55.960]  我們所追求的不只是恩典的手
[00:39:55.960 --> 00:39:57.860]  更是能夠
[00:39:57.860 --> 00:40:00.660]  切入恩典的主
[00:40:01.360 --> 00:40:05.360]  讓我們重新的舉目仰望,尋求祢的面
[00:40:05.360 --> 00:40:07.660]  快跑來跟隨祢
[00:40:07.660 --> 00:40:09.460]  奉耶穌的名禱告
[00:40:09.460 --> 00:40:10.960]  Amen
