
[00:00:00.000 --> 00:00:03.500]  近來香港所發生的社會事件
[00:38:31.000 --> 00:38:34.000]  不知為何掉進沼澤裡
[00:38:34.000 --> 00:38:36.000]  差點淹死
[00:38:36.000 --> 00:38:40.000]  當然他的朋友馬上把他救回來
[00:38:40.000 --> 00:38:42.000]  救回來之後
[00:38:42.000 --> 00:38:45.000]  這個被人打了一巴掌又被人救了的人
[00:38:45.000 --> 00:38:49.000]  用一把小刀把石頭刻住
[00:38:49.000 --> 00:38:52.000]  今天我的朋友救了他一命
[00:38:52.000 --> 00:38:57.000]  這個被人打了一巴掌又被人救了的人
[00:38:57.000 --> 00:38:59.000]  這個朋友就很好奇
[00:38:59.000 --> 00:39:00.000]  就問他
[00:39:00.000 --> 00:39:02.000]  為什麼我打他之後
[00:39:02.000 --> 00:39:04.000]  你寫了一些東西寄在沙裡
[00:39:04.000 --> 00:39:08.000]  我救了你又刻在石頭裡
[00:39:08.000 --> 00:39:13.000]  這個被人打了一巴掌又被人救了的人
[00:39:13.000 --> 00:39:17.000]  他說當一個朋友被人傷害的時候
[00:39:17.000 --> 00:39:22.000]  他要寫一些比較容易遺忘的地方
[00:39:22.000 --> 00:39:25.000]  風一吹就會抹去
[00:39:25.000 --> 00:39:29.000]  但當這個朋友同樣被一個人幫助
[00:39:29.000 --> 00:39:33.000]  得到幫助他心裡要緊緊記住
[00:39:33.000 --> 00:39:36.000]  所以就會刻在石塊裡
[00:39:36.000 --> 00:39:38.000]  風吹也吹不走
[00:39:38.000 --> 00:39:42.000]  所以今天不知我們怎樣對我們的朋友
[00:39:42.000 --> 00:39:44.000]  沒錯
[00:39:44.000 --> 00:39:49.000]  很多時候雙方衝突的弟兄姊妹也好
[00:39:49.000 --> 00:39:52.000]  本來可能是好朋友
[00:39:52.000 --> 00:39:54.000]  因為大家是好朋友
[00:39:54.000 --> 00:39:56.000]  有一些期望就發生了衝突
[00:39:56.000 --> 00:39:57.000]  發生誤會
[00:39:57.000 --> 00:40:04.000]  或者一種諷刺的想法
[00:40:04.000 --> 00:40:07.000]  但是衝突就會這樣來到
[00:40:07.000 --> 00:40:12.000]  但是更重要的好像這個故事提醒
[00:40:12.000 --> 00:40:16.000]  我們容不輕易的可以去忘記
[00:40:16.000 --> 00:40:19.000]  但要多多的記得這個朋友的好處
[00:40:19.000 --> 00:40:22.000]  這個弟兄姊妹的好處
[00:40:22.000 --> 00:40:23.000]  曾經純純為你祈禱
[00:40:23.000 --> 00:40:28.000]  曾經為你付出一份愛心去接待你
[00:40:28.000 --> 00:40:29.000]  要記得這些事情
[00:40:29.000 --> 00:40:31.000]  可能一些誤會一些衝突
[00:40:31.000 --> 00:40:33.000]  或者做一些事情冒犯了你
[00:40:33.000 --> 00:40:38.000]  但是我們是可以去寬容
[00:40:38.000 --> 00:40:40.000]  可以去包容
[00:40:40.000 --> 00:40:45.000]  當然可以用耶穌基督所說的方法
[00:40:45.000 --> 00:40:47.000]  能夠慢慢一步一步去做
[00:40:47.000 --> 00:40:49.000]  因為我們的目的
[00:40:49.000 --> 00:40:52.000]  我們不想這個好的弟兄姊妹
[00:40:52.000 --> 00:40:54.000]  離開了我們身邊
[00:40:54.000 --> 00:40:56.000]  離開了我們的群體裡面
[00:40:56.000 --> 00:41:01.000]  我們不盼望有很多很多這樣受傷的人
[00:41:01.000 --> 00:41:03.000]  其實本來說我們覺得自己受傷
[00:41:03.000 --> 00:41:05.000]  離開的人也覺得自己很受傷
[00:41:05.000 --> 00:41:07.000]  就離開了這個教會
[00:41:07.000 --> 00:41:09.000]  離開了這個群體
[00:41:09.000 --> 00:41:12.000]  盼望今天如果你聽完這講道
[00:41:12.000 --> 00:41:15.000]  你心裡面你自己也發覺
[00:41:15.000 --> 00:41:18.000]  也有一個類似這樣的人在我身邊
[00:41:18.000 --> 00:41:23.000]  你不妨用耶穌基督的方法幫助自己
[00:41:23.000 --> 00:41:29.000]  能夠去將中間的衝突去解決
[00:41:29.000 --> 00:41:35.000]  相信耶穌基督是珍惜你們兩位主裡面的情誼
[00:41:35.000 --> 00:41:38.000]  珍惜這個教會裡面的合一
[00:41:38.000 --> 00:41:41.000]  能夠在聖靈裡面帶領你們
[00:41:41.000 --> 00:41:43.000]  我們同心祈禱
[00:41:43.000 --> 00:41:45.000]  親愛的恩主我們感謝你
[00:41:45.000 --> 00:41:49.000]  因為你是用愛去買熟我們的群體
[00:41:49.000 --> 00:41:53.000]  你的愛能夠將我們合而為一的群體
[00:41:53.000 --> 00:41:59.000]  不單止我們能夠和神再次和好
[00:41:59.000 --> 00:42:03.000]  更加我們和弟兄姊妹都有一個合一的生活
[00:42:03.000 --> 00:42:07.000]  但今天很多時候我們都會仍然有些錯誤
[00:42:07.000 --> 00:42:10.000]  仍然有些時候會得罪別人
[00:42:10.000 --> 00:42:12.000]  但我們求主幫助
[00:42:12.000 --> 00:42:17.000]  因為我們都願意來彼此去認罪悔改
[00:42:17.000 --> 00:42:21.000]  彼此能夠去溝通商談
[00:42:21.000 --> 00:42:26.000]  能夠大著誠意將這個衝突
[00:42:26.000 --> 00:42:29.000]  將這個摩擦去挪去
[00:42:29.000 --> 00:42:34.000]  好叫我們能夠再一次建立主裡面美好的情誼
[00:42:34.000 --> 00:42:36.000]  求主今日幫助我們
[00:42:36.000 --> 00:42:39.000]  讓我們教會充滿這種愛
[00:42:39.000 --> 00:42:43.000]  因為愛包括了這種寬善
[00:42:43.000 --> 00:42:44.000]  這種包容
[00:42:44.000 --> 00:42:46.000]  這種去接納
[00:42:46.000 --> 00:42:50.000]  以致我們更加能夠去珍惜我們每一個弟兄姊妹
[00:42:50.000 --> 00:42:53.000]  好叫我們成為一個強壯的教會
[00:42:53.000 --> 00:42:55.000]  一個有能力的教會
[00:42:55.000 --> 00:42:57.000]  能夠見證你自己
[00:42:57.000 --> 00:43:00.000]  特別在今日這個撕裂的香港社會裡面
[00:43:00.000 --> 00:43:04.000]  特別很多連家庭裡面都帶來撕裂的時候
[00:43:04.000 --> 00:43:08.000]  我們好需要主你的愛在中間充滿
[00:43:08.000 --> 00:43:12.000]  好需要我們這個信徒裡面實踐的一種愛
[00:43:12.000 --> 00:43:18.000]  能夠去將兩下做一次的融解
[00:43:18.000 --> 00:43:19.000]  去化解
[00:43:19.000 --> 00:43:22.000]  能夠再一次建立親密的關係
[00:43:22.000 --> 00:43:23.000]  求主幫助我們
[00:43:23.000 --> 00:43:25.000]  幫助我們的教會
[00:43:25.000 --> 00:43:26.000]  幫助我們的弟兄姊妹
[00:43:26.000 --> 00:43:28.000]  幫助我們的香港
[00:43:28.000 --> 00:43:29.000]  我們禱告交託
[00:43:29.000 --> 00:43:30.000]  奉耶穌名求
[00:43:30.000 --> 00:43:31.000]  阿們
