
[00:00:00.000 --> 00:00:07.000]  上半年會以「以塞下書」系列在大堂講道
[00:39:06.000 --> 00:39:07.000]  家庭子女
[00:39:07.000 --> 00:39:09.000]  甚至是侍奉
[00:39:09.000 --> 00:39:13.000]  什麼東西是代替了神的地位呢
[00:39:13.000 --> 00:39:15.000]  隨舊迎新
[00:39:15.000 --> 00:39:16.000]  第三
[00:39:16.000 --> 00:39:18.000]  向上舉目
[00:39:18.000 --> 00:39:20.000]  放年假的時候幾天
[00:39:20.000 --> 00:39:23.000]  我們都可以約三五知己一起去
[00:39:23.000 --> 00:39:24.000]  森林
[00:39:24.000 --> 00:39:26.000]  不是香港沒有森林
[00:39:26.000 --> 00:39:28.000]  就是行山
[00:39:28.000 --> 00:39:30.000]  樹林
[00:39:30.000 --> 00:39:31.000]  可以運動
[00:39:31.000 --> 00:39:33.000]  也可以欣賞大自然
[00:39:33.000 --> 00:39:35.000]  在危難的裡面
[00:39:35.000 --> 00:39:37.000]  在困境的裡面
[00:39:37.000 --> 00:39:39.000]  我們可以向上舉目
[00:39:39.000 --> 00:39:44.000]  仰望下這位掌管歷史的這位神
[00:39:44.000 --> 00:39:47.000]  他運籌為握
[00:39:47.000 --> 00:39:49.000]  什麼東西都是在他掌管的裡面
[00:39:49.000 --> 00:39:51.000]  在他掌握的裡面
[00:39:51.000 --> 00:39:53.000]  他創造萬有
[00:39:53.000 --> 00:39:55.000]  第四
[00:39:55.000 --> 00:39:58.000]  每一天一個百分之一的成長
[00:39:58.000 --> 00:40:02.000]  在座弟兄姊妹如果你未曾參加成長班的
[00:40:02.000 --> 00:40:06.000]  接下來套年參加成長班
[00:40:06.000 --> 00:40:12.000]  又或者我們都面對這位超越萬有的神
[00:40:12.000 --> 00:40:16.000]  我們的生命都需要有成長
[00:40:16.000 --> 00:40:20.000]  我們香港有一位非常出名的女子
[00:40:20.000 --> 00:40:23.000]  游泳運動員何詩蓓
[00:40:23.000 --> 00:40:26.000]  何詩蓓在美國訓練的期間
[00:40:26.000 --> 00:40:28.000]  她去到一個樽頸位
[00:40:28.000 --> 00:40:29.000]  她不能夠再突破
[00:40:29.000 --> 00:40:32.000]  她做來做去都是這樣
[00:40:32.000 --> 00:40:35.000]  都不能夠有進步的
[00:40:35.000 --> 00:40:37.000]  有個教練就跟她說
[00:40:37.000 --> 00:40:40.000]  你不用想這麼大這麼遠這麼多的
[00:40:40.000 --> 00:40:41.000]  一個百分之一
[00:40:41.000 --> 00:40:44.000]  一個百分之一的進步就可以了
[00:40:44.000 --> 00:40:48.000]  她就抓住這個秘訣
[00:40:48.000 --> 00:40:50.000]  她就突破了樽頸
[00:40:50.000 --> 00:40:55.000]  而是屢次獲得佳績
[00:40:55.000 --> 00:40:59.000]  我們的祈禱生活可不可以有一個百分之一的成長
[00:40:59.000 --> 00:41:03.000]  我們的靈修生活可不可以有一個百分之一的進步
[00:41:03.000 --> 00:41:07.000]  我們的身體操練做運動
[00:41:07.000 --> 00:41:11.000]  可不可以有一個百分之一的成長或者進步呢
[00:41:11.000 --> 00:41:14.000]  活在當下
[00:41:14.000 --> 00:41:15.000]  真實活著
[00:41:15.000 --> 00:41:18.000]  不論你在哪裡什麼情況
[00:41:18.000 --> 00:41:20.000]  阿Mo的爸爸
[00:41:20.000 --> 00:41:23.000]  他這樣鼓勵他的兒子
[00:41:23.000 --> 00:41:25.000]  現在兒子
[00:41:25.000 --> 00:41:28.000]  現在是由紅館的舞台
[00:41:28.000 --> 00:41:31.000]  轉到病床的舞台
[00:41:31.000 --> 00:41:33.000]  繼續見證
[00:41:33.000 --> 00:41:35.000]  繼續的生活
[00:41:35.000 --> 00:41:37.000]  繼續的撐下去
[00:41:37.000 --> 00:41:43.000]  求神賜我們當下的勇氣和能力去面對
[00:41:43.000 --> 00:41:45.000]  日子如何
[00:41:45.000 --> 00:41:47.000]  力量也如何
[00:41:47.000 --> 00:41:49.000]  盼望我們在我們的生活
[00:41:49.000 --> 00:41:52.000]  我們的屬靈生命的裏面
[00:41:52.000 --> 00:41:56.000]  我們滿有神的恩惠和力量
[00:41:56.000 --> 00:41:59.000]  因為祂是那位超越萬有的神
[00:41:59.000 --> 00:42:02.000]  祂有能力幫助和拯救
[00:42:02.000 --> 00:42:04.000]  我們一起的禱告
[00:42:04.000 --> 00:42:08.000]  神啊我們撫撫在祢的面前
[00:42:08.000 --> 00:42:10.000]  祢是無可比擬
[00:42:10.000 --> 00:42:11.000]  無與倫比
[00:42:11.000 --> 00:42:13.000]  超越萬有的神
[00:42:13.000 --> 00:42:14.000]  年尾的時候
[00:42:14.000 --> 00:42:16.000]  我們再次將生命交給祢
[00:42:16.000 --> 00:42:17.000]  投靠祢
[00:42:17.000 --> 00:42:18.000]  信靠祢
[00:42:18.000 --> 00:42:22.000]  我們個人的景況祢是深之道
[00:42:22.000 --> 00:42:24.000]  教我們向上舉目
[00:42:24.000 --> 00:42:25.000]  賜我們信心
[00:42:25.000 --> 00:42:26.000]  勇氣
[00:42:26.000 --> 00:42:27.000]  能力
[00:42:27.000 --> 00:42:29.000]  致死忠心的跟隨祢
[00:42:29.000 --> 00:42:31.000]  奉主耶穌基督的名祈禱
