
[00:00:00.000 --> 00:00:06.000]  今天講到的題目是屬靈眼睛
[00:36:13.000 --> 00:36:17.000]  這個呢
[00:36:17.000 --> 00:36:19.000]  我看了初一及二很多次
[00:36:19.000 --> 00:36:23.000]  是近這幾次開始看到
[00:36:23.000 --> 00:36:25.000]  答案呢
[00:36:25.000 --> 00:36:27.000]  下午下午珠一殼
[00:36:27.000 --> 00:36:29.000]  可以揭曉
[00:36:29.000 --> 00:36:35.000]  原來早在摩西的年代
[00:36:35.000 --> 00:36:39.000]  已經將這東西
[00:36:39.000 --> 00:36:41.000]  放在裡面
[00:36:41.000 --> 00:36:45.000]  不過要多看幾次才看得到
[00:36:45.000 --> 00:36:47.000]  正如這幅圖畫
[00:36:47.000 --> 00:36:49.000]  第一次看不到
[00:36:49.000 --> 00:36:51.000]  多看幾次就看得到
[00:36:51.000 --> 00:36:53.000]  聖經也是
[00:36:53.000 --> 00:36:55.000]  看完第一次就看不到
[00:36:55.000 --> 00:36:57.000]  所以有些人說我看過了
[00:36:57.000 --> 00:36:59.000]  你就知道
[00:36:59.000 --> 00:37:01.000]  這個人未看得到
[00:37:01.000 --> 00:37:03.000]  我看過了
[00:37:03.000 --> 00:37:05.000]  他未真正開到自己的眼睛
[00:37:05.000 --> 00:37:07.000]  去明白看聖經的重要
[00:37:07.000 --> 00:37:09.000]  你第一次看不到
[00:37:09.000 --> 00:37:11.000]  第二次也看不到
[00:37:11.000 --> 00:37:13.000]  你不斷看
[00:37:13.000 --> 00:37:15.000]  神給你有什麼福氣
[00:37:15.000 --> 00:37:17.000]  一對眼睛有什麼生命
[00:37:17.000 --> 00:37:19.000]  你就一路看
[00:37:19.000 --> 00:37:21.000]  越看你就會越明白
[00:37:21.000 --> 00:37:23.000]  你就會越貼近神的心意
[00:37:23.000 --> 00:37:25.000]  說簡單一點
[00:37:25.000 --> 00:37:27.000]  雖然一會兒才揭曉
[00:37:27.000 --> 00:37:29.000]  不過有些人真的回不去
[00:37:29.000 --> 00:37:31.000]  就是你小小的時候
[00:37:31.000 --> 00:37:33.000]  如果肯信
[00:37:33.000 --> 00:37:35.000]  神就會給你看到一些
[00:37:37.000 --> 00:37:39.000]  你又肯信又看多一點
[00:37:39.000 --> 00:37:41.000]  你又信又看多一點
[00:37:41.000 --> 00:37:43.000]  是這樣的
[00:37:43.000 --> 00:37:45.000]  不過起初小小的
[00:37:45.000 --> 00:37:47.000]  你不肯信就看不見
[00:37:47.000 --> 00:37:49.000]  可能神會再給你一次機會
[00:37:49.000 --> 00:37:51.000]  再給你嘗試看看
[00:37:51.000 --> 00:37:53.000]  你又看不見
[00:37:53.000 --> 00:37:55.000]  不接受
[00:37:55.000 --> 00:37:57.000]  就看不見
[00:37:57.000 --> 00:37:59.000]  然後神就不給你看
[00:37:59.000 --> 00:38:01.000]  明不明意思
[00:38:01.000 --> 00:38:03.000]  給你看你都不信
[00:38:03.000 --> 00:38:05.000]  一次是這樣兩次是這樣
[00:38:05.000 --> 00:38:07.000]  不再給你看
[00:38:07.000 --> 00:38:09.000]  所以你便
[00:38:09.000 --> 00:38:11.000]  看不到
[00:38:11.000 --> 00:38:13.000]  這裏耶穌用比喻也是
[00:38:13.000 --> 00:38:15.000]  對很多人來說
[00:38:15.000 --> 00:38:17.000]  神向你啟示
[00:38:17.000 --> 00:38:19.000]  講述真理讓你明白
[00:38:19.000 --> 00:38:21.000]  你又不肯接受
[00:38:21.000 --> 00:38:23.000]  所以過一些日子
[00:38:23.000 --> 00:38:25.000]  神就不給你看
[00:38:25.000 --> 00:38:27.000]  因此
[00:38:27.000 --> 00:38:29.000]  聖經教我們說
[00:38:29.000 --> 00:38:31.000]  現在是
[00:38:31.000 --> 00:38:33.000]  信福音的時候
[00:38:33.000 --> 00:38:35.000]  現在是拯救的日子
[00:38:35.000 --> 00:38:37.000]  要把握機會
[00:38:37.000 --> 00:38:39.000]  要把握機會去信
[00:38:39.000 --> 00:38:41.000]  去接受福音
[00:38:41.000 --> 00:38:43.000]  未必再有機會
[00:38:43.000 --> 00:38:45.000]  另外在
[00:38:45.000 --> 00:38:47.000]  多羅西書有段經文
[00:38:47.000 --> 00:38:49.000]  就是說
[00:38:49.000 --> 00:38:51.000]  所以你們真是約與基督
[00:38:51.000 --> 00:38:53.000]  一同復活
[00:38:53.000 --> 00:38:55.000]  當求上邊的事
[00:38:55.000 --> 00:38:57.000]  一樣的說法
[00:38:57.000 --> 00:38:59.000]  當求上邊的事
[00:38:59.000 --> 00:39:01.000]  那裏有基督坐在神的右邊
[00:39:01.000 --> 00:39:03.000]  思念上邊的事
[00:39:03.000 --> 00:39:05.000]  不要思念地上的事
[00:39:05.000 --> 00:39:07.000]  上邊的事和地上的事
[00:39:07.000 --> 00:39:09.000]  解釋了剛才說
[00:39:09.000 --> 00:39:11.000]  看得見看不見
[00:39:11.000 --> 00:39:13.000]  看得見那些就是地上的事
[00:39:13.000 --> 00:39:15.000]  覺得似乎很實在
[00:39:15.000 --> 00:39:17.000]  那些財富名譽地位
[00:39:17.000 --> 00:39:19.000]  那些問題
[00:39:19.000 --> 00:39:21.000]  上邊的事就是
[00:39:21.000 --> 00:39:23.000]  神所說的重要的
[00:39:23.000 --> 00:39:25.000]  我們重要的心裏面有平安
[00:39:25.000 --> 00:39:27.000]  重要的你要愛神你要愛人
[00:39:27.000 --> 00:39:29.000]  你要慈悲你要憐憫
[00:39:29.000 --> 00:39:31.000]  那些是看不見
[00:39:31.000 --> 00:39:33.000]  不過那些才是原來最重要
[00:39:33.000 --> 00:39:35.000]  所以我們應該要顧念什麼呢
[00:39:35.000 --> 00:39:37.000]  顧念我們認為
[00:39:37.000 --> 00:39:39.000]  看到那些很實際
[00:39:39.000 --> 00:39:41.000]  還是父神想我們看到那些呢
[00:39:41.000 --> 00:39:43.000]  我們求神
[00:39:43.000 --> 00:39:45.000]  開我們屬靈的眼睛
[00:39:45.000 --> 00:39:47.000]  我們願意去接受去相信
[00:39:47.000 --> 00:39:49.000]  讓我們看到真實
[00:39:49.000 --> 00:39:51.000]  榮幸有價值的事
[00:39:51.000 --> 00:39:53.000]  我們一起祈禱
[00:39:59.000 --> 00:40:01.000]  能夠仍然有生命
[00:40:01.000 --> 00:40:03.000]  能夠去聽到
[00:40:03.000 --> 00:40:05.000]  你的聖經的真理
[00:40:05.000 --> 00:40:07.000]  讓我們有機會去
[00:40:07.000 --> 00:40:09.000]  悔改有機會去改變自己
[00:40:09.000 --> 00:40:11.000]  去接受你的真理
[00:40:11.000 --> 00:40:13.000]  我們知道
[00:40:13.000 --> 00:40:15.000]  如果好像法利賽人那樣
[00:40:15.000 --> 00:40:17.000]  不肯去接受你的真理
[00:40:17.000 --> 00:40:19.000]  只是會將自己
[00:40:19.000 --> 00:40:21.000]  困在一個
[00:40:21.000 --> 00:40:23.000]  困局裏面始終看不到
[00:40:23.000 --> 00:40:25.000]  不明白
[00:40:25.000 --> 00:40:27.000]  不能夠去跟從神的意思
[00:40:27.000 --> 00:40:29.000]  如果像一顆核子那樣
[00:40:29.000 --> 00:40:31.000]  我們願意相信我們就可以看見
[00:40:31.000 --> 00:40:33.000]  願意相信我們就看到
[00:40:33.000 --> 00:40:35.000]  神為我們所預備的
[00:40:35.000 --> 00:40:37.000]  很多的福氣
[00:40:37.000 --> 00:40:39.000]  很多真正有價值的事
[00:40:39.000 --> 00:40:41.000]  讓這個吸引我們
[00:40:41.000 --> 00:40:43.000]  讓我們受你的吸引的時候
[00:40:43.000 --> 00:40:45.000]  我們就快跑跟隨你
[00:40:45.000 --> 00:40:47.000]  在地上去過我們的生活
[00:40:47.000 --> 00:40:49.000]  是按著你的心意
[00:40:49.000 --> 00:40:51.000]  來去見證你
[00:40:51.000 --> 00:40:53.000]  榮耀你的
[00:40:53.000 --> 00:40:55.000]  求主你繼續帶領我們
[00:40:55.000 --> 00:40:57.000]  阿們
