
[00:00:00.000 --> 00:00:05.380]  《此圖行傳》第十八章一節到十一節
[00:40:02.400 --> 00:40:04.400]  禰不但是愛我們的神
[00:40:04.400 --> 00:40:06.400]  禰也是信使的神
[00:40:06.400 --> 00:40:09.400]  禰在我們世上這段時間
[00:40:09.400 --> 00:40:11.400]  無論我們遇見什麼事情
[00:40:11.400 --> 00:40:14.400]  我們都可以來投靠禰
[00:40:14.400 --> 00:40:16.400]  禰就是我們的平安
[00:40:16.400 --> 00:40:17.400]  禰就是我們的力量
[00:40:17.400 --> 00:40:19.400]  當我們來依靠禰
[00:40:19.400 --> 00:40:22.400]  禰就帶我們經過這些的困難
[00:40:22.400 --> 00:40:24.400]  叫我們在困難中間
[00:40:24.400 --> 00:40:27.400]  叫我們能夠經歷到神的統戰
[00:40:27.400 --> 00:40:29.400]  感謝禰讚美禰
[00:40:29.400 --> 00:40:31.400]  我們前面的日子
[00:40:31.400 --> 00:40:33.400]  還要交頭給主
[00:40:33.400 --> 00:40:35.400]  我們要相信禰
[00:40:35.400 --> 00:40:36.400]  我們也要跟隨禰
[00:40:36.400 --> 00:40:38.400]  也在各方面
[00:40:38.400 --> 00:40:40.400]  我們都來依靠禰
[00:40:40.400 --> 00:40:42.400]  叫禰的旨意
[00:40:42.400 --> 00:40:44.400]  能夠成就在我們身上
[00:40:44.400 --> 00:40:46.400]  主啊我們也求禰
[00:40:46.400 --> 00:40:49.400]  紀念在我們當中有病痛的弟兄姊妹
[00:40:49.400 --> 00:40:52.400]  經歷在工作上有難處的
[00:40:52.400 --> 00:40:55.400]  經歷我們的身體有難處的弟兄姊妹
[00:40:55.400 --> 00:40:57.400]  願禰也把禰的信使
[00:40:57.400 --> 00:40:59.400]  向他們顯明
[00:40:59.400 --> 00:41:01.400]  禰用話語來安慰他們
[00:41:01.400 --> 00:41:05.400]  禰用各樣的環境事物來幫助他們
[00:41:05.400 --> 00:41:07.400]  叫他們能夠在難處當中
[00:41:07.400 --> 00:41:10.400]  也能夠靠禰站得住
[00:41:10.400 --> 00:41:12.400]  願主禰聽我們的禱告
[00:41:12.400 --> 00:41:14.400]  賜福給我們的弟兄姊妹
[00:41:14.400 --> 00:41:16.400]  永同在
[00:41:16.400 --> 00:41:18.400]  感謝讚美禰
[00:41:18.400 --> 00:41:22.400]  我們在這裏一同把敬拜獻給禰
[00:41:22.400 --> 00:41:24.400]  奉耶穌基督的名
[00:41:24.400 --> 00:41:26.400]  阿們
