
[00:00:00.000 --> 00:00:01.380]  今天我們在崇拜的時間
[00:36:16.720 --> 00:36:18.720]  來到你的面前
[00:36:18.720 --> 00:36:19.720]  繼續的就是
[00:36:19.720 --> 00:36:21.720]  直著禱告
[00:36:21.720 --> 00:36:23.720]  警醒你來仰望
[00:36:23.720 --> 00:36:25.720]  來依靠你
[00:36:25.720 --> 00:36:27.720]  我們認定我們的神
[00:36:27.720 --> 00:36:29.720]  你是有豐盛憐憫的神
[00:36:29.720 --> 00:36:32.720]  我們只不過是一個很微小有限的人
[00:36:32.720 --> 00:36:34.720]  求你幫助我們
[00:36:34.720 --> 00:36:37.720]  讓我們再一次回到父神的面前
[00:36:37.720 --> 00:36:40.720]  我們能夠對準我們的主
[00:36:40.720 --> 00:36:43.720]  我們能夠有正確的依靠
[00:36:43.720 --> 00:36:46.720]  我們不是依靠身邊很多其他的東西
[00:36:46.720 --> 00:36:48.720]  我們真的要完完全全的
[00:36:48.720 --> 00:36:49.720]  依靠我們的主
[00:36:49.720 --> 00:36:50.720]  我們的神
[00:36:50.720 --> 00:36:53.720]  讓我們經歷你施恩的手
[00:36:53.720 --> 00:36:55.720]  拖帶著我們每位弟兄姊妹
[00:36:55.720 --> 00:36:58.720]  你施恩的手拖帶著教會
[00:36:58.720 --> 00:37:00.720]  拖帶著香港這個城市
[00:37:00.720 --> 00:37:02.720]  我們同心來仰望
[00:37:02.720 --> 00:37:03.720]  交託給你
[00:37:03.720 --> 00:37:05.720]  是奉靠耶穌基督的使命
[00:37:05.720 --> 00:37:06.720]  阿門
