
[00:00:00.000 --> 00:00:06.000]  我有一個朋友,很多年前他喜歡用一隻手機的牌子叫做Samsung
[00:32:38.000 --> 00:32:40.000]  這一份信心的力量
[00:32:40.000 --> 00:32:44.000]  是遠遠超過我們所想像的範圍
[00:32:44.000 --> 00:32:46.000]  這位大神的故事
[00:32:46.000 --> 00:32:48.000]  其實是我們每一個人的故事
[00:32:48.000 --> 00:32:50.000]  他在痛苦裡面出發
[00:32:50.000 --> 00:32:52.000]  因為他無路可走
[00:32:52.000 --> 00:32:54.000]  結果他爭著去找耶穌
[00:32:54.000 --> 00:32:57.000]  但最後他竟然信服耶穌的說話
[00:32:57.000 --> 00:32:59.000]  空手回去
[00:32:59.000 --> 00:33:02.000]  因為他選擇相信
[00:33:02.000 --> 00:33:04.000]  結果他的兒子真的活著
[00:33:04.000 --> 00:33:06.000]  他的全家都信了
[00:33:06.000 --> 00:33:07.000]  信心的建立
[00:33:07.000 --> 00:33:09.000]  從來都不是一個輕鬆的過程
[00:33:09.000 --> 00:33:12.000]  他是可以在痛苦裡面萌芽生長
[00:33:12.000 --> 00:33:15.000]  在親自尋求裡面成長
[00:33:15.000 --> 00:33:18.000]  也更加在神話語裡面摘土根基
[00:33:18.000 --> 00:33:22.000]  今天倘若你也在經歷痛苦
[00:33:22.000 --> 00:33:24.000]  感覺很難受
[00:33:24.000 --> 00:33:28.000]  也許你的信仰一直都是二手
[00:33:28.000 --> 00:33:29.000]  一直只是靠著
[00:33:29.000 --> 00:33:32.000]  其他人的經歷來撐著
[00:33:32.000 --> 00:33:34.000]  又或者你對神的說話
[00:33:34.000 --> 00:33:35.000]  一直都不是很信的
[00:33:35.000 --> 00:33:36.000]  有疑慮的
[00:33:36.000 --> 00:33:38.000]  不知道可不可以放心
[00:33:38.000 --> 00:33:40.000]  來去交托的
[00:33:40.000 --> 00:33:41.000]  希望今天
[00:33:41.000 --> 00:33:43.000]  我們可以從這位爸爸身上
[00:33:43.000 --> 00:33:45.000]  學習得到怎樣
[00:33:45.000 --> 00:33:46.000]  在主耶穌的裡面
[00:33:46.000 --> 00:33:48.000]  建立到真正的信心
[00:33:48.000 --> 00:33:50.000]  我們一起禱告
[00:33:50.000 --> 00:33:51.000]  主我們感謝祢
[00:33:51.000 --> 00:33:52.000]  感謝祢給我們
[00:33:52.000 --> 00:33:54.000]  從父親的經歷
[00:33:54.000 --> 00:33:57.000]  我們去學習信心
[00:33:57.000 --> 00:33:58.000]  主我們知道
[00:33:58.000 --> 00:33:59.000]  信心這個功課
[00:33:59.000 --> 00:34:01.000]  不是容易學
[00:34:01.000 --> 00:34:02.000]  因為我們人生裡面
[00:34:02.000 --> 00:34:04.000]  有太多的關口
[00:34:04.000 --> 00:34:06.000]  可以令到我們沒有信心
[00:34:06.000 --> 00:34:08.000]  所以我們需要
[00:34:08.000 --> 00:34:10.000]  從聖經裡面
[00:34:10.000 --> 00:34:12.000]  來去學習
[00:34:12.000 --> 00:34:15.000]  在這個爸爸的身上去學習
[00:34:15.000 --> 00:34:16.000]  主我們感謝祢
[00:34:16.000 --> 00:34:18.000]  求祢將祢的話語
[00:34:18.000 --> 00:34:19.000]  放在我們的心裡面
[00:34:19.000 --> 00:34:20.000]  感謝祢
[00:34:20.000 --> 00:34:21.000]  聽我們禱告
[00:34:21.000 --> 00:34:22.000]  奉耶穌基督恩主的命求
[00:34:22.000 --> 00:34:23.000]  Amen
