
[00:00:00.000 --> 00:00:02.000]  各位聽聽節目的朋友
[00:38:44.040 --> 00:38:48.760]  無論是痛苦、難過、壓迫、打壓
[00:38:48.760 --> 00:38:52.920]  我們不要忘記在這些惡章裏面
[00:38:52.920 --> 00:38:55.520]  在這些交織着我們人生的惡章裏面
[00:38:55.520 --> 00:38:59.080]  我們仍然見到上帝禰的惡章
[00:38:59.080 --> 00:39:01.960]  我們不要忘記禰給我們的恩典
[00:39:01.960 --> 00:39:03.920]  我們不要忘記我們的信仰
[00:39:03.920 --> 00:39:06.000]  所以我們就算在那個環境裏面
[00:39:06.000 --> 00:39:09.880]  我們仍然要去敬拜禰
[00:39:09.880 --> 00:39:12.320]  因爲禰是佩德敬拜
[00:39:12.320 --> 00:39:14.240]  因爲在這個佩德敬拜裏面
[00:39:14.240 --> 00:39:17.960]  我們都會見到我們的價值在哪裏
[00:39:17.960 --> 00:39:19.280]  主我們感謝禰
[00:39:19.280 --> 00:39:21.200]  多謝禰隨聽我們的禱告
[00:39:21.200 --> 00:39:23.440]  是奉耶穌基督恩主的名求
[00:39:23.440 --> 00:39:23.940]  阿們
