
[00:00:00.000 --> 00:00:04.000]  我們把掌聲歸位給被主 也謝謝施班的獻唱
[00:30:27.500 --> 00:30:29.500]  你看GPS的時候
[00:30:29.500 --> 00:30:32.500]  是GPS控制你還是你駕車呢?
[00:30:32.500 --> 00:30:34.500]  兩樣都可以這樣說
[00:30:34.500 --> 00:30:35.500]  好像是我駕車
[00:30:35.500 --> 00:30:36.500]  但又好像上面控制我
[00:30:36.500 --> 00:30:38.500]  因為它叫你前面多少米轉左
[00:30:38.500 --> 00:30:40.500]  你就會轉左
[00:30:40.500 --> 00:30:42.500]  如果有時候你都不相信
[00:30:42.500 --> 00:30:43.500]  是不是真的轉左了?
[00:30:43.500 --> 00:30:44.500]  不太對路
[00:30:44.500 --> 00:30:45.500]  是不是轉錯了?
[00:30:45.500 --> 00:30:46.500]  到頭來
[00:30:46.500 --> 00:30:47.500]  你就多走路了
[00:30:47.500 --> 00:30:49.500]  你就繞了一圈
[00:30:49.500 --> 00:30:50.500]  到頭來
[00:30:50.500 --> 00:30:51.500]  你走到哪裡
[00:30:51.500 --> 00:30:53.500]  它都會再找一條路給你
[00:30:53.500 --> 00:30:55.500]  其實我們要學習什麼呢?
[00:30:55.500 --> 00:30:58.500]  正正我們要學習聽取神的聲音
[00:30:58.500 --> 00:31:03.500]  我們需要上帝來做我們的導航
[00:31:03.500 --> 00:31:04.500]  人生就是這樣
[00:31:04.500 --> 00:31:06.500]  人生的路我們每一個人
[00:31:06.500 --> 00:31:07.500]  都有不同的際遇
[00:31:07.500 --> 00:31:09.500]  有不同的風光
[00:31:09.500 --> 00:31:11.500]  但是我們真的需要上帝
[00:31:11.500 --> 00:31:13.500]  介入在我們的生命裏
[00:31:13.500 --> 00:31:14.500]  幫助我們
[00:31:14.500 --> 00:31:16.500]  讓我們能夠向著一個
[00:31:16.500 --> 00:31:18.500]  蒙福的方向去走
[00:31:18.500 --> 00:31:20.500]  因為這個人生
[00:31:20.500 --> 00:31:22.500]  是我們信主的時候
[00:31:22.500 --> 00:31:24.500]  耶穌答應賜給我們
[00:31:24.500 --> 00:31:27.500]  祂說我來了是要人得生命
[00:31:27.500 --> 00:31:29.500]  並且得的更豐盛
[00:31:29.500 --> 00:31:31.500]  這個是上帝的應許
[00:31:31.500 --> 00:31:34.500]  弟子們 耶穌基督已經來了
[00:31:34.500 --> 00:31:36.500]  祂也已經將這個豐盛的生命
[00:31:36.500 --> 00:31:39.500]  賜給了你和我
[00:31:39.500 --> 00:31:40.500]  問題是什麼呢?
[00:31:40.500 --> 00:31:42.500]  問題是我們到底有沒有
[00:31:42.500 --> 00:31:46.500]  真的願意來接受
[00:31:46.500 --> 00:31:47.500]  很多時候
[00:31:47.500 --> 00:31:48.500]  當我們在教會聽到
[00:31:48.500 --> 00:31:49.500]  我們覺得不中聽
[00:31:49.500 --> 00:31:50.500]  不想聽
[00:31:50.500 --> 00:31:51.500]  就是因為你覺得
[00:31:51.500 --> 00:31:52.500]  回到教會去敬拜主
[00:31:52.500 --> 00:31:53.500]  去親近主
[00:31:53.500 --> 00:31:55.500]  奉獻 學習 傳福音
[00:31:55.500 --> 00:31:57.500]  做的事都是幫教會做
[00:31:57.500 --> 00:31:59.500]  幫神做
[00:31:59.500 --> 00:32:02.500]  為什麼我們要給上帝那麼多呢?
[00:32:02.500 --> 00:32:04.500]  但回過頭來說
[00:32:04.500 --> 00:32:05.500]  你有沒有想過
[00:32:05.500 --> 00:32:06.500]  我們攤開雙手
[00:32:06.500 --> 00:32:09.500]  去獻誠給自己的時候
[00:32:09.500 --> 00:32:13.500]  其實你得到的是更加的多
[00:32:13.500 --> 00:32:15.500]  你想想
[00:32:15.500 --> 00:32:18.500]  你說我要將奉獻的錢
[00:32:18.500 --> 00:32:19.500]  獻給主
[00:32:19.500 --> 00:32:21.500]  但是每一個奉獻的弟兄姊妹知道
[00:32:21.500 --> 00:32:23.500]  其實我們奉獻的金錢
[00:32:23.500 --> 00:32:27.500]  往往不夠上帝所賜給我們的恩典
[00:32:27.500 --> 00:32:29.500]  是更加的多
[00:32:29.500 --> 00:32:31.500]  所以在2022年
[00:32:31.500 --> 00:32:32.500]  我們第一個主日
[00:32:32.500 --> 00:32:34.500]  進入封聖生命裡面
[00:32:34.500 --> 00:32:35.500]  我們盼望
[00:32:35.500 --> 00:32:38.500]  我們心信神已經為我們預備
[00:32:38.500 --> 00:32:40.500]  但是你的路
[00:32:40.500 --> 00:32:42.500]  和我的路可能不同
[00:32:42.500 --> 00:32:44.500]  你的際遇
[00:32:44.500 --> 00:32:45.500]  你的風光
[00:32:45.500 --> 00:32:47.500]  和旁邊那個也有不同
[00:32:47.500 --> 00:32:49.500]  我們唯一一件事
[00:32:49.500 --> 00:32:52.500]  就是我們要將自己完全交給上帝
[00:32:52.500 --> 00:32:53.500]  邀請上帝
[00:32:53.500 --> 00:32:55.500]  介入我們的生命裡面
[00:32:55.500 --> 00:32:58.500]  聖靈你要做我的GPS
[00:32:58.500 --> 00:33:00.500]  每一天有很多東西要決定
[00:33:00.500 --> 00:33:03.500]  每一個人生有很多東西要決定
[00:33:03.500 --> 00:33:05.500]  究竟哪一樣東西
[00:33:05.500 --> 00:33:10.500]  令我領受到你為我預備的口恩
[00:33:10.500 --> 00:33:12.500]  我剛剛上星期六有個個案
[00:33:12.500 --> 00:33:15.500]  突然間接到婚姻的困難
[00:33:15.500 --> 00:33:17.500]  談得很困難
[00:33:17.500 --> 00:33:21.500]  也沒有什麼建議
[00:33:21.500 --> 00:33:22.500]  聖靈的感動
[00:33:22.500 --> 00:33:23.500]  我真的跟祂說
[00:33:23.500 --> 00:33:25.500]  我想不到該怎麼辦
[00:33:25.500 --> 00:33:27.500]  我們不如就開始祈禱
[00:33:27.500 --> 00:33:29.500]  我們每天去祈禱
[00:33:29.500 --> 00:33:30.500]  說一句話
[00:33:30.500 --> 00:33:32.500]  神求你帶領我走一條
[00:33:32.500 --> 00:33:34.500]  蒙福的路
[00:33:34.500 --> 00:33:35.500]  六天過去
[00:33:35.500 --> 00:33:36.500]  昨天
[00:33:36.500 --> 00:33:37.500]  我們在周號崇拜
[00:33:37.500 --> 00:33:39.500]  我們在外面再見的時候
[00:33:39.500 --> 00:33:40.500]  短短的一個星期
[00:33:40.500 --> 00:33:42.500]  整個婚姻
[00:33:42.500 --> 00:33:45.500]  有一個翻天覆地的轉變
[00:33:45.500 --> 00:33:47.500]  祂也很震驚
[00:33:47.500 --> 00:33:48.500]  震驚不單止是
[00:33:48.500 --> 00:33:50.500]  夫妻關係有些微妙的東西
[00:33:50.500 --> 00:33:52.500]  是可以出現了
[00:33:52.500 --> 00:33:53.500]  震驚他經歷了
[00:33:53.500 --> 00:33:56.500]  他自己很大的改變
[00:33:56.500 --> 00:33:58.500]  每一天祂都不斷求神
[00:33:58.500 --> 00:34:00.500]  帶領我走一條蒙福的路
[00:34:00.500 --> 00:34:02.500]  所以無論老公每一句話
[00:34:02.500 --> 00:34:03.500]  每一個決定
[00:34:03.500 --> 00:34:04.500]  每一個反應
[00:34:04.500 --> 00:34:08.500]  他發覺自己有另一個的心情
[00:34:08.500 --> 00:34:10.500]  去面對
[00:34:10.500 --> 00:34:14.500]  於是做出來的回應效果非常好
[00:34:14.500 --> 00:34:16.500]  短短只是七天的時間
[00:34:16.500 --> 00:34:18.500]  上個星期六到今個星期六
[00:34:18.500 --> 00:34:20.500]  整個婚姻的關係
[00:34:20.500 --> 00:34:22.500]  和男家的關係
[00:34:22.500 --> 00:34:24.500]  已經有很大很大的改善
[00:34:24.500 --> 00:34:26.500]  我們將第一張名耀歸給主
[00:34:26.500 --> 00:34:28.500]  弟兄姊妹
[00:34:28.500 --> 00:34:30.500]  神為我們預備的
[00:34:30.500 --> 00:34:32.500]  早已經在這裡
[00:34:32.500 --> 00:34:33.500]  是你願不願意
[00:34:33.500 --> 00:34:34.500]  真的雙手去拿
[00:34:34.500 --> 00:34:36.500]  並且願意將你的主權
[00:34:36.500 --> 00:34:37.500]  去交給主
[00:34:37.500 --> 00:34:40.500]  神就求你親自帶領我
[00:34:40.500 --> 00:34:42.500]  當你信了主很久
[00:34:42.500 --> 00:34:43.500]  你發覺我的人生
[00:34:43.500 --> 00:34:44.500]  都差不多了
[00:34:44.500 --> 00:34:45.500]  都差不多的時候
[00:34:45.500 --> 00:34:47.500]  我更加挑戰你
[00:34:47.500 --> 00:34:49.500]  你有沒有好好地去向上帝
[00:34:49.500 --> 00:34:51.500]  去祈求一個更新的能力
[00:34:51.500 --> 00:34:52.500]  我們有上帝
[00:34:52.500 --> 00:34:54.500]  是一個做身事的神
[00:34:54.500 --> 00:34:56.500]  當你覺得納悶的時候
[00:34:56.500 --> 00:34:58.500]  你應該要向上帝去禱告
[00:34:58.500 --> 00:34:59.500]  神啊
[00:34:59.500 --> 00:35:01.500]  你讓我能夠去經歷你的豐盛
[00:35:01.500 --> 00:35:02.500]  豐盛就是
[00:35:02.500 --> 00:35:03.500]  每一天都很雀躍
[00:35:03.500 --> 00:35:05.500]  每一天都覺得很有希望
[00:35:05.500 --> 00:35:07.500]  每一天都覺得很有動力
[00:35:07.500 --> 00:35:08.500]  2005年
[00:35:08.500 --> 00:35:10.500]  我們由青衣搬來長沙灣
[00:35:10.500 --> 00:35:11.500]  我都分享過
[00:35:11.500 --> 00:35:13.500]  我真的從心底裡
[00:35:13.500 --> 00:35:15.500]  有一種熟悉的納悶
[00:35:15.500 --> 00:35:16.500]  是這麼久沒有試過的
[00:35:16.500 --> 00:35:18.500]  納悶的意思是什麼呢?
[00:35:18.500 --> 00:35:20.500]  當時突然間很有自信
[00:35:20.500 --> 00:35:21.500]  其實三年
[00:35:21.500 --> 00:35:22.500]  簽密中心
[00:35:22.500 --> 00:35:24.500]  簽密教育中心
[00:35:24.500 --> 00:35:25.500]  我覺得很多東西
[00:35:25.500 --> 00:35:26.500]  都可以重複
[00:35:26.500 --> 00:35:27.500]  再次開發
[00:35:27.500 --> 00:35:28.500]  但是
[00:35:28.500 --> 00:35:29.500]  那你還要做什麼呢?
[00:35:29.500 --> 00:35:30.500]  為什麼無緣無故
[00:35:30.500 --> 00:35:32.500]  要將我們在青衣連根拔起呢?
[00:35:32.500 --> 00:35:33.500]  很多問題
[00:35:33.500 --> 00:35:35.500]  突然間就覺得很悶
[00:35:35.500 --> 00:35:37.500]  於是突然跟老公說
[00:35:37.500 --> 00:35:38.500]  我們在祈禱的時候
[00:35:38.500 --> 00:35:39.500]  有些屬靈的突破
[00:35:39.500 --> 00:35:41.500]  我們想經歷上帝真實一點
[00:35:41.500 --> 00:35:44.500]  看到上帝新的東西
[00:35:44.500 --> 00:35:45.500]  然後
[00:35:45.500 --> 00:35:47.500]  這個禱告過了之後
[00:35:47.500 --> 00:35:48.500]  2016年
[00:35:48.500 --> 00:35:50.500]  很多事情
[00:35:50.500 --> 00:35:52.500]  在我們生命當中就發生
[00:35:52.500 --> 00:35:53.500]  神蹟奇事
[00:35:53.500 --> 00:35:54.500]  我們大家都經歷過
[00:35:54.500 --> 00:35:56.500]  雨霧一直掉下來
[00:35:56.500 --> 00:35:57.500]  雖然很多人有很多挑戰
[00:35:57.500 --> 00:35:58.500]  有很多嘩然
[00:35:58.500 --> 00:35:59.500]  有很多提問
[00:35:59.500 --> 00:36:01.500]  但這不是我們的目的
[00:36:01.500 --> 00:36:02.500]  最重要的是
[00:36:02.500 --> 00:36:03.500]  我們經歷的
[00:36:03.500 --> 00:36:04.500]  我們知道
[00:36:04.500 --> 00:36:06.500]  神是在我們當中
[00:36:06.500 --> 00:36:07.500]  有什麼好過
[00:36:07.500 --> 00:36:10.500]  就是你每一天都與神同在
[00:36:10.500 --> 00:36:11.500]  你每一天都看到
[00:36:11.500 --> 00:36:14.500]  上帝介入在你的生命裡
[00:36:14.500 --> 00:36:17.500]  有上帝在你的生命裡
[00:36:17.500 --> 00:36:19.500]  你的生命怎麼會不豐盛呢?
[00:36:19.500 --> 00:36:20.500]  弟兄姊妹
[00:36:20.500 --> 00:36:22.500]  祝福你旁邊的人說
[00:36:22.500 --> 00:36:23.500]  祝福他2020年
[00:36:23.500 --> 00:36:25.500]  活得更加豐盛
[00:36:25.500 --> 00:36:27.500]  我們低頭一段禱告的時間
[00:36:27.500 --> 00:36:28.500]  生日天父
[00:36:28.500 --> 00:36:29.500]  我們在你面前
[00:36:29.500 --> 00:36:31.500]  都是懇求你
[00:36:31.500 --> 00:36:32.500]  懇求你的聖靈
[00:36:32.500 --> 00:36:33.500]  在整個會場當中
[00:36:33.500 --> 00:36:34.500]  真的對我們
[00:36:34.500 --> 00:36:36.500]  每一個弟兄姊妹說話
[00:36:36.500 --> 00:36:37.500]  祝我們愛你
[00:36:37.500 --> 00:36:40.500]  我們真的願意去服侍你
[00:36:40.500 --> 00:36:41.500]  我們知道
[00:36:41.500 --> 00:36:43.500]  你已經為我們成就了救恩
[00:36:43.500 --> 00:36:45.500]  你為我們所預備一切
[00:36:45.500 --> 00:36:46.500]  都是美好的
[00:36:46.500 --> 00:36:47.500]  但很多時候
[00:36:47.500 --> 00:36:48.500]  在我們生活裡
[00:36:48.500 --> 00:36:49.500]  我們都遇到
[00:36:49.500 --> 00:36:51.500]  很多身不由己的時間
[00:36:51.500 --> 00:36:52.500]  我們遇到很多
[00:36:52.500 --> 00:36:53.500]  很納悶的感覺
[00:36:53.500 --> 00:36:54.500]  我們發覺
[00:36:54.500 --> 00:36:55.500]  好像一天
[00:36:55.500 --> 00:36:57.500]  就是另一天的重複一樣
[00:36:57.500 --> 00:36:58.500]  我們求祢的靈
[00:36:58.500 --> 00:36:59.500]  來到我們當中
[00:36:59.500 --> 00:37:01.500]  對我們說話
[00:37:01.500 --> 00:37:02.500]  添和我們對祢的
[00:37:02.500 --> 00:37:04.500]  愛心和信心
