
[00:00:00.000 --> 00:00:03.080]  最近我不知道有沒有看過這一幅圖畫
[00:30:27.440 --> 00:30:29.520]  所以他要到那裡去釋放
[00:30:29.520 --> 00:30:31.320]  他不是要釋放種族那些
[00:30:31.320 --> 00:30:32.560]  而是那些隔離政策
[00:30:32.560 --> 00:30:34.560]  你也知道南非那些很恐怖
[00:30:34.560 --> 00:30:36.000]  你聽到也知道
[00:30:36.000 --> 00:30:37.760]  但是他說他要釋放那些人
[00:30:37.760 --> 00:30:39.960]  所以他這麼危險
[00:30:39.960 --> 00:30:41.560]  他也要回去
[00:30:41.560 --> 00:30:44.520]  這是他告訴我最大的恩典
[00:30:44.520 --> 00:30:45.360]  我也問他
[00:30:45.360 --> 00:30:47.320]  如果我們教會真的來短宣
[00:30:47.320 --> 00:30:48.120]  那可不可以呢
[00:30:48.120 --> 00:30:49.360]  他說也不是不行的
[00:30:49.360 --> 00:30:50.400]  但是你要知道
[00:30:50.400 --> 00:30:52.840]  這個國家是很 corrupt(複雜)的
[00:30:52.840 --> 00:30:53.600]  怎麼 corrupt(複雜)呢
[00:30:53.600 --> 00:30:55.160]  譬如那些警察
[00:30:55.160 --> 00:30:56.680]  你知道最多如果有什麼
[00:30:56.680 --> 00:30:58.240]  就是收賄路
[00:30:58.240 --> 00:31:00.360]  讓你過路之類的
[00:31:00.360 --> 00:31:01.080]  他說不是的
[00:31:01.080 --> 00:31:02.120]  他們那裡的警察
[00:31:02.120 --> 00:31:05.440]  他說他們會有他們自己的軍服和軍車
[00:31:05.440 --> 00:31:08.000]  他們會公開出租的
[00:31:08.000 --> 00:31:09.600]  我的軍服多少錢
[00:31:09.600 --> 00:31:10.920]  我的軍車多少錢
[00:31:10.920 --> 00:31:13.360]  真的有賊是去租他們這些東西
[00:31:13.360 --> 00:31:16.320]  然後扮警察這樣去打劫的
[00:31:16.320 --> 00:31:17.600]  我說 嘩
[00:31:17.600 --> 00:31:18.800]  如果我們短宣也來到
[00:31:18.800 --> 00:31:20.240]  我們應該是坐軍車
[00:31:20.240 --> 00:31:21.320]  還是坐旅遊車
[00:31:21.320 --> 00:31:22.800]  還是怎麼樣呢
[00:31:22.800 --> 00:31:24.200]  很誇張是吧
[00:31:24.200 --> 00:31:25.200]  但是他說
[00:31:25.200 --> 00:31:27.800]  他就是要在這麼 corrupt(複雜)的世界
[00:31:27.800 --> 00:31:29.000]  其實他很年輕
[00:31:29.000 --> 00:31:31.880]  他說他一家人就要在那裡
[00:31:31.880 --> 00:31:34.080]  他不只是拯救華人
[00:31:34.080 --> 00:31:35.480]  他覺得他有負擔
[00:31:35.480 --> 00:31:38.520]  他要幫助那些客人
[00:31:38.520 --> 00:31:40.760]  那些客人不是 education(教育)
[00:31:40.760 --> 00:31:41.520]  或者諸如此類
[00:31:41.520 --> 00:31:42.960]  很多問題
[00:31:42.960 --> 00:31:44.320]  他有這樣的心
[00:31:44.320 --> 00:31:45.000]  我很少看到
[00:31:45.000 --> 00:31:46.160]  但是這個很明顯
[00:31:46.160 --> 00:31:48.280]  我看到是上帝的恩典
[00:31:48.280 --> 00:31:49.080]  是吧
[00:31:49.080 --> 00:31:50.560]  什麼是恩典
[00:31:50.560 --> 00:31:51.760]  恩典我們都說是一個
[00:31:51.760 --> 00:31:54.880]  undeserved kindness(不值得的優待)
[00:31:54.880 --> 00:31:56.480]  是我們不值得擁有
[00:31:56.480 --> 00:32:00.240]  我們不值得被人待好的
[00:32:00.240 --> 00:32:02.040]  但是我們得到
[00:32:02.040 --> 00:32:04.040]  不是靠我們的行為
[00:32:04.040 --> 00:32:08.160]  是上帝寬容給我們的恩典
[00:32:08.160 --> 00:32:12.040]  恩典這個詞是很有趣的
[00:32:12.040 --> 00:32:15.840]  很豐富的 很有趣
[00:32:15.840 --> 00:32:17.640]  它叫做恩典
[00:32:17.640 --> 00:32:19.360]  恩典夠用
[00:32:19.360 --> 00:32:21.760]  恩典這個叫 Grace
[00:32:21.760 --> 00:32:23.360]  原文很多人都認識的
[00:32:23.360 --> 00:32:24.880]  Kairos
[00:32:24.880 --> 00:32:26.680]  聖經有個數字給它
[00:32:26.680 --> 00:32:29.280]  叫做五四八五
[00:32:29.280 --> 00:32:30.760]  這個叫做 strong number(強大數字)
[00:32:30.760 --> 00:32:31.440]  你不知道我在說什麼嗎
[00:32:31.440 --> 00:32:31.920]  不要緊
[00:32:31.920 --> 00:32:33.720]  總之每個字在聖經裡面
[00:32:33.720 --> 00:32:35.240]  都有個數字
[00:32:35.240 --> 00:32:36.840]  好像殘人一樣
[00:32:36.840 --> 00:32:38.440]  五四八五出來
[00:32:38.440 --> 00:32:39.320]  是 五四八五
[00:32:39.320 --> 00:32:40.920]  你一打五四八五下去
[00:32:40.920 --> 00:32:42.880]  你就可以查到很多東西
[00:32:42.880 --> 00:32:44.600]  你會發現你一打五四八五
[00:32:44.600 --> 00:32:45.960]  在聖經那裡
[00:32:45.960 --> 00:32:47.800]  你就會發覺很多經文出來
[00:32:47.800 --> 00:32:48.960]  有關恩典的經文
[00:32:48.960 --> 00:32:51.080]  啪 都出來了
[00:32:51.080 --> 00:32:52.200]  我告訴你
[00:32:52.200 --> 00:32:53.920]  我做了這件事
[00:32:53.920 --> 00:32:56.320]  很震撼
[00:32:56.320 --> 00:32:58.800]  所有出來的經文
[00:32:58.800 --> 00:33:00.840]  都是保羅說的
[00:33:00.840 --> 00:33:03.800]  保羅說了很多很多次
[00:33:03.800 --> 00:33:05.480]  但是這個字
[00:33:05.480 --> 00:33:07.280]  耶穌基督
[00:33:07.280 --> 00:33:09.480]  四福音
[00:33:09.480 --> 00:33:12.680]  沒有說過什麼
[00:33:12.680 --> 00:33:17.920]  什麼意思
[00:33:17.920 --> 00:33:21.240]  唯有說過是這段經文
[00:33:21.240 --> 00:33:23.720]  用這個五四八五
[00:33:23.720 --> 00:33:24.920]  是這段
[00:33:24.920 --> 00:33:26.680]  我們一起讀好嗎
[00:33:26.680 --> 00:33:28.720]  你們願意人怎樣待你們
[00:33:28.720 --> 00:33:30.560]  你們就應該怎樣待人
[00:33:30.560 --> 00:33:32.720]  如果單愛那些愛你們的人
[00:33:32.720 --> 00:33:34.880]  那有什麼好處呢
[00:33:34.880 --> 00:33:37.200]  罪人也愛那些愛他們的人
[00:33:37.200 --> 00:33:40.560]  如果只善待那些善待你們的人
[00:33:40.560 --> 00:33:42.320]  有什麼好處呢
[00:33:42.320 --> 00:33:44.680]  罪人也會這樣做
[00:33:44.680 --> 00:33:46.200]  如果借給人
[00:33:46.200 --> 00:33:50.120]  又指望向人收回
[00:33:50.120 --> 00:33:52.240]  那有什麼好處呢
[00:33:52.240 --> 00:33:54.120]  罪人也是
[00:33:54.120 --> 00:33:55.400]  借給罪人
[00:33:55.400 --> 00:33:57.920]  要如常收回
[00:33:57.920 --> 00:33:59.160]  好 我問你
[00:33:59.160 --> 00:34:00.560]  在這段經文
[00:34:00.560 --> 00:34:06.720]  哪個字是五四八五
[00:34:06.720 --> 00:34:09.280]  不是問號
[00:34:09.280 --> 00:34:11.240]  問號沒有號碼
[00:34:11.240 --> 00:34:13.520]  哪個字
[00:34:13.520 --> 00:34:16.920]  好處
[00:34:16.920 --> 00:34:19.520]  將這個字變成了恩典
[00:34:19.520 --> 00:34:21.040]  就是說
[00:34:21.040 --> 00:34:22.920]  如果你只是愛愛你的人
[00:34:22.920 --> 00:34:24.800]  有什麼恩典
[00:34:24.800 --> 00:34:27.760]  罪人也是愛愛他的人
[00:34:27.760 --> 00:34:29.680]  如果你只是善待那些善待你的人
[00:34:29.680 --> 00:34:31.480]  有什麼恩典
[00:34:31.480 --> 00:34:33.560]  罪人也是這樣做
[00:34:33.560 --> 00:34:36.000]  最後這個就很實際了
[00:34:36.000 --> 00:34:37.080]  借錢那些
[00:34:37.080 --> 00:34:38.600]  還錢給你的
[00:34:38.600 --> 00:34:39.760]  有什麼恩典
[00:34:39.760 --> 00:34:42.760]  要借那些不還給你的才是恩典
[00:34:42.760 --> 00:34:44.280]  不要問我借錢給大家
[00:34:44.280 --> 00:34:46.280]  我沒有什麼恩典
[00:34:46.280 --> 00:34:47.440]  就是這樣說
[00:34:47.440 --> 00:34:49.240]  恩典
[00:34:49.240 --> 00:34:55.080]  這是耶穌基督唯一一次說恩典
[00:34:55.080 --> 00:34:58.040]  律法的總綱是什麼
[00:34:58.040 --> 00:35:01.680]  律法總綱是很崇高
[00:35:01.680 --> 00:35:03.480]  愛
[00:35:03.480 --> 00:35:06.120]  律法和恩典
[00:35:06.120 --> 00:35:08.360]  除了律法和罪這個字一起
[00:35:08.360 --> 00:35:11.040]  律法我們經常說的就是恩典
[00:35:11.040 --> 00:35:14.600]  恩典和律法有沒有相比
[00:35:14.600 --> 00:35:16.440]  沒有相比
[00:35:16.440 --> 00:35:18.360]  同一個硬幣雖然
[00:35:18.360 --> 00:35:20.880]  律法叫你什麼
[00:35:20.880 --> 00:35:23.760]  不要殺人
[00:35:23.760 --> 00:35:25.760]  不要殺人
[00:35:25.760 --> 00:35:27.040]  恩典叫你做什麼
[00:35:27.040 --> 00:35:28.960]  耶穌說
[00:35:28.960 --> 00:35:32.720]  叫你愛那些不可愛的人
[00:35:32.720 --> 00:35:35.160]  你不殺他
[00:35:35.160 --> 00:35:39.440]  你可以不恨他
[00:35:39.440 --> 00:35:41.040]  你不恨他
[00:35:41.040 --> 00:35:42.600]  可以不理他
[00:35:42.600 --> 00:35:44.800]  你不理他
[00:35:44.800 --> 00:35:46.920]  可以不喜歡他
[00:35:46.920 --> 00:35:49.920]  你不喜歡他
[00:35:49.920 --> 00:35:51.240]  你看看
[00:35:51.240 --> 00:35:52.520]  由不可以殺人
[00:35:52.520 --> 00:35:54.600]  到你愛一個你不愛的人
[00:35:54.600 --> 00:35:57.720]  你知道那裡有多少級樓梯嗎
[00:35:57.720 --> 00:36:01.160]  今天上帝叫我們站在哪裡
[00:36:01.160 --> 00:36:03.920]  叫我們站在崇高的地位
[00:36:03.920 --> 00:36:05.920]  祂不是叫我們不要殺人
[00:36:05.920 --> 00:36:09.680]  耶穌說叫我們有恩典
[00:36:09.680 --> 00:36:12.600]  而祂的恩典是夠我們用
[00:36:12.600 --> 00:36:15.080]  我們可以站在最高的位置
[00:36:15.080 --> 00:36:19.760]  去愛那些不值得愛的人
[00:36:19.760 --> 00:36:21.040]  恩典夠我用
[00:36:21.040 --> 00:36:22.880]  夠不夠你和我用
[00:36:22.880 --> 00:36:24.360]  我們一起祈禱
[00:36:24.360 --> 00:36:26.160]  請主祂感謝你
[00:36:26.160 --> 00:36:29.520]  感謝你最後一次去頒布的不是律法
[00:36:29.520 --> 00:36:31.880]  你今天頒布的是崇高
[00:36:31.880 --> 00:36:35.240]  完備奇妙的恩典
[00:36:35.240 --> 00:36:36.840]  主啊當我們再一次在你面前
[00:36:36.840 --> 00:36:38.320]  歌頌恩典的時候
[00:36:38.320 --> 00:36:40.120]  何等甘甜
[00:36:40.120 --> 00:36:41.720]  滿足我心田的時候
[00:36:41.720 --> 00:36:43.240]  讓我們知道
[00:36:43.240 --> 00:36:45.880]  你的恩典是何等的貴重
[00:36:45.880 --> 00:36:47.120]  是夠我們用
[00:36:47.120 --> 00:36:48.880]  因為很貴
[00:36:48.880 --> 00:36:49.760]  我們感謝你
[00:36:49.760 --> 00:36:51.160]  祈禱奉主明寇
