
[00:00:00.000 --> 00:00:06.820]  好,今天講信息,繼續我們會講這一季的題目,是什麼呢?
[00:41:04.260 --> 00:41:07.180]  所以你們當求莊稼的主
[00:41:07.180 --> 00:41:10.500]  打發工人出去收他的莊稼
[00:41:10.500 --> 00:41:13.220]  好有趣 要求主人打發工人
[00:41:13.220 --> 00:41:17.220]  其實主人打發工人是很自然的事
[00:41:17.220 --> 00:41:18.300]  我在想
[00:41:18.300 --> 00:41:22.700]  其實爲什麼我們要求我們的主打發我們出去呢
[00:41:22.700 --> 00:41:25.300]  我覺得我們要求的是什麼呢
[00:41:25.300 --> 00:41:27.860]  我們要求主讓我們見到
[00:41:27.860 --> 00:41:30.900]  他感動我們的是什麼
[00:41:30.900 --> 00:41:34.260]  這個世上的和強真的很大
[00:41:34.260 --> 00:41:36.020]  尤其是主告訴我們
[00:41:36.020 --> 00:41:37.500]  在這個世代
[00:41:37.500 --> 00:41:38.820]  風修彌雅
[00:41:38.820 --> 00:41:40.300]  不知你信不信
[00:41:40.300 --> 00:41:41.940]  我就信
[00:41:41.940 --> 00:41:43.260]  其實現在周圍
[00:41:43.260 --> 00:41:45.580]  你關心他 你跟他講福音
[00:41:45.580 --> 00:41:50.380]  很多人很容易就覺得
[00:41:50.380 --> 00:41:52.900]  我很想認識這位主
[00:41:52.900 --> 00:41:54.100]  很容易
[00:41:54.100 --> 00:41:57.700]  但是我們要求主去感動我們
[00:41:57.700 --> 00:41:59.140]  要激勵我們
[00:41:59.140 --> 00:42:04.420]  給我們見到他需要的那種心
[00:42:04.420 --> 00:42:06.340]  以致我們知道
[00:42:06.340 --> 00:42:08.460]  原來這麼大的和田裏
[00:42:08.460 --> 00:42:10.700]  主要是想我們收割這一部分
[00:42:10.700 --> 00:42:13.340]  或者你去收割這一部分
[00:42:13.340 --> 00:42:15.900]  有人大些 有人小些
[00:42:15.900 --> 00:42:17.900]  其實都不要緊
[00:42:17.900 --> 00:42:19.260]  整個和強
[00:42:19.260 --> 00:42:22.740]  是需要你跟我一起走進去
[00:42:22.740 --> 00:42:24.700]  一起收割
[00:42:24.700 --> 00:42:28.420]  以致在這些樁架
[00:42:28.420 --> 00:42:30.420]  未爛以先
[00:42:30.420 --> 00:42:33.540]  爛其實就是生命喪失了
[00:42:33.540 --> 00:42:36.420]  我們就能夠將它收割
[00:42:36.420 --> 00:42:39.100]  擺入神國裏面
[00:42:39.100 --> 00:42:43.860]  弟妹 我不知在你這段時間裏面
[00:42:43.860 --> 00:42:45.620]  在你人生去到這個階段
[00:42:45.620 --> 00:42:48.300]  有沒有些人 有沒有些羣體
[00:42:48.300 --> 00:42:50.900]  有沒有些事工
[00:42:50.900 --> 00:42:55.700]  其實你心裏面 你知道你是被主感動
[00:42:55.700 --> 00:42:57.820]  我會這樣鼓勵你
[00:42:57.820 --> 00:43:00.620]  你不要只是感動
[00:43:00.620 --> 00:43:03.420]  你需要有行動
[00:43:03.420 --> 00:43:04.540]  你需要有行動
[00:43:04.540 --> 00:43:07.060]  你需要來回應主對你的感動
[00:43:07.060 --> 00:43:10.140]  你需要回應神擺在你心裏面
[00:43:10.140 --> 00:43:12.820]  對人那種憐憫的情懷
[00:43:12.820 --> 00:43:16.220]  以致我們一起
[00:43:16.220 --> 00:43:18.180]  都是在回應這個樁架的主
[00:43:18.180 --> 00:43:21.100]  打發我們出去收他的樁架
[00:43:21.100 --> 00:43:23.020]  不知你願不願意
[00:43:23.020 --> 00:43:24.740]  讓我們一起祈禱好不好
