
[00:00:00.000 --> 00:00:03.520]  今天我想跟大家分享神指引的地方
[00:37:18.680 --> 00:37:21.880]  北京中國領養中心的最終批文
[00:37:21.880 --> 00:37:23.960]  大約過了一年
[00:37:23.960 --> 00:37:28.320]  我們北京國際教會有一位長老
[00:37:28.320 --> 00:37:29.600]  他是長老會的主席
[00:37:29.600 --> 00:37:32.120]  也是當時西北航空公司
[00:37:32.120 --> 00:37:34.720]  北亞區公司的總裁和CEO
[00:37:34.720 --> 00:37:35.760]  他找我聊天
[00:37:35.760 --> 00:37:37.920]  想了解中國國內外國人身份
[00:37:37.920 --> 00:37:40.760]  如何領養的手續
[00:37:40.760 --> 00:37:42.280]  他的家庭也被感動
[00:37:42.280 --> 00:37:44.520]  想領養一個中國的兒童
[00:37:44.520 --> 00:37:48.040]  我向他解釋了整個程序複雜性等等
[00:37:48.040 --> 00:37:50.960]  並且後來聽到他已經開始申請
[00:37:50.960 --> 00:37:53.760]  但他過了六到九個月的時間
[00:37:53.760 --> 00:37:55.920]  他和他的家人在星期日
[00:37:55.920 --> 00:37:56.800]  好像今天一樣
[00:37:56.800 --> 00:37:58.240]  在崇拜當中上台
[00:37:58.240 --> 00:38:02.280]  介紹他們剛剛到達領養的孩子
[00:38:02.280 --> 00:38:04.920]  雖然我萬分為他們感到高興
[00:38:04.920 --> 00:38:06.760]  但我心裏面這個很困惑
[00:38:06.760 --> 00:38:08.160]  為甚麼我們領養文件
[00:38:08.160 --> 00:38:10.640]  即使早了他們十二個月申請的
[00:38:10.640 --> 00:38:13.960]  還始終沒有定案批准呢
[00:38:13.960 --> 00:38:16.680]  在星期一我馬上打電話給北京
[00:38:16.680 --> 00:38:19.280]  中國領養中心總部的辦公室
[00:38:19.280 --> 00:38:22.200]  接聽員工在了解了我的詢問之後
[00:38:22.200 --> 00:38:23.920]  承諾立即去審查
[00:38:23.920 --> 00:38:26.600]  並看看我們申請領養的狀況
[00:38:26.600 --> 00:38:29.320]  領養中心在兩天後回我電話
[00:38:29.320 --> 00:38:32.200]  為程序上錯誤道歉
[00:38:32.200 --> 00:38:35.120]  並承認他們手續程序上出了錯誤
[00:38:35.120 --> 00:38:35.880]  順帶一提
[00:38:35.880 --> 00:38:37.360]  我在中國做了很久的工作
[00:38:37.360 --> 00:38:39.160]  和中國政府部門打了很多交道
[00:38:39.160 --> 00:38:39.840]  很多年
[00:38:39.840 --> 00:38:43.440]  我是不常見有中國部門會道歉的
[00:38:43.440 --> 00:38:45.640]  原來領養中心大約在十個月前
[00:38:45.640 --> 00:38:48.280]  就開始了一個新的加快程序
[00:38:48.280 --> 00:38:51.160]  本應該審理了未審批的申請
[00:38:51.160 --> 00:38:53.680]  由於一些未知的原因
[00:38:53.680 --> 00:38:56.160]  我們的申請沒有得到優先處理
[00:38:56.160 --> 00:38:59.480]  然而高層的領導審批了我們的申請
[00:38:59.480 --> 00:39:02.280]  並立即批准了我們的領養
[00:39:02.280 --> 00:39:05.560]  承諾在一周之內發送兒童的資料給我
[00:39:05.560 --> 00:39:07.120]  你就可以想像Winnie和我
[00:39:07.120 --> 00:39:10.800]  有這麼快這麼大的轉移感到的喜悅
[00:39:10.800 --> 00:39:14.040]  我們可以在幾個星期之內領養到孩子
[00:39:14.040 --> 00:39:16.280]  也意味著我們會在四到五個星期
[00:39:16.280 --> 00:39:19.920]  五到六個星期之內馬上成為父母
[00:39:19.920 --> 00:39:21.200]  二十二年後的今天
[00:39:21.200 --> 00:39:24.240]  我們的女兒也剛剛從大學畢業
[00:39:24.240 --> 00:39:26.480]  回到Miniapolis的家
[00:39:26.480 --> 00:39:29.040]  我們充分體會到神指引之處
[00:39:29.040 --> 00:39:30.520]  他必供應
[00:39:30.520 --> 00:39:32.160]  當我們決定申請領養的時候
[00:39:32.160 --> 00:39:33.840]  我們不斷討論
[00:39:33.840 --> 00:39:35.840]  我們感受到聖靈的引領
[00:39:35.840 --> 00:39:40.080]  我們被上帝話語感動的引導
[00:39:40.080 --> 00:39:42.920]  對我們的決定充滿了屬靈的信心
[00:39:42.920 --> 00:39:45.440]  因為照顧孤兒和寡婦
[00:39:45.440 --> 00:39:48.400]  在聖經中很多次提到
[00:39:48.400 --> 00:39:52.400]  上帝確實指引並賜了一個領養的孩子給我們
[00:39:52.400 --> 00:39:56.400]  但通過了領養過程中的混淆和延遲
[00:39:56.400 --> 00:40:00.680]  上帝向Winnie和我展示了不單單是水
[00:40:00.680 --> 00:40:01.880]  因為程序上的錯誤
[00:40:01.880 --> 00:40:03.240]  其實一開始我不是很開心的
[00:40:03.240 --> 00:40:05.680]  所以有點苦水
[00:40:05.680 --> 00:40:08.040]  但奇妙大能不單有水
[00:40:08.040 --> 00:40:11.000]  還有潛化水的樹
[00:40:11.000 --> 00:40:12.720]  作為領養家庭的父母
[00:40:12.720 --> 00:40:16.920]  我們很確實知道神安排了Lydia來到我們家庭當中
[00:40:16.920 --> 00:40:19.720]  如果按照正常的程序進行
[00:40:19.720 --> 00:40:21.960]  加上快速程序的到位
[00:40:21.960 --> 00:40:25.280]  我們可以在Lydia成孕之前
[00:40:25.280 --> 00:40:29.320]  就已經收養了另外一個孩子
[00:40:29.320 --> 00:40:30.760]  由於混淆和錯誤
[00:40:30.760 --> 00:40:34.840]  我們能夠知道神是計劃安放Lydia
[00:40:34.840 --> 00:40:36.720]  成為我們家庭的一員
[00:40:36.720 --> 00:40:39.400]  我們多次跟Lydia分享這個經歷
[00:40:39.400 --> 00:40:44.480]  她是神為我們家庭所揀選的孩子
[00:40:44.480 --> 00:40:50.040]  上帝的供應常常不單止於我們眼前解決的方法
[00:40:50.040 --> 00:40:53.400]  正如水有時可能會帶一點點苦
[00:40:53.400 --> 00:40:58.040]  神還將苦變成喜悅的供應加上給我們
[00:40:58.040 --> 00:41:00.680]  就好像一塊樹木頭將瑪拉的苦水
[00:41:00.680 --> 00:41:03.240]  變成可以飲用甜美的水一樣
[00:41:03.240 --> 00:41:06.640]  我們要保持信心、信賴、耐心
[00:41:06.640 --> 00:41:09.520]  才能看到水和木頭
[00:41:09.520 --> 00:41:11.080]  信任神對她有信心
[00:41:11.080 --> 00:41:12.720]  因為遵循祂的人
[00:41:12.720 --> 00:41:15.720]  上帝是永遠不會讓他們失望
[00:41:15.720 --> 00:41:17.560]  不置落空
[00:41:17.560 --> 00:41:19.720]  我想總結今天的分享
[00:41:19.720 --> 00:41:23.960]  今天的題目是《神指引之處》topic供應
[00:41:23.960 --> 00:41:27.800]  分享的旅程是需要信任神
[00:41:27.800 --> 00:41:31.240]  指引和供應是需要耐心和信心
[00:41:31.240 --> 00:41:33.480]  特別是面臨挑戰的時候
[00:41:33.480 --> 00:41:36.120]  通過神的話語、禱告
[00:41:36.120 --> 00:41:38.640]  聖靈的交通和敬虔的諮詢
[00:41:38.640 --> 00:41:41.160]  我們可以尋求神的旨意
[00:41:41.160 --> 00:41:44.440]  我們要樂於信服神的計劃大力與神同行
[00:41:44.440 --> 00:41:48.600]  神的供應並不總是立即到來
[00:41:48.600 --> 00:41:51.520]  或者以我們期待的形式出現
[00:41:51.520 --> 00:41:54.200]  然而對神的信心要堅定不移
[00:41:54.200 --> 00:41:59.720]  相信神的旨意會使我們生命中得到最好的益處
[00:41:59.720 --> 00:42:00.360]  感謝主
[00:42:00.360 --> 00:42:00.760]  感謝
[00:42:00.760 --> 00:42:03.480]  希望神祝福祂自己話語的信息
