
[00:00:00.000 --> 00:00:06.000]  我們來看詩篇 119 篇
[00:41:04.000 --> 00:41:07.000]  叫你能過來
[00:41:07.000 --> 00:41:09.000]  下面我們就看到
[00:41:09.000 --> 00:41:12.000]  驕傲的人甚誤慢我
[00:41:12.000 --> 00:41:16.000]  我卻未曾偏離你的律法
[00:41:16.000 --> 00:41:22.000]  這講到驕傲跟誤慢是結伴的
[00:41:22.000 --> 00:41:24.000]  漠視的人
[00:41:24.000 --> 00:41:27.000]  常常是這些不敬虔的人
[00:41:27.000 --> 00:41:31.000]  譏笑這些基督徒
[00:41:31.000 --> 00:41:36.000]  但是就像中國的古話說
[00:41:36.000 --> 00:41:40.000]  狗對着月亮一直在嚎叫的話
[00:41:40.000 --> 00:41:43.000]  月亮還照樣放出它的光輝
[00:41:43.000 --> 00:41:46.000]  一點也沒有減少光輝
[00:41:46.000 --> 00:41:50.000]  或者就不發光了
[00:41:50.000 --> 00:41:53.000]  在大陸的時候
[00:41:53.000 --> 00:41:55.000]  常常有一些
[00:41:55.000 --> 00:41:58.000]  我們單位裏就會請一些哲學家
[00:41:58.000 --> 00:42:03.000]  到這個單位來跟我們做報告
[00:42:03.000 --> 00:42:07.000]  教我們哲學
[00:42:07.000 --> 00:42:10.000]  中國人很講哲學
[00:42:10.000 --> 00:42:12.000]  講什麼呢
[00:42:12.000 --> 00:42:14.000]  我坐在下面聽了以後
[00:42:14.000 --> 00:42:18.000]  他說基督徒說神創造世界
[00:42:18.000 --> 00:42:19.000]  若是沒有農民
[00:42:19.000 --> 00:42:22.000]  沒有這些種子的話
[00:42:22.000 --> 00:42:24.000]  沒有農民辛苦的話
[00:42:24.000 --> 00:42:26.000]  勞動的話
[00:42:26.000 --> 00:42:27.000]  怎麼有糧食呢
[00:42:27.000 --> 00:42:29.000]  勞動創造世界
[00:42:29.000 --> 00:42:32.000]  怎麼說神創造世界
[00:42:32.000 --> 00:42:35.000]  我在下面聽了以後就很難過
[00:42:35.000 --> 00:42:37.000]  我就想想
[00:42:37.000 --> 00:42:40.000]  你這個再大的本事
[00:42:40.000 --> 00:42:42.000]  你沒有這個雨水
[00:42:42.000 --> 00:42:44.000]  你莊稼怎麼起來
[00:42:44.000 --> 00:42:46.000]  你沒有種子
[00:42:46.000 --> 00:42:49.000]  你怎麼能夠種出莊稼
[00:42:49.000 --> 00:42:52.000]  我就到農村看過了
[00:42:52.000 --> 00:42:53.000]  有些時候
[00:42:53.000 --> 00:42:55.000]  這全部下雨的時候
[00:42:55.000 --> 00:43:00.000]  撒下去的種子還收不回來
[00:43:00.000 --> 00:43:03.000]  這地上都是枯乾的
[00:43:03.000 --> 00:43:07.000]  沒有什麼東西可以收
[00:43:07.000 --> 00:43:08.000]  如果一畝地的話
[00:43:08.000 --> 00:43:11.000]  是要二十斤種子
[00:43:11.000 --> 00:43:15.000]  你能夠收二十斤糧食回來
[00:43:15.000 --> 00:43:17.000]  有的時候就算不錯的了
[00:43:17.000 --> 00:43:20.000]  但是顆粒無收
[00:43:20.000 --> 00:43:21.000]  勞動創造世界
[00:43:21.000 --> 00:43:24.000]  勞動能夠創造種子嗎
[00:43:24.000 --> 00:43:26.000]  勞動能創造雨水嗎
[00:43:26.000 --> 00:43:28.000]  能創造陽光嗎
[00:43:28.000 --> 00:43:30.000]  都是神所預備的
[00:43:30.000 --> 00:43:34.000]  但是人就是反對神
[00:43:34.000 --> 00:43:36.000]  狂傲自詐
[00:43:36.000 --> 00:43:44.000]  這些話都是他們不敬虔
[00:43:44.000 --> 00:43:45.000]  不敬虔
[00:43:45.000 --> 00:43:46.000]  不愛神的人
[00:43:46.000 --> 00:43:50.000]  但是這些我們看了以後
[00:43:50.000 --> 00:43:54.000]  都覺得是多麼的可笑
[00:43:54.000 --> 00:43:58.000]  這些話都不值得一駁的
[00:43:58.000 --> 00:44:00.000]  最後我們看見
[00:44:00.000 --> 00:44:03.000]  五十二節說的話
[00:44:03.000 --> 00:44:04.000]  他說耶化
[00:44:04.000 --> 00:44:07.000]  我紀念你從古以來的典章
[00:44:07.000 --> 00:44:09.000]  就得了安慰
[00:44:09.000 --> 00:44:12.000]  他不但是求主紀念他
[00:44:12.000 --> 00:44:17.000]  而且他也紀念主和他的典章
[00:44:17.000 --> 00:44:25.000]  所以在受人譏笑的時候
[00:44:25.000 --> 00:44:29.000]  就不要去太放在心上
[00:44:29.000 --> 00:44:32.000]  我們雖然不說話
[00:44:32.000 --> 00:44:33.000]  但是我們知道
[00:44:33.000 --> 00:44:35.000]  他們這樣做的話
[00:44:35.000 --> 00:44:40.000]  是得不到好的結果的
[00:44:40.000 --> 00:44:43.000]  隨着我們可以在
[00:44:43.000 --> 00:44:46.000]  五十三節到五十六節
[00:44:46.000 --> 00:44:47.000]  這一段裏頭
[00:44:47.000 --> 00:44:50.000]  我們可以看見
[00:44:50.000 --> 00:44:52.000]  五十三節說
[00:44:52.000 --> 00:44:56.000]  我在世寂居
[00:44:56.000 --> 00:44:59.000]  恕乃以你的律例爲時隔
[00:44:59.000 --> 00:45:02.000]  他就記住神的話
[00:45:02.000 --> 00:45:06.000]  他們不是以罪中爲樂
[00:45:06.000 --> 00:45:07.000]  以罪的爲樂
[00:45:07.000 --> 00:45:10.000]  是以神的話爲樂
[00:45:10.000 --> 00:45:12.000]  就像以色列人
[00:45:12.000 --> 00:45:14.000]  他們上耶路撒冷去過節
[00:45:14.000 --> 00:45:17.000]  他們要唱上行之歌
[00:45:17.000 --> 00:45:20.000]  裏面的靈是活起來的
[00:45:20.000 --> 00:45:25.000]  不會感到長途跋涉的疲勞
[00:45:25.000 --> 00:45:28.000]  那麼他們就可以唱歌
[00:45:28.000 --> 00:45:32.000]  來到耶路撒冷來敬拜神
[00:45:32.000 --> 00:45:34.000]  所以敬拜神的人
[00:45:34.000 --> 00:45:35.000]  敬畏神的人
[00:45:35.000 --> 00:45:37.000]  白天黑夜的話
[00:45:37.000 --> 00:45:39.000]  都是可以思念神
[00:45:39.000 --> 00:45:43.000]  跟神有很好的相交
[00:45:43.000 --> 00:45:46.000]  所以有時候晚上睡不好覺
[00:45:46.000 --> 00:45:47.000]  睡不着
[00:45:47.000 --> 00:45:48.000]  我的姊妹說
[00:45:48.000 --> 00:45:50.000]  我睡不着怎麼辦呢
[00:45:50.000 --> 00:45:52.000]  我起來我禱告
[00:45:52.000 --> 00:45:54.000]  我看聖經
[00:45:54.000 --> 00:45:56.000]  就讓神的話
[00:45:56.000 --> 00:45:59.000]  來幫助思想神的話
[00:45:59.000 --> 00:46:01.000]  那麼這樣的話
[00:46:01.000 --> 00:46:05.000]  叫我們在難處中間
[00:46:05.000 --> 00:46:07.000]  在一切的環境中間
[00:46:07.000 --> 00:46:10.000]  我們口唱心和
[00:46:10.000 --> 00:46:12.000]  我們來思念神
[00:46:12.000 --> 00:46:14.000]  來讚美神
[00:46:14.000 --> 00:46:18.000]  如果我們基督徒一生太過平順
[00:46:18.000 --> 00:46:22.000]  你做什麼事情就很順利
[00:46:22.000 --> 00:46:24.000]  一生太過平順
[00:46:24.000 --> 00:46:27.000]  你就享受不到這些的快樂
[00:46:27.000 --> 00:46:29.000]  你就沒有詩歌可以唱
[00:46:29.000 --> 00:46:33.000]  你唱的不過是調子裏面的意思
[00:46:33.000 --> 00:46:35.000]  卻不能夠深入你的心
[00:46:35.000 --> 00:46:38.000]  所以神給我們一些難處有好處
[00:46:38.000 --> 00:46:40.000]  就是爲了要造就我們
[00:46:40.000 --> 00:46:42.000]  爲了幫助我們
[00:46:42.000 --> 00:46:45.000]  叫我們的生命能夠成熟
[00:46:45.000 --> 00:46:49.000]  我今天就是分享到這裏
[00:46:49.000 --> 00:46:51.000]  如果還沒有分享到的
[00:46:51.000 --> 00:46:55.000]  我相信這些體剛的
[00:46:55.000 --> 00:46:57.000]  可以繼續看
[00:46:57.000 --> 00:47:01.000]  我們一起禱告
[00:47:01.000 --> 00:47:03.000]  感謝我們神的恩典
[00:47:03.000 --> 00:47:07.000]  你把這個寶貴的話語來示給我們
[00:47:07.000 --> 00:47:11.000]  把這本聖經做我們人生的指路的明燈
[00:47:11.000 --> 00:47:13.000]  我們感謝你
[00:47:13.000 --> 00:47:14.000]  我們就求你
[00:47:14.000 --> 00:47:17.000]  就我們一個渴慕你的行
[00:47:17.000 --> 00:47:20.000]  叫我們更多來明白你的話
[00:47:20.000 --> 00:47:23.000]  也讓你的話能夠實行到我們當中
[00:47:23.000 --> 00:47:25.000]  我們要自由而行
[00:47:25.000 --> 00:47:28.000]  我們要行在寬闊之地
[00:47:28.000 --> 00:47:30.000]  讓你的話來引導我們
[00:47:30.000 --> 00:47:32.000]  我們也要求主
[00:47:32.000 --> 00:47:35.000]  使我們常常以你爲樂
[00:47:35.000 --> 00:47:39.000]  讓我們這一生中間都能夠得到
[00:47:39.000 --> 00:47:41.000]  你要賜給我們的恩典
[00:47:41.000 --> 00:47:43.000]  幫助我們
[00:47:43.000 --> 00:47:46.000]  讓我們弟兄姊妹在患難中間
[00:47:46.000 --> 00:47:48.000]  能夠來依靠你
[00:47:48.000 --> 00:47:50.000]  你所做的是最好的
[00:47:50.000 --> 00:47:52.000]  給我們的難處
[00:47:52.000 --> 00:47:56.000]  也是按照我們每個人所能夠揹負的
[00:47:56.000 --> 00:47:58.000]  你的良給我們的
[00:47:58.000 --> 00:47:59.000]  我們也相信
[00:47:59.000 --> 00:48:01.000]  你會加給我們力量
[00:48:01.000 --> 00:48:04.000]  叫我們在前面的路上
[00:48:04.000 --> 00:48:07.000]  靠你來繼續地往前走
[00:48:07.000 --> 00:48:09.000]  願你賜福給你的話語
[00:48:09.000 --> 00:48:11.000]  賜福給衆弟兄姊妹
[00:48:11.000 --> 00:48:13.000]  與我們同在
[00:48:13.000 --> 00:48:16.000]  我們禱告奉耶穌基督的名
