
[00:00:00.000 --> 00:00:06.000]  今天我們要來分享的主的話題目是《要思想耶穌》
[00:41:15.000 --> 00:41:18.000]  你也有時間可以把這些經文
[00:41:18.000 --> 00:41:19.000]  你先看一看
[00:41:19.000 --> 00:41:20.000]  先思想一下
[00:41:20.000 --> 00:41:23.000]  這樣的話你就看見希伯來述
[00:41:23.000 --> 00:41:26.000]  是在我們慶祝以後
[00:41:26.000 --> 00:41:29.000]  是一捲比較深一點的
[00:41:29.000 --> 00:41:31.000]  進一步的述
[00:41:31.000 --> 00:41:36.000]  就叫我們能夠再進一步認識神
[00:41:36.000 --> 00:41:39.000]  能夠對我們的屬靈的生命
[00:41:39.000 --> 00:41:41.000]  能夠有很好的幫助
[00:41:41.000 --> 00:41:43.000]  那我們低頭念佛禱告
[00:41:43.000 --> 00:41:48.000]  感謝我們的天父
[00:41:48.000 --> 00:41:53.000]  你把這些寶貴的話寫在我們的面前
[00:41:53.000 --> 00:41:55.000]  叫我們讀了以後
[00:41:55.000 --> 00:42:00.000]  就覺得我們所距離這些話還是很遠
[00:42:00.000 --> 00:42:03.000]  所以求主你藉著你自己的話
[00:42:03.000 --> 00:42:05.000]  藉著聖靈在裡面
[00:42:05.000 --> 00:42:07.000]  給我們一個追求的心
[00:42:07.000 --> 00:42:10.000]  叫我們炫目能夠達到
[00:42:10.000 --> 00:42:14.000]  這個你說要我們的地步
[00:42:14.000 --> 00:42:16.000]  我們實在是很軟弱
[00:42:16.000 --> 00:42:20.000]  求主你常常來加力量給我們
[00:42:20.000 --> 00:42:23.000]  叫我們天天能夠思想你
[00:42:23.000 --> 00:42:26.000]  能夠奔走這條數千的道路
[00:42:26.000 --> 00:42:28.000]  叫我們能夠堅持到底
[00:42:28.000 --> 00:42:33.000]  能夠讓你的家能夠是名符其實的
[00:42:33.000 --> 00:42:36.000]  讓你的恩典和慈愛
[00:42:36.000 --> 00:42:39.000]  能夠帶領我們走過人生
[00:42:39.000 --> 00:42:41.000]  這條漫長的路程
[00:42:41.000 --> 00:42:46.000]  叫我們有一天能夠歡歡喜喜的見到你的面
[00:42:46.000 --> 00:42:49.000]  求主你賜福給眾弟兄姊妹
[00:42:49.000 --> 00:42:51.000]  賜福給你的教會
[00:42:51.000 --> 00:42:54.000]  賜福給我們每個弟兄姊妹的家人
[00:42:54.000 --> 00:42:57.000]  讓我們都能夠思想你
[00:42:57.000 --> 00:43:00.000]  能夠衷心的來跟隨你
[00:43:00.000 --> 00:43:02.000]  因為你是信使的
[00:43:02.000 --> 00:43:04.000]  求主你賜恩給我們
[00:43:04.000 --> 00:43:06.000]  與我們同在
[00:43:06.000 --> 00:43:09.000]  我們禱告奉耶穌基督的名
