
[00:00:00.000 --> 00:00:02.000]  各位電影姐妹早晨
[00:32:19.000 --> 00:32:48.000]  上帝說這些要服侍巴比倫尼泊格尼沙。我也把田野的酒受給了他,28章15節,於是耶利米亞對先知哈拿尼亞說,哈拿尼亞你應該聽,耶和華沒有差遣你,你警示者薄,百姓已靠方,耶和華沒有向你說謊,你在說謊,28章16節,所以耶和華說,哈拿,我必要叫你去西。
[00:32:48.000 --> 00:33:08.000]  翻譯得好好,如果我用廣東話怎麼說?我要叫你去死,你今年必死,因為你向耶和華說了,薄亦的說,17節,這樣先知哈拿尼亞當年七月就死了。
[00:33:08.000 --> 00:33:37.000]  這些事放在以色列的面前,放在猶大面前看到,因為他的信息太漂亮,西底加不相信,但西底加看到當時的情形,見到法老王,當時有一個法老王侵佔菲尼西亞,以為有宗兄,沒多久他的兒子又繼承,他的兒子叫Hofra,這個兒子也是法老的,589,
[00:33:37.000 --> 00:34:04.000]  繼承他,以為很厲害,所以西底加想投靠埃及,於是他反叛伯比倫,兄姐妹,你坐這個位在提布甲尼撒,
[00:34:04.000 --> 00:34:28.000]  你竟然去反對他,是不是死路一條?其實英文還有句說話,you cannot hit the hand that feeds you,給你食飯的手,你不要打他,你只是打爛你的飯碗,有沒有人和老闆作對?
[00:34:28.000 --> 00:34:52.000]  你和老闆作對,就會吃一條豉椒炒魷魚,西底加的狂怒使尼布加雷撒沒有選擇,於是588年,西底加在位的第九年,耶利米斯三十九章一節同樣說,
[00:34:52.000 --> 00:35:19.000]  耶利米斯,巴比倫冰林城下,在耶路撒冷周圍,已經建了一些Earth Ram,即是他攻城,尼布加雷撒是天才,在耶路撒冷周圍,他已經建了一些Ram,你開車開來出口,是不是有Ram?
[00:35:19.000 --> 00:35:47.000]  尼布加雷撒在這個圍城,建了一些Ram,他不進去,即是你出來的時候,我守著他,我就殺你,防止你逃走,但這班愚蠢的貴族仍然在發白日夢,上帝會救我,和秘魯的約阿根會回來,
[00:35:47.000 --> 00:36:15.000]  結果耶路撒冷被圍城十八個月,兩年多了,耶路撒冷嘆息,地上的王,君王和世上的王,都不信敵人和受敵人能夠進入耶路撒冷,耶利米斯開國死了十二年,可見西底加和他的貴族,自己以為他有防疑,攻不進來,
[00:36:15.000 --> 00:36:42.000]  五八七年,第二年,西底加因為阿彬的話不好聽,就將耶利米收監,殊不知耶和華的怒氣就在耶路撒冷發作,二十四章二十節,什麼防衛都無濟於事,耶路撒冷城被圍十八個月,城裡面有大饑荒,甚至百姓沒糧食,二十五章三節,大家看到了,
[00:36:42.000 --> 00:37:07.000]  到了四月,五八年,五八六年,四月,城被攻破,西底加的夢想,以為自由成為噩夢,從夢想變成噩夢,兵丁頹跑,迦勒底人正在攻城,西底加就向阿拉巴,阿拉巴,我解釋給你聽,阿拉巴就是死海的名字,
[00:37:07.000 --> 00:37:28.000]  鹽海,死海是否很鹹,但他另一個名叫阿拉巴,所以阿拉巴谷,大家知道地勢,耶路撒在這裡,死海在這裡,於是他走人了,
[00:37:28.000 --> 00:37:54.000]  城破的時候,他希望去過約旦河的東岸,東岸是阿曼人,阿曼人和他很要好,這裡很出奇,我特別找到一個很有趣的故事,有傳統說,皇宮有一條地道可以通到耶利哥,
[00:37:54.000 --> 00:38:17.000]  西底加從這條地道走出來,但上帝安排了一隻鹿,同時從這條地道走出來,跑向耶利哥,迦勒底人,大家聽清楚,迦勒底人和巴比倫人有什麼不同?
[00:38:17.000 --> 00:38:46.000]  我給你一個比喻,美國,紐約,紐約人是不是美國人?整個大的地方就是迦勒底,巴比倫是其中,我們香港人是不是中國人?
[00:38:46.000 --> 00:39:08.000]  是不是中國人?卡爾地安,迦勒底是一個大地方,巴比倫是迦勒底裡面一個,所以大家可以重疊,所以你看到迦勒底就不用出奇了,這個時候有迦勒底人,
[00:39:08.000 --> 00:39:32.000]  究竟是不是巴比倫人呢?即是有其他人,剛剛在追鹿,來到耶利哥平原,從這個地道出口,剛剛從西底加出口撞到正,於是二十五章五節,我們聖經五章,
[00:39:38.000 --> 00:40:03.000]  然後耶利哥平原追上他,他的全軍就離開他,散了,一隻鹿,將他曝光,所以我剛才開始問,有些事情發生是不是偶然呢?不是,上帝有安排,連那隻鹿也是上帝安排,
[00:40:03.000 --> 00:40:32.000]  所以迦勒底人就找到他,弟兄姊妹,這個是巴比倫第二次被擄,並且毀滅猶大,聖殿的前奏,迦勒底人就拿著王將他拉到利比拉,利比拉是在巴勒斯坦和巴比倫中間路程,
[00:40:33.000 --> 00:41:01.000]  是哈瑪斯南部五十米,在黎巴嫩谷的北邊,而且這裏是尼泊爾加尼沙離開巴比倫國家的headquarter,軍事重點,尼泊爾加尼沙帶兵向南走,
[00:41:01.000 --> 00:41:29.000]  但是他要建立一個軍部中心,就是在利比拉,抓到這個王就在這裏定他,二十五章六節,抓到這個西底加,要命了,在他面前將他所有的兒子殺光,還有,為什麼要殺他的兒子呢?斬草,除根,還有,挖走他的眼睛,
[00:41:29.000 --> 00:41:48.000]  大家知不知道挖眼這個形呢?你記不記得有哪位士子被人挖眼?挖眼是什麼刑罰?義五制的刑罰,什麼叫義五制?
[00:41:48.000 --> 00:42:14.000]  不聽話,其實當尼泊爾加尼沙立這個西底加的時候,下了一個命令,要聽話,你不聽話,我會對付你,所以大家看到,這個西底加我不知道他怎樣想,他又不依靠上帝,他又不聽這個人的話,又不聽尼泊爾加尼沙的話,又背叛他,
[00:42:14.000 --> 00:42:40.000]  聽這些小賊說話,這是一個災難的食譜,這句中文英文好不好一點?這是一個悲劇的食譜,什麼叫食譜?你翻譯一下,Sandy,食譜,食譜,菜單,悲劇的菜單怎樣?
[00:42:40.000 --> 00:43:07.000]  不敬畏上帝,聽小賊說話,又背叛一個上帝說話,你要聽他的話,最主要夜裡才說完,他不聽,還要捉夜裡坐牢,挖眼,他又不死,不死,可能上帝叫他看一下猶太會怎樣,
[00:43:07.000 --> 00:43:29.000]  因為他沒有了眼睛看不到東西,巴比倫怎樣毀滅耶路撒冷?在我下一堂來說就是八節,十五章八節到二十一節,大概二十一節,於是我有些感想和大家分享,猶太國生存了三百三十六年,
[00:43:29.000 --> 00:43:58.000]  三百三十六年是九二二至五八六,比北角以色列久了一百三十五年,因為北角以色列是七二一五六,七二一至五八六是一百三十六,三十五,作為讀者,你有沒有看到這本書,烈王記,Book of Kings,一開場的時候,所羅門,多麼威風,
[00:43:59.000 --> 00:44:22.000]  結束的時候,被人挖眼,下一次會說猶太第二次秘魯,秘魯怎樣,刮空你的東西,人又被人拿走,下一次會說,你有沒有想到為什麼這個國度原本開場開得這麼好,
[00:44:22.000 --> 00:44:48.000]  所羅門是他們的父親,烈祖來的,祖先來的,那時候多麼威風,現在為什麼慘成這樣,其實烈王記想告訴我一件事,為什麼這個國度上帝曾經是這麼祝福,現在來到這麼慘,作者很好,作者沒有落井下石,
[00:44:48.000 --> 00:45:11.000]  作者說,你想一下為什麼,你想一下為什麼,在烈王記下的開始,烈王記上,剛才是說所羅門,烈王記下的開始是以利亞升天,
[00:45:11.000 --> 00:45:35.000]  這個是信靠上帝的人,他的龜叔升天,現在這個西仔家去哪裡,被人挖了眼,還被拉去帕里倫,這個就是沒有上帝的人的收場,大家看到嗎,我是從烈王記看到這樣圖畫,
[00:45:35.000 --> 00:46:00.000]  烈王記上的開始,所羅門,很厲害,烈王記下的開始,以利亞升天,現在結尾了,西仔家的兒子在他面前,全部被他親眼看到被殺,這個比劃,我想問問你們,世界上有什麼比這個情形更慘,
[00:46:06.000 --> 00:46:27.000]  留下這本書,給我看看,我們在想,烈王記想說什麼呢,如果我們任何人,甚或事物,如果我們將任何人,任何事物都給上帝看得重要呢,
[00:46:27.000 --> 00:46:50.000]  由於那些毫不可靠,必被毀滅的人結盟,心裡麻木,不辨是非,不認識上帝的旨意,西仔家就跟那班賊一起,亂來,聽他假才說話,就會落到這樣的地步,
[00:46:50.000 --> 00:47:07.000]  所以今天烈王記說什麼呢,上帝派他的兒子來救我們,我們要跟隨著走這條道路,十字架是一條艱難的道路,但是這條道路是永生的道路,
[00:47:07.000 --> 00:47:24.000]  但是今天有很多疑端出來,混亂我們,告訴你,信了耶穌之後,搞定,舉手,信耶穌,搞定了,以後回去做以前的事,心裡沒有改變,
[00:47:24.000 --> 00:47:46.000]  跟一些不好的人一起,詩篇第一篇怎麼說,不從惡人的拒謀,不站在人的路,行其所,不要跟那些壞的人有關係,你跟那些壞的人有關係,你就是滅亡,
[00:47:46.000 --> 00:47:57.000]  西仔家就是跟那些滅亡的人有關係,不敬畏上帝,就是這個收場,你忘記在活生生把這個圖片告訴我,
[00:47:57.000 --> 00:48:18.000]  其實聖經的theme一直在重複,今天你不信主的人,你跟一群什麼人,群一群什麼人,你就是怎樣的人,所以弟兄姊妹,你去到任何環境,你應該跟一群敬畏上帝一起,
[00:48:18.000 --> 00:48:35.000]  你跟一群什麼friend,他怎樣你就怎樣,所以那些friend不是信耶穌的,不是敬畏主的,亂來的,你跟他做friend,你的收場不是很好,求主幫助我們,
[00:48:35.000 --> 00:48:53.000]  讓我們去讀這本聖經,有智慧,不過我始終覺得上帝真的很nice,雖然是被擄,雖然很慘,但是上帝安排了二世傑先知在被擄的人當中向他們說話,
[00:48:53.000 --> 00:49:12.000]  當上帝仍然派先知的時候,就是God has not given up on the Jews,上帝沒有give up,今天上帝派耶穌,耶穌來,祂對我們世人,祂沒有give up,沒有放棄,問題是我們有沒有去回應,
[00:49:12.000 --> 00:49:24.000]  如果我們回應,正面回應,主耶穌也說我會回來接你,求主幫助我們,從聶王記領略這個訊息,我們看投其道,
[00:49:24.000 --> 00:49:38.000]  親愛的天父上帝感謝讚美你,你實在很愛我們,你很愛你的子民,但是你的子民不聽你的話,你是一個公義的神,
[00:49:38.000 --> 00:49:55.000]  你是會持責罰審判,但是責罰的後面仍然有慈愛,你在猶太人被擄的時候,你安排了先知,
[00:49:55.000 --> 00:50:12.000]  讓我們看到你安排了以西傑,也安排了伊達尼尼,活在被擄人當中,即是說天父你沒有放棄你的子民,今天你也沒有放棄世上的人,
[00:50:12.000 --> 00:50:29.000]  因為你安排了你的愛子耶穌基督救我們,當耶穌離開世界升天的時候,你也賜下聖靈,讓我們這班相信主的人有聖靈的同在,有聖靈的指引,帶領我們走上前面的道路,
[00:50:29.000 --> 00:50:39.000]  求主幫助我們有一個肅靈的敏銳的心,看到你要做什麼,今天我們看到美國是很可憐的狀況,
[00:50:39.000 --> 00:50:55.000]  他們的祖先敬畏你,仰望你,但是今天已經淪落到一個地步,將天父你趕走了,即是他們的立法和性戀墮胎將你趕走,
[00:50:55.000 --> 00:51:15.000]  以至到今天美國自己有內亂黑白鬥爭,非常可怕,求主給他們執政的人,曉得要仰望你,因為要治理國家,不是人的智慧,是需要從你那裡得到智慧,
[00:51:15.000 --> 00:51:32.000]  天父我們看到你在做事,你讓這些災禍淋到美國,讓美國的領袖向你請求指示,向你悔改,天父我們也為我們的國家向你苦求,
[00:51:32.000 --> 00:51:48.000]  我們看到上個兩個禮拜Gay Pride Parade在多倫多的時候,我看到我們的首相,看到我們的省長和我們的市長一起,
[00:51:48.000 --> 00:52:08.000]  最後我們覺得很可憐,因為這個是索多瓦摩拉的景象,昔日你要審判索多瓦摩拉,你今年一定要審判多倫多,求主憐憫,讓人悔改,從你那裡得到智慧,悔改,
[00:52:08.000 --> 00:52:24.000]  最後我們不是有什麼給人什麼好處,完全是因為你私隱,我們願意聽,求你繼續引導我們,看到人家怎樣不敬畏你的時候,是為他悲傷,是為他祈禱,
[00:52:24.000 --> 00:52:39.000]  我們沒有什麼作為,我們只能將這些焦慮的事帶到你的面前,求天父你憐憫,也帶領我們活在這群不敬畏的人當中,
[00:52:39.000 --> 00:52:54.000]  讓他們為你作見證,求你的靈繼續引導,引導幫助,讓我們走這條道路的時候,是清醒,有盼望,有希望,跟著耶穌基督明教,阿們。
