
[00:00:00.000 --> 00:00:03.680]  在2008年,13年前
[00:28:05.920 --> 00:28:07.920]  是最清楚表達出上帝的宣教心
[00:28:07.920 --> 00:28:09.920]  是最清楚表達出上帝的宣教心
[00:28:09.920 --> 00:28:11.920]  是最清楚表達出上帝的宣教心
[00:28:11.920 --> 00:28:13.920]  是最清楚表達出上帝的宣教心
[00:28:13.920 --> 00:28:15.920]  是最清楚表達出上帝的宣教心
[00:28:15.920 --> 00:28:21.920]  是最清楚表達出上帝的宣教心
[00:28:21.920 --> 00:28:23.920]  是最清楚表達出上帝的宣教心
[00:28:23.920 --> 00:28:25.920]  是最清楚表達出上帝的宣教心
[00:28:25.920 --> 00:28:27.920]  是最清楚表達出上帝的宣教心
[00:28:27.920 --> 00:28:29.920]  是最清楚表達出上帝的宣教心
[00:28:29.920 --> 00:28:31.920]  是最清楚表達出上帝的宣教心
[00:28:31.920 --> 00:28:33.920]  是最清楚表達出上帝的宣教心
[00:28:33.920 --> 00:28:35.920]  是最清楚表達出上帝的宣教心
[00:28:35.920 --> 00:28:37.920]  是最清楚表達出上帝的宣教心
[00:28:37.920 --> 00:28:39.920]  是最清楚表達出上帝的宣教心
[00:28:39.920 --> 00:28:41.920]  是最清楚表達出上帝的宣教心
[00:28:41.920 --> 00:28:43.920]  是最清楚表達出上帝的宣教心
[00:28:43.920 --> 00:28:45.920]  是最清楚表達出上帝的宣教心
[00:28:45.920 --> 00:28:47.920]  是最清楚表達出上帝的宣教心
[00:28:47.920 --> 00:28:49.920]  是最清楚表達出上帝的宣教心
[00:28:49.920 --> 00:28:51.920]  是最清楚表達出上帝的宣教心
[00:28:51.920 --> 00:28:53.920]  是最清楚表達出上帝的宣教心
[00:28:53.920 --> 00:28:55.920]  是最清楚表達出上帝的宣教心
[00:28:55.920 --> 00:28:57.920]  是最清楚表達出上帝的宣教心
[00:28:57.920 --> 00:28:59.920]  是最清楚表達出上帝的宣教心
[00:28:59.920 --> 00:29:01.920]  是最清楚表達出上帝的宣教心
[00:29:01.920 --> 00:29:03.920]  是最清楚表達出上帝的宣教心
[00:29:03.920 --> 00:29:05.920]  是最清楚表達出上帝的宣教心
[00:29:05.920 --> 00:29:07.920]  是最清楚表達出上帝的宣教心
[00:29:07.920 --> 00:29:13.920]  是最清楚表達出上帝的宣教心
[00:29:13.920 --> 00:29:15.920]  是最清楚表達出上帝的宣教心
[00:29:15.920 --> 00:29:17.920]  是最清楚表達出上帝的宣教心
[00:29:17.920 --> 00:29:19.920]  是最清楚表達出上帝的宣教心
[00:29:19.920 --> 00:29:21.920]  是最清楚表達出上帝的宣教心
[00:29:21.920 --> 00:29:23.920]  是最清楚表達出上帝的宣教心
[00:29:23.920 --> 00:29:25.920]  是最清楚表達出上帝的宣教心
[00:29:25.920 --> 00:29:27.920]  是最清楚表達出上帝的宣教心
[00:29:27.920 --> 00:29:29.920]  是最清楚表達出上帝的宣教心
[00:29:29.920 --> 00:29:31.920]  是最清楚表達出上帝的宣教心
[00:29:31.920 --> 00:29:33.920]  是最清楚表達出上帝的宣教心
[00:29:33.920 --> 00:29:35.920]  是最清楚表達出上帝的宣教心
[00:29:35.920 --> 00:29:37.920]  是最清楚表達出上帝的宣教心
[00:29:37.920 --> 00:29:39.920]  是最清楚表達出上帝的宣教心
[00:29:39.920 --> 00:29:41.920]  是最清楚表達出上帝的宣教心
[00:29:41.920 --> 00:29:43.920]  是最清楚表達出上帝的宣教心
[00:29:43.920 --> 00:29:45.920]  是最清楚表達出上帝的宣教心
[00:29:45.920 --> 00:29:47.920]  是最清楚表達出上帝的宣教心
[00:29:47.920 --> 00:29:49.920]  是最清楚表達出上帝的宣教心
[00:29:49.920 --> 00:29:51.920]  是最清楚表達出上帝的宣教心
[00:29:51.920 --> 00:29:53.920]  是最清楚表達出上帝的宣教心
[00:29:53.920 --> 00:29:55.920]  是最清楚表達出上帝的宣教心
[00:29:55.920 --> 00:29:57.920]  是最清楚表達出上帝的宣教心
[00:29:57.920 --> 00:29:59.920]  是最清楚表達出上帝的宣教心
[00:29:59.920 --> 00:30:05.920]  我們反思一下,上帝的宣教心是源於他要萬民來榮耀他
[00:30:05.920 --> 00:30:11.920]  你和我的人生終極目標是不是爲了榮耀神,還是爲了自己享受
[00:30:11.920 --> 00:30:15.920]  我如何在每日的生命裏面實踐這個目標
[00:30:15.920 --> 00:30:17.920]  我如何在每日的生命裏面實踐這個目標
[00:30:17.920 --> 00:30:19.920]  我如何在每日的生命裏面實踐這個目標
[00:30:19.920 --> 00:30:21.920]  我如何在每日的生命裏面實踐這個目標
[00:30:21.920 --> 00:30:23.920]  我如何在每日的生命裏面實踐這個目標
[00:30:23.920 --> 00:30:25.920]  我如何在每日的生命裏面實踐這個目標
[00:30:25.920 --> 00:30:27.920]  我如何在每日的生命裏面實踐這個目標
[00:30:27.920 --> 00:30:34.920]  你知不知道耶穌基督說錢,是多於他說天堂和地獄加起來
[00:30:34.920 --> 00:30:37.920]  耶穌基督說錢多於他說土告,爲什麼呢
[00:30:37.920 --> 00:30:41.920]  因爲耶穌基督知道你的錢在哪裏,你的心在哪裏
[00:30:41.920 --> 00:30:44.920]  上帝不是看你的錢,上帝是看你的錢後面的那個心
[00:30:44.920 --> 00:30:48.920]  聖經說:我而將你的心歸我
[00:30:48.920 --> 00:30:57.920]  弟兄姊妹,如果你說上帝我愛你,但不肯奉獻的話,你的愛是假的
[00:30:57.920 --> 00:31:02.920]  你對太太說:我愛你,但不肯買那顆箭石戒指給她,你的愛也是假的
[00:31:02.920 --> 00:31:05.920]  當然你沒有錢買就沒得說了
[00:31:05.920 --> 00:31:14.920]  參與同福堂的全福音事供
[00:31:14.920 --> 00:31:16.920]  參與同福堂的宣教事供
[00:31:16.920 --> 00:31:18.920]  這個是應用
[00:31:18.920 --> 00:31:23.920]  我剛纔提到我和太太用了大半年的時間去土告
[00:31:23.920 --> 00:31:30.920]  然後接受跨國臺灣宣教委員會的邀請
[00:31:30.920 --> 00:31:35.920]  我們的土告裏面有一節經文是感動了我
[00:31:35.920 --> 00:31:40.920]  就是希伯來書第十章第五節
[00:31:40.920 --> 00:31:46.920]  所以基督到世上來的時候就說:神啊,祭物和禮物是你不願意的
[00:31:46.920 --> 00:31:49.920]  你曾給我預備了身體
[00:31:49.920 --> 00:31:53.920]  你想象舊約裏面會幕在聖殿那裏
[00:31:53.920 --> 00:31:56.920]  以色列人排隊每天爲自己贖罪
[00:31:56.920 --> 00:31:59.920]  帶牛羊甲子去獻祭
[00:31:59.920 --> 00:32:03.920]  每一天都有千上萬的人排隊
[00:32:03.920 --> 00:32:05.920]  血流成河
[00:32:05.920 --> 00:32:09.920]  這些祭物這樣奉獻是不是很浪費
[00:32:09.920 --> 00:32:11.920]  而且都不是神起源
[00:32:11.920 --> 00:32:16.920]  但這些是預表將來耶穌基督以祂自己的身體作爲禮物
[00:32:16.920 --> 00:32:19.920]  作爲祭物奉獻
[00:32:19.920 --> 00:32:21.920]  耶穌基督到成肉身
[00:32:21.920 --> 00:32:23.920]  祂未降世之前祂是神
[00:32:23.920 --> 00:32:25.920]  三位一體的神
[00:32:25.920 --> 00:32:27.920]  祂不需要身體,祂也是沒有身體的
[00:32:27.920 --> 00:32:29.920]  祂是個零
[00:32:29.920 --> 00:32:31.920]  但是祂來到這個世界
[00:32:31.920 --> 00:32:34.920]  祂說:神啊,禰爲我預備這個身體是爲了什麼
[00:32:34.920 --> 00:32:36.920]  爲了上十字架
[00:32:36.920 --> 00:32:38.920]  爲了擔負你和我的罪業
[00:32:38.920 --> 00:32:40.920]  因爲祂受的刑罰
[00:32:40.920 --> 00:32:42.920]  我們得着平安
[00:32:42.920 --> 00:32:44.920]  因爲禰受的鞭傷
[00:32:44.920 --> 00:32:46.920]  祂受的鞭傷,我們得着醫治
[00:32:46.920 --> 00:32:48.920]  所以各位慕道朋友
[00:32:48.920 --> 00:32:50.920]  今日如果你還未信耶穌
[00:32:50.920 --> 00:32:52.920]  今日我邀請你對耶穌說
[00:32:52.920 --> 00:32:55.920]  主我願意接受禰的求恩
[00:32:55.920 --> 00:32:57.920]  如果你是基督徒的話
[00:32:57.920 --> 00:32:59.920]  我鼓勵你,一會兒呼召的時候
[00:32:59.920 --> 00:33:01.920]  你對上帝表示
[00:33:01.920 --> 00:33:05.920]  你願意回應的呼召
[00:33:05.920 --> 00:33:08.920]  我和太太討吿的時候
[00:33:08.920 --> 00:33:10.920]  我就對上帝說
[00:33:10.920 --> 00:33:12.920]  對耶穌基督說
[00:33:12.920 --> 00:33:18.920]  父神爲你預備身體上十字架
[00:33:18.920 --> 00:33:21.920]  今日我都爲你預備我自己的身體
[00:33:21.920 --> 00:33:23.920]  雖然已經過了症狀之年
[00:33:23.920 --> 00:33:25.920]  但是我奉獻給你
[00:33:25.920 --> 00:33:27.920]  讓你使用
[00:33:27.920 --> 00:33:33.920]  羅馬詩十二章一節
[00:33:33.920 --> 00:33:35.920]  保羅說
[00:33:35.920 --> 00:33:37.920]  我以神的慈悲
[00:33:37.920 --> 00:33:39.920]  勸你們將身體獻上當作活祭
[00:33:39.920 --> 00:33:41.920]  未必一定要你出去傳福音
[00:33:41.920 --> 00:33:43.920]  要你出去做全世界的宣教士
[00:33:43.920 --> 00:33:45.920]  你就在你這個崗位
[00:33:45.920 --> 00:33:47.920]  或者是家庭主婦
[00:33:47.920 --> 00:33:49.920]  或者是退休了
[00:33:49.920 --> 00:33:51.920]  就在這個崗位侍奉神
[00:33:51.920 --> 00:33:53.920]  剛纔英雄所提的
[00:33:53.920 --> 00:33:55.920]  毀身基督,金錢奉獻,參與宣教事工
