
[00:00:00.000 --> 00:00:04.000]  主,我們知道祢是那位豐盛的主
[00:34:45.000 --> 00:34:47.000]  我想是
[00:34:47.000 --> 00:34:49.000]  空中服務員的經理
[00:34:49.000 --> 00:34:51.000]  打胎的那個
[00:34:51.000 --> 00:34:53.000]  拿著急救箱
[00:34:53.000 --> 00:34:55.000]  伴著一個人
[00:34:55.000 --> 00:34:57.000]  我想那個人是病者
[00:34:57.000 --> 00:34:59.000]  三十多歲的男人
[00:34:59.000 --> 00:35:01.000]  沒有穿衣服
[00:35:01.000 --> 00:35:03.000]  然後滿身大汗
[00:35:03.000 --> 00:35:05.000]  好像很落寞
[00:35:05.000 --> 00:35:07.000]  走到前面
[00:35:07.000 --> 00:35:09.000]  再隔多十分鐘
[00:35:09.000 --> 00:35:11.000]  我們乘客當中
[00:35:11.000 --> 00:35:13.000]  不知道有沒有護士
[00:35:13.000 --> 00:35:15.000]  又有人舉手
[00:35:15.000 --> 00:35:17.000]  這麼巧
[00:35:17.000 --> 00:35:21.000]  那天我在保羅屯
[00:35:21.000 --> 00:35:23.000]  分享這件事
[00:35:23.000 --> 00:35:25.000]  不知道為什麼這麼巧
[00:35:25.000 --> 00:35:27.000]  好像演戲一樣
[00:35:27.000 --> 00:35:29.000]  真的會有醫生和護士
[00:35:29.000 --> 00:35:31.000]  我們的護士又沒有被人叫過
[00:35:31.000 --> 00:35:35.000]  後來我想
[00:35:35.000 --> 00:35:37.000]  可能真的會有
[00:35:37.000 --> 00:35:39.000]  但原來不是
[00:35:39.000 --> 00:35:41.000]  我在保羅屯講的時候
[00:35:41.000 --> 00:35:43.000]  Debbie就說
[00:35:43.000 --> 00:35:47.000]  有沒有醫生?沒有
[00:35:47.000 --> 00:35:49.000]  有沒有護士?沒有
[00:35:49.000 --> 00:35:51.000]  有沒有在讀醫的學生?也沒有
[00:35:51.000 --> 00:35:53.000]  有沒有人有藥?
[00:35:53.000 --> 00:35:55.000]  有
[00:35:55.000 --> 00:35:57.000]  原來我想那個人是
[00:35:57.000 --> 00:35:59.000]  血壓有問題
[00:35:59.000 --> 00:36:03.000]  我想講這個例子給大家
[00:36:03.000 --> 00:36:05.000]  就是我剛才講的
[00:36:05.000 --> 00:36:07.000]  宿命生命不可以靠運氣
[00:36:07.000 --> 00:36:09.000]  不可以靠
[00:36:09.000 --> 00:36:11.000]  說可以就可以
[00:36:11.000 --> 00:36:13.000]  不是這麼好運
[00:36:13.000 --> 00:36:15.000]  不是每一班機都有醫生
[00:36:15.000 --> 00:36:19.000]  我們真的要
[00:36:19.000 --> 00:36:21.000]  耶穌講的話我們就要做
[00:36:21.000 --> 00:36:23.000]  要愛主
[00:36:23.000 --> 00:36:25.000]  專注愛主
[00:36:25.000 --> 00:36:27.000]  馬大和瑪利亞的故事
[00:36:27.000 --> 00:36:29.000]  要愛主
[00:36:29.000 --> 00:36:31.000]  愛鄰舍
[00:36:31.000 --> 00:36:33.000]  我們可不可以成為別人的鄰舍
[00:36:33.000 --> 00:36:35.000]  好像耶穌
[00:36:35.000 --> 00:36:37.000]  他可不可以選擇他的鄰舍
[00:36:37.000 --> 00:36:39.000]  當他這樣的時候他就不能選擇
[00:36:39.000 --> 00:36:41.000]  願意我們
[00:36:41.000 --> 00:36:43.000]  真的去做這件事
[00:36:43.000 --> 00:36:45.000]  有一件事大家可以
[00:36:45.000 --> 00:36:47.000]  真的做的就是
[00:36:47.000 --> 00:36:49.000]  9月22日星期六
[00:36:49.000 --> 00:36:51.000]  油麻地有些教會
[00:36:51.000 --> 00:36:53.000]  我們一起開會
[00:36:53.000 --> 00:36:55.000]  聊聊天
[00:36:55.000 --> 00:36:57.000]  我們都會有一個聚會
[00:36:57.000 --> 00:36:59.000]  在一個區裏面
[00:36:59.000 --> 00:37:01.000]  我們去關心一下社區
[00:37:01.000 --> 00:37:03.000]  逛一下街
[00:37:03.000 --> 00:37:05.000]  關心一下街坊
[00:37:05.000 --> 00:37:07.000]  如果你真的
[00:37:07.000 --> 00:37:09.000]  想去實踐一下
[00:37:09.000 --> 00:37:11.000]  你可以來
[00:37:11.000 --> 00:37:13.000]  我下星期會出一些詳細的報告
[00:37:13.000 --> 00:37:15.000]  星期六下午
[00:37:15.000 --> 00:37:17.000]  可能你會不習慣
[00:37:17.000 --> 00:37:19.000]  走路
[00:37:19.000 --> 00:37:21.000]  唱詩在街上
[00:37:21.000 --> 00:37:23.000]  我們臉皮又薄
[00:37:23.000 --> 00:37:25.000]  出到去
[00:37:25.000 --> 00:37:27.000]  不要緊 多人都怕什麼
[00:37:27.000 --> 00:37:29.000]  又不是自己一個
[00:37:29.000 --> 00:37:31.000]  但你為主
[00:37:31.000 --> 00:37:33.000]  怕什麼
[00:37:33.000 --> 00:37:35.000]  你可以有一樣
[00:37:35.000 --> 00:37:37.000]  很實際的行動
[00:37:37.000 --> 00:37:39.000]  我們一起禱告
[00:37:59.000 --> 00:38:01.000]  被打到半死
[00:38:01.000 --> 00:38:03.000]  衣服都沒得穿
[00:38:03.000 --> 00:38:09.000]  但主我們是什麼呢
[00:38:09.000 --> 00:38:13.000]  我們是什麼呢
[00:38:13.000 --> 00:38:17.000]  我們真的說不到
[00:38:17.000 --> 00:38:19.000]  我們有什麼優越
[00:38:19.000 --> 00:38:21.000]  但偏偏
[00:38:21.000 --> 00:38:23.000]  我們很多時候
[00:38:23.000 --> 00:38:25.000]  看我們自己
[00:38:25.000 --> 00:38:27.000]  看得很優越
[00:38:27.000 --> 00:38:29.000]  主我們說要
[00:38:29.000 --> 00:38:33.000]  祝福社區
[00:38:33.000 --> 00:38:35.000]  我們說要關愛論社的時候
[00:38:35.000 --> 00:38:37.000]  主首先
[00:38:37.000 --> 00:38:39.000]  讓我們有這個心
[00:38:39.000 --> 00:38:43.000]  去回復我們這個心
[00:38:43.000 --> 00:38:45.000]  主我們需要你
[00:38:45.000 --> 00:38:49.000]  幫助我們
[00:38:49.000 --> 00:38:51.000]  幫助我們 加力給我們
[00:38:51.000 --> 00:38:53.000]  主我們願意
[00:38:53.000 --> 00:38:55.000]  生命投放給你
[00:38:55.000 --> 00:38:57.000]  願意我們生命轉行給你
[00:38:57.000 --> 00:38:59.000]  多謝主你聽我們祈禱
[00:38:59.000 --> 00:39:01.000]  放我教主耶穌基督的名頭
[00:39:01.000 --> 00:39:03.000]  阿門
