
[00:00:00.000 --> 00:00:04.640]  今天我跟各位來看一段的禱告
[00:38:06.520 --> 00:38:08.560]  我們有面對順境
[00:38:08.560 --> 00:38:11.200]  也會在歷經當中生活
[00:38:11.200 --> 00:38:12.600]  求你幫助我們
[00:38:12.600 --> 00:38:14.520]  在我們每天的生活當中
[00:38:14.520 --> 00:38:18.000]  我們就是很單純的來到你面前
[00:38:18.000 --> 00:38:20.600]  我們願意禱告仰望你
[00:38:20.600 --> 00:38:22.800]  我們更願意神你
[00:38:22.800 --> 00:38:23.880]  讓我們經歷到
[00:38:23.880 --> 00:38:26.440]  我們的禱告是神你所喜悅的
[00:38:26.440 --> 00:38:27.600]  我們可以放心
[00:38:27.600 --> 00:38:29.360]  把我們自己交託給主
[00:38:29.360 --> 00:38:30.200]  因為我們知道
[00:38:30.200 --> 00:38:33.440]  神你就是那位甘苦與共
[00:38:33.440 --> 00:38:35.760]  臥福並權與我們一起的神
[00:38:35.760 --> 00:38:36.920]  願你幫助我們
[00:38:36.920 --> 00:38:39.200]  也願你垂聽我們每一位的禱告
[00:38:39.200 --> 00:38:41.560]  你的聖靈保守我們每一位
[00:38:41.560 --> 00:38:42.880]  我們將去禱告交託
[00:38:42.880 --> 00:38:44.880]  奉耶穌基督的名典
