
[00:00:00.000 --> 00:00:04.680]  有人說人生是一連串的選擇
[00:32:45.240 --> 00:32:46.240]  包括什麼
[00:32:46.240 --> 00:32:47.240]  他又勝
[00:32:47.240 --> 00:32:50.240]  總之勝到樹丟下來那些
[00:32:50.240 --> 00:32:51.240]  公司的制度又不好
[00:32:51.240 --> 00:32:52.240]  這個同事又不好
[00:32:52.240 --> 00:32:54.240]  公司又差
[00:32:54.240 --> 00:32:55.240]  老闆又壞
[00:32:55.240 --> 00:32:56.240]  可能包括我
[00:32:56.240 --> 00:32:58.240]  又差
[00:32:58.240 --> 00:32:59.240]  有一次我記得
[00:32:59.240 --> 00:33:02.240]  公司加工資都加得不錯
[00:33:02.240 --> 00:33:04.240]  我不說他加什麼工資
[00:33:04.240 --> 00:33:05.240]  總之有時大家都知道
[00:33:05.240 --> 00:33:07.240]  加工資就是乘以一個
[00:33:07.240 --> 00:33:10.240]  譬如加5%
[00:33:10.240 --> 00:33:13.240]  你將他的底薪乘以5%加上去
[00:33:13.240 --> 00:33:16.240]  可能不是零頭數
[00:33:16.240 --> 00:33:18.240]  他剛剛去到99
[00:33:18.240 --> 00:33:19.240]  不知道多少
[00:33:19.240 --> 00:33:21.240]  99
[00:33:21.240 --> 00:33:24.240]  你知不知道他有什麼反應
[00:33:24.240 --> 00:33:26.240]  連個元都不加給我
[00:33:26.240 --> 00:33:29.240]  這些公司真的差
[00:33:29.240 --> 00:33:32.240]  真的超負面
[00:33:32.240 --> 00:33:34.240]  但我一直和這位同事合作
[00:33:34.240 --> 00:33:37.240]  我見到他其實很多潛質
[00:33:37.240 --> 00:33:39.240]  其實他可以做到很多東西
[00:33:39.240 --> 00:33:40.240]  不過不知爲什麼
[00:33:40.240 --> 00:33:42.240]  整個心態
[00:33:42.240 --> 00:33:44.240]  整個心思念
[00:33:44.240 --> 00:33:46.240]  都是傾向負面的
[00:33:46.240 --> 00:33:48.240]  一看就看些不好的東西
[00:33:48.240 --> 00:33:49.240]  無論人事都是
[00:33:49.240 --> 00:33:50.240]  都看些不好的東西
[00:33:50.240 --> 00:33:53.240]  於是我就和老闆有個提議
[00:33:53.240 --> 00:33:56.240]  我老闆想升他職做team leader
[00:33:56.240 --> 00:33:57.240]  我老闆說
[00:33:57.240 --> 00:34:00.240]  你升他做team leader
[00:34:00.240 --> 00:34:02.240]  他是全公司出名的負面王
[00:34:02.240 --> 00:34:04.240]  你這個很大的風險
[00:34:04.240 --> 00:34:05.240]  我說是呀
[00:34:05.240 --> 00:34:07.240]  其實我看到他
[00:34:07.240 --> 00:34:09.240]  真是很有potential
[00:34:09.240 --> 00:34:11.240]  他真是很有潛質
[00:34:11.240 --> 00:34:13.240]  他可以做得很好
[00:34:13.240 --> 00:34:14.240]  我老闆
[00:34:14.240 --> 00:34:16.240]  你知道他怎麼反應嗎
[00:34:16.240 --> 00:34:18.240]  你執生吧
[00:34:18.240 --> 00:34:20.240]  他真的批准了
[00:34:20.240 --> 00:34:22.240]  但結果
[00:34:22.240 --> 00:34:24.240]  這個同事有八個team裏面
[00:34:24.240 --> 00:34:26.240]  是唯一這個team
[00:34:26.240 --> 00:34:28.240]  應該不是唯一這個team
[00:34:28.240 --> 00:34:31.240]  因爲這個team是八個team裏面
[00:34:31.240 --> 00:34:33.240]  做得最出色
[00:34:33.240 --> 00:34:34.240]  最正面
[00:34:34.240 --> 00:34:35.240]  最負貼
[00:34:35.240 --> 00:34:37.240]  業績最好
[00:34:37.240 --> 00:34:39.240]  爲什麼呢
[00:34:39.240 --> 00:34:43.240]  開始我和他聊天的時候
[00:34:43.240 --> 00:34:45.240]  他說 當然了
[00:34:45.240 --> 00:34:47.240]  因爲我是team leader
[00:34:48.240 --> 00:34:50.240]  你見不見
[00:34:50.240 --> 00:34:52.240]  身份不同了
[00:34:52.240 --> 00:34:55.240]  原來選擇和決定都不同了
[00:34:55.240 --> 00:34:58.240]  亭師傅今天一會和我們說些什麼
[00:34:58.240 --> 00:35:00.240]  我們認定我們這個身份
[00:35:00.240 --> 00:35:02.240]  這個身份不是光說的
[00:35:02.240 --> 00:35:04.240]  而是我們擁抱這個身份
[00:35:04.240 --> 00:35:05.240]  是尊貴無比
[00:35:05.240 --> 00:35:07.240]  獨一無二的時候
[00:35:07.240 --> 00:35:09.240]  你一連串的人生的選擇
[00:35:09.240 --> 00:35:11.240]  你的決定會很不同
[00:35:11.240 --> 00:35:14.240]  以下這位弟兄叫做凱義
[00:35:14.240 --> 00:35:17.240]  凱義是一個信義代
[00:35:17.240 --> 00:35:18.240]  他小時候
[00:35:18.240 --> 00:35:20.240]  他曾經有一次
[00:35:20.240 --> 00:35:21.240]  很感動
[00:35:21.240 --> 00:35:22.240]  可能被聖靈感動
[00:35:22.240 --> 00:35:23.240]  他和媽媽說
[00:35:23.240 --> 00:35:25.240]  媽媽 我很想一生侍奉神
[00:35:25.240 --> 00:35:28.240]  我很想把生命交給神
[00:35:28.240 --> 00:35:29.240]  由那時候開始
[00:35:29.240 --> 00:35:33.240]  他就開始在教會的敬拜裏面侍奉
[00:35:33.240 --> 00:35:35.240]  但到了十幾歲的時候
[00:35:35.240 --> 00:35:37.240]  他就開始迷失了
[00:35:37.240 --> 00:35:38.240]  包括預酒
[00:35:38.240 --> 00:35:41.240]  聽heavy metal音樂
[00:35:41.240 --> 00:35:44.240]  沉迷在色情的影片裏
[00:35:44.240 --> 00:35:47.240]  不斷開狂歡的派對
[00:35:47.240 --> 00:35:49.240]  和不同的人發生性關係
[00:35:49.240 --> 00:35:51.240]  開始他的心態就是
[00:35:51.240 --> 00:35:54.240]  試一下神的底線
[00:35:54.240 --> 00:35:56.240]  試一下他的反應是怎樣
[00:35:56.240 --> 00:36:01.240]  通常未必在這時候有這種反應
[00:36:01.240 --> 00:36:02.240]  試一下
[00:36:02.240 --> 00:36:05.240]  沒有即時的負面影響
[00:36:05.240 --> 00:36:07.240]  於是就繼續沉迷下去
[00:36:07.240 --> 00:36:11.240]  這種就是剛剛中正撒旦的圈套
[00:36:11.240 --> 00:36:13.240]  於是就繼續沉迷下去
[00:36:14.240 --> 00:36:15.240]  可以畢業之後
[00:36:15.240 --> 00:36:19.240]  他是消防隊的急救員
[00:36:19.240 --> 00:36:22.240]  但這種混亂的生活從來都沒有離開他
[00:36:22.240 --> 00:36:25.240]  但是可以後來接受訪問的時候
[00:36:25.240 --> 00:36:28.240]  他對自己說當時的心態
[00:36:28.240 --> 00:36:30.240]  他說其實我一點都不開心
[00:36:30.240 --> 00:36:33.240]  好像我喜歡做什麼就可以做什麼
[00:36:33.240 --> 00:36:35.240]  沒有人干涉我一樣
[00:36:35.240 --> 00:36:37.240]  但我從來都不開心
[00:36:37.240 --> 00:36:38.240]  並且我每天早上醒來
[00:36:38.240 --> 00:36:40.240]  都覺得人生很無聊
[00:36:40.240 --> 00:36:42.240]  人生是充滿絕望
[00:36:42.240 --> 00:36:47.240]  我不知道向着什麼方向去生活
[00:36:47.240 --> 00:36:51.240]  在那個時候可以偶然回教會
[00:36:51.240 --> 00:36:53.240]  參加崇拜聽聽講道
[00:36:53.240 --> 00:36:56.240]  因爲可能信二代的問題
[00:36:56.240 --> 00:36:58.240]  有一次他回崇拜
[00:36:58.240 --> 00:37:02.240]  坐在教會崇拜裏面的最後一行
[00:37:02.240 --> 00:37:03.240]  那天牧師說了些什麼
[00:37:03.240 --> 00:37:04.240]  他完全不記得了
[00:37:04.240 --> 00:37:06.240]  但是他記得了兩句很清楚的
[00:37:06.240 --> 00:37:08.240]  就好像聖靈跟他說
[00:37:08.240 --> 00:37:13.240]  牧師跟大家說 難道你不想念天父嗎
[00:37:13.240 --> 00:37:17.240]  難道你看不到天父怎麼看重你
[00:37:17.240 --> 00:37:19.240]  天父怎麼看你爲寶貴嗎
[00:37:19.240 --> 00:37:21.240]  可以突然一回答
[00:37:21.240 --> 00:37:24.240]  好像驚醒了一樣
[00:37:24.240 --> 00:37:27.240]  在腦海上面有一幅圖畫出現
[00:37:27.240 --> 00:37:28.240]  浮現在他的心裏面
[00:37:28.240 --> 00:37:31.240]  就是當年很久很久之前
[00:37:31.240 --> 00:37:33.240]  他在敬拜隊裏面
[00:37:33.240 --> 00:37:37.240]  在盡情全情投入去讚美神的時候
[00:37:37.240 --> 00:37:40.240]  他享受到神的同在那份平安
[00:37:40.240 --> 00:37:41.240]  他很久沒有經歷過了
[00:37:41.240 --> 00:37:43.240]  這一刻就再回來
[00:37:43.240 --> 00:37:46.240]  他開始懷疑爲什麼這個圖畫在那個時候出現
[00:37:46.240 --> 00:37:50.240]  接着牧師又讀耶利米蘇十五章十九節
[00:37:50.240 --> 00:37:52.240]  你若歸回
[00:37:52.240 --> 00:37:55.240]  我就將你再帶來
[00:37:55.240 --> 00:37:58.240]  使你站在我面前
[00:37:58.240 --> 00:38:02.240]  接着牧師說有哪位想回到耶穌身邊
[00:38:02.240 --> 00:38:04.240]  就出來
[00:38:04.240 --> 00:38:09.240]  可以沒辦法讓他的腳停止走出去
[00:38:09.240 --> 00:38:10.240]  爲什麼呢
[00:38:10.240 --> 00:38:12.240]  因爲他很驚訝
[00:38:12.240 --> 00:38:15.240]  他說在他的教導裏面
[00:38:15.240 --> 00:38:18.240]  在他的概念裏面
[00:38:18.240 --> 00:38:20.240]  我們中國人都是
[00:38:20.240 --> 00:38:23.240]  你做錯事就要受罰
[00:38:23.240 --> 00:38:26.240]  做錯事被媽媽打手板
[00:38:26.240 --> 00:38:28.240]  有些懲罰
[00:38:28.240 --> 00:38:30.240]  有些懲罰未必是打你手板
[00:38:30.240 --> 00:38:32.240]  總之有些懲罰罵幾句
[00:38:32.240 --> 00:38:34.240]  他的概念就是這樣
[00:38:34.240 --> 00:38:36.240]  混亂生活離開了神那麼久
[00:38:36.240 --> 00:38:38.240]  現在回到神身邊
[00:38:38.240 --> 00:38:39.240]  被他罵幾句
[00:38:39.240 --> 00:38:41.240]  被他責備幾句都很合理
[00:38:41.240 --> 00:38:43.240]  但是他很驚訝的是
[00:38:43.240 --> 00:38:44.240]  他回到神身邊說
[00:38:44.240 --> 00:38:46.240]  你若歸回
[00:38:46.240 --> 00:38:49.240]  我就將你再帶到我面前
[00:38:49.240 --> 00:38:51.240]  使你站在我面前
[00:38:51.240 --> 00:38:53.240]  沒有責備
[00:38:53.240 --> 00:38:56.240]  反而是寬恕和接納
[00:38:56.240 --> 00:38:59.240]  這種寬恕和接納改變了海意
[00:38:59.240 --> 00:39:04.240]  今天的海意是一個很投入的敬拜隊員
[00:39:04.240 --> 00:39:07.240]  是一個很投入的代討者
[00:39:07.240 --> 00:39:09.240]  是一個很積極傳福音的弟兄姊妹
[00:39:09.240 --> 00:39:12.240]  另外一個令海意震驚的是
[00:39:12.240 --> 00:39:15.240]  他心裏面有一種被責罰的觀念
[00:39:15.240 --> 00:39:19.240]  就是我離開了神那麼久
[00:39:19.240 --> 00:39:24.240]  過了這種混亂的生活那麼長時間
[00:39:24.240 --> 00:39:29.240]  他心裏面有一種想法我覺得是大話
[00:39:29.240 --> 00:39:33.240]  就是我再不配得美國的婚姻生活
[00:39:33.240 --> 00:39:36.240]  我再不配得美國的家庭生活
[00:39:36.240 --> 00:39:39.240]  但是他所接受到的是神的依次
[00:39:39.240 --> 00:39:42.240]  2013年海意結婚
[00:39:42.240 --> 00:39:43.240]  到今天你看那張照片
[00:39:43.240 --> 00:39:45.240]  他有四個小朋友
[00:39:45.240 --> 00:39:47.240]  有一個很好的家庭
[00:39:47.240 --> 00:39:49.240]  和他想的不一樣
[00:39:49.240 --> 00:39:51.240]  我被責備的
[00:39:51.240 --> 00:39:52.240]  被責打的
[00:39:52.240 --> 00:39:54.240]  被懲罰的
[00:39:54.240 --> 00:39:57.240]  原來神是滿有恩典的
[00:39:57.240 --> 00:40:00.240]  當我一路聽海意的時候
[00:40:00.240 --> 00:40:02.240]  我心裏面很感動
[00:40:02.240 --> 00:40:04.240]  我一路看到最後
[00:40:04.240 --> 00:40:07.240]  海意接受訪問的時候
[00:40:07.240 --> 00:40:08.240]  那個錄影帶
[00:40:08.240 --> 00:40:12.240]  他說你不要對神有錯誤的觀念
[00:40:12.240 --> 00:40:15.240]  神不是等着祂罰你的
[00:40:15.240 --> 00:40:17.240]  神不是等着祂折磨你的
[00:40:17.240 --> 00:40:19.240]  神是等着祂愛你的
[00:40:19.240 --> 00:40:20.240]  等着祂醫治你的
[00:40:20.240 --> 00:40:23.240]  祂等着把那件袍戴在你身上
[00:40:23.240 --> 00:40:26.240]  祂等着把戒指戴在你的指頭上
[00:40:26.240 --> 00:40:29.240]  所以無論你今天什麼光景都好
[00:40:29.240 --> 00:40:32.240]  你要第一時間回到神的身邊
[00:40:32.240 --> 00:40:35.240]  我心裏面有一句聖經湧流出來
[00:40:35.240 --> 00:40:37.240]  就是若有人在基督裏
[00:40:37.240 --> 00:40:39.240]  他就是新來的人
[00:40:39.240 --> 00:40:42.240]  舊事過都變成新的了
[00:40:42.240 --> 00:40:47.240]  因爲聖經不僅是給未信耶穌的朋友
[00:40:47.240 --> 00:40:50.240]  也是給信了耶穌的弟兄姊妹
[00:40:50.240 --> 00:40:52.240]  所以神要跟我們每一位說
[00:40:52.240 --> 00:40:54.240]  無論你今天有沒有信耶穌
[00:40:54.240 --> 00:40:55.240]  神都會跟你說
[00:40:55.240 --> 00:40:56.240]  若有人在基督裏
[00:40:56.240 --> 00:40:58.240]  你就是新來的人
[00:40:58.240 --> 00:41:02.240]  有人說
[00:41:02.240 --> 00:41:08.240]  每一個選擇都是人生的一火珍珠
[00:41:08.240 --> 00:41:12.240]  可能大家都見過那些珍珠鏈
[00:41:12.240 --> 00:41:14.240]  可能有些弟兄姊妹自己有那些珍珠鏈
[00:41:14.240 --> 00:41:16.240]  每一個珍珠都很美的
[00:41:16.240 --> 00:41:22.240]  我很同意每一個選擇都是人生的一火珍珠
[00:41:22.240 --> 00:41:24.240]  但是你有沒有想過
[00:41:24.240 --> 00:41:26.240]  有些掙扎就是
[00:41:26.240 --> 00:41:29.240]  沒錯,我們做對選擇
[00:41:29.240 --> 00:41:30.240]  選擇對
[00:41:30.240 --> 00:41:31.240]  當然是美的珍珠
[00:41:31.240 --> 00:41:33.240]  但選擇不對又如何呢
[00:41:33.240 --> 00:41:35.240]  那又如何是美麗的珍珠呢
[00:41:35.240 --> 00:41:37.240]  美麗的珍珠呢
[00:41:37.240 --> 00:41:39.240]  但在神裏面又不是這樣看
[00:41:39.240 --> 00:41:42.240]  因爲有些時候我們是選對的
[00:41:42.240 --> 00:41:43.240]  當然是美麗的珍珠
[00:41:43.240 --> 00:41:45.240]  但選錯了又如何呢
[00:41:45.240 --> 00:41:47.240]  但選錯了在神裏面
[00:41:47.240 --> 00:41:50.240]  我們仍然可以吸取教訓
[00:41:50.240 --> 00:41:52.240]  我們可以學習到功課
[00:41:52.240 --> 00:41:56.240]  以致我們再一次選對這個決定
[00:41:56.240 --> 00:42:01.240]  到最後整件事都成爲一個美麗的珍珠
[00:42:01.240 --> 00:42:04.240]  所以在大家人生的珍珠鏈裏面
[00:42:04.240 --> 00:42:08.240]  都是會變成美好的珍珠
[00:42:08.240 --> 00:42:10.240]  弟兄姊妹,這個是不是你呢
[00:42:10.240 --> 00:42:13.240]  這些是不是你的選擇呢
[00:42:13.240 --> 00:42:15.240]  主佑我們感謝你
[00:42:15.240 --> 00:42:17.240]  因爲神真的在我們當中
[00:42:17.240 --> 00:42:21.240]  正如在過往的日子裏面
[00:42:21.240 --> 00:42:23.240]  神一直與我們同在
[00:42:23.240 --> 00:42:25.240]  在將來都一樣
[00:42:25.240 --> 00:42:27.240]  你一直與我們每一位同在
[00:42:27.240 --> 00:42:29.240]  親愛的主佑我們讚美你
[00:42:29.240 --> 00:42:30.240]  我們多謝你
[00:42:30.240 --> 00:42:32.240]  禱告奉耶穌基督得勝阿們
[00:42:32.240 --> 00:42:33.240]  阿們
