
[00:00:00.000 --> 00:00:03.000]  我們會有一個新的講道系列
[00:33:01.600 --> 00:33:04.760]  我覺得是我的加密山
[00:33:04.760 --> 00:33:09.040]  到我來到在普林斯頓這裡侍奉的時候
[00:33:09.040 --> 00:33:11.120]  你猜一猜
[00:33:11.120 --> 00:33:12.920]  剩下的是甚麼
[00:33:12.920 --> 00:33:15.280]  剩下的不是基納溪旁
[00:33:15.280 --> 00:33:17.560]  就是羅騰樹
[00:33:17.560 --> 00:33:19.720]  其實還有好的
[00:33:19.720 --> 00:33:23.880]  荷列山你聽到微小的聲音
[00:33:23.880 --> 00:33:24.840]  在會點
[00:33:24.840 --> 00:33:29.360]  我覺得現在是我在荷列山的羅騰樹
[00:33:29.360 --> 00:33:30.800]  甚麼都有
[00:33:30.800 --> 00:33:32.560]  荷列山的羅騰樹有聽到神的聲音
[00:33:32.560 --> 00:33:34.440]  不過有時候都做到
[00:33:34.440 --> 00:33:36.240]  想死了
[00:33:36.240 --> 00:33:37.120]  怎樣也好
[00:33:37.120 --> 00:33:38.760]  相信大家在你的屬靈生命當中
[00:33:38.760 --> 00:33:41.720]  都需要被神一路去舞蹈
[00:33:41.720 --> 00:33:45.480]  我們願意一起在未來的日子
[00:33:45.480 --> 00:33:48.120]  一路學習以利亞的時候
[00:33:48.120 --> 00:33:50.280]  你都去想一想你自己的屬靈生命
[00:33:50.280 --> 00:33:52.120]  神怎樣去舞蹈你
[00:33:52.120 --> 00:33:55.520]  你自己的性情有甚麼軟弱神要對付
[00:33:55.520 --> 00:33:56.480]  可能你是一個很急的人
[00:33:56.480 --> 00:33:58.240]  可能你是一個不謙卑的人
[00:33:58.240 --> 00:34:00.400]  可能你有很多事情
[00:34:00.400 --> 00:34:03.080]  你是沒有信心的
[00:34:03.080 --> 00:34:04.240]  等等
[00:34:04.240 --> 00:34:06.000]  我們願意在未來的日子
[00:34:06.000 --> 00:34:09.800]  在教會當中我們一起被神去舞蹈
[00:34:09.800 --> 00:34:11.960]  不要忘記以利亞我沒有說給你聽
[00:34:11.960 --> 00:34:13.800]  以利亞本身這個名字
[00:34:13.800 --> 00:34:15.320]  就是耶和華
[00:34:15.320 --> 00:34:16.880]  你是我的神
[00:34:16.880 --> 00:34:19.840]  我的神就是耶和華
[00:34:19.840 --> 00:34:21.240]  我們一起祈禱
[00:34:21.240 --> 00:34:23.640]  祝我們來到你面前的時候感謝你
[00:34:23.640 --> 00:34:26.560]  無論在人生的破口裏面
[00:34:26.560 --> 00:34:29.800]  我們都能夠去服侍你有機會
[00:34:29.800 --> 00:34:31.160]  而不是大罵
[00:34:31.160 --> 00:34:33.920]  是因為主你自己去誣告我們
[00:34:33.920 --> 00:34:36.400]  也許主在這一刻
[00:34:36.400 --> 00:34:39.000]  在羅騰樹裏面帶神
[00:34:39.000 --> 00:34:40.200]  我們願意
[00:34:40.200 --> 00:34:42.880]  我們常常都是在何力山那裏聽到神
[00:34:42.880 --> 00:34:44.400]  你自己給我們聲音
[00:34:44.400 --> 00:34:46.760]  願意我們今天再一次憑著信心
[00:34:46.760 --> 00:34:49.440]  去宣告神
[00:34:49.440 --> 00:34:51.840]  你是我們永遠的主
[00:34:51.840 --> 00:34:52.960]  我們感謝你
[00:34:52.960 --> 00:34:54.160]  祈禱交給馮傳明求
[00:34:54.160 --> 00:34:55.160]  阿門
