
[00:00:00.000 --> 00:00:09.000]  幾個星期前,盧博士帶領我們從宏觀的角度去看《馬太福音》這段經文
[00:35:09.000 --> 00:35:11.000]  我不有錢
[00:35:11.000 --> 00:35:13.000]  我書未必讀得好
[00:35:13.000 --> 00:35:15.000]  我不需要刻意去求別人的認同
[00:35:15.000 --> 00:35:17.000]  也不需要有
[00:35:17.000 --> 00:35:19.000]  社會的地位
[00:35:19.000 --> 00:35:21.000]  別人的稱讚我才有安全感
[00:35:21.000 --> 00:35:23.000]  就算有時候被人小看
[00:35:23.000 --> 00:35:25.000]  也不要緊
[00:35:25.000 --> 00:35:27.000]  撒旦就不可以用名譽地位
[00:35:27.000 --> 00:35:29.000]  金錢來引誘我
[00:35:29.000 --> 00:35:31.000]  因為在我裡面我又沒有懼怕
[00:35:31.000 --> 00:35:33.000]  第三個就是
[00:35:33.000 --> 00:35:35.000]  肥勒比書四章十二節
[00:35:35.000 --> 00:35:37.000]  這個是保羅常常說的
[00:35:37.000 --> 00:35:39.000]  我們一起讀好不好
[00:35:39.000 --> 00:35:41.000]  我知道
[00:35:41.000 --> 00:35:43.000]  怎樣處悲戰
[00:35:43.000 --> 00:35:45.000]  知道怎樣處豐富
[00:35:45.000 --> 00:35:47.000]  或飽足
[00:35:47.000 --> 00:35:49.000]  或飢餓
[00:35:49.000 --> 00:35:51.000]  或有餘或缺乏
[00:35:51.000 --> 00:35:53.000]  隨時隨在
[00:35:53.000 --> 00:35:55.000]  我都得了避缺
[00:35:55.000 --> 00:35:57.000]  因為保羅已經看萬事如糞土
[00:35:57.000 --> 00:36:01.000]  這個萬國的榮華
[00:36:01.000 --> 00:36:03.000]  算得是什麼呢
[00:36:03.000 --> 00:36:05.000]  一直去操練
[00:36:05.000 --> 00:36:07.000]  沒有什麼物質的擁有
[00:36:07.000 --> 00:36:09.000]  一個平淡的心態
[00:36:09.000 --> 00:36:11.000]  平安就是福
[00:36:11.000 --> 00:36:13.000]  一切已經足夠
[00:36:13.000 --> 00:36:15.000]  最後說一個故事給你們聽
[00:36:15.000 --> 00:36:17.000]  很多年前
[00:36:17.000 --> 00:36:19.000]  我還沒結婚
[00:36:19.000 --> 00:36:21.000]  就去埃及
[00:36:21.000 --> 00:36:23.000]  以色列聖地旅遊
[00:36:23.000 --> 00:36:25.000]  有其中一天
[00:36:25.000 --> 00:36:27.000]  坐駱駝進入沙漠
[00:36:27.000 --> 00:36:29.000]  看金字塔
[00:36:29.000 --> 00:36:31.000]  拍照
[00:36:31.000 --> 00:36:33.000]  有沒有人去過
[00:36:33.000 --> 00:36:35.000]  也有吧
[00:36:35.000 --> 00:36:37.000]  那時我很年輕
[00:36:37.000 --> 00:36:39.000]  貌不貌美就不敢說
[00:36:39.000 --> 00:36:41.000]  貌OK
[00:36:41.000 --> 00:36:43.000]  駱駝隊的老闆
[00:36:43.000 --> 00:36:45.000]  跟我說
[00:36:45.000 --> 00:36:47.000]  阿拉伯人可以娶四個老婆
[00:36:47.000 --> 00:36:49.000]  他說我是三缺一
[00:36:49.000 --> 00:36:51.000]  還欠我中國的老婆
[00:36:51.000 --> 00:36:53.000]  他就說
[00:36:53.000 --> 00:36:57.000]  我給你五十隻駱駝
[00:36:57.000 --> 00:36:59.000]  你嫁給我
[00:36:59.000 --> 00:37:01.000]  你知道我怎樣回答他嗎
[00:37:01.000 --> 00:37:03.000]  香港地方很小
[00:37:03.000 --> 00:37:05.000]  五十隻駱駝
[00:37:05.000 --> 00:37:07.000]  我泊去哪裏
[00:37:07.000 --> 00:37:09.000]  沒有停泊
[00:37:09.000 --> 00:37:11.000]  其實五十隻駱駝
[00:37:11.000 --> 00:37:13.000]  不是我的茶
[00:37:13.000 --> 00:37:15.000]  引誘不了我
[00:37:15.000 --> 00:37:17.000]  但如果給我五十隻Lamborghini
[00:37:17.000 --> 00:37:19.000]  我可能會心動
[00:37:19.000 --> 00:37:21.000]  因為我真的很喜歡Lamborghini
[00:37:21.000 --> 00:37:25.000]  弟兄姊妹
[00:37:25.000 --> 00:37:27.000]  我祝願大家
[00:37:27.000 --> 00:37:29.000]  在操練平淡
[00:37:29.000 --> 00:37:31.000]  平安
[00:37:31.000 --> 00:37:33.000]  減少私慾的過程中
[00:37:33.000 --> 00:37:35.000]  得到神的恩典
[00:37:35.000 --> 00:37:37.000]  我們就不會被撒旦再引誘
[00:37:37.000 --> 00:37:39.000]  我們同心禱告
[00:37:39.000 --> 00:37:41.000]  主我們感謝你
[00:37:41.000 --> 00:37:43.000]  經文向我們說話
[00:37:43.000 --> 00:37:45.000]  你亦都示範了一個
[00:37:45.000 --> 00:37:47.000]  得勝的生命
[00:37:47.000 --> 00:37:49.000]  就算你很肚餓
[00:37:49.000 --> 00:37:51.000]  你都不會用這個捷徑去滿足你的需要
[00:37:51.000 --> 00:37:53.000]  主我們深信
[00:37:53.000 --> 00:37:55.000]  弟兄姊妹當中
[00:37:55.000 --> 00:37:57.000]  是會有不同的境況
[00:37:57.000 --> 00:37:59.000]  無論是因著我們的年齡
[00:37:59.000 --> 00:38:01.000]  因著我們的家庭的情況
[00:38:01.000 --> 00:38:03.000]  因著我們的鄰居
[00:38:03.000 --> 00:38:05.000]  因著我們的朋友
[00:38:05.000 --> 00:38:07.000]  甚至我們家人最親的人
[00:38:07.000 --> 00:38:09.000]  令到我們有很多困難
[00:38:09.000 --> 00:38:11.000]  主這些的試探
[00:38:11.000 --> 00:38:13.000]  或者這些的攻擊
[00:38:13.000 --> 00:38:15.000]  求聖靈去幫助去釋放我們
[00:38:15.000 --> 00:38:17.000]  不要讓我們落入這些埋怨的境況裏
[00:38:17.000 --> 00:38:19.000]  我們相信
[00:38:19.000 --> 00:38:21.000]  你的得勝
[00:38:21.000 --> 00:38:23.000]  去示範給我們看
[00:38:23.000 --> 00:38:25.000]  我們靠著你我們都可以得勝
[00:38:25.000 --> 00:38:27.000]  幫助這些弟兄姊妹
[00:38:27.000 --> 00:38:29.000]  從困難當中
[00:38:29.000 --> 00:38:31.000]  從引誘試探當中
[00:38:31.000 --> 00:38:33.000]  我們多謝主剛才這一段時間
[00:38:33.000 --> 00:38:35.000]  禱告奉基督耶穌的
[00:38:35.000 --> 00:38:37.000]  聖命祈求
[00:38:37.000 --> 00:38:39.000]  阿們
