
[00:00:00.000 --> 00:00:03.460]  今天是香港每四年一度的立法會選舉
[00:30:33.500 --> 00:30:34.500]  有時候教會會有樂器的配合
[00:30:34.500 --> 00:30:36.500]  有時候教會會有弟兄姊妹
[00:30:36.500 --> 00:30:37.500]  奉獻一套電子鼓
[00:30:37.500 --> 00:30:39.500]  大家接不接受
[00:30:39.500 --> 00:30:43.500]  我看不到有人點頭
[00:30:43.500 --> 00:30:46.500]  我曾經邀請過弟兄姊妹
[00:30:46.500 --> 00:30:48.500]  在崇拜的地方唱詩舉手
[00:30:48.500 --> 00:30:50.500]  我曾經邀請過弟兄姊妹
[00:30:50.500 --> 00:30:52.500]  在崇拜要唱詩的地方舉手
[00:30:52.500 --> 00:30:56.500]  他們好像舉重一樣
[00:30:56.500 --> 00:30:58.500]  其實這是習慣問題
[00:30:58.500 --> 00:30:59.500]  其實這是習慣問題
[00:30:59.500 --> 00:31:01.500]  你讀詩篇很多都是舉手讚美
[00:31:01.500 --> 00:31:04.500]  你讀詩篇的時候很多都是舉手去讚美
[00:31:04.500 --> 00:31:06.500]  儘管我是比較傾向現代讚美
[00:31:06.500 --> 00:31:08.500]  儘管我是比較傾向現代讚美
[00:31:08.500 --> 00:31:13.500]  但我們不要忽略長者他們習慣唱的傳統詩歌
[00:31:13.500 --> 00:31:16.500]  但我們不要忽略長者他們習慣唱的傳統的詩歌
[00:31:16.500 --> 00:31:18.500]  這是幾百年很豐富的屬靈遺產
[00:31:18.500 --> 00:31:21.500]  這是幾百年很豐富的屬靈遺產
[00:31:21.500 --> 00:31:23.500]  實在很多教會美好的回憶
[00:31:23.500 --> 00:31:25.500]  承載了很多教會的美好的回憶
[00:31:25.500 --> 00:31:27.500]  所以我們覺得應該是一個遊俠
[00:31:27.500 --> 00:31:29.500]  所以我們覺得應該是一個遊俠
[00:31:29.500 --> 00:31:32.500]  所以你有時見我們回應詩多數是唱一些傳統的詩歌
[00:31:32.500 --> 00:31:35.500]  所以你看我們的回應詩多數是唱一些傳統的詩歌
[00:31:35.500 --> 00:31:37.500]  兼顧不同弟兄姐妹的需要
[00:31:37.500 --> 00:31:39.500]  兼顧不同弟兄姐妹的需要
[00:31:39.500 --> 00:31:41.500]  或者有些教會會採取一個折衷的辦法
[00:31:41.500 --> 00:31:44.500]  或者有些教會會採取一個折衷的辦法
[00:31:44.500 --> 00:31:46.500]  如果有兩堂崇拜的話
[00:31:46.500 --> 00:31:47.500]  如果有兩堂崇拜的話
[00:31:47.500 --> 00:31:48.500]  一堂是傳統的
[00:31:48.500 --> 00:31:49.500]  一堂是傳統的
[00:31:49.500 --> 00:31:51.500]  一堂是現代的敬拜
[00:31:51.500 --> 00:31:52.500]  一堂就是現代的敬拜
[00:31:52.500 --> 00:31:54.500]  給弟妹們按他們不同的需要去選擇
[00:31:54.500 --> 00:31:57.500]  給弟妹們按他們不同的需要去選擇
[00:31:57.500 --> 00:32:02.500]  正在說現在的敬拜越來越傾向娛樂化
[00:32:02.500 --> 00:32:05.500]  正在說現在的敬拜越來越傾向娛樂化
[00:32:05.500 --> 00:32:10.500]  很多年前美國有一位很出名的帶領敬拜的人
[00:32:10.500 --> 00:32:13.500]  很多年前美國有一位很出名的帶領敬拜的人
[00:32:13.500 --> 00:32:15.500]  他花了很多方法和技巧去帶領敬拜
[00:32:15.500 --> 00:32:18.500]  他花了很多方法和技巧去帶領敬拜
[00:32:18.500 --> 00:32:20.500]  慢慢失去敬拜的意義
[00:32:20.500 --> 00:32:21.500]  慢慢失去敬拜的意義
[00:32:21.500 --> 00:32:24.500]  所以神感動他寫了一首很出名的英文詩歌
[00:32:24.500 --> 00:32:27.500]  所以神感動他寫了一首很出名的英文詩歌
[00:32:27.500 --> 00:32:30.500]  The Heart of Worship 敬拜的真諦
[00:32:30.500 --> 00:32:32.500]  The Heart of Worship 敬拜的真諦
[00:32:32.500 --> 00:32:34.500]  我找到一個翻譯成廣東話的版本
[00:32:34.500 --> 00:32:35.500]  我找到一個翻譯成廣東話的版本
[00:32:35.500 --> 00:32:37.500]  我找到一個翻譯成廣東話的版本
[00:32:37.500 --> 00:32:38.500]  我找到一個翻譯成廣東話的版本
[00:32:38.500 --> 00:32:39.500]  我找到一個翻譯成廣東話的版本
[00:32:39.500 --> 00:32:40.500]  我找到一個翻譯成廣東話的版本
[00:32:40.500 --> 00:32:41.500]  我找到一個翻譯成廣東話的版本
[00:32:41.500 --> 00:32:42.500]  我找到一個翻譯成廣東話的版本
[00:32:42.500 --> 00:32:54.500]  月生不再想 一切都退去 剩簡單理想 願終生獻出真摯的敬拜 令主心讚賞
[00:32:54.500 --> 00:33:00.500]  已獻過不少愛歌 兼有精彩唱和 卻發現相差太多
[00:33:00.500 --> 00:33:08.500]  你要聽心底愛歌 此即終於覺悟 監察透視心窩
[00:33:08.500 --> 00:33:14.500]  敬拜禮返回 神真正心意原來是為靠近
[00:33:14.500 --> 00:33:20.500]  獨為靠近主你 過去我虛浮無知 請寬恕
[00:33:20.500 --> 00:33:24.500]  上主的榮耀 當得的讚美 問怎麼形容
[00:33:24.500 --> 00:33:28.500]  願將所有的一一交給您 獻上我全部
[00:33:28.500 --> 00:33:32.500]  如果有機會 大家上YouTube找到這首詩歌
[00:33:32.500 --> 00:33:35.500]  如果有機會 大家可以上YouTube找到這首詩歌
[00:33:35.500 --> 00:33:38.500]  如果你英文可以的話 我贊成你聽英文
[00:33:38.500 --> 00:33:40.500]  你英文好的話 我贊成你聽英文
[00:33:40.500 --> 00:33:43.500]  你打這個字 Heart of Worship
[00:33:43.500 --> 00:33:45.500]  很美的一首詩歌
[00:33:45.500 --> 00:33:49.500]  敬拜是神所設立
[00:33:49.500 --> 00:33:55.500]  讓在基督裡面 人和神可以相遇
[00:33:55.500 --> 00:34:01.500]  唯有我們返回聖經 依靠聖靈
[00:34:01.500 --> 00:34:05.500]  追隨基督將自己獻上 我們才可以經歷真正的敬拜
[00:34:05.500 --> 00:34:09.500]  追隨基督把自己獻上 我們才可以經歷真正的敬拜
[00:34:09.500 --> 00:34:13.500]  教會每個禮拜的崇拜
[00:34:13.500 --> 00:34:21.500]  是預演將來羔羊婚宴的那一幕
[00:34:21.500 --> 00:34:26.500]  教會就好像一個新娘打扮整齊
[00:34:26.500 --> 00:34:31.500]  與主永遠同在一起
[00:34:31.500 --> 00:34:36.500]  將來在新天新地 我們就獻上無限的讚美
[00:34:36.500 --> 00:34:41.500]  崇拜是每個星期敬拜的核心
[00:34:41.500 --> 00:34:47.500]  是每個基督徒應該將最好的獻給神
[00:34:47.500 --> 00:34:52.500]  崇拜同樣是一個延伸
[00:34:52.500 --> 00:34:57.500]  當我們在崇拜裡面經歷神的偉大的時候
[00:34:57.500 --> 00:35:02.500]  我們就將這份神和人同在的能力
[00:35:02.500 --> 00:35:07.500]  延伸在我們生活裡面
[00:35:07.500 --> 00:35:10.500]  成為我們的力量
[00:35:10.500 --> 00:35:13.500]  所以敬拜不是在山上
[00:35:13.500 --> 00:35:17.500]  不是單在禮拜天 是每時每刻
[00:35:17.500 --> 00:35:24.500]  如果你平時從來都沒有對神的那種尊崇
[00:35:24.500 --> 00:35:29.500]  星期日你只是視為一個聚會
[00:35:29.500 --> 00:35:33.500]  可能視為在我們的出席表裡面的一個tick
[00:35:33.500 --> 00:35:37.500]  只是視為我們出席表裡面的一個打勾或一個圈
[00:35:37.500 --> 00:35:47.500]  說實話崇拜是沒有輪值的
[00:35:47.500 --> 00:35:54.500]  每個星期完了我都會看看出席表
[00:35:54.500 --> 00:35:57.500]  每個禮拜完了我都會看一下出席表
[00:35:57.500 --> 00:36:01.500]  又是超過三分一沒有出席
[00:36:01.500 --> 00:36:08.500]  如果說我們都回來的話我們最少有八十個人崇拜
[00:36:08.500 --> 00:36:11.500]  這是值得我們要注意的
[00:36:11.500 --> 00:36:13.500]  求主幫助我們
[00:36:13.500 --> 00:36:17.500]  或者牧師講得坦白了一點
[00:36:17.500 --> 00:36:20.500]  但是我們是按真理去教導
[00:36:20.500 --> 00:36:25.500]  或至少我自己努力去學習去實踐
[00:36:25.500 --> 00:36:32.500]  我們一起禱告
[00:36:32.500 --> 00:36:37.500]  主祢是配得我們讚美
[00:36:37.500 --> 00:36:44.500]  祢配得我們每一個人將最好的獻給祢
[00:36:44.500 --> 00:36:48.500]  主我們不懂敬拜
[00:36:48.500 --> 00:36:51.500]  我們很多時候用人的方法
[00:36:51.500 --> 00:36:56.500]  用我們自己的想出來
[00:36:56.500 --> 00:36:59.500]  以為可以討祢喜悅
[00:36:59.500 --> 00:37:04.500]  求主今天早上透過祢的話語教導我們
[00:37:04.500 --> 00:37:06.500]  神是個靈
[00:37:06.500 --> 00:37:10.500]  我們敬拜祢是按我們內心
[00:37:10.500 --> 00:37:14.500]  還有按真理來敬拜祢
[00:37:14.500 --> 00:37:16.500]  求主幫助我們
[00:37:16.500 --> 00:37:19.500]  我們彼此的鼓勵
[00:37:19.500 --> 00:37:21.500]  讓彼此的崇拜
[00:37:21.500 --> 00:37:23.500]  我們都可以敬祢
[00:37:23.500 --> 00:37:24.500]  可以看見祢
[00:37:24.500 --> 00:37:26.500]  奉耶穌的名禱告
[00:37:26.500 --> 00:37:27.500]  Amen
