
[00:00:00.000 --> 00:00:04.000]  講到之前 我想請姊妹安靜一刻
[00:39:03.000 --> 00:39:06.000]  放時間、放心去讀
[00:39:06.000 --> 00:39:08.000]  每次團契的查經
[00:39:09.000 --> 00:39:10.000]  你有沒有真的預備
[00:39:10.000 --> 00:39:13.000]  有沒有真的當那些是神的說話
[00:39:13.000 --> 00:39:19.000]  天父我求你幫我們
[00:39:19.000 --> 00:39:21.000]  叫我們真的看重
[00:39:21.000 --> 00:39:23.000]  你聖經的權威
[00:39:23.000 --> 00:39:25.000]  你聖經的說話
[00:39:25.000 --> 00:39:27.000]  你的應許
[00:39:27.000 --> 00:39:29.000]  就是我們信心的根基
[00:39:29.000 --> 00:39:32.000]  叫我們活在你的話語上面
[00:39:32.000 --> 00:39:36.000]  每一天真的認真去聽從你
[00:39:37.000 --> 00:39:41.000]  聽我們同心祈禱奉耶穌基督的聖名
