
[00:00:00.000 --> 00:00:02.560]  各位頂禮姐妹,早安!
[00:45:20.400 --> 00:45:24.400]  一直很緊貼為他的兒子祈禱,
[00:45:24.400 --> 00:45:27.400]  我很快說最後的結果,
[00:45:27.400 --> 00:45:32.400]  結果他的兒子真的不再染金毛,
[00:45:32.400 --> 00:45:34.400]  將頭髮剪短,
[00:45:34.400 --> 00:45:36.400]  不戴耳環,
[00:45:36.400 --> 00:45:39.400]  改變過來,
[00:45:39.400 --> 00:45:44.400]  父親的心轉向你的兒女,
[00:45:44.400 --> 00:45:48.400]  兒女的心轉向父親,
[00:45:48.400 --> 00:45:50.400]  不單地上的家庭,
[00:45:50.400 --> 00:45:52.400]  我們可以這樣,
[00:45:52.400 --> 00:45:55.400]  更重要的是你的心,
[00:45:55.400 --> 00:45:59.400]  要轉向我們天上的父,
[00:45:59.400 --> 00:46:01.400]  主耶穌說,
[00:46:01.400 --> 00:46:03.400]  「你將心歸我,
[00:46:03.400 --> 00:46:07.400]  我兒你要將心歸我。」
[00:46:07.400 --> 00:46:10.400]  我們低頭祈禱。
[00:46:37.400 --> 00:46:40.400]  不是一些無謂的衝擊,
[00:46:40.400 --> 00:46:42.400]  不是一些謾罵,
[00:46:42.400 --> 00:46:46.400]  不是一些對人很惡劣的態度,
[00:46:46.400 --> 00:46:48.400]  救父你憐憫我們,
[00:46:48.400 --> 00:46:52.400]  讓我們真的更多地去散播愛,
[00:46:52.400 --> 00:46:54.400]  起紛爭的地方,
[00:46:54.400 --> 00:46:56.400]  我們散播愛,
[00:46:56.400 --> 00:46:58.400]  起有衝突的地方,
[00:46:58.400 --> 00:47:00.400]  我們散播寬恕,
[00:47:00.400 --> 00:47:04.400]  願主你施恩幫助我們,
[00:47:04.400 --> 00:47:07.400]  將你的話藏在我們心中,
[00:47:07.400 --> 00:47:10.400]  以致我們曉得怎樣走。
[00:47:10.400 --> 00:47:12.400]  我們這樣的祈禱,
[00:47:12.400 --> 00:47:14.400]  是奉耶穌基督的命求。
[00:47:14.400 --> 00:47:16.400]  阿門。
