
[00:00:00.000 --> 00:00:01.640]  今天的題目叫做
[00:31:21.040 --> 00:31:22.480]  其實都是神的禮物
[00:31:22.480 --> 00:31:24.880]  為了要成就更好的東西
[00:31:24.880 --> 00:31:25.680]  在我們身上
[00:31:25.680 --> 00:31:26.840]  在神的國度
[00:31:26.840 --> 00:31:28.840]  所以這個是我們今天要學第二樣
[00:31:28.840 --> 00:31:31.040]  我們要傳承的就是一份勇氣
[00:31:31.040 --> 00:31:32.200]  最後我們要傳承什麼呢
[00:31:32.200 --> 00:31:34.200]  我們看一個與別不同的少年
[00:31:34.200 --> 00:31:35.240]  第三代
[00:31:35.240 --> 00:31:35.840]  就是少年人
[00:31:35.840 --> 00:31:36.720]  這個是耶穌
[00:31:36.720 --> 00:31:37.240]  我們一起讀
[00:31:37.240 --> 00:31:38.440]  預備起
[00:31:38.440 --> 00:31:40.200]  每年到如月節
[00:31:40.200 --> 00:31:43.040]  他父母走上耶穌沙灘去
[00:31:43.040 --> 00:31:45.120]  當他十二歲的時候
[00:31:45.120 --> 00:31:48.120]  他會奔著自己的閨女上去
[00:31:48.120 --> 00:31:49.520]  守護著自己
[00:31:49.520 --> 00:31:50.840]  他會回去
[00:31:50.840 --> 00:31:53.720]  但同耶穌仍舊在耶穌沙灘
[00:31:53.720 --> 00:31:55.720]  他父母並不知道
[00:31:55.720 --> 00:31:58.320]  以為他在同行的人中間
[00:31:58.320 --> 00:32:00.040]  守護了基督的路程
[00:32:00.040 --> 00:32:01.720]  就在神祖國
[00:32:01.720 --> 00:32:03.840]  死的人中找他
[00:32:03.840 --> 00:32:05.240]  既找不著
[00:32:05.240 --> 00:32:07.680]  就回耶穌沙灘去找他
[00:32:07.680 --> 00:32:08.880]  為了上天
[00:32:08.880 --> 00:32:10.920]  他父母會奔著自己的閨女
[00:32:10.920 --> 00:32:12.640]  坐在教師中間
[00:32:12.640 --> 00:32:14.520]  一邊聽一邊哼
[00:32:14.520 --> 00:32:15.920]  反聽奔著力
[00:32:15.920 --> 00:32:18.920]  哭起其他的聰明和大義的言論
[00:32:18.920 --> 00:32:21.440]  他父母看見就奔起氣
[00:32:21.440 --> 00:32:23.120]  他父親對他說
[00:32:23.120 --> 00:32:26.440]  可以為神抹掉我們自己的閨女
[00:32:26.440 --> 00:32:28.440]  安立你父親和我
[00:32:28.440 --> 00:32:30.040]  所以心來找你
[00:32:30.040 --> 00:32:32.440]  約瑟瑪利亞每年如月節
[00:32:32.440 --> 00:32:35.040]  都帶著耶穌他們上去守節
[00:32:35.040 --> 00:32:37.120]  在耶穌十二歲的時候
[00:32:37.120 --> 00:32:38.120]  就發生這件事
[00:32:38.120 --> 00:32:39.920]  他們同樣是這樣守節
[00:32:39.920 --> 00:32:41.440]  過完節之後就回家
[00:32:41.440 --> 00:32:42.840]  當時耶穌十二歲
[00:32:42.840 --> 00:32:44.320]  有些解經家就說
[00:32:44.320 --> 00:32:47.040]  可能他不一定跟著父母走的那條隊
[00:32:47.040 --> 00:32:48.120]  可能跟著男人走
[00:32:48.120 --> 00:32:49.240]  所以他都沒有特別留意
[00:32:49.240 --> 00:32:50.320]  兒子是否在身邊
[00:32:50.320 --> 00:32:53.040]  總之就走了一天路程
[00:32:53.040 --> 00:32:54.240]  才發現兒子不見了
[00:32:54.240 --> 00:32:55.440]  然後還要尋找
[00:32:55.440 --> 00:32:57.120]  找到就已經是三天後
[00:32:57.120 --> 00:32:58.440]  原來他在聖殿
[00:32:58.440 --> 00:32:59.720]  這個意思就等於
[00:32:59.720 --> 00:33:01.040]  如果你在這裡崇拜
[00:33:01.040 --> 00:33:02.440]  你的兒童崇拜
[00:33:02.440 --> 00:33:03.840]  你的小朋友在兒童崇拜
[00:33:03.840 --> 00:33:05.240]  然後你忘了照顧兒子
[00:33:05.240 --> 00:33:06.520]  或者他忘了下來
[00:33:06.520 --> 00:33:08.440]  然後你回家過了一整天
[00:33:08.440 --> 00:33:09.240]  然後再找到
[00:33:09.240 --> 00:33:10.640]  在哪個親戚那裡不在
[00:33:10.640 --> 00:33:11.520]  然後再回來找
[00:33:11.520 --> 00:33:12.240]  已經是三天後
[00:33:12.240 --> 00:33:13.040]  原來你的小朋友
[00:33:13.040 --> 00:33:16.040]  原封不動在跟聖耀光老師說聖經
[00:33:16.040 --> 00:33:17.240]  在問聖經
[00:33:17.240 --> 00:33:19.040]  情況類似是這樣
[00:33:19.040 --> 00:33:22.040]  這個少年人真是語辨不同
[00:33:22.040 --> 00:33:24.240]  然後他的父母和兒子
[00:33:24.240 --> 00:33:25.720]  你發生了什麼事
[00:33:25.720 --> 00:33:27.840]  我們很傷心來找你
[00:33:27.840 --> 00:33:29.440]  然後兒子回答什麼呢
[00:33:29.440 --> 00:33:30.240]  我們一起說
[00:33:30.240 --> 00:33:31.240]  預備起
[00:33:31.240 --> 00:33:32.440]  耶穌說
[00:33:32.440 --> 00:33:34.040]  祂什麼找我呢
[00:33:34.040 --> 00:33:37.640]  你若知我應當以我父的死為憐
[00:33:37.640 --> 00:33:38.440]  是啦
[00:33:38.440 --> 00:33:40.240]  這句話是聖經記載
[00:33:40.240 --> 00:33:42.840]  耶穌基督第一句說話
[00:33:42.840 --> 00:33:45.240]  一路聖經沒有記載耶穌說話
[00:33:45.240 --> 00:33:47.040]  因為那時候是耶穌嬰兒
[00:33:47.040 --> 00:33:48.840]  也不多說耶穌少年的時候
[00:33:48.840 --> 00:33:50.840]  唯獨《路加福音》這段
[00:33:50.840 --> 00:33:51.640]  四福音裡面
[00:33:51.640 --> 00:33:54.440]  是耶穌第一句說話
[00:33:54.440 --> 00:33:55.640]  為什麼找我
[00:33:55.640 --> 00:33:59.040]  豈不知我應當以我父的死為憐
[00:33:59.040 --> 00:34:00.040]  在原文的意思就是
[00:34:00.040 --> 00:34:02.840]  豈不知我應當在我父的家
[00:34:02.840 --> 00:34:05.040]  應當這個字在《路加福音》很重要
[00:34:05.040 --> 00:34:06.440]  是譯作必須
[00:34:06.440 --> 00:34:10.040]  在神的救贖計劃裡面是必須發生的
[00:34:10.040 --> 00:34:11.040]  所以耶穌也會說
[00:34:11.040 --> 00:34:12.640]  我是必須要上十字架
[00:34:12.640 --> 00:34:14.640]  必須要受很多的苦
[00:34:14.640 --> 00:34:16.040]  受民事戲弄
[00:34:16.040 --> 00:34:17.840]  然後我要死在十字架上
[00:34:17.840 --> 00:34:18.640]  那個必須
[00:34:18.640 --> 00:34:22.640]  耶穌同樣第一次用必須這個字應當
[00:34:22.640 --> 00:34:24.840]  他說我應當在我父的殿
[00:34:24.840 --> 00:34:27.440]  我應當以我父的事為念
[00:34:27.440 --> 00:34:31.040]  我應當造回神創造的自己
[00:34:31.040 --> 00:34:32.240]  因為耶穌很知道
[00:34:32.240 --> 00:34:35.440]  神給他的照命就是要來造來出
[00:34:35.440 --> 00:34:38.840]  所以這裡其實是說以神的國為中心
[00:34:38.840 --> 00:34:40.840]  以神國的事為中心
[00:34:40.840 --> 00:34:43.040]  所以他一直在問聖經
[00:34:43.040 --> 00:34:44.840]  當然耶穌說的話
[00:34:44.840 --> 00:34:46.840]  他們也不明白第五十節
[00:34:46.840 --> 00:34:48.640]  要反覆思想 要思考
[00:34:48.640 --> 00:34:51.240]  然後耶穌跟著五十一節也怎樣
[00:34:51.240 --> 00:34:53.040]  有沒有跟著父母回去
[00:34:53.040 --> 00:34:54.240]  有 你留意一下
[00:34:54.240 --> 00:34:55.440]  那不可以
[00:34:55.440 --> 00:34:57.240]  小朋友說你為什麼走了
[00:34:57.240 --> 00:34:59.440]  小朋友說耶穌也是這樣
[00:34:59.440 --> 00:35:02.040]  原來後來他也跟著父母
[00:35:02.040 --> 00:35:04.640]  然後還要補充多一句 路加
[00:35:04.640 --> 00:35:07.840]  跟他們回去會耶路撒冷並且什麼
[00:35:07.840 --> 00:35:10.640]  順從父母
[00:35:10.640 --> 00:35:13.040]  然後母親將這一切事擺在心裡面
[00:35:13.040 --> 00:35:17.640]  耶穌的智慧 新量和神和人喜愛的心一起增長
[00:35:17.640 --> 00:35:20.440]  原來神國的事包括孝敬父母
[00:35:20.440 --> 00:35:21.440]  這個很重要
[00:35:21.440 --> 00:35:24.240]  昨天我父母早就在那裡聽
[00:35:24.240 --> 00:35:25.240]  因為他回到分堂
[00:35:25.240 --> 00:35:28.040]  但通常我說到他會故意過來補充那一場
[00:35:28.040 --> 00:35:29.240]  我覺得很感恩的
[00:35:29.240 --> 00:35:30.640]  其實當我們信耶穌
[00:35:30.640 --> 00:35:32.240]  當我們是說跟從神
[00:35:32.240 --> 00:35:35.240]  我們以神國的事為念
[00:35:35.240 --> 00:35:36.840]  是包括孝敬父母的
[00:35:36.840 --> 00:35:40.040]  所以你要記得十節是包括孝敬父母的
[00:35:40.040 --> 00:35:43.440]  也包括追求新心 應該還有一個社會的社
[00:35:43.440 --> 00:35:46.440]  新心舍寧的成長
[00:35:46.440 --> 00:35:50.240]  神和人喜愛他的心一起增長
[00:35:50.240 --> 00:35:56.040]  所以耶穌以神國的事為念不是離地的
[00:35:56.040 --> 00:35:57.840]  當然他要明白聖經
[00:35:57.840 --> 00:35:59.840]  因為聖經是作為指引
[00:35:59.840 --> 00:36:01.640]  所以在那三天裡面
[00:36:01.640 --> 00:36:03.040]  他是不斷問聖經
[00:36:03.040 --> 00:36:05.640]  可能問舊約彌賽亞的預言
[00:36:05.640 --> 00:36:07.240]  然後他也要了解
[00:36:07.240 --> 00:36:08.440]  如果我是彌賽亞
[00:36:08.440 --> 00:36:09.840]  我應該怎麼生活的呢
[00:36:09.840 --> 00:36:11.440]  我怎麼預備自己的呢
[00:36:11.440 --> 00:36:14.240]  他在問 探討著
[00:36:14.240 --> 00:36:17.240]  原來耶穌很想聽清楚
[00:36:17.240 --> 00:36:18.840]  神要他做什麼
[00:36:18.840 --> 00:36:20.240]  他想聽清楚
[00:36:20.240 --> 00:36:21.440]  他就聽聖經
[00:36:21.440 --> 00:36:22.640]  要了解聖經
[00:36:22.640 --> 00:36:25.240]  很沉溯究竟神要我做什麼
[00:36:25.240 --> 00:36:28.440]  最重要人生第一位是上帝
[00:36:28.440 --> 00:36:30.040]  要討神的喜悅
[00:36:30.040 --> 00:36:32.040]  第一位都不是父母
[00:36:32.040 --> 00:36:33.040]  第一位是上帝
[00:36:33.040 --> 00:36:33.840]  又或者說
[00:36:33.840 --> 00:36:36.240]  當你將上帝放在第一位
[00:36:36.240 --> 00:36:38.440]  我們自然會釋愛父母 兒女
[00:36:38.440 --> 00:36:39.640]  其他位就對了
[00:36:39.640 --> 00:36:40.840]  對的
[00:36:40.840 --> 00:36:43.040]  當我們以上帝為第一位
[00:36:43.040 --> 00:36:46.640]  或者養上帝為我們人生的中心
[00:36:46.640 --> 00:36:47.840]  其他東西就放得對
[00:36:47.840 --> 00:36:48.440]  反過來
[00:36:48.440 --> 00:36:50.640]  我們人生的中心不是上帝
[00:36:50.640 --> 00:36:52.240]  其他東西就會亂了
[00:36:52.240 --> 00:36:53.640]  這個告訴我們
[00:36:53.640 --> 00:36:56.840]  最後要傳承的是一份清心
[00:36:56.840 --> 00:36:58.640]  這個世界很多要求
[00:36:58.640 --> 00:36:59.640]  又要求你這樣
[00:36:59.640 --> 00:37:01.640]  又要求他那樣
[00:37:01.640 --> 00:37:04.240]  我們不要被需要拖著我們的鼻子走
[00:37:04.240 --> 00:37:06.840]  特別是我們教我們的兒女
[00:37:06.840 --> 00:37:08.240]  清心
[00:37:08.240 --> 00:37:10.040]  將上帝放在第一位
[00:37:10.040 --> 00:37:12.640]  一個討神喜悅的清心
[00:37:12.640 --> 00:37:14.840]  如果不是他們很無所適從
[00:37:14.840 --> 00:37:18.440]  討神喜悅比討人喜悅更重要
[00:37:18.440 --> 00:37:20.240]  這個都是我教我的兩個女兒
[00:37:20.240 --> 00:37:21.240]  要學的東西
[00:37:21.240 --> 00:37:23.640]  當然他們有很多東西需要學習
[00:37:23.640 --> 00:37:26.440]  這裡說到
[00:37:26.440 --> 00:37:27.840]  來自一個網址
[00:37:27.840 --> 00:37:29.440]  應該都是美國的調查
[00:37:29.440 --> 00:37:34.640]  75%的18到29歲的年輕人
[00:37:34.640 --> 00:37:36.040]  就離開教會了
[00:37:36.040 --> 00:37:38.240]  就是這個歲數
[00:37:38.240 --> 00:37:40.840]  25%是會留下
[00:37:40.840 --> 00:37:42.640]  而這裡就說
[00:37:42.640 --> 00:37:46.840]  而25%留下的年輕人有什麼因素
[00:37:46.840 --> 00:37:48.240]  原來有五個因素
[00:37:48.240 --> 00:37:51.240]  是會令他們留下在教會的
[00:37:51.240 --> 00:37:53.440]  我曾經在一個侍奉的教會中
[00:37:53.440 --> 00:37:54.840]  聽到一個執事
[00:37:54.840 --> 00:37:56.840]  很傷心地跟我說
[00:37:56.840 --> 00:37:57.840]  他說
[00:37:57.840 --> 00:38:01.040]  我的兒子在18歲之前已經跟我們說
[00:38:01.040 --> 00:38:03.640]  18歲之後我不會再回教會了
[00:38:03.640 --> 00:38:06.040]  頭18年我給你面子跟你回
[00:38:06.040 --> 00:38:08.240]  但18歲你給我自由
[00:38:08.240 --> 00:38:10.240]  後來真的見到他的兒子在18、19歲
[00:38:10.240 --> 00:38:11.640]  我那時候在教會服侍
[00:38:11.640 --> 00:38:13.440]  真的就不見了形
[00:38:13.440 --> 00:38:15.440]  所以我覺得我們都要很留意
[00:38:15.440 --> 00:38:16.640]  無論我們的父母
[00:38:16.640 --> 00:38:18.440]  我們做教聖經
[00:38:18.440 --> 00:38:21.040]  我們做少年部的導師
[00:38:21.040 --> 00:38:22.840]  或者我們看著其他的少年人
[00:38:22.840 --> 00:38:25.240]  怎樣能夠去做那五樣的因素
[00:38:25.240 --> 00:38:26.440]  能夠令我們的少年人
[00:38:26.440 --> 00:38:28.840]  特別在18到29歲
[00:38:28.840 --> 00:38:30.640]  是最容易離開教會的
[00:38:30.640 --> 00:38:31.440]  做些什麼呢
[00:38:31.440 --> 00:38:33.640]  第一樣我都很慚愧
[00:38:33.640 --> 00:38:34.440]  我都要學
[00:38:34.440 --> 00:38:36.640]  原來他們這25%的少年人
[00:38:36.640 --> 00:38:38.840]  為什麼會留在教會繼續成長呢
[00:38:38.840 --> 00:38:40.640]  就是因為他們由成長到現在
[00:38:40.640 --> 00:38:42.640]  每個禮拜最少有五萬
[00:38:42.640 --> 00:38:45.240]  去跟家人一起吃飯的
[00:38:45.240 --> 00:38:46.240]  我現在終於明白了
[00:38:46.240 --> 00:38:47.640]  為什麼陳牧師會叫我們
[00:38:47.640 --> 00:38:49.440]  要回家吃飯
[00:38:49.440 --> 00:38:53.040]  但原來五萬啊
[00:38:53.040 --> 00:38:54.840]  不過我現在做到是一萬
[00:38:54.840 --> 00:38:55.640]  一個禮拜一萬
[00:38:55.640 --> 00:38:56.840]  我昨晚就一家四口了
[00:38:56.840 --> 00:38:58.240]  我很感恩
[00:38:58.240 --> 00:39:00.240]  但有時都一個禮拜未必做到一萬
[00:39:00.240 --> 00:39:01.240]  有時一個禮拜兩萬
[00:39:01.240 --> 00:39:02.440]  因為我大女兒現在放暑假
[00:39:02.440 --> 00:39:04.440]  多一些我會抓她在這裏
[00:39:04.440 --> 00:39:07.840]  有時她要做兼職
[00:39:07.840 --> 00:39:09.640]  小女兒有時都要去圖書館
[00:39:09.640 --> 00:39:10.240]  但怎樣都好
[00:39:10.240 --> 00:39:10.640]  我告訴你
[00:39:10.640 --> 00:39:12.040]  最少一個禮拜要一萬
[00:39:12.040 --> 00:39:14.040]  原來吃飯就要聊天
[00:39:14.040 --> 00:39:16.040]  放下手機聊聊天
[00:39:16.040 --> 00:39:17.840]  說什麼笑話都沒問題
[00:39:17.840 --> 00:39:19.440]  原來那個關係很重要
[00:39:19.440 --> 00:39:20.840]  第二
[00:39:20.840 --> 00:39:23.440]  是跟家人在一個教會一起侍奉
[00:39:23.440 --> 00:39:25.240]  我覺得很為阿根堂感恩
[00:39:25.240 --> 00:39:26.440]  有時在台上見到
[00:39:26.440 --> 00:39:27.640]  館長是爸爸
[00:39:27.640 --> 00:39:29.440]  然後兒子是打鼓
[00:39:29.440 --> 00:39:30.240]  然後彈結他
[00:39:30.240 --> 00:39:31.440]  整家人那種
[00:39:31.440 --> 00:39:33.440]  原來這些是會令到少年人
[00:39:33.440 --> 00:39:34.840]  整家在教會
[00:39:34.840 --> 00:39:36.040]  我跟爸爸合作
[00:39:36.040 --> 00:39:37.240]  我跟媽媽合作
[00:39:37.240 --> 00:39:38.240]  我們一隊人
[00:39:38.240 --> 00:39:40.040]  那個是綁得住他們很緊
[00:39:40.040 --> 00:39:41.440]  我覺得很重要
[00:39:41.440 --> 00:39:42.440]  然後第三
[00:39:42.440 --> 00:39:45.240]  他們在自己家裏會有屬靈的時刻
[00:39:45.240 --> 00:39:46.440]  會一起祈禱
[00:39:46.440 --> 00:39:48.240]  會一起討論聖經
[00:39:48.240 --> 00:39:50.040]  一起敬拜神
[00:39:50.040 --> 00:39:51.040]  第四
[00:39:51.040 --> 00:39:52.240]  他們年輕的時候
[00:39:52.240 --> 00:39:54.840]  就在教會被委任有意義的侍公
[00:39:54.840 --> 00:39:57.040]  有意義的侍奉崗位
[00:39:57.040 --> 00:39:59.040]  所以其實我們越早給我們的下一代
[00:39:59.040 --> 00:40:01.440]  當然他們的靈性要慢慢成長
[00:40:01.440 --> 00:40:02.640]  讓他可以做
[00:40:02.640 --> 00:40:04.240]  可能做 worship team
[00:40:04.240 --> 00:40:05.440]  或者讓他做迎新
[00:40:05.440 --> 00:40:06.240]  讓他做些什麼
[00:40:06.240 --> 00:40:08.640]  讓他能夠知道我在教會有角色
[00:40:08.640 --> 00:40:09.640]  我有貢獻
[00:40:09.640 --> 00:40:10.840]  我有侍奉
[00:40:10.840 --> 00:40:11.840]  最後
[00:40:11.840 --> 00:40:13.440]  就是除了父母之外
[00:40:13.440 --> 00:40:16.440]  要有一位寧命成熟的成人導師
[00:40:16.440 --> 00:40:18.040]  有生命導師跟他
[00:40:18.040 --> 00:40:19.440]  這五樣東西
[00:40:19.440 --> 00:40:22.040]  是令那25%的年輕人
[00:40:22.040 --> 00:40:23.240]  繼續留在教會
[00:40:23.240 --> 00:40:24.240]  值得父母
[00:40:24.240 --> 00:40:25.040]  值得教會
[00:40:25.040 --> 00:40:26.240]  我們繼續堅持
[00:40:26.240 --> 00:40:28.040]  我為了阿根堂很感恩
[00:40:28.040 --> 00:40:29.640]  但我們現在要堅持
[00:40:29.640 --> 00:40:31.840]  這五樣東西我都在努力
[00:40:31.840 --> 00:40:34.840]  我都在學習
[00:40:34.840 --> 00:40:37.240]  這位牧師他很厲害
[00:40:37.240 --> 00:40:38.240]  我不詳細說
[00:40:38.240 --> 00:40:41.040]  他十八歲就立志每天讀十章聖經
[00:40:41.040 --> 00:40:42.040]  每天
[00:40:42.040 --> 00:40:44.840]  然後他說我要讀一百次聖經新舊約
[00:40:44.840 --> 00:40:46.840]  他四十九歲
[00:40:46.840 --> 00:40:48.240]  讀了九十次
[00:40:48.240 --> 00:40:49.640]  當然讀經對他來說
[00:40:49.640 --> 00:40:51.640]  有什麼得著就是這些
[00:40:51.640 --> 00:40:53.040]  但因為時間關係
[00:40:53.040 --> 00:40:53.640]  就不說了
[00:40:53.640 --> 00:40:55.840]  可能待會午課多一點時間會說
[00:40:55.840 --> 00:40:58.040]  好最後我想說見證
[00:40:58.040 --> 00:41:00.640]  分堂我們有少年門女
[00:41:00.640 --> 00:41:03.040]  有四個少年門徒
[00:41:03.040 --> 00:41:04.640]  其中一個是我小女兒
[00:41:04.640 --> 00:41:07.640]  其實我有一次邀請了四個少年門徒
[00:41:07.640 --> 00:41:10.640]  因為我報道神學院教青少年導師訓練
[00:41:10.640 --> 00:41:12.040]  我邀請他們分享
[00:41:12.040 --> 00:41:14.440]  後來幾堂之後我問我的學生
[00:41:14.440 --> 00:41:16.640]  這麼多堂最感動的部分是什麼
[00:41:16.640 --> 00:41:18.240]  全部舉手說就是那天
[00:41:18.240 --> 00:41:21.040]  你帶少年來講見證最感動的
[00:41:21.040 --> 00:41:22.040]  我叫我
[00:41:22.040 --> 00:41:24.040]  我講我的女兒
[00:41:24.040 --> 00:41:25.640]  她寫了給我
[00:41:25.640 --> 00:41:27.440]  她說我讀門女這個課程
[00:41:27.440 --> 00:41:30.440]  讓我學懂了如何真正做一個基督徒
[00:41:30.440 --> 00:41:33.040]  不只是上課而是實際的行動
[00:41:33.040 --> 00:41:35.840]  她說聖經都有說要將神放在第一位
[00:41:35.840 --> 00:41:38.240]  神比世上任何東西都重要
[00:41:38.240 --> 00:41:40.640]  但因為我身為一個中五的學生
[00:41:40.640 --> 00:41:42.840]  我在學校有很多不同的崗位
[00:41:42.840 --> 00:41:45.040]  有一次我要回門女
[00:41:45.040 --> 00:41:46.840]  但撞了我學校的營
[00:41:46.840 --> 00:41:49.840]  而我是那個營負責的其中一個教授
[00:41:49.840 --> 00:41:52.440]  然後他帶了兩個同學回來都在做門徒
[00:41:52.440 --> 00:41:54.840]  三個女孩子都要負責那個營
[00:41:54.840 --> 00:41:57.440]  而其中一個女孩子是營的主席
[00:41:57.440 --> 00:42:01.640]  他就打算跟導師
[00:42:01.640 --> 00:42:03.440]  跟我請假不回門女
[00:42:03.440 --> 00:42:04.840]  因為跟我請假最容易了
[00:42:04.840 --> 00:42:06.840]  跟爸爸說請假很容易而已
[00:42:06.840 --> 00:42:07.840]  就不要跟老師說
[00:42:07.840 --> 00:42:11.240]  因為他很緊張他在老師眼中的形象
[00:42:11.240 --> 00:42:12.240]  他自己說的
[00:42:12.240 --> 00:42:14.640]  但後來我跟我的傳導同工
[00:42:14.640 --> 00:42:16.840]  就跟這三個女孩子說不可以
[00:42:16.840 --> 00:42:18.440]  你一早答應了告訴我們
[00:42:18.440 --> 00:42:21.240]  一早給了你門女的行程是要回的
[00:42:21.240 --> 00:42:24.040]  首先你們三個要跟學校說
[00:42:24.040 --> 00:42:25.240]  你去不了那個營
[00:42:25.240 --> 00:42:28.040]  晚上自己沿了門女進來
[00:42:28.040 --> 00:42:30.240]  他們硬著頭皮
[00:42:30.240 --> 00:42:31.640]  那間是基督教學校
[00:42:31.640 --> 00:42:33.440]  跟他們學校的主任說
[00:42:33.440 --> 00:42:35.240]  那個營是他們三個的教授
[00:42:35.240 --> 00:42:36.240]  其中一個主席
[00:42:36.240 --> 00:42:38.440]  他說我要回教會門訓
[00:42:38.440 --> 00:42:40.440]  八點鐘我們才來
[00:42:40.440 --> 00:42:43.240]  老師覺得用不著這麼執著
[00:42:43.240 --> 00:42:45.040]  基督教學校
[00:42:45.040 --> 00:42:49.040]  然後他們醞釀了一些時間才回答他
[00:42:49.040 --> 00:42:52.240]  我們調整了在整個營裡面的活動
[00:42:52.240 --> 00:42:54.240]  因為主席那晚也來不了
[00:42:54.240 --> 00:42:55.440]  調整了
[00:42:55.440 --> 00:42:56.440]  放了他們
[00:42:56.440 --> 00:42:57.840]  其實我跟我同工就想
[00:42:57.840 --> 00:42:59.040]  如果他肯跟老師說
[00:42:59.040 --> 00:43:00.640]  老師不放人我也沒問題
[00:43:00.640 --> 00:43:02.040]  我不想他們難做
[00:43:02.040 --> 00:43:05.440]  但我覺得很感恩他們願意說
[00:43:05.440 --> 00:43:06.640]  說完之後
[00:43:06.640 --> 00:43:07.440]  老師放人
[00:43:07.440 --> 00:43:09.240]  那天門訓完了八點鐘
[00:43:09.240 --> 00:43:12.240]  我就用的士載了三個女孩子去西貢
[00:43:12.240 --> 00:43:13.240]  沒有輪功那麼遠
[00:43:13.240 --> 00:43:15.840]  在那裡就帶他們進營
[00:43:15.840 --> 00:43:17.040]  後來我女兒就寫
[00:43:17.040 --> 00:43:19.440]  我現在知道什麼叫張神擺第一位
[00:43:19.440 --> 00:43:20.840]  就不是口號
[00:43:20.840 --> 00:43:22.540]  原來當有掙扎
[00:43:22.540 --> 00:43:24.240]  腳是投票最誠實
[00:43:24.240 --> 00:43:26.040]  她說從這件事我知道
[00:43:26.040 --> 00:43:28.340]  我張神真的擺了第一位
[00:43:28.340 --> 00:43:29.240]  然後她就說
[00:43:29.240 --> 00:43:30.840]  其實以後有很多件事
[00:43:30.840 --> 00:43:33.640]  都會挑戰我是不是張神擺第一位的
[00:43:33.640 --> 00:43:35.840]  然後很容易她就會想一個easy way out
[00:43:35.840 --> 00:43:37.840]  就跟爸爸請假就算了
[00:43:37.840 --> 00:43:40.440]  我覺得她寫是一個真實
[00:43:40.440 --> 00:43:42.640]  她說她勇敢踏出了第一步
[00:43:42.640 --> 00:43:44.540]  我相信是神感動
[00:43:44.540 --> 00:43:47.940]  帶領我學習張神擺第一位
[00:43:47.940 --> 00:43:49.140]  土神喜悅
[00:43:49.140 --> 00:43:51.240]  我覺得很感動的意思就是
[00:43:51.240 --> 00:43:53.840]  你不需要張爸爸擺第一位
[00:43:53.840 --> 00:43:56.240]  你張上帝擺第一位
[00:43:56.240 --> 00:43:57.640]  我就最開心
[00:43:57.640 --> 00:43:59.940]  我就最安心
[00:43:59.940 --> 00:44:01.940]  今天在不確定的世代裡面
[00:44:01.940 --> 00:44:03.740]  我們要傳承盼望
[00:44:03.740 --> 00:44:05.440]  我們要傳承勇氣
[00:44:05.440 --> 00:44:07.340]  我們要傳承一份的清心
[00:44:07.340 --> 00:44:09.040]  可以請敬拜隊
[00:44:09.040 --> 00:44:11.440]  如果用另一個的角度說
[00:44:11.440 --> 00:44:13.240]  我們要傳承的是神的盼望
[00:44:13.240 --> 00:44:13.840]  是hook
[00:44:13.840 --> 00:44:15.340]  而不是你的願望
[00:44:15.340 --> 00:44:16.540]  不是wish
[00:44:16.540 --> 00:44:18.240]  我們要傳承的是神的旨意
[00:44:18.240 --> 00:44:20.240]  神的旨意才一定會成就
[00:44:20.240 --> 00:44:21.440]  而不是你的agenda
[00:44:21.440 --> 00:44:23.440]  不是我的plan
[00:44:23.440 --> 00:44:25.440]  要傳承的是真理
[00:44:25.440 --> 00:44:26.740]  真理是確定的
[00:44:26.740 --> 00:44:28.540]  但是這個世俗的idea
[00:44:28.540 --> 00:44:29.240]  是會轉變
[00:44:29.240 --> 00:44:31.340]  也不一定合神的心意
[00:44:31.340 --> 00:44:33.040]  最後其實是在說什麼呢
[00:44:33.040 --> 00:44:35.340]  是要傳承門徒的生命
[00:44:35.340 --> 00:44:36.240]  是一份的生命
[00:44:36.240 --> 00:44:37.940]  而不是宗教的規條
[00:44:37.940 --> 00:44:39.040]  do and don't
[00:44:39.040 --> 00:44:41.040]  我們的下一代要明白
[00:44:41.040 --> 00:44:43.540]  do and don't背後的why
[00:44:43.540 --> 00:44:44.440]  才重要
[00:44:44.440 --> 00:44:47.440]  那個why才是他們進行的動力
[00:44:47.440 --> 00:44:50.240]  曾經有人問過AI
[00:44:50.240 --> 00:44:52.540]  如果你有人類的身體
[00:44:52.540 --> 00:44:55.440]  你會想體驗什麼
[00:44:55.440 --> 00:44:57.540]  接下來很多人會擔心AI
[00:44:57.540 --> 00:45:00.440]  在功能上會取代人類很多的工作
[00:45:00.440 --> 00:45:03.040]  但是AI也羨慕人類
[00:45:03.040 --> 00:45:05.140]  他說我很想體驗在冬天的時候
[00:45:05.140 --> 00:45:07.740]  摸著一杯熱飲是怎樣
[00:45:07.740 --> 00:45:09.140]  在夏天熱到死
[00:45:09.140 --> 00:45:11.940]  我想吃個冰凍的雪糕是怎樣
[00:45:11.940 --> 00:45:14.240]  我很想體驗騎單車跌傷腳
[00:45:14.240 --> 00:45:17.040]  有傷口流血是怎樣
[00:45:17.040 --> 00:45:18.840]  他說我很想體驗被人擁抱
[00:45:18.840 --> 00:45:21.140]  拍拖愛是怎樣
[00:45:21.140 --> 00:45:23.640]  當然拍拖愛就會流淚
