
[00:00:00.000 --> 00:00:04.000]  我們的題目是基督的平安做主
[00:43:33.000 --> 00:43:36.000]  雖然詩歌本沒有了
[00:43:36.000 --> 00:43:37.000]  可是詩歌的話
[00:43:37.000 --> 00:43:44.000]  詩歌的調子還會在裏面重新的顯現出來
[00:43:44.000 --> 00:43:47.000]  所以你比如說你真是走到一個地方
[00:43:47.000 --> 00:43:50.000]  你也不可能帶着詩歌本
[00:43:50.000 --> 00:43:53.000]  你也不可能帶着聖經
[00:43:53.000 --> 00:43:57.000]  但是把這些話
[00:43:57.000 --> 00:44:02.000]  是聖經的話或詩歌上的話都能夠存在裏面的話
[00:44:02.000 --> 00:44:08.000]  對你的話有非常大的幫助
[00:44:08.000 --> 00:44:14.000]  有一天你會遇到這種身邊沒有什麼人
[00:44:14.000 --> 00:44:17.000]  身邊也沒有什麼東西的時候
[00:44:17.000 --> 00:44:21.000]  神的話神的這些詩歌
[00:44:21.000 --> 00:44:25.000]  能夠幫助你渡過這個苦難
[00:44:25.000 --> 00:44:30.000]  能夠幫助你從困境裏頭出來
[00:44:30.000 --> 00:44:34.000]  所以我們要看重
[00:44:34.000 --> 00:44:36.000]  常常詩歌
[00:44:36.000 --> 00:44:38.000]  學習詩歌
[00:44:38.000 --> 00:44:40.000]  唱詩歌
[00:44:40.000 --> 00:44:42.000]  然後呢背詩歌
[00:44:42.000 --> 00:44:44.000]  把詩歌背下來
[00:44:44.000 --> 00:44:45.000]  那這樣的話呢
[00:44:45.000 --> 00:44:51.000]  常常就可以活在跟神的同在當中
[00:44:51.000 --> 00:44:55.000]  所以我們基督徒呢都應該熟讀聖經
[00:44:55.000 --> 00:44:58.000]  聖經還是要多多讀聖經
[00:44:58.000 --> 00:45:01.000]  他說用各樣的智慧
[00:45:01.000 --> 00:45:03.000]  用各樣的方法
[00:45:03.000 --> 00:45:08.000]  把神的話豐豐富富的存在心裏
[00:45:08.000 --> 00:45:16.000]  存的意思就是不是說你用的時候再去把它存下來
[00:45:16.000 --> 00:45:19.000]  存的意思你就是暫時不用
[00:45:19.000 --> 00:45:23.000]  但是你存在裏頭到時候就可以用
[00:45:23.000 --> 00:45:27.000]  讓主的話能夠住在我們的心裏頭
[00:45:27.000 --> 00:45:30.000]  主的話就是我們腳前的燈
[00:45:30.000 --> 00:45:31.000]  路上的光
[00:45:31.000 --> 00:45:34.000]  也是我們生命的燈
[00:45:34.000 --> 00:45:41.000]  就是我們讓基督的話住在我們心裏
[00:45:41.000 --> 00:45:45.000]  第三個命令就是我們說話行事
[00:45:45.000 --> 00:45:47.000]  都要奉主耶穌的名
[00:45:47.000 --> 00:45:50.000]  藉着祂感謝父神
[00:45:50.000 --> 00:45:55.000]  這第三個就是基督的名
[00:45:55.000 --> 00:45:58.000]  說話行事就是一切生活的事情
[00:45:58.000 --> 00:46:00.000]  我們生活就是說話
[00:46:00.000 --> 00:46:02.000]  我們就做事情
[00:46:02.000 --> 00:46:08.000]  我們把這個都看得像敬拜一樣的敬拜
[00:46:08.000 --> 00:46:12.000]  就是能夠分別爲聖
[00:46:12.000 --> 00:46:17.000]  在撒加利亞書詩詩上就提到
[00:46:17.000 --> 00:46:20.000]  到千禧年國的時候
[00:46:20.000 --> 00:46:23.000]  他說馬的鈴鐺上
[00:46:23.000 --> 00:46:29.000]  必有歸耶和華爲聖的這句話
[00:46:29.000 --> 00:46:37.000]  在舊約的時候這句話在什麼上面呢
[00:46:37.000 --> 00:46:39.000]  王弟兄曾經說過了
[00:46:39.000 --> 00:46:43.000]  在大祭司的冠冕上有這句話
[00:46:43.000 --> 00:46:45.000]  歸耶和華爲聖
[00:46:45.000 --> 00:46:48.000]  這句話放在他的冠冕
[00:46:48.000 --> 00:46:51.000]  用金牌放上去
[00:46:51.000 --> 00:46:55.000]  這是大祭司他要歸耶和華爲聖
[00:46:55.000 --> 00:46:59.000]  到千年國的時候
[00:46:59.000 --> 00:47:01.000]  這些生活上的小事
[00:47:01.000 --> 00:47:04.000]  連馬的鈴鐺上面都要寫上
[00:47:04.000 --> 00:47:06.000]  歸耶和華爲聖
[00:47:06.000 --> 00:47:08.000]  就說明到無論大事小事
[00:47:08.000 --> 00:47:10.000]  都要歸耶和華爲聖
[00:47:10.000 --> 00:47:11.000]  歸神爲聖
[00:47:11.000 --> 00:47:13.000]  都要分別爲聖
[00:47:13.000 --> 00:47:16.000]  這是最高的境界
[00:47:16.000 --> 00:47:17.000]  爲聖的時候
[00:47:17.000 --> 00:47:20.000]  不是單單是神職人員
[00:47:20.000 --> 00:47:23.000]  不是單單不是神的人
[00:47:23.000 --> 00:47:27.000]  不是單單那些信主多年的基督徒
[00:47:27.000 --> 00:47:29.000]  但是每一個基督徒
[00:47:29.000 --> 00:47:31.000]  每一個屬於神的人
[00:47:31.000 --> 00:47:34.000]  都能夠分別爲聖
[00:47:34.000 --> 00:47:37.000]  能夠歸耶和華爲聖
[00:47:37.000 --> 00:47:40.000]  撒加利亞書那一段裏頭也提到
[00:47:40.000 --> 00:47:43.000]  他說連聖殿裏頭的鍋
[00:47:43.000 --> 00:47:46.000]  也都像祭壇前面的碗
[00:47:46.000 --> 00:47:47.000]  一樣的神聖
[00:47:47.000 --> 00:47:50.000]  一樣的要分別爲聖
[00:47:50.000 --> 00:47:53.000]  我們到有一天的話
[00:47:53.000 --> 00:47:56.000]  我們的生病逐漸成熟的話
[00:47:56.000 --> 00:47:58.000]  在說話形式
[00:47:58.000 --> 00:48:00.000]  不管是大的小的
[00:48:00.000 --> 00:48:03.000]  那都能夠歸耶和華爲聖
[00:48:03.000 --> 00:48:04.000]  分別爲聖
[00:48:04.000 --> 00:48:08.000]  這是一個非常高的境界
[00:48:08.000 --> 00:48:12.000]  有一天將會有實現
[00:48:12.000 --> 00:48:17.000]  那這裏說到要奉主耶穌的名
[00:48:17.000 --> 00:48:19.000]  奉主耶穌的名什麼呢
[00:48:19.000 --> 00:48:21.000]  不是個口頭語
[00:48:21.000 --> 00:48:25.000]  好像有人叫福音朋友禱告
[00:48:25.000 --> 00:48:26.000]  你禱告完了
[00:48:26.000 --> 00:48:29.000]  就加上奉主耶穌的名就可以了
[00:48:29.000 --> 00:48:31.000]  好像是蓋個印一樣的
[00:48:31.000 --> 00:48:32.000]  蓋上去就算了
[00:48:32.000 --> 00:48:35.000]  這個禱告就成功了
[00:48:35.000 --> 00:48:37.000]  這個奉主耶穌的名
[00:48:37.000 --> 00:48:38.000]  有深刻的意思
[00:48:38.000 --> 00:48:40.000]  至少有兩方面的意思
[00:48:40.000 --> 00:48:42.000]  一個就是說
[00:48:42.000 --> 00:48:44.000]  他的名就是他的權柄
[00:48:44.000 --> 00:48:45.000]  我們做這個事情
[00:48:45.000 --> 00:48:46.000]  我們說這個話
[00:48:46.000 --> 00:48:49.000]  是奉耶穌的權柄說的
[00:48:49.000 --> 00:48:51.000]  是神要我說的
[00:48:51.000 --> 00:48:54.000]  是合乎神的意思說的
[00:48:54.000 --> 00:48:57.000]  這是奉耶穌的名
[00:48:57.000 --> 00:48:58.000]  你不可能說
[00:48:58.000 --> 00:49:01.000]  我奉耶穌的名打人
[00:49:01.000 --> 00:49:02.000]  再有理的話
[00:49:02.000 --> 00:49:05.000]  你也不能奉耶穌的名啊
[00:49:05.000 --> 00:49:07.000]  所以這個奉耶穌的名
[00:49:07.000 --> 00:49:09.000]  不要輕易用
[00:49:09.000 --> 00:49:11.000]  你要是順服他的權柄
[00:49:11.000 --> 00:49:14.000]  你纔可以用
[00:49:14.000 --> 00:49:15.000]  第二個意思就是
[00:49:15.000 --> 00:49:17.000]  你全心倚靠他
[00:49:17.000 --> 00:49:18.000]  你奉耶穌的名
[00:49:18.000 --> 00:49:20.000]  就是不靠着我自己
[00:49:20.000 --> 00:49:21.000]  我靠着神
[00:49:21.000 --> 00:49:24.000]  靠着耶穌的恩典能力
[00:49:24.000 --> 00:49:28.000]  那這樣的話來倚靠他
[00:49:28.000 --> 00:49:30.000]  所以奉耶穌的名
[00:49:30.000 --> 00:49:33.000]  就是說順服他的權柄
[00:49:33.000 --> 00:49:37.000]  也是全心來倚靠他的幫助
[00:49:37.000 --> 00:49:39.000]  不是靠着自己
[00:49:39.000 --> 00:49:41.000]  我是奉耶穌的名
[00:49:41.000 --> 00:49:44.000]  我靠着耶穌的恩典能力
[00:49:44.000 --> 00:49:46.000]  所以奉耶穌的名
[00:49:46.000 --> 00:49:48.000]  我們就覺得
[00:49:48.000 --> 00:49:51.000]  沒有一件事是小事情
[00:49:51.000 --> 00:49:53.000]  沒有一件小事情
[00:49:53.000 --> 00:49:54.000]  如果我們做件事情
[00:49:54.000 --> 00:49:57.000]  不敢奉耶穌的名
[00:49:57.000 --> 00:49:59.000]  那這個事情呢
[00:49:59.000 --> 00:50:00.000]  你就不應該做了
[00:50:00.000 --> 00:50:03.000]  就不要做了
[00:50:03.000 --> 00:50:05.000]  那麼就是這個奉耶穌的名
[00:50:05.000 --> 00:50:08.000]  非常的重要
[00:50:08.000 --> 00:50:10.000]  而且奉耶穌的名呢
[00:50:10.000 --> 00:50:13.000]  是成爲可感謝的
[00:50:13.000 --> 00:50:15.000]  他說奉耶穌的名
[00:50:15.000 --> 00:50:17.000]  記得他感謝父神
[00:50:17.000 --> 00:50:18.000]  你奉耶穌的名
[00:50:18.000 --> 00:50:20.000]  做完了事的結果呢
[00:50:20.000 --> 00:50:23.000]  能夠把感謝匯給神
[00:50:23.000 --> 00:50:27.000]  這個是非常美麗的
[00:50:27.000 --> 00:50:28.000]  這樣呢
[00:50:28.000 --> 00:50:30.000]  你就不斷地感謝神
[00:50:30.000 --> 00:50:32.000]  那麼你的心呢
[00:50:32.000 --> 00:50:34.000]  就不斷地向着神
[00:50:34.000 --> 00:50:38.000]  我們感謝的不夠
[00:50:38.000 --> 00:50:40.000]  感謝的不多
[00:50:40.000 --> 00:50:43.000]  明天是感恩節
[00:50:43.000 --> 00:50:46.000]  是不是一年的感恩一次呢
[00:50:46.000 --> 00:50:48.000]  那也很好
[00:50:48.000 --> 00:50:49.000]  一年有一次的機會
[00:50:49.000 --> 00:50:50.000]  多多感恩
[00:50:50.000 --> 00:50:52.000]  但是這裏說呢
[00:50:52.000 --> 00:50:54.000]  無論說話或者行事
[00:50:54.000 --> 00:50:56.000]  都要奉主耶穌的名
[00:50:56.000 --> 00:50:59.000]  記得他感謝父神
[00:50:59.000 --> 00:51:00.000]  常常的
[00:51:00.000 --> 00:51:03.000]  這是我們需要操練
[00:51:03.000 --> 00:51:05.000]  需要常常學習的
[00:51:05.000 --> 00:51:08.000]  他說感謝神呢
[00:51:08.000 --> 00:51:11.000]  實際上是根據
[00:51:11.000 --> 00:51:13.000]  我們能夠明白
[00:51:13.000 --> 00:51:16.000]  接受神的憐憫有多少
[00:51:16.000 --> 00:51:18.000]  你覺得這個主人
[00:51:18.000 --> 00:51:21.000]  是一個對我有恩典的主人呢
[00:51:21.000 --> 00:51:23.000]  他就會多有感謝
[00:51:23.000 --> 00:51:26.000]  就不會覺得工作的時候呢
[00:51:26.000 --> 00:51:28.000]  也不會有勞苦
[00:51:28.000 --> 00:51:30.000]  覺得勞苦
[00:51:30.000 --> 00:51:35.000]  所以這個是非常重要的
[00:51:35.000 --> 00:51:39.000]  有一個家裏的人
[00:51:39.000 --> 00:51:42.000]  在一個農村
[00:51:42.000 --> 00:51:44.000]  一個在農村裏頭的
[00:51:44.000 --> 00:51:46.000]  父親還有幾個孩子
[00:51:46.000 --> 00:51:48.000]  跟妻子在一家
[00:51:48.000 --> 00:51:53.000]  太太跟孩子都姓了祖了
[00:51:53.000 --> 00:51:57.000]  所以這個父親還沒有姓
[00:51:57.000 --> 00:51:59.000]  他有時候也去一下禮拜堂
[00:51:59.000 --> 00:52:03.000]  但是他也不太喜歡去
[00:52:03.000 --> 00:52:06.000]  所以這個家裏面的孩子跟太太呢
[00:52:06.000 --> 00:52:10.000]  老是勸他去做禮拜去慶祝
[00:52:10.000 --> 00:52:13.000]  有一天的話禮拜天
[00:52:13.000 --> 00:52:16.000]  勸他去他不肯去
[00:52:16.000 --> 00:52:19.000]  但是他也不好怎麼拒絕
[00:52:19.000 --> 00:52:21.000]  一個人就蒙在家裏面
[00:52:21.000 --> 00:52:24.000]  大家都去禮拜堂了
[00:52:24.000 --> 00:52:27.000]  他呢在家裏覺得很
[00:52:27.000 --> 00:52:30.000]  心裏頭就不痛快
[00:52:30.000 --> 00:52:33.000]  那麼就出到外頭走一走
[00:52:33.000 --> 00:52:34.000]  走到他的農村呢
[00:52:34.000 --> 00:52:36.000]  他也養了牛
[00:52:36.000 --> 00:52:39.000]  養了這些牲口呢
[00:52:39.000 --> 00:52:44.000]  就到養牛的地方
[00:52:44.000 --> 00:52:48.000]  那麼他靠近欄杆的時候呢
[00:52:48.000 --> 00:52:50.000]  那個牛呢
[00:52:50.000 --> 00:52:53.000]  一個小牛呢
[00:52:53.000 --> 00:52:56.000]  就走過來了
[00:52:56.000 --> 00:52:58.000]  走過來
[00:52:58.000 --> 00:53:01.000]  當他的手放在欄杆上面
[00:53:01.000 --> 00:53:03.000]  在看着小牛的時候呢
[00:53:03.000 --> 00:53:07.000]  這小牛呢就伸出舌頭呢
[00:53:07.000 --> 00:53:10.000]  就舔他的手
[00:53:10.000 --> 00:53:13.000]  這下他心裏頭就很感動了
[00:53:13.000 --> 00:53:17.000]  他就想起他曾經去禮拜堂
[00:53:17.000 --> 00:53:21.000]  聽過的聖經的一句話
[00:53:21.000 --> 00:53:26.000]  在以賽亞書第一章第三節的時候的話
[00:53:26.000 --> 00:53:29.000]  牛認識主人
[00:53:29.000 --> 00:53:34.000]  驢認識主人的巢
[00:53:34.000 --> 00:53:37.000]  你們以前就說
[00:53:37.000 --> 00:53:41.000]  你們怎麼把我給忘了
[00:53:41.000 --> 00:53:43.000]  他就想起這句話
[00:53:43.000 --> 00:53:45.000]  牛認識主人
[00:53:45.000 --> 00:53:47.000]  你看我這個靠近他
[00:53:47.000 --> 00:53:50.000]  他還會用舌頭來舔我
[00:53:50.000 --> 00:53:52.000]  跟我多麼親熱
[00:53:52.000 --> 00:53:54.000]  他認識我
[00:53:54.000 --> 00:53:57.000]  可是我爲什麼一直拒絕
[00:53:57.000 --> 00:53:59.000]  不肯相信神
[00:53:59.000 --> 00:54:02.000]  不肯相信耶穌呢
[00:54:02.000 --> 00:54:05.000]  他心裏頭很作祟
[00:54:05.000 --> 00:54:12.000]  所以看見我們得到神這麼豐富的恩典
[00:54:12.000 --> 00:54:16.000]  我們應該常常感恩
[00:54:16.000 --> 00:54:21.000]  常常看到主的恩典
[00:54:21.000 --> 00:54:25.000]  這樣的話我們的生命就漸漸的有改變
[00:54:25.000 --> 00:54:33.000]  所以怎麼能夠讓這個新人的美德常常活在我們裏面呢
[00:54:33.000 --> 00:54:38.000]  我們要讓基督的平安在我們心裏作主
[00:54:38.000 --> 00:54:42.000]  那麼要讓基督的話充滿我們
[00:54:42.000 --> 00:54:54.000]  也要讓基督的名常常奉着他的名來感謝神
[00:54:54.000 --> 00:54:56.000]  這個就是我們在相信
[00:54:56.000 --> 00:55:00.000]  一定我們會漸漸的向主
[00:55:00.000 --> 00:55:03.000]  漸漸的生命有長進
[00:55:03.000 --> 00:55:06.000]  讓我們低頭一同禱告
[00:55:06.000 --> 00:55:08.000]  感謝我們的護神
[00:55:08.000 --> 00:55:10.000]  你愛我們
[00:55:10.000 --> 00:55:15.000]  你願意我們天天被你更新變化
[00:55:15.000 --> 00:55:18.000]  讓我們信主以後天天都有長進
[00:55:18.000 --> 00:55:21.000]  漸漸的能夠向你
[00:55:21.000 --> 00:55:23.000]  主啊求你幫助我們
[00:55:23.000 --> 00:55:27.000]  也藉着聖靈在我們裏面來感動我們
[00:55:27.000 --> 00:55:31.000]  讓你的平安常常在我們心裏作主
[00:55:31.000 --> 00:55:36.000]  也讓你的話能夠風風浮浮的存在我們心裏頭
[00:55:36.000 --> 00:55:38.000]  也讓我們能夠奉主耶穌的名
[00:55:38.000 --> 00:55:40.000]  常常感謝神
[00:55:40.000 --> 00:55:42.000]  主啊求你恩待我們
[00:55:42.000 --> 00:55:44.000]  施力量給我們
[00:55:44.000 --> 00:55:47.000]  帶領我們走前面的道路
[00:55:47.000 --> 00:55:49.000]  願神與我們同在
[00:55:49.000 --> 00:55:53.000]  祝福每個弟兄姊妹和我們的家
[00:55:53.000 --> 00:55:55.000]  願你的同在來護庇我們
[00:55:55.000 --> 00:55:57.000]  扶持我們
[00:55:57.000 --> 00:56:01.000]  幫助我們來經過人生的這段的路程
[00:56:01.000 --> 00:56:03.000]  我們這樣感謝禱告
[00:56:03.000 --> 00:56:06.000]  交託賜封耶穌基督的名
