
[00:00:00.000 --> 00:00:02.000]  各位 親愛的主內地勇子們 平安
[00:38:58.240 --> 00:39:00.080]  但仍然深信呢
[00:39:00.080 --> 00:39:04.680]  主的審判最終是是所有的成員得雪
[00:39:04.680 --> 00:39:08.080]  所以總的來說
[00:39:08.080 --> 00:39:15.080]  彼得在這裏面給基督徒提出來了三個受苦的重大的意義
[00:39:15.080 --> 00:39:19.880]  第一個你的受苦說明你與基督正在聯合
[00:39:19.880 --> 00:39:23.600]  或者叫聯合當中
[00:39:23.600 --> 00:39:25.640]  你在基督裏第二個
[00:39:25.640 --> 00:39:32.960]  受苦是你可以顯現出上帝的靈與你同在的印記
[00:39:32.960 --> 00:39:35.040]  第三個受苦
[00:39:35.040 --> 00:39:38.280]  你就盼望着神審判毅然開始
[00:39:38.280 --> 00:39:44.640]  所以你看到從基督從聖靈從上帝的審判
[00:39:44.640 --> 00:39:47.920]  這三個角度整個一個共同的特徵
[00:39:47.920 --> 00:39:53.520]  就是把整個在歷史當中處境裏面的我們的苦難呢
[00:39:53.520 --> 00:39:58.960]  全部聚焦在三一真神的身上去尋求那意義
[00:39:58.960 --> 00:40:03.360]  當人在神的裏面找到意義的時候
[00:40:03.360 --> 00:40:06.240]  你就知道你已經找到了終極的意義了
[00:40:06.240 --> 00:40:09.520]  這世界上再沒有其他比這個意義更高的
[00:40:09.520 --> 00:40:11.520]  意義了
[00:40:11.520 --> 00:40:14.840]  而且彼得在這裏面特別提醒我們呢
[00:40:14.840 --> 00:40:18.800]  我們在我們的處境裏面
[00:40:18.800 --> 00:40:19.800]  因着受苦呢
[00:40:19.800 --> 00:40:22.480]  可以帶來三大結果
[00:40:22.480 --> 00:40:24.320]  第一個喜樂
[00:40:24.320 --> 00:40:26.000]  第二有福
[00:40:26.000 --> 00:40:28.400]  第三是榮耀
[00:40:28.400 --> 00:40:31.240]  盼望呢
[00:40:31.240 --> 00:40:35.720]  主的話成爲我們今天的力量和安慰以及盼望
[00:40:35.720 --> 00:40:37.000]  我們一同低頭禱告
[00:40:37.000 --> 00:40:42.400]  父神我們感謝你
[00:40:42.400 --> 00:40:44.320]  藉着你兒子在世上的受苦
[00:40:44.320 --> 00:40:45.480]  你拯救我們
[00:40:45.480 --> 00:40:47.920]  並且使我們一切的經歷呢
[00:40:47.920 --> 00:40:50.680]  在你的裏面尋找到了意義
[00:40:50.680 --> 00:40:53.280]  主要求你讓我們親自的明白
[00:40:53.280 --> 00:40:57.200]  並且經歷出來你所應許我們的這份喜樂
[00:40:58.280 --> 00:41:01.320]  這份平安帶給我們的榮耀
[00:41:01.320 --> 00:41:03.480]  主謝謝你
[00:41:03.480 --> 00:41:04.960]  禱告奉耶穌基督的名
