
[00:00:00.000 --> 00:00:02.000]  好,各位弟子們,早晨
[00:32:26.000 --> 00:32:28.000]  去總結今天的這篇道
[00:32:28.000 --> 00:32:29.000]  我會用這句
[00:32:29.000 --> 00:32:30.000]  我們一起讀好不好
[00:32:30.000 --> 00:32:38.000]  心在話語中 行在使命裡 存成在群體間
[00:32:38.000 --> 00:32:40.000]  很想邀請大家
[00:32:40.000 --> 00:32:45.000]  我們一會兒我們有個祈禱
[00:32:45.000 --> 00:32:48.000]  如果上帝有感動呼叫你的時候
[00:32:48.000 --> 00:32:51.000]  你願不願意被神去使用
[00:32:51.000 --> 00:32:54.000]  你願意讓上帝的話語成為你生命的核心
[00:32:54.000 --> 00:32:57.000]  在每天每日的恆常生活裡
[00:32:57.000 --> 00:32:59.000]  認真這樣
[00:32:59.000 --> 00:33:02.000]  讓上帝的話語觸動你
[00:33:02.000 --> 00:33:04.000]  和實踐神的話語
[00:33:04.000 --> 00:33:07.000]  你願不願意具體地參與宣教使命
[00:33:07.000 --> 00:33:12.000]  我們討告 支持 訓練 回應呼召
[00:33:12.000 --> 00:33:14.000]  你願不願意踏出這一步
