
[00:00:00.000 --> 00:00:06.000]  人的年齡跟他的行為是有相連的
[00:39:48.000 --> 00:39:50.000]  你有真理
[00:39:50.000 --> 00:39:56.000]  不過又缺少一種更加好一點的愛心
[00:39:56.000 --> 00:39:58.000]  不要逼人
[00:39:58.000 --> 00:40:00.000]  這個就是我學習的功課
[00:40:00.000 --> 00:40:02.000]  所以我下次會
[00:40:02.000 --> 00:40:04.000]  逐一補不太多
[00:40:04.000 --> 00:40:06.000]  不太多
[00:40:06.000 --> 00:40:09.000]  留給另一個去教導她
[00:40:09.000 --> 00:40:11.000]  不用我去教導她
[00:40:11.000 --> 00:40:13.000]  我只是盡自己的本份
[00:40:13.000 --> 00:40:16.000]  懂得去讓座給人
[00:40:16.000 --> 00:40:19.000]  也將自己所學到的
[00:40:19.000 --> 00:40:21.000]  跟別人分享
[00:40:21.000 --> 00:40:25.000]  我們一起祈禱
[00:40:25.000 --> 00:40:30.000]  前外的天父願你吸引我們
[00:40:30.000 --> 00:40:32.000]  你吸引我們又讓我們能夠竭力
[00:40:32.000 --> 00:40:34.000]  又讓我們有力量
[00:40:34.000 --> 00:40:36.000]  幫助我們繼續悔改
[00:40:36.000 --> 00:40:39.000]  幫助我們繼續去追求你
[00:40:39.000 --> 00:40:42.000]  幫助我們知道靈明是可以成長的
[00:40:42.000 --> 00:40:44.000]  求你給我們
[00:40:44.000 --> 00:40:47.000]  歲月增多的時候
[00:40:47.000 --> 00:40:50.000]  我們都是因典增多
[00:40:50.000 --> 00:40:52.000]  我們都是悔改
[00:40:52.000 --> 00:40:54.000]  在悔改裡面蒙因更多
[00:40:54.000 --> 00:40:56.000]  求你更新改變我們
[00:40:56.000 --> 00:40:58.000]  我們一起祈禱
[00:40:58.000 --> 00:41:00.000]  奉耶穌基督的聖名
