
[00:00:00.000 --> 00:00:03.000]  比拉多問 真理是什麼
[00:30:48.180 --> 00:30:51.180]  神說你不要走這條路改一條
[00:30:51.180 --> 00:30:56.180]  第三我覺得真理重要的地方在於
[00:30:56.180 --> 00:30:58.180]  我們人生需要真理
[00:30:58.180 --> 00:31:01.180]  帶領我們走下一步的方向
[00:31:01.180 --> 00:31:02.180]  所以在詩篇一百一十九篇
[00:31:02.180 --> 00:31:04.180]  一百零五節那邊說
[00:31:04.180 --> 00:31:06.180]  你的話是引導我的燈
[00:31:06.180 --> 00:31:09.180]  是我人生路上的光
[00:31:09.180 --> 00:31:12.180]  所以神的真理是引導我們的腳步
[00:31:12.180 --> 00:31:16.180]  我們每一步都要make很多的decision
[00:31:16.180 --> 00:31:18.180]  人要做很多的決定
[00:31:18.180 --> 00:31:19.180]  人有時候很怕做決定
[00:31:19.180 --> 00:31:23.180]  因為沒有人知道前面發生什麼事情
[00:31:23.180 --> 00:31:24.180]  所以我們很怕做的決定
[00:31:24.180 --> 00:31:26.180]  萬一錯了怎麼辦
[00:31:26.180 --> 00:31:29.180]  我們昨天財經講座講員也提了
[00:31:29.180 --> 00:31:32.180]  人可以用盡人的智慧去理財
[00:31:32.180 --> 00:31:35.180]  去籌劃我們未來的理財的方案
[00:31:35.180 --> 00:31:38.180]  可是人生很多風雨
[00:31:38.180 --> 00:31:40.180]  它是不測的風雨
[00:31:40.180 --> 00:31:42.180]  不是在你計劃當中的
[00:31:42.180 --> 00:31:43.180]  它說來就來
[00:31:43.180 --> 00:31:46.180]  經濟說崩潰就崩潰
[00:31:46.180 --> 00:31:47.180]  也不是你想
[00:31:47.180 --> 00:31:49.180]  可是它就會來
[00:31:49.180 --> 00:31:51.180]  所以我們人生的路
[00:31:51.180 --> 00:31:54.180]  如果你想要走得很穩定
[00:31:54.180 --> 00:31:59.180]  你就不能夠只靠人的智慧跟人的話
[00:31:59.180 --> 00:32:01.180]  人的話有時候會給你一些建議
[00:32:01.180 --> 00:32:04.180]  可是如果你在過往人生
[00:32:04.180 --> 00:32:05.180]  如果你每一個決定
[00:32:05.180 --> 00:32:08.180]  都是因為人的話所做的決定
[00:32:08.180 --> 00:32:10.180]  那畢竟是不穩當的
[00:32:10.180 --> 00:32:12.180]  因為人的智慧有限
[00:32:12.180 --> 00:32:14.180]  沒有人可以知道看穿說
[00:32:14.180 --> 00:32:17.180]  明年到底房地產怎麼樣
[00:32:17.180 --> 00:32:19.180]  明年到底股市怎麼樣
[00:32:19.180 --> 00:32:21.180]  沒有人知道
[00:32:21.180 --> 00:32:24.180]  所以人盡可能只能說
[00:32:24.180 --> 00:32:27.180]  按照他有限的智慧給你一些的建議
[00:32:27.180 --> 00:32:29.180]  那如果你做的決定
[00:32:29.180 --> 00:32:30.180]  從來只有人的話
[00:32:30.180 --> 00:32:34.180]  你沒有神的話作為引導你
[00:32:34.180 --> 00:32:35.180]  有時候你的人生走下去
[00:32:35.180 --> 00:32:37.180]  就會犯很多的錯誤
[00:32:37.180 --> 00:32:39.180]  所以真理重要是因為
[00:32:39.180 --> 00:32:41.180]  我們在人生做抉擇的時候
[00:32:41.180 --> 00:32:43.180]  聖經就很重要
[00:32:43.180 --> 00:32:45.180]  很多人不是很懂聖經
[00:32:45.180 --> 00:32:47.180]  也不懂得神在聖經裡面
[00:32:47.180 --> 00:32:50.180]  其實是說一些很重要的原則
[00:32:50.180 --> 00:32:55.180]  神的原則其實帶領我們是為我們好
[00:32:55.180 --> 00:32:58.180]  有很多次我知道很少人聽
[00:32:58.180 --> 00:33:00.180]  比方說十一奉獻
[00:33:00.180 --> 00:33:01.180]  不是每個都聽
[00:33:01.180 --> 00:33:03.180]  據統計好像教會
[00:33:03.180 --> 00:33:06.180]  只有百分之五的人會十一奉獻
[00:33:06.180 --> 00:33:08.180]  聽很多次說
[00:33:08.180 --> 00:33:11.180]  不要跟非基督徒談戀愛
[00:33:11.180 --> 00:33:12.180]  沒有人聽
[00:33:12.180 --> 00:33:14.180]  我覺得對
[00:33:14.180 --> 00:33:16.180]  很多人都不聽
[00:33:16.180 --> 00:33:19.180]  神說先把我的事放第一位
[00:33:19.180 --> 00:33:20.180]  你的事放第二位
[00:33:20.180 --> 00:33:22.180]  那你的人生走起來會不一樣
[00:33:22.180 --> 00:33:23.180]  沒有人聽
[00:33:23.180 --> 00:33:26.180]  每個人都把自己的事情擺第一位
[00:33:26.180 --> 00:33:29.180]  空了才能理神的事情
[00:33:29.180 --> 00:33:30.180]  我們走前面的路
[00:33:30.180 --> 00:33:33.180]  如果你想要走出一個很豐盛的路
[00:33:33.180 --> 00:33:35.180]  你需要回到聖經
[00:33:35.180 --> 00:33:37.180]  去重新看神的話
[00:33:37.180 --> 00:33:39.180]  怎麼帶領你一步一步走下去
[00:33:39.180 --> 00:33:41.180]  如果你願意順服
[00:33:41.180 --> 00:33:42.180]  你就真的可以經歷到
[00:33:42.180 --> 00:33:44.180]  神怎麼帶領你
[00:33:44.180 --> 00:33:46.180]  我認識很多人
[00:33:46.180 --> 00:33:48.180]  信主很久
[00:33:48.180 --> 00:33:49.180]  我們禮拜五晚上
[00:33:49.180 --> 00:33:51.180]  跟一個學生在聊天聊到
[00:33:51.180 --> 00:33:53.180]  他說我都經歷不到神
[00:33:53.180 --> 00:33:56.180]  然後我就說你知道人經歷不到神
[00:33:56.180 --> 00:33:59.180]  通常只有一個原因
[00:33:59.180 --> 00:34:01.180]  有人信主十幾年沒有經歷過神
[00:34:01.180 --> 00:34:03.180]  我覺得只有一個原因
[00:34:03.180 --> 00:34:06.180]  就是你從來沒有順服過神
[00:34:06.180 --> 00:34:08.180]  你從信主到現在
[00:34:08.180 --> 00:34:10.180]  雖然已經很久了十幾二十年
[00:34:10.180 --> 00:34:12.180]  可是你每一步的人生
[00:34:12.180 --> 00:34:14.180]  都是用你自己的智慧在過
[00:34:14.180 --> 00:34:16.180]  你都是你自己的喜好
[00:34:16.180 --> 00:34:17.180]  你自己的喜歡
[00:34:17.180 --> 00:34:19.180]  你自己安排所有的東西
[00:34:19.180 --> 00:34:21.180]  你從來沒有問說神
[00:34:21.180 --> 00:34:24.180]  祢在我身上的計劃是什麼
[00:34:24.180 --> 00:34:27.180]  我願意順服祢帶領我走的下一步
[00:34:27.180 --> 00:34:31.180]  沒有了順服就沒有經歷神的帶領
[00:34:31.180 --> 00:34:33.180]  所以如果你想經歷神
[00:34:33.180 --> 00:34:36.180]  那你需要更多了解神的話
[00:34:36.180 --> 00:34:39.180]  來更多順服祂的話給你的帶領
[00:34:39.180 --> 00:34:42.180]  就不是說按照你過往的價值觀
[00:34:42.180 --> 00:34:44.180]  你的喜好去生活
[00:34:44.180 --> 00:34:47.180]  最後一個很大的安慰
[00:34:47.180 --> 00:34:48.180]  神的話很重要是因為
[00:34:48.180 --> 00:34:50.180]  神的話在我們痛苦當中
[00:34:50.180 --> 00:34:52.180]  給我們最大的安慰
[00:34:52.180 --> 00:34:55.180]  在耶利米書15章16節那邊說
[00:34:55.180 --> 00:34:56.180]  耶利米說一句話
[00:34:56.180 --> 00:34:57.180]  他說神對他說話
[00:34:57.180 --> 00:35:01.180]  他說你對我說話句句我都留心聽
[00:35:01.180 --> 00:35:03.180]  主上帝萬軍的統帥
[00:35:03.180 --> 00:35:04.180]  我是屬於你的
[00:35:04.180 --> 00:35:08.180]  你的話使我心裡充滿喜樂
[00:35:08.180 --> 00:35:11.180]  大家知道耶利米是先知裡面
[00:35:11.180 --> 00:35:14.180]  我們給他一個綽號叫流淚的先知
[00:35:14.180 --> 00:35:18.180]  所以先知裡面他應該算最慘的那個
[00:35:18.180 --> 00:35:20.180]  他算是一直哭
[00:35:20.180 --> 00:35:22.180]  他是一個很愛哭的男生
[00:35:22.180 --> 00:35:24.180]  所以我是先知
[00:35:24.180 --> 00:35:27.180]  現在如果他活在現在你們都會笑他
[00:35:27.180 --> 00:35:28.180]  怎麼每天到晚都哭
[00:35:28.180 --> 00:35:30.180]  他是一個很慘的先知
[00:35:30.180 --> 00:35:32.180]  他寫了耶利米哀歌
[00:35:32.180 --> 00:35:33.180]  整首都是很悲哀的歌
[00:35:33.180 --> 00:35:35.180]  所以他是很慘的人
[00:35:35.180 --> 00:35:37.180]  所以是一個滿悲觀的人
[00:35:37.180 --> 00:35:38.180]  所以因為他活的那個世代
[00:35:38.180 --> 00:35:40.180]  是個很慘的世代
[00:35:40.180 --> 00:35:43.180]  他親眼看到他自己的民族
[00:35:43.180 --> 00:35:44.180]  因為背叛了神
[00:35:44.180 --> 00:35:48.180]  神的宙主領導以致他們亡國
[00:35:48.180 --> 00:35:49.180]  所以他在很悲哀
[00:35:49.180 --> 00:35:51.180]  他就一直勸他們迴轉
[00:35:51.180 --> 00:35:52.180]  就沒有人聽他
[00:35:52.180 --> 00:35:53.180]  所以他本身是個
[00:35:53.180 --> 00:35:55.180]  時代中很悲哀的人物
[00:35:55.180 --> 00:35:58.180]  所以他雖然這麼悲哀的人物
[00:35:58.180 --> 00:35:59.180]  他在這邊講一句話
[00:35:59.180 --> 00:36:04.180]  他說你的話使我心裡充滿喜樂
[00:36:04.180 --> 00:36:05.180]  你知道人的傷心的時候
[00:36:05.180 --> 00:36:08.180]  有時候還需要人的安慰
[00:36:08.180 --> 00:36:11.180]  可是你知道有些事情
[00:36:11.180 --> 00:36:12.180]  有些的苦處
[00:36:12.180 --> 00:36:14.180]  你還真的沒有辦法
[00:36:14.180 --> 00:36:16.180]  向別人解釋清楚
[00:36:16.180 --> 00:36:19.180]  有些的委屈
[00:36:19.180 --> 00:36:21.180]  別人很難懂
[00:36:21.180 --> 00:36:23.180]  真正能夠給你安慰的
[00:36:23.180 --> 00:36:24.180]  你發現原來是
[00:36:24.180 --> 00:36:26.180]  這位創造天地的主
[00:36:26.180 --> 00:36:29.180]  如果他的話能安慰你
[00:36:29.180 --> 00:36:30.180]  那種安慰其實是
[00:36:30.180 --> 00:36:33.180]  超過人的千言萬語的
[00:36:33.180 --> 00:36:35.180]  特別是你很傷心的時候
[00:36:35.180 --> 00:36:36.180]  無論是你失戀什麼
[00:36:36.180 --> 00:36:37.180]  就人生走到絕境的時候
[00:36:37.180 --> 00:36:40.180]  你發現當你來到神面前
[00:36:40.180 --> 00:36:42.180]  經歷到祂的安慰的時候
[00:36:42.180 --> 00:36:43.180]  那種安慰超過
[00:36:43.180 --> 00:36:45.180]  人能夠給你的安慰
[00:36:45.180 --> 00:36:47.180]  人能夠了解的有限
[00:36:47.180 --> 00:36:48.180]  人的耐心有限
[00:36:48.180 --> 00:36:51.180]  有時候你傷心的時候
[00:36:51.180 --> 00:36:52.180]  訴苦一下
[00:36:52.180 --> 00:36:53.180]  一兩天OK了
[00:36:53.180 --> 00:36:54.180]  你輸一兩個月
[00:36:54.180 --> 00:36:56.180]  別人就覺得你怎麼搞的
[00:36:56.180 --> 00:36:58.180]  一兩個月都不開心
[00:36:58.180 --> 00:36:59.180]  你下次打電話
[00:36:59.180 --> 00:37:01.180]  他不接你電話告訴你
[00:37:01.180 --> 00:37:04.180]  只有神有這種耐心
[00:37:04.180 --> 00:37:05.180]  能夠你每次禱告
[00:37:05.180 --> 00:37:07.180]  他都肯聽你
[00:37:07.180 --> 00:37:10.180]  他能夠了解你所經歷的苦楚
[00:37:10.180 --> 00:37:11.180]  因為耶穌基督
[00:37:11.180 --> 00:37:13.180]  也曾經歷過你所有的苦楚
[00:37:13.180 --> 00:37:15.180]  所以說他能夠了解你的軟弱
[00:37:15.180 --> 00:37:16.180]  所以真理
[00:37:16.180 --> 00:37:18.180]  其中一個很安慰我的地方是
[00:37:18.180 --> 00:37:19.180]  它為什麼這麼重要
[00:37:19.180 --> 00:37:20.180]  是因為神的話
[00:37:20.180 --> 00:37:22.180]  常常帶給我們很多的安慰
[00:37:22.180 --> 00:37:24.180]  所以如果你從來都沒有
[00:37:24.180 --> 00:37:27.180]  讀神的話的習慣的話
[00:37:27.180 --> 00:37:30.180]  你都習慣了一有事就找人聊
[00:37:30.180 --> 00:37:32.180]  都是靠自己的
[00:37:32.180 --> 00:37:34.180]  你的抗壓能力去
[00:37:34.180 --> 00:37:37.180]  抗制所有的壓力
[00:37:37.180 --> 00:37:38.180]  你會很累
[00:37:38.180 --> 00:37:39.180]  你從來沒有經歷過
[00:37:39.180 --> 00:37:41.180]  這位上帝原來這麼愛你
[00:37:41.180 --> 00:37:42.180]  他透過每天你讀的話語
[00:37:42.180 --> 00:37:44.180]  給你很多的安慰
[00:37:44.180 --> 00:37:46.180]  我希望每一位信神的人
[00:37:46.180 --> 00:37:48.180]  都能夠來經歷一下
[00:37:48.180 --> 00:37:50.180]  從聖經裡面能夠找到說
[00:37:50.180 --> 00:37:52.180]  神親自給你安慰
[00:37:52.180 --> 00:37:53.180]  那種很不一樣
[00:37:53.180 --> 00:37:54.180]  你知道嗎
[00:37:54.180 --> 00:37:55.180]  有時候真的你發現
[00:37:55.180 --> 00:37:56.180]  沒有人懂你的時候
[00:37:56.180 --> 00:37:58.180]  突然間那天靈修
[00:37:58.180 --> 00:37:59.180]  神對你講話
[00:37:59.180 --> 00:38:01.180]  那種安慰可以維持很久
[00:38:01.180 --> 00:38:03.180]  那種安慰可以接下來
[00:38:03.180 --> 00:38:04.180]  你都會很喜得很開心
[00:38:04.180 --> 00:38:07.180]  你覺得原來創造天地的神
[00:38:07.180 --> 00:38:08.180]  聽我禱告
[00:38:08.180 --> 00:38:09.180]  他還回應我
[00:38:09.180 --> 00:38:11.180]  他還跟我講話
[00:38:11.180 --> 00:38:13.180]  那種感覺是讓你覺得
[00:38:13.180 --> 00:38:16.180]  天地間真的是這種夠了
[00:38:16.180 --> 00:38:18.180]  有神了解我真的絕對夠
[00:38:18.180 --> 00:38:20.180]  所以求神幫助我們
[00:38:20.180 --> 00:38:22.180]  雖然我們活在一個
[00:38:22.180 --> 00:38:24.180]  人們都不看重真理的時代
[00:38:24.180 --> 00:38:26.180]  都覺得真理是相對的
[00:38:26.180 --> 00:38:28.180]  可是聖經啟示是相反
[00:38:28.180 --> 00:38:30.180]  真理是很絕對
[00:38:30.180 --> 00:38:31.180]  不是相對
[00:38:31.180 --> 00:38:32.180]  它是絕對的
[00:38:32.180 --> 00:38:34.180]  而且真理對我們來講很重要
[00:38:34.180 --> 00:38:36.180]  我們生活的每一個部位
[00:38:36.180 --> 00:38:38.180]  每一個部分其實
[00:38:38.180 --> 00:38:42.180]  真理都對我們有很大的幫助
[00:38:42.180 --> 00:38:43.180]  所以求神幫助我們
[00:38:43.180 --> 00:38:44.180]  真的在接下來
[00:38:44.180 --> 00:38:45.180]  希望我們人生的路
[00:38:45.180 --> 00:38:48.180]  多一點花時間了解神的話
[00:38:48.180 --> 00:38:50.180]  多一點靠著神的話
[00:38:50.180 --> 00:38:52.180]  走出一條不一樣的道路
[00:38:52.180 --> 00:38:54.180]  我們一同來禱告
[00:38:54.180 --> 00:38:56.180]  主我們在天上的父母謝謝你
[00:38:56.180 --> 00:38:57.180]  讓我們
[00:38:57.180 --> 00:38:59.180]  雖然我們很難懂得真理
[00:38:59.180 --> 00:39:02.180]  可是你卻很願意啟示你自己
[00:39:02.180 --> 00:39:03.180]  透過聖經
[00:39:03.180 --> 00:39:04.180]  透過耶穌基督
[00:39:04.180 --> 00:39:05.180]  透過聖靈
[00:39:05.180 --> 00:39:08.180]  你希望我們能夠越來越了解你
[00:39:08.180 --> 00:39:09.180]  越來越透過聖經
[00:39:09.180 --> 00:39:12.180]  知道你對我們人生的計畫
[00:39:12.180 --> 00:39:15.180]  你對我們人生的一些的原則
[00:39:15.180 --> 00:39:16.180]  求主你幫助我們
[00:39:16.180 --> 00:39:19.180]  讓我們幸福的每一位弟兄姊妹
[00:39:19.180 --> 00:39:20.180]  我們都能夠來到你面前
[00:39:20.180 --> 00:39:21.180]  我們覺知
[00:39:21.180 --> 00:39:23.180]  我們開始要讀你的話語
[00:39:23.180 --> 00:39:25.180]  我們開始來越來越明白你
[00:39:25.180 --> 00:39:26.180]  越來越願意
[00:39:26.180 --> 00:39:28.180]  照著聖經所說的話去做
[00:39:28.180 --> 00:39:29.180]  保佑我們
[00:39:29.180 --> 00:39:30.180]  讓我們都成為一個
[00:39:30.180 --> 00:39:32.180]  能夠經歷到你祝福的人
[00:39:32.180 --> 00:39:33.180]  我們這樣的禱告
[00:39:33.180 --> 00:39:35.180]  感恩奉主耶穌基督的名求
[00:39:35.180 --> 00:39:36.180]  Amen
