
[00:00:00.000 --> 00:00:04.240]  剛才主席替我讀了詩篇第九十六篇
[00:34:27.480 --> 00:34:30.040]  你離開了禮堂
[00:34:30.040 --> 00:34:32.360]  不是說我今天敬拜完了
[00:34:32.360 --> 00:34:35.200]  因為我們的敬拜是直到永恆
[00:34:35.200 --> 00:34:38.720]  沒有說在哪個地方就叫做敬拜
[00:34:38.720 --> 00:34:40.760]  這座山還是那座山
[00:34:40.760 --> 00:34:42.040]  某個時候
[00:34:42.040 --> 00:34:45.960]  美國人說十一點就是 holy hour 是不是那個時間呢?
[00:34:45.960 --> 00:34:47.560]  聖經就說
[00:34:47.560 --> 00:34:49.160]  神是一個靈
[00:34:49.160 --> 00:34:51.320]  我們用心靈誠實去敬拜祂
[00:34:51.320 --> 00:34:53.480]  我們隨時隨地都要敬拜神
[00:34:53.480 --> 00:34:55.960]  但是當然我們集體敬拜就是
[00:34:55.960 --> 00:34:57.320]  在一個禮堂裡面
[00:34:57.320 --> 00:34:58.200]  我們有程序
[00:34:58.200 --> 00:35:01.680]  我們有這些過程裡面
[00:35:01.680 --> 00:35:03.640]  但是離開了禮堂
[00:35:03.640 --> 00:35:05.360]  這個祝福差遣
[00:35:05.360 --> 00:35:08.160]  是你的敬拜行動的開始
[00:35:08.160 --> 00:35:10.480]  你繼續在你的生活裡面
[00:35:10.640 --> 00:35:13.320]  去實踐到聖經所教導
[00:35:13.320 --> 00:35:15.520]  好了,你說今天我說完之後
[00:35:15.520 --> 00:35:17.440]  你怎麼在生活裡面實踐呢?
[00:35:17.440 --> 00:35:19.040]  我提及過
[00:35:19.040 --> 00:35:21.120]  我們要去準備我們自己
[00:35:21.120 --> 00:35:22.680]  我們的生活
[00:35:22.680 --> 00:35:24.120]  我們的敬虔
[00:35:24.120 --> 00:35:25.560]  我們的見證
[00:35:25.560 --> 00:35:28.880]  都在培養我們一個敬拜的行動
[00:35:28.880 --> 00:35:32.080]  以致我們下個星期再來集體敬拜的時候
[00:35:32.080 --> 00:35:34.200]  我們又能夠很感恩
[00:35:34.200 --> 00:35:36.480]  因為神已經祝福了我們
[00:35:36.480 --> 00:35:39.000]  走了這個星期的路程
[00:35:39.000 --> 00:35:42.720]  我們又可以去獻上我們的敬拜
[00:35:42.720 --> 00:35:45.400]  我們就努力去做這件事情
[00:35:45.400 --> 00:35:47.560]  所以祝福另一個事情
[00:35:47.560 --> 00:35:49.120]  你看到第二節
[00:35:49.120 --> 00:35:50.800]  要向耶和華歌唱
[00:35:50.800 --> 00:35:51.720]  稱頌他的名
[00:35:51.720 --> 00:35:54.240]  天天傳揚他的救恩
[00:35:54.240 --> 00:35:56.880]  這個聖經就提及我們
[00:35:56.880 --> 00:35:59.400]  我們就要傳揚神的救恩
[00:35:59.400 --> 00:36:01.080]  這個傳揚這個字
[00:36:01.080 --> 00:36:05.480]  在希臘文的一個舊約聖經
[00:36:05.480 --> 00:36:07.440]  就是七十事譯本
[00:36:07.440 --> 00:36:10.200]  就是將舊約本來是希伯來文寫
[00:36:10.200 --> 00:36:11.400]  亞蘭文寫
[00:36:11.400 --> 00:36:12.960]  有一個希臘文的版本
[00:36:12.960 --> 00:36:15.040]  新約用希臘文寫
[00:36:15.040 --> 00:36:16.640]  這個傳揚的字
[00:36:16.640 --> 00:36:18.560]  就在新約的希臘文的聖經裡面
[00:36:18.560 --> 00:36:20.560]  跟這個字一樣
[00:36:20.560 --> 00:36:22.360]  是傳福音的字一樣的
[00:36:22.360 --> 00:36:24.000]  跟傳福音的字一樣
[00:36:24.000 --> 00:36:25.080]  就是說
[00:36:25.080 --> 00:36:27.280]  神要差遣我們
[00:36:27.280 --> 00:36:30.280]  天天傳揚他的救恩
[00:36:30.280 --> 00:36:31.800]  去傳道
[00:36:31.800 --> 00:36:34.920]  去述說神給我們的恩典
[00:36:35.040 --> 00:36:37.640]  就是我們的敬拜行動的開始
[00:36:37.640 --> 00:36:39.280]  所以我盼望今天
[00:36:39.280 --> 00:36:41.840]  我們從詩篇
[00:36:41.840 --> 00:36:44.680]  從敬拜更新
[00:36:44.680 --> 00:36:45.640]  我們再學習
[00:36:45.640 --> 00:36:49.240]  以致我們每一次來到崇拜裡面
[00:36:49.240 --> 00:36:52.120]  我們都知道我們的生命活著
[00:36:52.120 --> 00:36:53.520]  就是敬拜我們的主
[00:36:53.520 --> 00:36:55.880]  以致我們更加有動力
[00:36:55.880 --> 00:36:57.400]  來到神的面前
[00:36:57.400 --> 00:36:59.160]  我們集體的敬拜
[00:36:59.160 --> 00:37:01.880]  為了集體的能夠去
[00:37:01.880 --> 00:37:04.040]  將我們感恩獻給神
[00:37:04.040 --> 00:37:05.000]  獻上
[00:37:05.160 --> 00:37:06.720]  接著我們再領受
[00:37:06.720 --> 00:37:08.240]  又領受神的話
[00:37:08.240 --> 00:37:10.040]  又領受神給我們的祝福
[00:37:10.040 --> 00:37:10.760]  差遣
[00:37:10.760 --> 00:37:11.840]  我們有新的一天
[00:37:11.840 --> 00:37:12.680]  新的一禮拜裡面
[00:37:12.680 --> 00:37:14.360]  我們又繼續為主而活
[00:37:14.360 --> 00:37:15.720]  你的敬拜
[00:37:15.720 --> 00:37:16.960]  是充滿意義
[00:37:16.960 --> 00:37:18.000]  充滿動力
[00:37:18.000 --> 00:37:19.000]  願神賜福
[00:37:19.000 --> 00:37:19.600]  各位
