
[00:00:00.000 --> 00:00:02.880]  慈詩記的第八章
[00:40:55.320 --> 00:40:57.400]  當他帶著三百個人
[00:40:57.400 --> 00:40:59.600]  去和米甸人爭戰的時候
[00:40:59.600 --> 00:41:02.200]  他是完全依靠神
[00:41:02.200 --> 00:41:04.360]  但是在《士司記》的第八章
[00:41:04.360 --> 00:41:07.720]  說他追趕米甸人的逃兵的時候
[00:41:07.720 --> 00:41:11.200]  沒有提到他有依靠神的力量
[00:41:11.200 --> 00:41:13.360]  很明顯他已經是利器神
[00:41:13.360 --> 00:41:15.520]  已經忘記了神
[00:41:15.520 --> 00:41:17.920]  在《針言》的十九章二十一節
[00:41:17.920 --> 00:41:20.560]  說人心多有計謀
[00:41:20.560 --> 00:41:24.280]  唯有耶和華的囚串才能立定
[00:41:24.280 --> 00:41:26.360]  當他利器神的時候
[00:41:26.360 --> 00:41:28.640]  問題就出現
[00:41:28.640 --> 00:41:31.480]  約翰福音的十五章五節也說
[00:41:31.480 --> 00:41:33.680]  耶穌基督說:我是葡萄樹
[00:41:33.680 --> 00:41:35.320]  你們是枝子
[00:41:35.320 --> 00:41:36.600]  常在我裡面的
[00:41:36.600 --> 00:41:38.760]  我也常在他裡面
[00:41:38.760 --> 00:41:41.000]  這人就多結果子
[00:41:41.000 --> 00:41:42.360]  因為利了我
[00:41:42.360 --> 00:41:46.280]  你們就不能作甚麽
[00:41:46.280 --> 00:41:50.240]  基甸的勝利和底波拉的勝利
[00:41:50.240 --> 00:41:52.720]  也是有很大的對比
[00:41:52.720 --> 00:41:55.440]  底波拉在《士司記》的第四章
[00:41:55.440 --> 00:41:57.280]  戰勝了他的敵人之後
[00:41:57.280 --> 00:41:59.520]  他就在第五章
[00:41:59.520 --> 00:42:01.360]  唱《底波拉之歌》
[00:42:01.360 --> 00:42:04.680]  將榮耀重贊歸給神
[00:42:04.680 --> 00:42:05.800]  基甸呢
[00:42:05.800 --> 00:42:08.480]  打贏了仗在《士司記》的第八章
[00:42:08.480 --> 00:42:10.560]  你非但沒有見到他
[00:42:10.560 --> 00:42:13.160]  又將榮耀歸給神
[00:42:13.160 --> 00:42:17.680]  他反而是叫人民將金給自己
[00:42:17.680 --> 00:42:19.080]  意思就是什麽?
[00:42:19.080 --> 00:42:21.520]  意思他認為他是有功勞
[00:42:21.520 --> 00:42:25.120]  是有可取之處
[00:42:25.120 --> 00:42:28.040]  針言也教我們
[00:42:28.040 --> 00:42:30.160]  十六章的十八節
[00:42:30.160 --> 00:42:32.400]  驕傲在敗壞之先
[00:42:32.400 --> 00:42:34.880]  狂心在跌倒之前
[00:42:34.880 --> 00:42:37.520]  這個就是講基甸
[00:42:37.520 --> 00:42:40.640]  他最後是做錯很多事
[00:42:40.640 --> 00:42:42.920]  我們在笑基甸之前
[00:42:42.920 --> 00:42:44.840]  我們也要小心
[00:42:44.840 --> 00:42:47.960]  在哥林多前書的十章十二節說
[00:42:47.960 --> 00:42:51.520]  「所以自己以為站立得穩的
[00:42:51.520 --> 00:42:54.640]  必須謹慎免得跌倒」
[00:42:54.640 --> 00:42:58.600]  基甸其實是我們一個很好的借鏡
[00:42:58.600 --> 00:43:01.000]  是我們一個很好的警惕
[00:43:01.000 --> 00:43:03.240]  給我們的忠告就是
[00:43:03.240 --> 00:43:06.240]  如果我們不將榮耀歸給神
[00:43:06.240 --> 00:43:08.840]  我們就會將榮耀歸給我們自己
[00:43:08.840 --> 00:43:11.320]  我們就會變得驕傲
[00:43:11.320 --> 00:43:13.520]  驕傲就會進入我們的心
[00:43:13.520 --> 00:43:16.920]  就會好像基甸那樣失敗
[00:43:16.920 --> 00:43:20.240]  我在最開始的時候也跟大家講過
[00:43:20.240 --> 00:43:23.280]  雖然基甸做了很多錯事
[00:43:23.280 --> 00:43:26.120]  甚至晚年忘記了神
[00:43:26.120 --> 00:43:28.680]  但是神始終是記得基甸
[00:43:28.680 --> 00:43:31.880]  在希伯來書的十一章三十二節
[00:43:31.880 --> 00:43:34.960]  基甸在信心的龍虎榜上
[00:43:34.960 --> 00:43:36.960]  他是榜上有名
[00:43:36.960 --> 00:43:39.200]  我們看看基甸的失敗
[00:43:39.200 --> 00:43:42.000]  帶來有兩個後果
[00:43:42.000 --> 00:43:43.680]  第一個後果就是
[00:43:43.680 --> 00:43:47.640]  他被他的子孫蒙羞
[00:43:47.640 --> 00:43:50.920]  由於基甸的財富和他的聲譽
[00:43:50.920 --> 00:43:52.480]  很多人會覺得
[00:43:52.480 --> 00:43:56.600]  基甸的子孫要待待平安
[00:43:56.600 --> 00:43:58.120]  但不是的
[00:43:58.120 --> 00:44:00.880]  事實告訴我們剛剛相反
[00:44:00.880 --> 00:44:02.480]  基甸七十個兒子
[00:44:02.480 --> 00:44:07.160]  都是被同父異母的阿比米勒所殺死
[00:44:07.160 --> 00:44:08.520]  而他自己
[00:44:08.520 --> 00:44:11.080]  是被一個婦人將一塊磨石
[00:44:11.080 --> 00:44:13.800]  扔在他的頭上殺死了他
[00:44:13.800 --> 00:44:17.720]  這個我們下一次會跟大家分享
[00:44:17.720 --> 00:44:19.640]  這就是我為什麼說
[00:44:19.640 --> 00:44:22.880]  基甸可能娶了這個外邦的女子
[00:44:22.880 --> 00:44:25.560]  就是他一生最大的遺憾
[00:44:25.560 --> 00:44:30.120]  這個兒子是殺死他其他六十九個兒子
[00:44:30.120 --> 00:44:33.120]  如果基甸是先求神的國
[00:44:33.120 --> 00:44:34.760]  先求神的義
[00:44:34.760 --> 00:44:38.280]  帶領以色列人有個長期的復興
[00:44:38.280 --> 00:44:41.960]  可能就能夠避免這一切
[00:44:41.960 --> 00:44:46.320]  除了他的子孫令他蒙羞
[00:44:46.320 --> 00:44:50.520]  他也被以色列人的人民遺忘了他
[00:44:50.520 --> 00:44:54.040]  《史詩記》的八章三十三至三十五節
[00:44:54.040 --> 00:44:55.240]  基甸死後
[00:44:55.240 --> 00:44:59.320]  以色列人又去追從朱巴力行邪人
[00:44:59.320 --> 00:45:03.200]  以巴力比利土為他們的神
[00:45:03.200 --> 00:45:07.320]  以色列人不記念耶和華他們的神
[00:45:07.320 --> 00:45:10.960]  就是拯救他們脫離仇敵之手的
[00:45:10.960 --> 00:45:17.280]  也不照著耶路巴力就是基甸向他們所施的恩惠
[00:45:17.280 --> 00:45:19.520]  後代他敵家
[00:45:19.520 --> 00:45:23.640]  以色列人完全忘記了基甸
[00:45:23.640 --> 00:45:25.640]  這個就是他的問題
[00:45:25.640 --> 00:45:29.560]  當以色列人這麼愛戴他、這麼擁護他
[00:45:29.560 --> 00:45:34.880]  他很應該帶領以色列人有個長期的寧命復興
[00:45:34.880 --> 00:45:37.280]  帶領他們脫離偶像
[00:45:37.280 --> 00:45:39.840]  這個是基甸所沒有做到
[00:45:39.840 --> 00:45:43.240]  他只是帶領以色列人得到勝利
[00:45:43.240 --> 00:45:45.560]  這只不過是短暫
[00:45:45.560 --> 00:45:47.960]  在《史詩記》的八章二十八節
[00:45:47.960 --> 00:45:53.160]  說基甸在的日子國中太平四十年
[00:45:53.160 --> 00:45:55.240]  只不過是短暫的和平
[00:45:55.240 --> 00:45:57.800]  因為這不是長期的復興
[00:45:57.800 --> 00:46:04.080]  在《史詩記》裡面這是最後一次說到全國有太平
[00:46:04.080 --> 00:46:09.280]  之後的士師都是管理局部性、地區性
[00:46:09.280 --> 00:46:13.360]  而不是全國性
[00:46:13.360 --> 00:46:16.280]  在這裡結束的時候我們一起來看看
[00:46:16.280 --> 00:46:20.400]  基甸晚年我們學到些什麼
[00:46:20.400 --> 00:46:23.160]  晚年他真的做錯很多事
[00:46:23.160 --> 00:46:26.440]  記不記得我開頭所說的一個故事
[00:46:26.440 --> 00:46:28.640]  就是第二次世界大戰
[00:46:28.640 --> 00:46:32.760]  那個英國皇家空軍的心理學專家
[00:46:32.760 --> 00:46:37.040]  他說那些基師犯錯最多的是什麼
[00:46:37.040 --> 00:46:39.560]  就快回到基地的時候
[00:46:39.560 --> 00:46:41.680]  放下了警覺
[00:46:41.680 --> 00:46:44.520]  這就很值得我們來警戒
[00:46:44.520 --> 00:46:47.120]  不要像基甸那樣
[00:46:47.120 --> 00:46:50.920]  就快回到基地就犯錯
[00:46:50.920 --> 00:46:53.000]  但有很多人會說
[00:46:53.000 --> 00:46:55.720]  不是多麼好基甸
[00:46:55.720 --> 00:46:58.080]  享盡榮華富貴
[00:46:58.080 --> 00:46:59.320]  還有呢
[00:46:59.320 --> 00:47:01.640]  信心龍虎榜有他的名字
[00:47:01.640 --> 00:47:05.480]  也就是說他上了天堂
[00:47:05.480 --> 00:47:06.720]  不錯啊
[00:47:06.720 --> 00:47:09.680]  我們應該學基甸就真
[00:47:09.680 --> 00:47:12.040]  但是不要忘記
[00:47:12.040 --> 00:47:15.000]  我相信基甸晚年做錯這麼多事
[00:47:15.000 --> 00:47:18.360]  令他失去很多的獎賞
[00:47:18.360 --> 00:47:21.840]  地上是有榮華富貴
[00:47:21.840 --> 00:47:23.480]  你可以多少年
[00:47:23.480 --> 00:47:25.480]  地上的榮華富貴
[00:47:25.480 --> 00:47:28.800]  給你幾十年最多了
[00:47:28.800 --> 00:47:30.880]  你天上的獎賞
[00:47:30.880 --> 00:47:32.280]  是永永遠遠
[00:47:32.280 --> 00:47:33.560]  是永恆
[00:47:33.560 --> 00:47:36.560]  他就是因為地上的榮華富貴
[00:47:36.560 --> 00:47:38.680]  失去了他天上的獎賞
[00:47:38.680 --> 00:47:40.520]  是很不值得的
[00:47:40.520 --> 00:47:44.600]  由大書的一章二十四至二十五節
[00:47:44.600 --> 00:47:49.200]  給我們一個很好的提醒的禱告
[00:47:49.200 --> 00:47:50.040]  經文說
[00:47:50.040 --> 00:47:52.800]  那能保守你們不失腳
[00:47:52.800 --> 00:47:55.080]  叫你們無瑕無癡
[00:47:55.080 --> 00:47:56.240]  歡歡喜喜
[00:47:56.240 --> 00:47:58.760]  站在他榮耀之前的
[00:47:58.760 --> 00:48:01.280]  我們的救主獨一的神
[00:48:01.280 --> 00:48:04.720]  願榮耀威嚴能力權並
[00:48:04.720 --> 00:48:07.960]  因我們的主耶穌基督歸於他
[00:48:07.960 --> 00:48:11.040]  從曼谷以前並然今
[00:48:11.040 --> 00:48:14.480]  直到永永遠遠阿們
[00:48:14.480 --> 00:48:16.200]  願意我們每一個人都
[00:48:16.200 --> 00:48:20.000]  用大書最後的一個禱告來提醒我們
[00:48:20.000 --> 00:48:21.760]  我們應該就是
[00:48:21.760 --> 00:48:23.800]  時刻有一個禱告的心
[00:48:23.800 --> 00:48:25.280]  求神幫助我們
[00:48:25.280 --> 00:48:26.480]  給我們有智慧
[00:48:26.480 --> 00:48:27.880]  給我們有能力
[00:48:27.880 --> 00:48:29.840]  令我們渡過餘生
[00:48:29.840 --> 00:48:32.360]  我們還有很長的路要走
[00:48:32.360 --> 00:48:34.400]  很容易就會犯錯
[00:48:34.400 --> 00:48:35.960]  求神幫助我們
[00:48:35.960 --> 00:48:39.680]  能夠完成我們要走的道路
[00:48:39.680 --> 00:48:41.400]  跑那當跑的路
[00:48:41.400 --> 00:48:43.320]  打那美好的仗
[00:48:43.320 --> 00:48:46.280]  將一切的榮耀重贊給神
[00:48:46.280 --> 00:48:50.600]  讓我們低頭禱告
[00:48:50.600 --> 00:48:52.600]  主呀我們感謝祢
[00:48:52.600 --> 00:48:56.280]  感謝祢是給我們《有事思記》的第八章
[00:48:56.280 --> 00:48:58.880]  當基甸做錯事之前
[00:48:58.880 --> 00:49:02.480]  我們仍然能夠學習到有很多事情
[00:49:02.480 --> 00:49:05.040]  祂怎樣來對待祂的批評者
[00:49:05.040 --> 00:49:09.360]  祂怎樣來對待祂的敵人
[00:49:09.360 --> 00:49:13.800]  甚至祂是不願意成為王
[00:49:13.800 --> 00:49:15.960]  但是我們也要小心
[00:49:15.960 --> 00:49:18.360]  祂晚年的確是做錯很多事情
[00:49:18.360 --> 00:49:19.920]  雖然祂不要成為王
[00:49:19.920 --> 00:49:22.360]  但是祂就過著奢侈的生活
[00:49:22.360 --> 00:49:24.760]  累積很多的金銀
[00:49:24.760 --> 00:49:27.240]  還有很多的妻妾
[00:49:27.240 --> 00:49:30.560]  願意我們不要像祂一樣
[00:49:30.560 --> 00:49:34.720]  願意我們能夠用大叔最後的一個禱告
[00:49:34.720 --> 00:49:37.520]  來時刻提醒我們自己
[00:49:37.520 --> 00:49:39.600]  我們要依靠祢的力量
[00:49:39.600 --> 00:49:43.360]  我們要依靠從祢而來得到的智慧
[00:49:43.360 --> 00:49:47.040]  不要在我們最後的時候行差踏錯
[00:49:47.040 --> 00:49:50.160]  而是我們要打那美好的仗
[00:49:50.160 --> 00:49:53.520]  要完成那當跑的路
[00:49:53.520 --> 00:49:57.720]  能夠將一切的榮耀重贊的歸給祢
[00:49:57.720 --> 00:49:59.040]  我們這樣的禱告
[00:49:59.040 --> 00:50:00.680]  奉主耶穌基督的名義求
[00:50:00.680 --> 00:50:01.320]  阿們
