
[00:00:00.000 --> 00:00:02.000]  各位領事們,平安!
[00:45:31.000 --> 00:45:33.000]  他為自己去抗辯
[00:45:33.000 --> 00:45:36.000]  他言辭確確,充滿了能力
[00:45:36.000 --> 00:45:42.000]  這也是應驗了在世耶穌基督的應許
[00:45:42.000 --> 00:45:46.000]  在《路加福音》十二章十一至十二節所說
[00:45:46.000 --> 00:45:52.000]  "人帶你們到會堂,並官府和有權並的人面前
[00:45:52.000 --> 00:45:56.000]  不要思慮怎麼分數,說什麼話
[00:45:56.000 --> 00:46:03.000]  因為正在那時候,聖靈要指教你們當說的話"
[00:46:03.000 --> 00:46:06.000]  保羅在這一刻是孤軍作戰
[00:46:06.000 --> 00:46:09.000]  但靠著神家給他的智慧和力量
[00:46:09.000 --> 00:46:12.000]  他並非一個人去面對
[00:46:12.000 --> 00:46:18.000]  而是成為一個獨木可支的孫教士
[00:46:18.000 --> 00:46:23.000]  在自從行轉的二十三章十一節所說
[00:46:23.000 --> 00:46:27.000]  "當夜主站在保羅旁邊說"
[00:46:27.000 --> 00:46:28.000]  說就是這句說話
[00:46:28.000 --> 00:46:30.000]  我們大家一起讀出,預備起
[00:46:30.000 --> 00:46:35.000]  "放心吧!你怎樣在耶路撒冷為我作見證
[00:46:35.000 --> 00:46:40.000]  也必怎樣在羅馬為我作見證"
[00:46:40.000 --> 00:46:42.000]  主曾經向保羅保證
[00:46:42.000 --> 00:46:48.000]  他必會繼續為主作見證直到去羅馬城
[00:46:48.000 --> 00:46:51.000]  我們一起同心低頭禱告
[00:46:51.000 --> 00:46:56.000]  主,你是我們的力量
[00:46:56.000 --> 00:46:59.000]  是我們高台堅固的盆石
[00:46:59.000 --> 00:47:04.000]  以致信靠你的心堅定不會有動搖
[00:47:04.000 --> 00:47:07.000]  有時候我們遇到第二期內的衝擊
[00:47:07.000 --> 00:47:12.000]  心裡仍然是懼怕、有擔心、有失望
[00:47:12.000 --> 00:47:18.000]  但我們知道人的恐懼往往大於理性和分析能力
[00:47:18.000 --> 00:47:21.000]  求主給我們時常都有清晰的頭腦
[00:47:21.000 --> 00:47:24.000]  懂得去分辨是非對錯
[00:47:24.000 --> 00:47:28.000]  主求你,將你的命令常傳在我們的心裡
[00:47:28.000 --> 00:47:32.000]  讓我們明白真理,認識真相
[00:47:32.000 --> 00:47:35.000]  幫助我們面對試探的時候
[00:47:35.000 --> 00:47:37.000]  我們知道不會獨力去面對
[00:47:37.000 --> 00:47:40.000]  因為有主你與我們的同在
[00:47:40.000 --> 00:47:43.000]  我們可以信靠你、信服於你
[00:47:43.000 --> 00:47:45.000]  並且有合而的回應
[00:47:45.000 --> 00:47:48.000]  求你賜給我們的力量和勇氣
[00:47:48.000 --> 00:47:50.000]  無論其他人怎樣去做都好
[00:47:50.000 --> 00:47:53.000]  要我們都能夠為你堅守立場
[00:47:53.000 --> 00:47:55.000]  做正確的事
[00:47:55.000 --> 00:47:59.000]  處於驚慌之中,我們都能夠平穩、安靜
[00:47:59.000 --> 00:48:02.000]  使我們比仇敵更有智慧
[00:48:02.000 --> 00:48:07.000]  願意我們都能穿上神所賜給我們的全副軍裝
[00:48:07.000 --> 00:48:11.000]  戴上公義的護心鏡,保護我們的心
[00:48:11.000 --> 00:48:14.000]  在神面前要做一個公義的事
[00:48:14.000 --> 00:48:15.000]  感謝天父
