
[00:00:00.000 --> 00:00:02.240]  從前我在我的舞會侍奉的時候
[00:31:17.080 --> 00:31:20.080]  所以我們為它的健康擔心
[00:31:20.080 --> 00:31:21.080]  所以我們要問
[00:31:21.080 --> 00:31:24.080]  究竟神你怎樣帶領我們前路呢?
[00:31:24.080 --> 00:31:26.080]  但無論這些目標如何
[00:31:26.080 --> 00:31:28.080]  我們都不能夠讓這些目標
[00:31:28.080 --> 00:31:31.080]  取代了神祝福教會的
[00:31:31.080 --> 00:31:33.080]  大使命和大誡命
[00:31:33.080 --> 00:31:34.080]  我們都應該明白
[00:31:34.080 --> 00:31:38.080]  這是我們為主要努力的目標和方向
[00:31:38.080 --> 00:31:39.080]  九月的時候
[00:31:39.080 --> 00:31:42.080]  我們同宮有退修日
[00:31:42.080 --> 00:31:44.080]  在退修日裏
[00:31:44.080 --> 00:31:47.080]  神告訴我兩個詞語
[00:31:47.080 --> 00:31:49.080]  第一個詞語就是
[00:31:49.080 --> 00:31:52.080]  同心和信心
[00:31:52.080 --> 00:31:55.080]  我都在行為當中分享過
[00:31:55.080 --> 00:31:57.080]  我覺得很有意思
[00:31:57.080 --> 00:32:00.080]  因為同心和信心兩個詞語
[00:32:00.080 --> 00:32:01.080]  正好提醒我們
[00:32:01.080 --> 00:32:04.080]  在未來我們要走的路上
[00:32:04.080 --> 00:32:06.080]  無論這個建築物是怎樣發展
[00:32:06.080 --> 00:32:07.080]  方向如何
[00:32:07.080 --> 00:32:09.080]  我們都需要這兩方面
[00:32:09.080 --> 00:32:11.080]  當我們要問這個建築物
[00:32:11.080 --> 00:32:12.080]  要怎樣發展的時候
[00:32:12.080 --> 00:32:14.080]  我們必然有很多意見
[00:32:14.080 --> 00:32:17.080]  無論將它重建或不重建
[00:32:17.080 --> 00:32:18.080]  必然有很多意見
[00:32:18.080 --> 00:32:20.080]  而帶來很多紛爭
[00:32:20.080 --> 00:32:22.080]  所以我們必須在神面前
[00:32:22.080 --> 00:32:23.080]  有好的同心
[00:32:23.080 --> 00:32:25.080]  一起去問神
[00:32:25.080 --> 00:32:27.080]  你的意思是怎樣呢?
[00:32:27.080 --> 00:32:29.080]  就算不是我的意思
[00:32:29.080 --> 00:32:30.080]  我的意思是這樣的
[00:32:30.080 --> 00:32:32.080]  但最終意思不是我的
[00:32:32.080 --> 00:32:33.080]  都不要緊
[00:32:33.080 --> 00:32:36.080]  重要的就是讓主得就榮耀
[00:32:36.080 --> 00:32:38.080]  所以同心很重要
[00:32:38.080 --> 00:32:40.080]  但信心同樣重要
[00:32:40.080 --> 00:32:41.080]  為什麼呢?
[00:32:41.080 --> 00:32:43.080]  因為無論結果是怎樣
[00:32:43.080 --> 00:32:44.080]  是我們打算
[00:32:44.080 --> 00:32:45.080]  我們不管它了
[00:32:45.080 --> 00:32:47.080]  我們只繼續保養它
[00:32:47.080 --> 00:32:50.080]  保養它都需要不少金錢
[00:32:50.080 --> 00:32:51.080]  我們都需要在神面前
[00:32:51.080 --> 00:32:52.080]  好好求問神
[00:32:52.080 --> 00:32:54.080]  需要信心讓望神
[00:32:54.080 --> 00:32:55.080]  又或者神給我們恩典
[00:32:55.080 --> 00:32:56.080]  拆了它
[00:32:56.080 --> 00:32:58.080]  重建過
[00:32:58.080 --> 00:33:00.080]  不過不要像教會那樣拆了
[00:33:00.080 --> 00:33:02.080]  之後那塊凋空了幾年
[00:33:02.080 --> 00:33:03.080]  還是那塊地
[00:33:03.080 --> 00:33:04.080]  而是能夠重建
[00:33:04.080 --> 00:33:05.080]  這樣就最好了
[00:33:05.080 --> 00:33:07.080]  但分分鐘可能是
[00:33:07.080 --> 00:33:08.080]  不知多少錢
[00:33:08.080 --> 00:33:10.080]  最近政府又說
[00:33:10.080 --> 00:33:13.080]  建那些又要加十倍的價
[00:33:13.080 --> 00:33:15.080]  到時我們可能都要面對這個
[00:33:15.080 --> 00:33:17.080]  於是乎我們需要信心
[00:33:17.080 --> 00:33:18.080]  所以我覺得
[00:33:18.080 --> 00:33:19.080]  神給我的提醒很重要
[00:33:19.080 --> 00:33:22.080]  我也樂意和頂尖會分享和鼓勵
[00:33:22.080 --> 00:33:25.080]  我們需要很好的同心和信心
[00:33:25.080 --> 00:33:27.080]  在神的心願裏面
[00:33:27.080 --> 00:33:28.080]  讓我們一起安靜下來
[00:33:28.080 --> 00:33:30.080]  在神面前有禱告
[00:33:30.080 --> 00:33:35.080]  在這裏讓我們一起
[00:33:35.080 --> 00:33:37.080]  思考幾個問題
[00:33:38.080 --> 00:33:41.080]  神對教會裏面的領袖有甚麼要求?
[00:33:41.080 --> 00:33:45.080]  這些領袖是指哪些人?
[00:33:45.080 --> 00:33:47.080]  是否單是指傳道人?
[00:33:47.080 --> 00:33:49.080]  還是包括了
[00:33:49.080 --> 00:33:53.080]  執事、堂委、導師做人?
[00:33:53.080 --> 00:33:56.080]  甚麼生命的侍奉?
[00:33:56.080 --> 00:33:59.080]  神要我們有甚麼生命?
[00:33:59.080 --> 00:34:01.080]  你的生命是怎樣?
[00:34:01.080 --> 00:34:04.080]  神要怎樣建立你的生命?
[00:34:04.080 --> 00:34:07.080]  團隊的目標是甚麼?
[00:34:08.080 --> 00:34:10.080]  要建立成功的團隊
[00:34:10.080 --> 00:34:13.080]  需要甚麼條件和要素?
[00:34:13.080 --> 00:34:19.080]  出去主愛求你幫助我們
[00:34:19.080 --> 00:34:21.080]  教我們都能夠謙卑自己
[00:34:21.080 --> 00:34:24.080]  在你的庚前我們高舉你
[00:34:24.080 --> 00:34:26.080]  教我們都看見
[00:34:26.080 --> 00:34:28.080]  耶穌基督是坐在寶座上面
[00:34:28.080 --> 00:34:31.080]  教他的元首、教他的主
[00:34:31.080 --> 00:34:34.080]  幫助我們好像昔日的以塞雅那樣
[00:34:34.080 --> 00:34:35.080]  見到他的意象
[00:34:35.080 --> 00:34:37.080]  就是看見你坐在寶座上面
[00:34:37.080 --> 00:34:39.080]  你的衣裳隨下
[00:34:39.080 --> 00:34:41.080]  遮蓋整個城記
[00:34:41.080 --> 00:34:44.080]  你的榮光充滿整個城記
[00:34:44.080 --> 00:34:46.080]  你才是靠的主
[00:34:46.080 --> 00:34:49.080]  你才是坐著為王的主
[00:34:49.080 --> 00:34:53.080]  你才是我們要敬拜、學習
[00:34:53.080 --> 00:34:55.080]  信服、聆聽的主
[00:34:55.080 --> 00:34:57.080]  求你幫助我們
[00:34:57.080 --> 00:34:59.080]  奉耶穌基督名禱
