
[00:00:00.000 --> 00:00:01.720]  為何我會說這個題目呢?
[00:35:49.440 --> 00:35:52.440]  他說牧師我完全分辨不到方向
[00:35:52.440 --> 00:35:54.440]  坐了二十多年牢
[00:35:54.440 --> 00:35:58.440]  但我覺得上帝重新給我有做人的機會
[00:35:58.440 --> 00:36:00.440]  我會珍惜
[00:36:00.440 --> 00:36:02.440]  他不單止裡面新
[00:36:02.440 --> 00:36:05.440]  連生活上都要重新學做新的
[00:36:05.440 --> 00:36:08.440]  我剛才講見證的時候
[00:36:08.440 --> 00:36:11.440]  他每次一講到這裡他仍然心頭一震
[00:36:11.440 --> 00:36:15.440]  上帝經常提醒他
[00:36:15.440 --> 00:36:17.440]  你在五月十七號
[00:36:17.440 --> 00:36:19.440]  拿了一個人的人命
[00:36:19.440 --> 00:36:21.440]  你坐牢
[00:36:21.440 --> 00:36:23.440]  在坐牢的時候信了耶穌
[00:36:23.440 --> 00:36:26.440]  上帝重新給你一個機會
[00:36:26.440 --> 00:36:28.440]  你要好好珍惜
[00:36:28.440 --> 00:36:33.440]  若有人在基督裡他就是新造的人
[00:36:33.440 --> 00:36:37.440]  舊事已過一切都變成新的了
[00:36:37.440 --> 00:36:40.440]  還有十六日新的一年就會來到
[00:36:40.440 --> 00:36:43.440]  在過去無論是今年過去
[00:36:43.440 --> 00:36:46.440]  我們的生命裡面有沒有什麼陳舊
[00:36:46.440 --> 00:36:48.440]  年廿八要洗垃圾了
[00:36:48.440 --> 00:36:50.440]  現在我們進行聖餐的時間
[00:36:50.440 --> 00:36:53.440]  如果你洗了禮還好
[00:36:53.440 --> 00:36:56.440]  待會領受聖餐餅和杯的時候
[00:36:56.440 --> 00:36:58.440]  我們進一步透過這個聖禮
[00:36:58.440 --> 00:37:02.440]  讓上帝去滴淨清洗我們的心靈
[00:37:02.440 --> 00:37:04.440]  去珍惜這一份的恩典
[00:37:04.440 --> 00:37:07.440]  當中如果未信耶穌
[00:37:07.440 --> 00:37:09.440]  我盼望你在祈禱的時間
[00:37:09.440 --> 00:37:11.440]  你都好好去祈禱
[00:37:11.440 --> 00:37:12.440]  去思想一下
[00:37:12.440 --> 00:37:15.440]  你是不是真的需要耶穌
[00:37:17.440 --> 00:37:19.440]  上帝在很多人的生活上
[00:37:19.440 --> 00:37:21.440]  生命裡面做了很多改變
[00:37:21.440 --> 00:37:22.440]  有很多故事
[00:37:22.440 --> 00:37:25.440]  這些故事有沒有哪個特別打動你的呢
[00:37:25.440 --> 00:37:28.440]  你人生你不要錯過一些機遇
[00:37:28.440 --> 00:37:31.440]  上帝會給機會每一個人
[00:37:31.440 --> 00:37:33.440]  但當機會流走的時候
[00:37:33.440 --> 00:37:35.440]  下一次有沒有呢?
[00:37:35.440 --> 00:37:36.440]  沒有人知道
