
[00:00:00.000 --> 00:00:01.960]  2020年
[00:34:52.280 --> 00:34:55.080]  使徒
[00:34:55.080 --> 00:34:56.880]  很簡單
[00:34:56.880 --> 00:34:58.880]  被差遣的人
[00:34:58.880 --> 00:35:01.880]  使徒是被差遣的人
[00:35:01.880 --> 00:35:03.680]  即使今天的孫教士
[00:35:03.680 --> 00:35:06.680]  同樣用這個字
[00:35:06.680 --> 00:35:10.280]  被差遣出去
[00:35:10.280 --> 00:35:13.080]  但昔日當保羅寫信給伊弗所教會
[00:35:13.080 --> 00:35:16.080]  使徒兩個字很明顯有一個範圍
[00:35:16.080 --> 00:35:17.680]  這個範圍是哪些人
[00:35:17.680 --> 00:35:22.280]  主耶穌的門徒
[00:35:22.280 --> 00:35:25.080]  還有主耶穌親自呼召保羅
[00:35:25.080 --> 00:35:27.480]  主耶穌的兄弟雅各等等
[00:35:27.480 --> 00:35:30.080]  而這一班人有一個很特定的
[00:35:30.080 --> 00:35:30.880]  特別的
[00:35:30.880 --> 00:35:32.680]  就是親眼見過
[00:35:32.680 --> 00:35:36.480]  從死人中復活的主耶穌
[00:35:36.480 --> 00:35:38.480]  以至能夠在人的面前
[00:35:38.480 --> 00:35:42.080]  見證主耶穌基督從肉身復活
[00:35:42.080 --> 00:35:44.480]  並且升天
[00:35:44.480 --> 00:35:49.680]  的這一班教會的領袖
[00:35:49.680 --> 00:35:52.280]  今天有沒有
[00:35:52.280 --> 00:35:54.480]  我和你都是經驗過
[00:35:54.480 --> 00:35:57.280]  都是經驗這個從死裡復活的
[00:35:57.280 --> 00:35:58.680]  主耶穌基督的大能
[00:35:58.680 --> 00:36:02.480]  但我們沒有親眼看見祂肉身的復活
[00:36:02.480 --> 00:36:06.080]  所以今天我們不敢
[00:36:06.080 --> 00:36:07.480]  好像其他教會一樣
[00:36:07.480 --> 00:36:09.480]  這個是使徒那個是使徒
[00:36:09.480 --> 00:36:12.080]  因為已經是不同了
[00:36:12.080 --> 00:36:14.080]  這個親眼的見證
[00:36:14.080 --> 00:36:15.680]  不能夠一代一代傳下來的
[00:36:15.680 --> 00:36:17.880]  傳不到的
[00:36:17.880 --> 00:36:19.080]  有先知
[00:36:19.080 --> 00:36:21.080]  先知在聖經裡簡單來說就是
[00:36:21.080 --> 00:36:24.080]  神的代言人
[00:36:24.080 --> 00:36:27.280]  昔日保羅寫信給伊弗所教會的時候
[00:36:27.280 --> 00:36:29.480]  新約時代舊約時代
[00:36:29.480 --> 00:36:32.480]  有一個很獨特的特點
[00:36:32.480 --> 00:36:37.280]  聖經新舊約正典還沒有出現
[00:36:37.280 --> 00:36:40.080]  所以上帝要說話
[00:36:40.080 --> 00:36:43.680]  是要靠上帝自己親自揀選人
[00:36:43.680 --> 00:36:46.080]  成為他的代言人
[00:36:46.080 --> 00:36:49.480]  現在新舊約出現了
[00:36:49.480 --> 00:36:51.280]  神一樣有代言人
[00:36:51.280 --> 00:36:54.680]  港台上的牧者是其中一個代言人
[00:36:54.680 --> 00:36:58.080]  不過港台上的牧者
[00:36:58.080 --> 00:36:59.280]  特別是幽牧師
[00:36:59.280 --> 00:37:02.480]  不敢說我所說的每一句話
[00:37:02.480 --> 00:37:04.880]  百分之一百
[00:37:04.880 --> 00:37:05.880]  是上帝的真理
[00:37:05.880 --> 00:37:07.680]  我不敢這樣說
[00:37:07.680 --> 00:37:08.880]  我能夠這樣說的就是
[00:37:08.880 --> 00:37:10.080]  按照我的良心
[00:37:10.080 --> 00:37:13.680]  我知道上帝要這樣說話
[00:37:13.680 --> 00:37:14.880]  我這樣說出來
[00:37:14.880 --> 00:37:16.880]  不過我可能會
[00:37:16.880 --> 00:37:19.080]  可能有百分之十我說錯話
[00:37:19.080 --> 00:37:21.280]  說了我想錯話是不奇怪的
[00:37:21.280 --> 00:37:22.480]  等於考試
[00:37:22.480 --> 00:37:25.280]  我不是每一次都100分
[00:37:25.280 --> 00:37:27.280]  我100分很少
[00:37:27.280 --> 00:37:31.680]  雖然我曾經拿過100分
[00:37:31.680 --> 00:37:35.480]  但因著我們在上帝面前謙卑
[00:37:35.480 --> 00:37:36.680]  我們有成長
[00:37:36.680 --> 00:37:38.280]  所以我十年前說的道
[00:37:38.280 --> 00:37:40.480]  和十年後說的道不一樣
[00:37:40.480 --> 00:37:42.280]  只是這個原因
[00:37:42.280 --> 00:37:44.480]  所以我不敢說自己是先知
[00:37:44.480 --> 00:37:48.880]  我也不敢說港台上每一個同工都是先知
[00:37:48.880 --> 00:37:51.080]  明白我的意思嗎
[00:37:51.080 --> 00:37:52.680]  我只能夠說
[00:37:52.680 --> 00:37:55.080]  按著我這個程度
[00:37:55.080 --> 00:37:57.280]  我認識主到這個程度
[00:37:57.280 --> 00:37:58.680]  我盡我所能
[00:37:58.680 --> 00:38:01.680]  我告訴大家
[00:38:01.680 --> 00:38:06.080]  但重要的是我們大家一起在上帝面前謙卑
[00:38:06.080 --> 00:38:10.480]  以至我能夠不斷悔改
[00:38:10.480 --> 00:38:12.480]  有傳呼音的有牧師
[00:38:12.480 --> 00:38:15.480]  牧師其實意思是有牧者作牧養的
[00:38:15.480 --> 00:38:17.280]  教師做教導的
[00:38:17.280 --> 00:38:20.280]  我不多說了
[00:38:20.280 --> 00:38:21.680]  這五樣東西
[00:38:21.680 --> 00:38:26.480]  這五個基督所給教會的禮物
[00:38:26.480 --> 00:38:30.080]  有什麼共通之處
[00:38:30.080 --> 00:38:33.880]  看到嗎
[00:38:33.880 --> 00:38:37.880]  都是話語的服侍
[00:38:37.880 --> 00:38:41.480]  口裡的說話
[00:38:41.480 --> 00:38:46.280]  而面對的是培育生命的成長和成熟
[00:38:46.280 --> 00:38:50.080]  跟隨主耶穌
[00:38:50.080 --> 00:38:52.080]  還有第三樣
[00:38:52.080 --> 00:38:56.880]  以神的話做中心
[00:38:56.880 --> 00:38:58.880]  是不是
[00:38:58.880 --> 00:39:01.280]  在說什麼
[00:39:01.280 --> 00:39:02.680]  在基督的教會裡
[00:39:02.680 --> 00:39:05.680]  最重要的是以基督做中心
[00:39:05.680 --> 00:39:10.480]  以上帝的話做中心
[00:39:10.480 --> 00:39:16.080]  否則再不是基督的教會
[00:39:16.080 --> 00:39:19.280]  所以第十三節
[00:39:19.280 --> 00:39:22.080]  直到我們眾人在真道上同歸於一
[00:39:22.080 --> 00:39:23.080]  認識神的兒子
[00:39:23.080 --> 00:39:24.280]  得以長大成人
[00:39:24.280 --> 00:39:25.880]  滿有基督長成的新娘
[00:39:25.880 --> 00:39:26.880]  新譯本譯得很好
[00:39:26.880 --> 00:39:27.680]  容易一點明白
[00:39:27.680 --> 00:39:30.080]  直到我們眾人對神的兒子
[00:39:30.080 --> 00:39:32.080]  有一致的信仰和認識
[00:39:32.080 --> 00:39:33.480]  可以長大成人
[00:39:33.480 --> 00:39:36.480]  達到基督豐盛長成的新娘
[00:39:36.480 --> 00:39:38.880]  在上帝的話裡
[00:39:38.880 --> 00:39:39.880]  我們接受裝備
[00:39:39.880 --> 00:39:41.280]  在上帝的話裡
[00:39:41.280 --> 00:39:43.080]  我們彼此勸勉
[00:39:43.080 --> 00:39:46.080]  以致我們對上帝的兒子
[00:39:46.080 --> 00:39:48.880]  主耶穌基督
[00:39:48.880 --> 00:39:52.480]  更加認識祂
[00:39:52.480 --> 00:39:53.880]  不單是我的生命
[00:39:53.880 --> 00:39:55.880]  也是對方的生命
[00:39:55.880 --> 00:39:59.080]  也是在講台上的教導
[00:39:59.080 --> 00:40:00.880]  也是在課程裡的教導
[00:40:00.880 --> 00:40:03.680]  我們更加認識主耶穌
[00:40:03.680 --> 00:40:10.680]  以致我們對祂有同一的信心
[00:40:10.680 --> 00:40:14.080]  合一就是在說這件事
[00:40:14.080 --> 00:40:17.480]  對主耶穌基督的認識
[00:40:17.480 --> 00:40:19.480]  以致我們可以長大成人
[00:40:19.480 --> 00:40:22.080]  我們越來越像主耶穌
[00:40:22.080 --> 00:40:25.080]  對祂越來越有更大的信心
[00:40:25.080 --> 00:40:27.480]  以致整個群體獻出
[00:40:27.480 --> 00:40:33.480]  主耶穌基督的豐盛
[00:40:33.480 --> 00:40:34.280]  如果是這樣
[00:40:34.280 --> 00:40:38.880]  問大家一條問題
[00:40:38.880 --> 00:40:41.480]  未來一年
[00:40:41.480 --> 00:40:42.480]  這裡不說了
[00:40:42.480 --> 00:40:44.680]  因為說的是基督做中心
[00:40:44.680 --> 00:40:46.080]  未來一年
[00:40:46.080 --> 00:40:46.880]  不是未來
[00:40:46.880 --> 00:40:49.280]  是今年
[00:40:49.280 --> 00:40:53.280]  今年
[00:40:53.280 --> 00:40:56.880]  你想在主耶穌基督裡
[00:40:56.880 --> 00:40:58.080]  你有什麼成長
[00:40:58.080 --> 00:41:02.280]  你有什麼突破
[00:41:02.280 --> 00:41:04.280]  或者你怎樣服侍主
[00:41:04.280 --> 00:41:07.480]  問一條這樣的問題
[00:41:07.480 --> 00:41:08.280]  我們閉上眼
[00:41:08.280 --> 00:41:10.080]  大家思想
[00:41:10.080 --> 00:41:10.880]  給一點時間
[00:41:10.880 --> 00:41:14.480]  你問問主
[00:41:14.480 --> 00:41:16.480]  在今年
[00:41:16.480 --> 00:41:19.080]  你想我怎樣去成長
[00:41:19.080 --> 00:41:20.080]  突破
[00:41:20.080 --> 00:41:24.680]  或者服侍你
[00:41:24.680 --> 00:41:27.080]  以致建立
[00:41:27.080 --> 00:41:34.080]  屬於你的群體
