
[00:00:00.000 --> 00:00:05.900]  今天講題是「面對災難的反思 悔改與活出內」
[00:38:10.720 --> 00:38:14.720]  第三點
[00:38:14.720 --> 00:38:16.720]  我相信上帝同樣
[00:38:16.720 --> 00:38:18.720]  對我們有提醒
[00:38:18.720 --> 00:38:20.720]  最後
[00:38:20.720 --> 00:38:22.720]  重複
[00:38:22.720 --> 00:38:24.720]  今天耶穌直著
[00:38:24.720 --> 00:38:26.720]  這十三章
[00:38:26.720 --> 00:38:28.720]  這幾個經文提醒我們
[00:38:30.720 --> 00:38:32.720]  我們不要任意下定論
[00:38:32.720 --> 00:38:34.720]  災難的背後
[00:38:34.720 --> 00:38:36.720]  不需要我們知亦都知不到
[00:38:36.720 --> 00:38:40.720]  最緊要警醒我們
[00:38:40.720 --> 00:38:42.720]  做好一個愛人有見證的人
[00:38:42.720 --> 00:38:44.720]  第二
[00:38:44.720 --> 00:38:46.720]  上帝的審問會到
[00:38:46.720 --> 00:38:48.720]  在延遲等候
[00:38:48.720 --> 00:38:50.720]  希望惡人迴轉
[00:38:50.720 --> 00:38:52.720]  第三
[00:38:52.720 --> 00:38:54.720]  當我們結出果子的時刻
[00:38:54.720 --> 00:38:56.720]  上帝會分辨
[00:38:56.720 --> 00:38:58.720]  山羊
[00:38:58.720 --> 00:39:00.720]  在中間
[00:39:00.720 --> 00:39:02.720]  讓我們可以體驗祂
[00:39:02.720 --> 00:39:04.720]  見證祂
[00:39:04.720 --> 00:39:06.720]  讓祂得榮耀
[00:39:06.720 --> 00:39:08.720]  我們一起祈禱
[00:39:28.720 --> 00:39:30.720]  所以這個時刻
[00:39:30.720 --> 00:39:32.720]  我很想為你們祈禱
[00:39:32.720 --> 00:39:34.720]  如果你們很想按著聖經
[00:39:34.720 --> 00:39:36.720]  去學習成長
[00:39:36.720 --> 00:39:38.720]  看事物
[00:39:38.720 --> 00:39:40.720]  這個時刻
[00:39:40.720 --> 00:39:42.720]  將你的手放在你的心
[00:39:42.720 --> 00:39:44.720]  我為你禱告
[00:39:44.720 --> 00:39:46.720]  天皇我們感謝你
[00:39:46.720 --> 00:39:48.720]  你的話語寶貴
[00:39:48.720 --> 00:39:50.720]  你的更新鼓勵
[00:39:50.720 --> 00:39:52.720]  是重要的
[00:39:52.720 --> 00:39:54.720]  你對我們每一句說話
[00:39:54.720 --> 00:39:56.720]  讓我們藏在心中
[00:39:56.720 --> 00:39:58.720]  並且轉化
[00:39:58.720 --> 00:40:00.720]  成為我們生命的一部份
[00:40:00.720 --> 00:40:02.720]  並且我們
[00:40:02.720 --> 00:40:04.720]  轉化又可以活出
[00:40:04.720 --> 00:40:06.720]  讓我們行在
[00:40:06.720 --> 00:40:08.720]  這個地上
[00:40:08.720 --> 00:40:10.720]  就好像主你
[00:40:10.720 --> 00:40:12.720]  行在地上一樣
[00:40:12.720 --> 00:40:14.720]  當日耶穌成了肉身來到這個世界
[00:40:14.720 --> 00:40:16.720]  今日我們禱告
[00:40:16.720 --> 00:40:18.720]  讓主籍著我們
[00:40:18.720 --> 00:40:20.720]  都叫道人見到耶穌
[00:40:20.720 --> 00:40:22.720]  同樣成了肉身在這個地上
[00:40:22.720 --> 00:40:24.720]  在這個地上
[00:40:24.720 --> 00:40:26.720]  每天都運行工作
[00:40:26.720 --> 00:40:28.720]  每天都散發出
[00:40:28.720 --> 00:40:30.720]  主你的關懷
[00:40:30.720 --> 00:40:32.720]  我們感謝你
[00:40:32.720 --> 00:40:34.720]  預立我們禱告
[00:40:34.720 --> 00:40:36.720]  奉耶穌名求
