
[00:00:00.000 --> 00:00:03.220]  今天和大家講到如何面對困境
[00:39:23.860 --> 00:39:29.860]  祂也樂意參與我們生命裡的耶利哥
[00:39:29.860 --> 00:39:30.860]  求主幫助我們
[00:39:30.860 --> 00:39:32.860]  我們一起低頭禱告
[00:39:32.860 --> 00:39:34.860]  天父我們在祢面前求祢
[00:39:34.860 --> 00:39:37.860]  祢藉著訊息藉著詩歌再次提醒我們
[00:39:37.860 --> 00:39:43.860]  主祢是那位體恤明白我們需要的上帝
[00:39:43.860 --> 00:39:45.860]  主祢曾經道成肉身
[00:39:45.860 --> 00:39:46.860]  走在地上
[00:39:46.860 --> 00:39:49.860]  是為了要我們明白到
[00:39:49.860 --> 00:39:53.860]  主祢知道我們樂意參與生命當中
[00:39:53.860 --> 00:39:56.860]  讓今天的訊息再次激勵我們
[00:39:56.860 --> 00:39:57.860]  當每一個頂智妹
[00:39:57.860 --> 00:40:00.860]  我們面對人生困難困境的時候
[00:40:00.860 --> 00:40:02.860]  我們會知道懂得怎樣去做
[00:40:02.860 --> 00:40:03.860]  所以聽我們的禱告
[00:40:03.860 --> 00:40:05.860]  奉耶穌祢的聖名
[00:40:05.860 --> 00:40:06.860]  阿門
