
[00:00:00.000 --> 00:00:03.200]  今天要給大家分享一個題目
[00:39:50.940 --> 00:39:55.260]  大概有20所專業的學校還有幼稚園
[00:39:55.260 --> 00:40:00.380]  那大概還有1800間鄉村的學校圖書館
[00:40:00.380 --> 00:40:02.940]  這個數字非常的龐大
[00:40:02.940 --> 00:40:06.140]  所以他這幾十年的這個慈善的事業
[00:40:06.140 --> 00:40:09.100]  贏得很廣泛的這個稱讚
[00:40:09.100 --> 00:40:14.380]  他在香港也獲過那個最感動香港時代人物愛心獎
[00:40:14.380 --> 00:40:17.260]  他得過這個獎
[00:40:17.260 --> 00:40:19.980]  他不是捐錢最多的人
[00:40:19.980 --> 00:40:25.100]  可是他卻把他自己總資產的80%
[00:40:25.100 --> 00:40:27.420]  都用在他的慈善事業上面
[00:40:27.420 --> 00:40:29.180]  這個比例是非常非常高的
[00:40:29.180 --> 00:40:30.940]  沒有一個富豪可以做得到
[00:40:30.940 --> 00:40:33.580]  他捐了80%
[00:40:33.580 --> 00:40:35.660]  我想有那麼高的一個比例
[00:40:35.660 --> 00:40:37.340]  是他一個人
[00:40:37.340 --> 00:40:38.860]  這是其中一個例子
[00:40:38.860 --> 00:40:40.540]  另外一個例子
[00:40:40.540 --> 00:40:43.980]  假如說你會跟我講
[00:40:43.980 --> 00:40:45.740]  那我不是像他那麼有錢
[00:40:45.740 --> 00:40:47.500]  那我怎麼辦呢
[00:40:47.500 --> 00:40:50.060]  我是不是要捐很多錢去幫忙
[00:40:50.060 --> 00:40:53.660]  不一定有錢才可以分享你的生命的
[00:40:53.660 --> 00:40:55.100]  像這個故事呢
[00:40:55.100 --> 00:40:59.020]  講到說有10萬個中國的棄嬰在美國改變人生
[00:40:59.020 --> 00:41:02.060]  最近也在朋友圈裡面的一個很熱的文章
[00:41:02.060 --> 00:41:03.020]  我也看了
[00:41:03.020 --> 00:41:06.140]  其中這篇文章裡面講到的一個故事
[00:41:06.140 --> 00:41:07.180]  非常令我感動
[00:41:07.180 --> 00:41:09.340]  他說這個中間
[00:41:09.340 --> 00:41:12.940]  你看到中間那個比較矮的黑黑的這個小女孩
[00:41:12.940 --> 00:41:14.940]  她是一個棄嬰來的
[00:41:14.940 --> 00:41:19.340]  這個棄嬰她是出生在廣西
[00:41:19.340 --> 00:41:21.500]  可是因為她出生以後呢
[00:41:21.500 --> 00:41:24.300]  就被父母遺棄了
[00:41:24.300 --> 00:41:25.500]  我們知道在中國呢
[00:41:25.500 --> 00:41:30.620]  其實每年就是據這個2010年的這個統計的話呢
[00:41:30.620 --> 00:41:35.980]  每年大概有10萬個棄嬰在中國
[00:41:35.980 --> 00:41:37.580]  那這些棄嬰多數是什麼
[00:41:37.580 --> 00:41:41.740]  多數是女孩或者是身體有殘障的
[00:41:41.740 --> 00:41:44.300]  就是她不是一個健康的嬰孩
[00:41:44.300 --> 00:41:45.900]  所以就被遺棄
[00:41:45.900 --> 00:41:49.420]  她是其中一個棄嬰就是在廣西梧州
[00:41:49.420 --> 00:41:51.340]  那她被棄的時候呢
[00:41:51.340 --> 00:41:55.660]  在她的這個棉襖裡面就發現一張紙條
[00:41:55.660 --> 00:41:58.060]  這張紙條就只寫了三個字
[00:41:58.060 --> 00:42:01.420]  就是她的中文名字叫做吳穎詩
[00:42:01.420 --> 00:42:03.020]  就是她的中文名字
[00:42:03.020 --> 00:42:08.620]  那她就被美國的一個單親媽媽收養了
[00:42:08.620 --> 00:42:12.300]  那這個單親媽媽其實她已經離婚了
[00:42:12.300 --> 00:42:13.340]  所以她是單親
[00:42:13.340 --> 00:42:15.660]  那她跟她丈夫關係不好離婚
[00:42:15.660 --> 00:42:19.820]  她的生活呢也是非常的拮据的
[00:42:19.820 --> 00:42:21.100]  她沒有多餘的錢
[00:42:21.100 --> 00:42:23.980]  可是她呢很培養這個孩子
[00:42:23.980 --> 00:42:25.500]  她愛這個孩子
[00:42:25.500 --> 00:42:29.900]  她希望這個孩子能夠很健康很快樂的成長
[00:42:29.900 --> 00:42:31.820]  所以她怎麼跟這個孩子說呢
[00:42:31.820 --> 00:42:35.740]  她說我相信你的親生媽媽一定是很愛你
[00:42:35.740 --> 00:42:39.900]  因為她把你放在人最多出現的地方
[00:42:39.900 --> 00:42:43.020]  她是希望你很快的被人發現
[00:42:43.020 --> 00:42:45.740]  所以我相信她一定很愛你才這樣做
[00:42:45.740 --> 00:42:49.660]  我想能說出這樣的話呢
[00:42:49.660 --> 00:42:54.460]  也說明這個收養她的媽媽她是非常的有愛心的
[00:42:54.460 --> 00:42:57.820]  不然的話她不可能說出那麼仁慈的話的
[00:42:57.820 --> 00:42:59.740]  一般人講她是你媽媽遺棄你的
[00:42:59.740 --> 00:43:01.100]  她不要你了她不愛你了
[00:43:01.100 --> 00:43:02.460]  所以我收養你
[00:43:02.460 --> 00:43:05.740]  她跟她講你的親生媽媽一定是很愛你
[00:43:05.740 --> 00:43:08.220]  所以她把你放在人最多的地方
[00:43:08.220 --> 00:43:10.940]  她一定是沒有能力去撫養你
[00:43:10.940 --> 00:43:13.660]  所以才這樣子做
[00:43:13.660 --> 00:43:17.820]  她想盡辦法希望更快的能夠有人來收養你
[00:43:17.820 --> 00:43:20.060]  有人來發現你
[00:43:20.060 --> 00:43:25.900]  那後來她把他培養成一個世界的體操冠軍
[00:43:25.900 --> 00:43:28.700]  當這個人站在這個領獎台上的時候
[00:43:28.700 --> 00:43:31.900]  讓全世界都懷了一個亞洲人的面孔
[00:43:31.900 --> 00:43:33.740]  當時她是美國籍
[00:43:33.740 --> 00:43:40.060]  後來發現她是一個被中國父母遺棄的棄嬰
[00:43:40.060 --> 00:43:43.500]  所以你看這個收養她的媽媽
[00:43:43.500 --> 00:43:45.180]  其實她也不是很有錢
[00:43:45.180 --> 00:43:47.260]  她生活甚至拮据
[00:43:47.260 --> 00:43:49.900]  可是她也願意分享她的愛
[00:43:49.900 --> 00:43:52.060]  她願意去付出她的愛
[00:43:52.060 --> 00:43:54.220]  願意去分享她的生命
[00:43:54.220 --> 00:43:55.900]  有很多像她這樣的媽媽
[00:43:55.900 --> 00:43:57.900]  我也認識有一對美國的家庭
[00:43:57.900 --> 00:44:00.060]  他們收養了三個孩子
[00:44:00.060 --> 00:44:03.180]  三個都是身體有缺陷的
[00:44:03.180 --> 00:44:06.940]  那這些孩子為什麼在中國沒有人收養呢
[00:44:06.940 --> 00:44:09.180]  就是中國人都很聰明
[00:44:09.180 --> 00:44:12.220]  他們不要那些不健康的孩子
[00:44:12.220 --> 00:44:14.460]  有缺陷的沒有中國的父母
[00:44:14.460 --> 00:44:17.420]  沒有一個中國的家庭他們願意去收養
[00:44:17.420 --> 00:44:21.580]  全部是美國的家庭他們來收養
[00:44:21.580 --> 00:44:22.860]  你看一個的孤兒
[00:44:22.860 --> 00:44:28.620]  因為這個媽媽她的生命發生一個翻天覆地的改變
[00:44:28.620 --> 00:44:30.220]  我想到在聖經裡面
[00:44:30.220 --> 00:44:33.180]  耶穌曾經跟他的門徒講
[00:44:33.180 --> 00:44:36.700]  我必不撇下你們為孤兒
[00:44:36.700 --> 00:44:39.500]  耶穌基督看我們為至寶
[00:44:39.500 --> 00:44:42.300]  祂是我們在天上的父親
[00:44:42.300 --> 00:44:44.220]  祂收養我們
[00:44:44.220 --> 00:44:46.060]  我們就像祂的孩子一樣
[00:44:46.060 --> 00:44:47.820]  祂是我們在天上的父親
[00:44:47.820 --> 00:44:52.780]  我們在祂裡面能夠得享那一份的珍貴
[00:44:52.780 --> 00:44:55.900]  我們的生命能夠被耶穌基督來改變
[00:44:55.900 --> 00:44:58.780]  因為祂跟我們分享了祂的生命
[00:44:58.780 --> 00:45:01.340]  我們今天我們的生命
[00:45:01.340 --> 00:45:04.220]  也願意這樣子能夠跟別人去分享
[00:45:04.220 --> 00:45:07.820]  我們不要做那個無知的財主
[00:45:07.820 --> 00:45:10.940]  他有錢但是他沒有想過跟別人去分享
[00:45:10.940 --> 00:45:13.500]  他其實在很多方面他很貧窮
[00:45:13.500 --> 00:45:15.740]  我們願意神改變我們
[00:45:15.740 --> 00:45:19.820]  因為祂說祂來了就要讓人來得生命
[00:45:19.820 --> 00:45:22.380]  並且得得更豐盛
[00:45:22.380 --> 00:45:26.460]  我們願意每一位弟兄姐妹的生命能夠更加豐盛
[00:45:26.460 --> 00:45:28.460]  我們一起來禱告
[00:45:28.460 --> 00:45:30.060]  耶穌基督謝謝祢的恩典
[00:45:30.060 --> 00:45:33.900]  謝謝祢在我們當中來教導祢的話語
[00:45:33.900 --> 00:45:37.740]  讓祢的話語能夠來餵養我們
[00:45:37.740 --> 00:45:39.340]  請祢來幫助我們
[00:45:39.340 --> 00:45:41.260]  我們都是祢的孩子
[00:45:41.260 --> 00:45:44.140]  祢說祢必不撇下我們為孤兒
[00:45:44.140 --> 00:45:45.820]  我們願在祢裡面
[00:45:45.820 --> 00:45:48.620]  我們來不斷成長
[00:45:48.620 --> 00:45:51.580]  我們來享受祢賜給我們的這份愛
[00:45:51.580 --> 00:45:55.420]  願意把祢的愛來向更多的人去傳揚去分享
[00:45:55.420 --> 00:45:56.700]  主謝謝祢
[00:45:56.700 --> 00:45:59.820]  我們同心禱告奉主耶穌基督的聖名
[00:45:59.820 --> 00:46:01.820]  阿們
