
[00:00:00.000 --> 00:00:03.320]  各位午安 主內平安
[00:35:20.580 --> 00:35:23.580]  我們一方面
[00:35:23.580 --> 00:35:25.580]  你見到近期開始有一些
[00:35:25.580 --> 00:35:27.580]  所謂的金靈人士學習
[00:35:27.580 --> 00:35:30.580]  人生下半場怎樣去安排
[00:35:30.580 --> 00:35:34.580]  我很開心見到有兩位年青人
[00:35:34.580 --> 00:35:38.580]  他們準備今年要全職
[00:35:38.580 --> 00:35:41.580]  入神學院接受裝備去受訓練
[00:35:41.580 --> 00:35:43.580]  一會兒有報告
[00:35:43.580 --> 00:35:44.580]  你見到有一群年青人
[00:35:44.580 --> 00:35:46.580]  他們自發性要教一個叫甚麼
[00:35:46.580 --> 00:35:49.580]  敬聽的祈禱敬拜會
[00:35:49.580 --> 00:35:50.580]  不是我們叫他們教
[00:35:50.580 --> 00:35:52.580]  他們自己要去教
[00:35:52.580 --> 00:35:53.580]  這些事我們迫到的嗎
[00:35:53.580 --> 00:35:54.580]  是嗎
[00:35:54.580 --> 00:35:58.580]  上帝在這個環境裏要做新事
[00:35:58.580 --> 00:35:59.580]  是嗎
[00:35:59.580 --> 00:36:01.580]  弟兄姊妹
[00:36:01.580 --> 00:36:04.580]  究竟你的神有多大
[00:36:04.580 --> 00:36:07.580]  我記得有一次在神學院
[00:36:07.580 --> 00:36:10.580]  有位外關使者跟我們分享
[00:36:10.580 --> 00:36:12.580]  到最後當然是問答環節
[00:36:12.580 --> 00:36:14.580]  大家問很多很具體的問題
[00:36:14.580 --> 00:36:16.580]  大家通常不是講心智
[00:36:16.580 --> 00:36:17.580]  很具體的
[00:36:17.580 --> 00:36:20.580]  有沒有危險、有沒有水
[00:36:20.580 --> 00:36:22.580]  各位外關使者說了一句說話
[00:36:22.580 --> 00:36:24.580]  我仍然記得
[00:36:24.580 --> 00:36:30.580]  How big is your God
[00:36:30.580 --> 00:36:33.580]  你覺得你的神有多大
[00:36:33.580 --> 00:36:35.580]  這句說話仍然成為我們的挑戰
[00:36:35.580 --> 00:36:39.580]  How big is our God
[00:36:39.580 --> 00:36:40.580]  弟兄姊妹
[00:36:40.580 --> 00:36:41.580]  你敢不敢相信
[00:36:41.580 --> 00:36:46.580]  上帝可以在我們生命裏成就新的事
[00:36:46.580 --> 00:36:49.580]  可以在這個群體裏成就新的事
[00:36:49.580 --> 00:36:52.580]  你相不相信上帝在一些
[00:36:52.580 --> 00:36:54.580]  看來不太有可能的時候
[00:36:54.580 --> 00:36:55.580]  為我們開新的路
[00:36:55.580 --> 00:36:58.580]  你願不願意離開你的安修區
[00:36:58.580 --> 00:37:02.580]  放膽讓神引領你走下你路
[00:37:02.580 --> 00:37:04.580]  當你經歷到上帝更加多
[00:37:04.580 --> 00:37:06.580]  新而又新的恩典的時候
[00:37:06.580 --> 00:37:10.580]  你就由衷地新而又新去見證上帝的恩典
[00:37:10.580 --> 00:37:12.580]  為上帝做美好的見證
[00:37:12.580 --> 00:37:16.580]  上帝在我們的生命裏
[00:37:16.580 --> 00:37:18.580]  我深信心意未盡
[00:37:18.580 --> 00:37:21.580]  人生有多少個十年
[00:37:21.580 --> 00:37:22.580]  不要錯過
[00:37:22.580 --> 00:37:24.580]  在不容易的處境上
[00:37:24.580 --> 00:37:26.580]  上帝使用這個契機
[00:37:26.580 --> 00:37:31.580]  讓我們經歷更加新而又新的工作
[00:37:31.580 --> 00:37:35.580]  以致我們能夠生命有更加不一樣的成長
[00:37:35.580 --> 00:37:37.580]  難處裏面
[00:37:37.580 --> 00:37:40.580]  我們需要更加多人的同行守望
[00:37:40.580 --> 00:37:42.580]  願意信仰群體
[00:37:42.580 --> 00:37:44.580]  我們一起互相勉勵互相守望
[00:37:44.580 --> 00:37:48.580]  我們期盼明年的今日我們一起去數算上帝
[00:37:48.580 --> 00:37:51.580]  如何在這個時候做新事
[00:37:51.580 --> 00:37:54.580]  我們一同去見證上帝新的恩典
[00:37:54.580 --> 00:37:56.580]  同心的禱告
[00:37:56.580 --> 00:38:00.580]  我們的主我們的神
[00:38:00.580 --> 00:38:02.580]  我們知道祢是色在
[00:38:02.580 --> 00:38:06.580]  今在永在的全能者
[00:38:06.580 --> 00:38:08.580]  無論客觀環境
[00:38:08.580 --> 00:38:11.580]  興衰 起伏 順逆
[00:38:11.580 --> 00:38:15.580]  都難阻不了你要成就的計劃
[00:38:15.580 --> 00:38:16.580]  大主我們實在
[00:38:16.580 --> 00:38:19.580]  我們承認我們只不過是人
[00:38:19.580 --> 00:38:20.580]  我們有軟弱
[00:38:20.580 --> 00:38:22.580]  我們會有很多
[00:38:22.580 --> 00:38:24.580]  我們怯懦的時候
[00:38:24.580 --> 00:38:26.580]  願上帝祢的慈性哀索
[00:38:26.580 --> 00:38:28.580]  親自去帶領我們
[00:38:28.580 --> 00:38:29.580]  讓我們的眼睛
[00:38:29.580 --> 00:38:32.580]  不要只是看到當下的難處
[00:38:32.580 --> 00:38:34.580]  我們的限制
[00:38:34.580 --> 00:38:36.580]  開我們屬靈的眼睛
[00:38:36.580 --> 00:38:39.580]  看見敏感上帝祢的作為
[00:38:39.580 --> 00:38:42.580]  看見上帝祢要做新事的上帝
[00:38:42.580 --> 00:38:45.580]  我們一同在信仰群體
[00:38:45.580 --> 00:38:47.580]  互相守望同行
[00:38:47.580 --> 00:38:49.580]  我們進入下祢新的路
[00:38:49.580 --> 00:38:50.580]  以致我們回頭
[00:38:50.580 --> 00:38:52.580]  我們一同去感恩
[00:38:52.580 --> 00:38:55.580]  去榮耀 頌讚祢的聖名
[00:38:55.580 --> 00:38:56.580]  多謝你聽我們的禱告
[00:38:56.580 --> 00:38:58.580]  奉靠我救主耶穌基督
[00:38:58.580 --> 00:38:59.580]  寶貴聖名去靠
[00:38:59.580 --> 00:39:00.580]  Amen
