
[00:00:00.000 --> 00:00:03.000]  我們大家都是生活在美國的人
[00:37:03.520 --> 00:37:06.520]  但是現在我們要freedom from religion
[00:37:06.520 --> 00:37:09.520]  我們不要宗教信仰
[00:37:09.520 --> 00:37:13.520]  我們可以不要宗教信仰那種自由
[00:37:13.520 --> 00:37:14.520]  1962年
[00:37:14.520 --> 00:37:17.520]  美國最高法院的九號大法官
[00:37:17.520 --> 00:37:20.520]  沒有任何的先例去重新界定
[00:37:20.520 --> 00:37:24.520]  the separation of church and state
[00:37:24.520 --> 00:37:25.520]  這個是應該的
[00:37:25.520 --> 00:37:27.520]  我們基督徒是這麼相信的
[00:37:27.520 --> 00:37:29.520]  就是政教分離
[00:37:29.520 --> 00:37:31.520]  the separation of church and state
[00:37:31.520 --> 00:37:32.520]  不過1962年的時候
[00:37:32.520 --> 00:37:35.520]  那個九號大法官通過了
[00:37:35.520 --> 00:37:38.520]  怎麼去解釋church
[00:37:38.520 --> 00:37:41.520]  中文是政教分離
[00:37:41.520 --> 00:37:43.520]  就是政府和教會
[00:37:43.520 --> 00:37:45.520]  或者政治和信仰
[00:37:45.520 --> 00:37:48.520]  他怎麼去定義church
[00:37:48.520 --> 00:37:49.520]  他說church是什麼呢
[00:37:49.520 --> 00:37:50.520]  church就是
[00:37:50.520 --> 00:37:58.520]  exercise of any religious activity in public
[00:37:58.520 --> 00:38:02.520]  任何在公眾地方裡面的宗教活動
[00:38:02.520 --> 00:38:03.520]  這個就是信仰了
[00:38:03.520 --> 00:38:05.520]  是要分開
[00:38:05.520 --> 00:38:07.520]  separation of church and state
[00:38:07.520 --> 00:38:10.520]  在公眾地方進行任何宗教活動
[00:38:10.520 --> 00:38:14.520]  都不行了
[00:38:14.520 --> 00:38:15.520]  因為他這樣解讀的緣故
[00:38:15.520 --> 00:38:16.520]  現在公立學校
[00:38:16.520 --> 00:38:19.520]  以前每天上課之前一起祈禱的
[00:38:19.520 --> 00:38:21.520]  現在沒有了
[00:38:21.520 --> 00:38:23.520]  學生自己祈禱都不行
[00:38:23.520 --> 00:38:25.520]  百般聖經學校都不行
[00:38:25.520 --> 00:38:26.520]  沒有讀經了
[00:38:26.520 --> 00:38:28.520]  以前畢業禮commencement的時候
[00:38:28.520 --> 00:38:29.520]  一定有牧師祝福的
[00:38:29.520 --> 00:38:31.520]  現在沒有了
[00:38:31.520 --> 00:38:33.520]  法院上面的十界
[00:38:33.520 --> 00:38:37.520]  是所有法律的基礎要除下來
[00:38:37.520 --> 00:38:41.520]  就是因為他這樣去解讀這個意思
[00:38:41.520 --> 00:38:43.520]  下個星期看我們週刊
[00:38:43.520 --> 00:38:46.520]  我們三哥因為酒店所有房間都租出去
[00:38:46.520 --> 00:38:48.520]  所以我們要露天敬拜
[00:38:48.520 --> 00:38:49.520]  我們坐contract的時候
[00:38:49.520 --> 00:38:51.520]  那個catering manager說
[00:38:51.520 --> 00:38:53.520]  你可以在外面給你們
[00:38:53.520 --> 00:38:57.520]  不過不可以唱歌敬拜
[00:38:57.520 --> 00:38:59.520]  我們那時候沒有選擇
[00:38:59.520 --> 00:39:02.520]  因為我們應該要fight
[00:39:02.520 --> 00:39:05.520]  太急了
[00:39:05.520 --> 00:39:07.520]  他說你可以在外面說話沒問題
[00:39:07.520 --> 00:39:10.520]  不可以唱歌敬拜
[00:39:10.520 --> 00:39:13.520]  face of friend 這是我的解釋
[00:39:13.520 --> 00:39:17.520]  去其他的住客
[00:39:17.520 --> 00:39:20.520]  大家有沒有看我們今天的世語超言
[00:39:20.520 --> 00:39:21.520]  看了沒有
[00:39:21.520 --> 00:39:22.520]  我開頭看的時候
[00:39:22.520 --> 00:39:24.520]  是不是美國還是中國
[00:39:24.520 --> 00:39:27.520]  還是什麼第三世界國家
[00:39:27.520 --> 00:39:28.520]  在佛羅里達真的有一個家庭
[00:39:28.520 --> 00:39:31.520]  在家裡面開祈禱會
[00:39:31.520 --> 00:39:35.520]  被政府發覺要停止在家裡面開祈禱會
[00:39:35.520 --> 00:39:38.520]  因為你沒有license在家裡面敬拜
[00:39:38.520 --> 00:39:40.520]  去fund door裡面
[00:39:40.520 --> 00:39:41.520]  fund porch
[00:39:41.520 --> 00:39:43.520]  前院裡面插了個牌
[00:39:43.520 --> 00:39:44.520]  寫了個電話號碼
[00:39:44.520 --> 00:39:45.520]  如果你需要祈禱
[00:39:45.520 --> 00:39:46.520]  打這個電話號碼
[00:39:46.520 --> 00:39:49.520]  因為這樣的話會被罰款
[00:39:49.520 --> 00:39:51.520]  剛剛十月份
[00:39:51.520 --> 00:39:54.520]  有些基督徒的律師和他fight
[00:39:54.520 --> 00:39:56.520]  在律政司指導下
[00:39:56.520 --> 00:39:58.520]  撤銷這個紅屬
[00:39:58.520 --> 00:40:00.520]  但是提出來
[00:40:00.520 --> 00:40:04.520]  我覺得很羞恥
[00:40:04.520 --> 00:40:06.520]  We are in America
[00:40:06.520 --> 00:40:08.520]  我在家裡開祈禱會
[00:40:08.520 --> 00:40:12.520]  政府要關門
[00:40:12.520 --> 00:40:13.520]  我為人祈禱
[00:40:13.520 --> 00:40:14.520]  要罰款
[00:40:14.520 --> 00:40:17.520]  有沒有搞錯
[00:40:17.520 --> 00:40:21.520]  就算現在沒有再追究也好
[00:40:21.520 --> 00:40:26.520]  但是這些事竟然都會發生在美國
[00:40:26.520 --> 00:40:27.520]  聽著沒多朋友
[00:40:27.520 --> 00:40:28.520]  所以告訴你
[00:40:28.520 --> 00:40:35.520]  美國已經不是建基在基督教信仰上的國家
[00:40:35.520 --> 00:40:36.520]  現在在美國來說
[00:40:36.520 --> 00:40:40.520]  宗教信仰是百花爭鳴的
[00:40:40.520 --> 00:40:44.520]  發展最快的宗教信仰不是基督教
[00:40:44.520 --> 00:40:46.520]  你知道是誰嗎
[00:40:46.520 --> 00:40:52.520]  是穆斯林
[00:40:52.520 --> 00:40:54.520]  不單如此
[00:40:54.520 --> 00:40:57.520]  基督教和基督徒
[00:40:57.520 --> 00:41:04.520]  很多時候更加成為針對的對象
[00:41:04.520 --> 00:41:06.520]  時間關係不能說太多
[00:41:06.520 --> 00:41:09.520]  不過我希望觸發大家一些思想
[00:41:09.520 --> 00:41:14.520]  美國2012是我這次的講道系列
[00:41:14.520 --> 00:41:21.520]  美國2012是一個危機的時代
[00:41:21.520 --> 00:41:22.520]  治國的理念
[00:41:22.520 --> 00:41:27.520]  治國的基礎被動搖
[00:41:27.520 --> 00:41:33.520]  信仰自由被粉碎
[00:41:33.520 --> 00:41:39.520]  全國上下濫用民主自由
[00:41:39.520 --> 00:41:44.520]  但是我們今天就身在這樣的國家裡
[00:41:44.520 --> 00:41:47.520]  我們可以做些什麼
[00:41:47.520 --> 00:41:53.520]  特別是我們基督徒
[00:41:53.520 --> 00:41:55.520]  我相信第一件事
[00:41:55.520 --> 00:41:56.520]  我們每個人都可以做
[00:41:56.520 --> 00:42:01.520]  不過我不希望你們以正常的方式去做
[00:42:01.520 --> 00:42:04.520]  如果你相信祈禱
[00:42:04.520 --> 00:42:07.520]  你去為美國祈禱
[00:42:07.520 --> 00:42:08.520]  我們有幾天會為美國祈禱呢
[00:42:08.520 --> 00:42:12.520]  除了7月4日我們也會提一下
[00:42:12.520 --> 00:42:14.520]  有幾天我們會為美國
[00:42:14.520 --> 00:42:18.520]  能夠回歸到神的身邊來祈禱
[00:42:18.520 --> 00:42:20.520]  Pray for America
[00:42:20.520 --> 00:42:22.520]  黃永信牧師幾年前
[00:42:22.520 --> 00:42:28.520]  開始了一個美國回歸真神祈禱運動
[00:42:28.520 --> 00:42:29.520]  當時太忙了
[00:42:29.520 --> 00:42:31.520]  我沒怎麼理會
[00:42:31.520 --> 00:42:35.520]  我去當過一次的港員
[00:42:35.520 --> 00:42:37.520]  你參不參加反而不是最重要
[00:42:37.520 --> 00:42:40.520]  但我覺得他提出一件事
[00:42:40.520 --> 00:42:43.520]  起碼我們能夠為美國
[00:42:43.520 --> 00:42:47.520]  能夠回到神的身邊去祈禱
[00:42:47.520 --> 00:42:48.520]  第二件事呢
[00:42:48.520 --> 00:42:50.520]  如果你是美國公民
[00:42:50.520 --> 00:42:52.520]  我覺得我們要學習
[00:42:52.520 --> 00:42:55.520]  做一個美國公民應該做的事
[00:42:55.520 --> 00:42:57.520]  如果你看看美國開國的時候
[00:42:57.520 --> 00:43:00.520]  公民那種期待
[00:43:00.520 --> 00:43:02.520]  我們要向我們的國民負責
[00:43:02.520 --> 00:43:04.520]  我們要向我們的政府負責
[00:43:04.520 --> 00:43:06.520]  我們更加要向神負責
[00:43:06.520 --> 00:43:09.520]  學習了一個愛國的基督徒
[00:43:09.520 --> 00:43:10.520]  美國才成為美國
[00:43:10.520 --> 00:43:13.520]  就是一群愛國的基督徒
[00:43:13.520 --> 00:43:17.520]  起來去反對當時
[00:43:17.520 --> 00:43:21.520]  達不列顛應該是英國
[00:43:21.520 --> 00:43:23.520]  那個獨裁的統治
[00:43:23.520 --> 00:43:26.520]  建立了一個這麼強盛的國家
[00:43:26.520 --> 00:43:28.520]  如果我們要建立一個
[00:43:28.520 --> 00:43:30.520]  這樣的情況的國家的話
[00:43:30.520 --> 00:43:32.520]  除非我們所有人
[00:43:32.520 --> 00:43:35.520]  都學了一個好的國民
[00:43:35.520 --> 00:43:36.520]  但最重要的是
[00:43:36.520 --> 00:43:37.520]  我相信一件事
[00:43:37.520 --> 00:43:39.520]  我想說的是什麼
[00:43:39.520 --> 00:43:40.520]  牧師你只是講理論
[00:43:40.520 --> 00:43:41.520]  祈禱一下
[00:43:41.520 --> 00:43:42.520]  我會祈的
[00:43:42.520 --> 00:43:43.520]  信不信聽祈禱
[00:43:43.520 --> 00:43:44.520]  都信的
[00:43:44.520 --> 00:43:46.520]  不過不知道什麼時候
[00:43:46.520 --> 00:43:47.520]  我做好國民
[00:43:47.520 --> 00:43:48.520]  我都做
[00:43:48.520 --> 00:43:49.520]  我做不行的
[00:43:49.520 --> 00:43:54.520]  那麼多人都不做
[00:43:54.520 --> 00:43:57.520]  有一件事你可以做
[00:43:57.520 --> 00:43:59.520]  努力去祈福人
[00:43:59.520 --> 00:44:01.520]  只要人的心改變
[00:44:01.520 --> 00:44:02.520]  我們的社會才會改變
[00:44:02.520 --> 00:44:05.520]  我們的國家才會改變
[00:44:05.520 --> 00:44:07.520]  在現在很多限制下
[00:44:07.520 --> 00:44:09.520]  我們做能夠做的事
[00:44:09.520 --> 00:44:12.520]  但始終除非一群人
[00:44:12.520 --> 00:44:13.520]  能夠回到神的身邊
[00:44:13.520 --> 00:44:14.520]  所有人都成為基督徒
[00:44:14.520 --> 00:44:16.520]  這個國家就可以重新
[00:44:16.520 --> 00:44:18.520]  用基督教的原則
[00:44:18.520 --> 00:44:20.520]  信仰的基礎
[00:44:20.520 --> 00:44:24.520]  去治理這個國家
[00:44:24.520 --> 00:44:25.520]  在我們可以做的時候
[00:44:25.520 --> 00:44:27.520]  盡量去爭取
[00:44:27.520 --> 00:44:28.520]  否則耶穌將來回來
[00:44:28.520 --> 00:44:30.520]  都會這樣做
[00:44:30.520 --> 00:44:31.520]  但我們應該這樣做
[00:44:31.520 --> 00:44:33.520]  如果你是有資格做選民
[00:44:33.520 --> 00:44:36.520]  還沒有登記
[00:44:36.520 --> 00:44:37.520]  你還有兩天時間
[00:44:37.520 --> 00:44:38.520]  今天和明天
[00:44:38.520 --> 00:44:40.520]  明天是最後一天
[00:44:40.520 --> 00:44:42.520]  你有資格做投票選民
[00:44:42.520 --> 00:44:43.520]  還沒有登記
[00:44:43.520 --> 00:44:44.520]  上網很快的
[00:44:44.520 --> 00:44:47.520]  兩分鐘就搞定了
[00:44:47.520 --> 00:44:54.520]  明天截止登記做選民
[00:44:54.520 --> 00:44:58.520]  你應該投他一票
[00:44:58.520 --> 00:44:59.520]  讀一次聖經
[00:44:59.520 --> 00:45:01.520]  我們結束今天的敬拜
[00:45:01.520 --> 00:45:03.520]  一起讀吧
[00:45:03.520 --> 00:45:06.520]  歷代之下第七章十二到十四節
[00:45:06.520 --> 00:45:07.520]  我們一起讀
[00:45:07.520 --> 00:45:12.520]  歷代之下第七章十二到十四節
[00:45:12.520 --> 00:45:14.520]  一起讀
[00:45:14.520 --> 00:45:17.520]  上主在夜間向他顯現
[00:45:17.520 --> 00:45:18.520]  對他說
[00:45:18.520 --> 00:45:21.520]  我已經聽見你的討告
[00:45:21.520 --> 00:45:22.520]  我選擇這聖殿
[00:45:22.520 --> 00:45:25.520]  作為獻祭給我的地方
[00:45:25.520 --> 00:45:26.520]  當我不降雨
[00:45:26.520 --> 00:45:29.520]  或使蝗蟲吃盡農作物
[00:45:29.520 --> 00:45:32.520]  或降瘟疫在我子民身上
[00:45:32.520 --> 00:45:35.520]  只要他們向我討告
[00:45:35.520 --> 00:45:37.520]  並且謙卑悔改
[00:45:37.520 --> 00:45:40.520]  離棄他們所做的壞事
[00:45:40.520 --> 00:45:43.520]  我就會從天上隨聽他們
[00:45:43.520 --> 00:45:45.520]  赦免他們的罪
[00:45:45.520 --> 00:45:49.520]  重新使他們的土地繁榮起來
[00:45:49.520 --> 00:45:51.520]  我們一起祈禱
[00:45:51.520 --> 00:45:53.520]  天父上帝祈求您憐憫我們
[00:45:53.520 --> 00:45:55.520]  這個禮給我們的應許
[00:45:55.520 --> 00:45:58.520]  只要我們在您面前予以認罪悔改
[00:45:58.520 --> 00:46:00.520]  您會再一次憐憫
[00:46:00.520 --> 00:46:04.520]  您會再一次從天上隨聽我們的討告
[00:46:04.520 --> 00:46:07.520]  並且依治我們這個國家
[00:46:07.520 --> 00:46:10.520]  依治我們所生活的這個地方
[00:46:10.520 --> 00:46:13.520]  天父上帝祈求您的恩典與我們同在
[00:46:13.520 --> 00:46:15.520]  特別是我們已經認識您
[00:46:15.520 --> 00:46:17.520]  明白聖經真理
[00:46:17.520 --> 00:46:19.520]  幫助我們更加積極
[00:46:19.520 --> 00:46:21.520]  利用每一個機會
[00:46:21.520 --> 00:46:25.520]  將人心帶到您自己的面前
[00:46:25.520 --> 00:46:27.520]  只有他們認識基督耶穌的愛
[00:46:27.520 --> 00:46:29.520]  接受您的恩典
[00:46:29.520 --> 00:46:31.520]  明白聖經是神的說話
[00:46:31.520 --> 00:46:33.520]  天父我們才能夠建立一個
[00:46:33.520 --> 00:46:34.520]  討您喜悅
[00:46:34.520 --> 00:46:36.520]  蒙您祝福的國家
[00:46:36.520 --> 00:46:38.520]  祈求您就憐憫
[00:46:38.520 --> 00:46:40.520]  賜給我們勇氣
[00:46:40.520 --> 00:46:42.520]  賜給我們有恩典
[00:46:42.520 --> 00:46:45.520]  不要只是看我們自己的問題和怨言
[00:46:45.520 --> 00:46:46.520]  幫助我們
[00:46:46.520 --> 00:46:47.520]  為著這個社會
[00:46:47.520 --> 00:46:48.520]  這個國家
[00:46:48.520 --> 00:46:52.520]  都能夠盡我們所盡的一分的滅力
[00:46:52.520 --> 00:46:53.520]  聽我們的祈禱
[00:46:53.520 --> 00:46:55.520]  奉耶穌基督的聖名
[00:46:55.520 --> 00:46:56.520]  阿彌陀佛
