
[00:00:00.000 --> 00:00:06.000]  今天要分享的經文是在《馬拉基書》第三章十三至四章六節
[00:38:13.320 --> 00:38:14.600]  西乃山
[00:38:14.600 --> 00:38:15.360]  我在想
[00:38:15.360 --> 00:38:18.400]  為什麼他會用何列山而不用西乃山
[00:38:18.400 --> 00:38:21.200]  兩座山在舊約是可以互換的
[00:38:21.200 --> 00:38:24.280]  但西乃山出現的次數比何列山多
[00:38:24.280 --> 00:38:25.440]  所以我就會問
[00:38:25.440 --> 00:38:27.920]  為什麼馬拉基
[00:38:27.920 --> 00:38:32.920]  或者在這本書記載會特別提及何列山
[00:38:32.920 --> 00:38:36.960]  何列山這個名字有沒有特別的意思
[00:38:36.960 --> 00:38:39.680]  我就找了一些希伯來文的字典
[00:38:39.680 --> 00:38:41.120]  他就找回給我聽
[00:38:41.120 --> 00:38:44.480]  原來何列山的意思是
[00:38:44.480 --> 00:38:53.720]  乾、爛地、沒生命、廢墟、荒涼
[00:38:53.720 --> 00:38:55.320]  我想很有意思的就是
[00:38:55.320 --> 00:38:58.280]  上帝說在一個荒涼的地方
[00:38:58.280 --> 00:39:00.320]  荒涼的時代
[00:39:00.320 --> 00:39:04.360]  在一個沒有人有盼望的時代
[00:39:04.360 --> 00:39:08.880]  我仍然願意跟你再納若
[00:39:08.880 --> 00:39:11.240]  一千年前我答應你的事
[00:39:11.240 --> 00:39:15.000]  我今天仍然願意納若
[00:39:15.000 --> 00:39:17.200]  我仍然願意結帳
[00:39:17.200 --> 00:39:20.800]  我仍然願意做你回來
[00:39:20.800 --> 00:39:24.880]  你願不願意呢?
[00:39:24.880 --> 00:39:29.360]  最後有另一個的
[00:39:29.360 --> 00:39:33.880]  第二個的總結
[00:39:33.880 --> 00:39:38.080]  這段經文在第四章第五第六節
[00:39:38.080 --> 00:39:49.800]  它說:大而可畏的日子未到之先
[00:39:49.800 --> 00:39:52.200]  說的是末日
[00:39:52.200 --> 00:39:55.400]  The great and fearful day
[00:39:55.400 --> 00:39:57.120]  不是很厲害的那一天
[00:39:57.120 --> 00:39:58.800]  是很恐怖的那一天
[00:39:58.800 --> 00:40:01.320]  它說在很恐怖的那一天
[00:40:01.320 --> 00:40:02.600]  未來到的時候
[00:40:02.600 --> 00:40:06.280]  我要差遣以利亞先知到你那裡
[00:40:06.280 --> 00:40:10.040]  他要使父親的心轉向兒女
[00:40:10.040 --> 00:40:13.160]  兒女的心轉向父親
[00:40:13.160 --> 00:40:14.560]  最後那句是
[00:40:14.560 --> 00:40:19.360]  免得我來就坐這地
[00:40:19.360 --> 00:40:25.160]  很多人說舊約是停在這句金句裡
[00:40:25.160 --> 00:40:30.880]  有很多人說舊約是停在詛咒裡
[00:40:30.880 --> 00:40:34.520]  但讓我們看清楚剛才那段經文
[00:40:34.520 --> 00:40:37.160]  它說以利亞先知來
[00:40:37.160 --> 00:40:39.480]  是要做一個忠報
[00:40:39.480 --> 00:40:43.360]  他要向父親即萬鈞的耶和華
[00:40:43.360 --> 00:40:44.800]  和他的兒女
[00:40:44.800 --> 00:40:48.320]  即我們這一班屬神的人
[00:40:48.320 --> 00:40:53.200]  他要將我們的關係扭轉
[00:40:53.200 --> 00:41:00.160]  與其我說馬拉基書是停在咒座
[00:41:00.160 --> 00:41:06.320]  或者整個舊約完結在一個咒座裡
[00:41:06.320 --> 00:41:10.320]  我不如說馬拉基書和舊約
[00:41:10.320 --> 00:41:16.000]  是停在一個迴轉的詛咒裡
