
[00:00:00.000 --> 00:00:01.000]  戴燕姐妹 早晨
[00:40:50.000 --> 00:40:52.000]  祢會給我們有恩典
[00:40:52.500 --> 00:40:55.000]  來作我們需要的改變
[00:40:55.000 --> 00:40:57.000]  生命的調整
[00:40:57.000 --> 00:40:59.000]  以致我們真正能夠
[00:40:59.000 --> 00:41:03.000]  活出祢希望你子民過的那種生活樣式
[00:41:03.000 --> 00:41:06.000]  讓我們的生命更加與你親近
[00:41:06.000 --> 00:41:08.000]  更加像你
[00:41:08.000 --> 00:41:10.000]  多謝主聽我們的禱告
[00:41:10.000 --> 00:41:12.000]  奉耶穌基督的名求
[00:41:12.000 --> 00:41:13.000]  Amen
