
[00:00:00.000 --> 00:00:02.000]  頂尖會主內平安
[00:40:56.000 --> 00:40:59.000]  我們也看到提摩太太的信心
[00:40:59.000 --> 00:41:02.000]  是從外祖母和祖母母親
[00:41:02.000 --> 00:41:05.000]  對她有美好的影響而形成
[00:41:05.000 --> 00:41:07.000]  可以看到一個基督徒
[00:41:07.000 --> 00:41:10.000]  在神的面前的屬靈光景
[00:41:10.000 --> 00:41:13.000]  實在是可以影響我們的後代
[00:41:13.000 --> 00:41:16.000]  所以我們當靠著主的恩典
[00:41:16.000 --> 00:41:19.000]  好好過我們基督徒的生活
[00:41:19.000 --> 00:41:21.000]  不單止我們自己蒙恩
[00:41:21.000 --> 00:41:25.000]  而且能夠因此祝福我們的後代
