
[00:00:00.000 --> 00:00:02.800]  在網上有一個這樣的報導
[00:32:57.000 --> 00:33:04.800]  這一晚 Sam為他爸爸收拾衣物放在衣櫃
[00:33:04.800 --> 00:33:08.320]  無意中在衣櫃裡發現他爸爸的一本日記
[00:33:08.320 --> 00:33:10.720]  隨意這樣揭開
[00:33:10.720 --> 00:33:15.800]  突然間他的眼神注視在幾行字裡
[00:33:15.800 --> 00:33:19.280]  這幾行字爸爸這樣寫
[00:33:19.280 --> 00:33:22.840]  「Sam今天是三歲生日」
[00:33:22.840 --> 00:33:24.920]  「我特意帶他去公園玩」
[00:33:24.920 --> 00:33:26.760]  公園有很多白鴿
[00:33:26.760 --> 00:33:29.400]  Sam這個年紀對什麼都有興趣
[00:33:29.400 --> 00:33:30.800]  他不斷地問
[00:33:30.800 --> 00:33:32.960]  「這些是什麼來的?」
[00:33:32.960 --> 00:33:35.040]  白鴿
[00:33:35.040 --> 00:33:36.160]  我計算過了
[00:33:36.160 --> 00:33:37.760]  他一共問了十三次
[00:33:37.760 --> 00:33:39.280]  「這些是什麼來的?」
[00:33:39.280 --> 00:33:42.040]  我一樣十三次地回答他
[00:33:42.040 --> 00:33:43.720]  「白鴿」
[00:33:43.720 --> 00:33:44.680]  他不斷地問
[00:33:44.680 --> 00:33:46.600]  我一點也不覺得煩
[00:33:46.600 --> 00:33:50.720]  因為他是我的心肝寶貝
[00:33:50.720 --> 00:33:55.280]  我永遠地愛他
[00:33:55.280 --> 00:33:57.840]  Sam看完之後淚流滿臉
[00:33:57.840 --> 00:34:00.480]  立即走出去客廳那裡抱著他的爸爸
[00:34:00.480 --> 00:34:02.800]  很久很久都不放
[00:34:02.800 --> 00:34:07.560]  「我們愛因為神先愛我們」
[00:34:07.560 --> 00:34:10.520]  「神知道我們的本質」
[00:34:10.520 --> 00:34:12.400]  「人的本質是因為我們有罪」
[00:34:12.400 --> 00:34:16.280]  「我們很難完全地愛神」
[00:34:16.280 --> 00:34:19.200]  「我們也可能不懂怎樣愛神」
[00:34:19.200 --> 00:34:23.400]  「所以神賜下聖靈幫助我們」
[00:34:23.400 --> 00:34:26.320]  我剛才的見證分享
[00:34:26.320 --> 00:34:29.320]  就是這個聖靈的工作
[00:34:29.320 --> 00:34:31.760]  我很相信這段聖經是形容
[00:34:31.760 --> 00:34:33.760]  神的靈如何幫助我們
[00:34:33.760 --> 00:34:35.200]  去經歷神的愛
[00:34:35.200 --> 00:34:37.880]  也給我們有能力去愛神
[00:34:37.880 --> 00:34:38.520]  我們一起讀吧
[00:34:38.520 --> 00:34:41.600]  二福所書三章十六至十九節
[00:34:41.600 --> 00:34:42.080]  我們一起讀
[00:34:42.080 --> 00:34:43.360]  一二三
[00:34:43.360 --> 00:34:47.320]  「求他按著他豐盛的榮耀」
[00:34:47.320 --> 00:34:49.040]  「藉著他的靈」
[00:34:49.040 --> 00:34:53.240]  「叫你們心裡的力量光強起來」
[00:34:53.240 --> 00:34:55.760]  「使基督因你們的信」
[00:34:55.760 --> 00:34:57.920]  「駐在你們心裡」
[00:34:57.920 --> 00:35:00.960]  「叫你們的愛有根有基」
[00:35:00.960 --> 00:35:04.440]  「能以和眾聖徒一同明白」
[00:35:04.440 --> 00:35:08.320]  「基督的愛是何等長闊高深」
[00:35:08.320 --> 00:35:13.720]  「並知道這愛是過於人所能測度的」
[00:35:13.720 --> 00:35:16.720]  「便叫神的一切所充滿的」
[00:35:16.720 --> 00:35:18.920]  「充滿了你們」
[00:35:18.920 --> 00:35:23.240]  好,相信我剛才的神更新的經歷
[00:35:23.240 --> 00:35:25.360]  在這段聖經可以解釋到
[00:35:25.360 --> 00:35:26.880]  所以我盼望每一位頂子們
[00:35:26.880 --> 00:35:29.320]  都可以經歷聖靈的充滿
[00:35:29.320 --> 00:35:31.960]  我們每一位可以因著神的能力
[00:35:31.960 --> 00:35:34.400]  幫助我們學習如何愛神
