
[00:00:00.000 --> 00:00:04.160]  今天我們來到一個新的港島系列
[00:31:15.160 --> 00:31:17.160]  叫Church Planters
[00:31:17.160 --> 00:31:19.160]  當中有很多分享
[00:31:19.160 --> 00:31:21.160]  近來我前幾天收到
[00:31:21.160 --> 00:31:23.160]  其中一個人在Facebook
[00:31:23.160 --> 00:31:25.160]  發給我的一個朋友的見證
[00:31:25.160 --> 00:31:27.160]  我想用這個見證
[00:31:27.160 --> 00:31:29.160]  作為我們今天的結束
[00:31:29.160 --> 00:31:31.160]  作為大家的提醒
[00:31:31.160 --> 00:31:33.160]  他說他有一個朋友
[00:31:33.160 --> 00:31:35.160]  是一個新加坡的醫生
[00:31:35.160 --> 00:31:37.160]  他在上個月
[00:31:37.160 --> 00:31:39.160]  10月18號
[00:31:39.160 --> 00:31:41.160]  剛剛去世
[00:31:41.160 --> 00:31:43.160]  他這個朋友年輕的時候
[00:31:43.160 --> 00:31:45.160]  20歲的時候曾經信過主
[00:31:45.160 --> 00:31:47.160]  之後因為進了醫學院很忙
[00:31:47.160 --> 00:31:49.160]  沒有再去教會
[00:31:49.160 --> 00:31:51.160]  後來就開始打拼他的事業
[00:31:51.160 --> 00:31:53.160]  他是一個眼科醫生
[00:31:53.160 --> 00:31:55.160]  他說眼科在新加坡
[00:31:55.160 --> 00:31:57.160]  是一個很崇高的職業
[00:31:57.160 --> 00:31:59.160]  也是一個很賺錢的
[00:31:59.160 --> 00:32:01.160]  但後來他畢業之後就沒有做眼科醫生
[00:32:01.160 --> 00:32:03.160]  因為他找到一項更加能夠賺錢的事業
[00:32:03.160 --> 00:32:05.160]  就是做美容
[00:32:05.160 --> 00:32:07.160]  於是他就說
[00:32:07.160 --> 00:32:09.160]  做美容的時候
[00:32:09.160 --> 00:32:11.160]  他說一開始就做得不錯
[00:32:11.160 --> 00:32:13.160]  自己開了診所
[00:32:13.160 --> 00:32:15.160]  一開始的生意
[00:32:15.160 --> 00:32:17.160]  就是預約的人就等一個星期
[00:32:17.160 --> 00:32:19.160]  後來變成三個星期
[00:32:19.160 --> 00:32:21.160]  後來變成一個月
[00:32:21.160 --> 00:32:23.160]  後來變成三個月
[00:32:23.160 --> 00:32:25.160]  一開始請了一個醫生
[00:32:25.160 --> 00:32:27.160]  後來請了兩個,三個,最後請了四個
[00:32:27.160 --> 00:32:29.160]  一開始只是新加坡做得很出色
[00:32:29.160 --> 00:32:31.160]  但後來發覺
[00:32:31.160 --> 00:32:33.160]  印度尼西亞有很多的富婆
[00:32:33.160 --> 00:32:37.160]  他們的美容是很肯花錢的
[00:32:37.160 --> 00:32:39.160]  於是他就把業務移到過去
[00:32:39.160 --> 00:32:41.160]  印度尼西亞都開了一間分店
[00:32:41.160 --> 00:32:43.160]  於是就非常之
[00:32:43.160 --> 00:32:45.160]  他說到了30歲之前
[00:32:45.160 --> 00:32:47.160]  他就已經可以
[00:32:47.160 --> 00:32:49.160]  參加一些很高級的汽車俱樂部
[00:32:49.160 --> 00:32:51.160]  開始去買法拉利的跑車
[00:32:51.160 --> 00:32:53.160]  住高級的別墅
[00:32:53.160 --> 00:32:55.160]  完全在高級人的那種檔次生活
[00:32:55.160 --> 00:32:57.160]  到了40歲的時候
[00:32:57.160 --> 00:32:59.160]  他就認為他一切的事業
[00:32:59.160 --> 00:33:01.160]  都已經達到巔峰
[00:33:01.160 --> 00:33:03.160]  一切都在他掌握當中
[00:33:03.160 --> 00:33:05.160]  但是到了40歲有一天
[00:33:05.160 --> 00:33:07.160]  他在運動的時候發覺他有背痛
[00:33:07.160 --> 00:33:09.160]  於是他就去檢查
[00:33:09.160 --> 00:33:11.160]  他一開始以為可能是運動拉傷
[00:33:11.160 --> 00:33:13.160]  檢查之後因為他是做醫生
[00:33:13.160 --> 00:33:15.160]  他很多同學都是做醫生
[00:33:15.160 --> 00:33:17.160]  他的同學就幫他做了一個MRI的檢查
[00:33:17.160 --> 00:33:19.160]  之後就告訴他
[00:33:19.160 --> 00:33:21.160]  他得了癌症
[00:33:21.160 --> 00:33:23.160]  而且是第四期的末期
[00:33:23.160 --> 00:33:25.160]  他說癌症細胞已經蔓延到
[00:33:25.160 --> 00:33:27.160]  大腦脊椎和肝臟
[00:33:27.160 --> 00:33:29.160]  和腎上腺
[00:33:29.160 --> 00:33:31.160]  他說在那段時間
[00:33:31.160 --> 00:33:33.160]  他突然間了解到現在
[00:33:33.160 --> 00:33:35.160]  他以為一切都掌握之中
[00:33:35.160 --> 00:33:37.160]  原來不是
[00:33:37.160 --> 00:33:39.160]  於是他開始重新思考
[00:33:39.160 --> 00:33:41.160]  人生應該怎樣過
[00:33:41.160 --> 00:33:43.160]  他跟我說即使化療
[00:33:43.160 --> 00:33:45.160]  你最多只有三到四個月的命
[00:33:45.160 --> 00:33:47.160]  那一天他在
[00:33:47.160 --> 00:33:49.160]  發了一個夢
[00:33:49.160 --> 00:33:51.160]  在夢中上帝向他顯現
[00:33:51.160 --> 00:33:53.160]  給了他一段經文
[00:33:53.160 --> 00:33:55.160]  連章節都告訴他
[00:33:55.160 --> 00:33:57.160]  希伯來書十二章七到八節
[00:33:57.160 --> 00:33:59.160]  他起身的時候就讀
[00:33:59.160 --> 00:34:01.160]  他就讀到
[00:34:01.160 --> 00:34:03.160]  你們所忍受的是神管教你們
[00:34:03.160 --> 00:34:05.160]  待你們如同兒子
[00:34:05.160 --> 00:34:07.160]  豈有親生兒子
[00:34:07.160 --> 00:34:09.160]  不被父親管教呢
[00:34:09.160 --> 00:34:11.160]  管教原是眾子
[00:34:11.160 --> 00:34:13.160]  所一起受的
[00:34:13.160 --> 00:34:15.160]  你們若不受管教就是私生子
[00:34:15.160 --> 00:34:17.160]  他讀到這次經文
[00:34:17.160 --> 00:34:19.160]  覺得很感恩
[00:34:19.160 --> 00:34:21.160]  因為他離開神二十年
[00:34:21.160 --> 00:34:23.160]  但是神仍然當他是親生兒子
[00:34:23.160 --> 00:34:25.160]  沒有撇離他
[00:34:25.160 --> 00:34:27.160]  藉著這個癌症重新讓他回到神身邊
[00:34:27.160 --> 00:34:29.160]  後來他
[00:34:29.160 --> 00:34:31.160]  臨死前寫了一封信
[00:34:31.160 --> 00:34:33.160]  給他的醫生
[00:34:33.160 --> 00:34:35.160]  年輕的醫生的後輩
[00:34:35.160 --> 00:34:37.160]  這封信裡面他說
[00:34:37.160 --> 00:34:39.160]  不要讓社會告訴你如何去生活
[00:34:39.160 --> 00:34:41.160]  不要讓媒體告訴你
[00:34:41.160 --> 00:34:43.160]  應該做什麼
[00:34:43.160 --> 00:34:45.160]  他說原來一個人
[00:34:45.160 --> 00:34:47.160]  最開心的事情
[00:34:47.160 --> 00:34:49.160]  就是能夠認識神
[00:34:49.160 --> 00:34:51.160]  認識神不是說了解神的事情
[00:34:51.160 --> 00:34:53.160]  而是自己去讀聖經
[00:34:53.160 --> 00:34:55.160]  親自經歷這位神
[00:34:55.160 --> 00:34:57.160]  他說這就是人生最有意義的事情
[00:34:57.160 --> 00:34:59.160]  第二樣有意義的事情
[00:34:59.160 --> 00:35:01.160]  就是人生不要為自己的財富而活
[00:35:01.160 --> 00:35:03.160]  應該懂得關心
[00:35:03.160 --> 00:35:05.160]  去愛身邊的人
[00:35:05.160 --> 00:35:07.160]  這是唯一有意義的生活
[00:35:07.160 --> 00:35:09.160]  所以他留下了一封信給醫生
[00:35:11.160 --> 00:35:13.160]  我們知道我們一生其實很短
[00:35:13.160 --> 00:35:15.160]  神其實賜給我們很豐盛的生活
[00:35:15.160 --> 00:35:17.160]  在美國
[00:35:17.160 --> 00:35:19.160]  但這些豐盛的生活
[00:35:19.160 --> 00:35:21.160]  是否我們懂得去用
[00:35:21.160 --> 00:35:23.160]  去利用它
[00:35:23.160 --> 00:35:25.160]  還是讓這些富餘毀壞我們一生呢
[00:35:25.160 --> 00:35:27.160]  這是我們的選擇
[00:35:27.160 --> 00:35:29.160]  神賜給我們我們有自由去運用
[00:35:29.160 --> 00:35:31.160]  我希望我們懂得去用
[00:35:31.160 --> 00:35:33.160]  很感恩的心
[00:35:33.160 --> 00:35:35.160]  很有智慧的去用這些財富
[00:35:35.160 --> 00:35:37.160]  讓這些財富幫助我們
[00:35:37.160 --> 00:35:39.160]  成為別人的祝福
[00:35:39.160 --> 00:35:41.160]  讓我們的國更加得到拓展
[00:35:41.160 --> 00:35:43.160]  而不是只為了我們自己的享受
[00:35:43.160 --> 00:35:45.160]  去浪費這些財富
[00:35:45.160 --> 00:35:47.160]  因為只是浪費
[00:35:47.160 --> 00:35:49.160]  我們一生過得很不開心
[00:35:49.160 --> 00:35:51.160]  但如果懂得感恩
[00:35:51.160 --> 00:35:53.160]  懂得多花這些財富
[00:35:53.160 --> 00:35:55.160]  去關心身邊有需要的人
[00:35:55.160 --> 00:35:57.160]  是很不一樣的
[00:35:57.160 --> 00:35:59.160]  我們一起來勉勵
[00:35:59.160 --> 00:36:01.160]  在這個感恩的季節
[00:36:01.160 --> 00:36:03.160]  希望大家開始學會去感恩
[00:36:03.160 --> 00:36:05.160]  用感恩的心無論是什麼環境
[00:36:05.160 --> 00:36:07.160]  用感恩的心你的生活是很不一樣
[00:36:07.160 --> 00:36:09.160]  我們一起祈禱
[00:36:09.160 --> 00:36:11.160]  最後就天上阿父
[00:36:11.160 --> 00:36:13.160]  我們感謝你
[00:36:13.160 --> 00:36:15.160]  因為你賜給我們實在實在太豐富
[00:36:15.160 --> 00:36:17.160]  因為知道我們世界各地
[00:36:17.160 --> 00:36:19.160]  很多的人都活在很貧窮的當中
[00:36:19.160 --> 00:36:21.160]  他們很缺乏
[00:36:21.160 --> 00:36:23.160]  最後你賜給我們這麼多的恩典
[00:36:23.160 --> 00:36:25.160]  最後幫助我們
[00:36:25.160 --> 00:36:27.160]  不要認為理所當然
[00:36:27.160 --> 00:36:29.160]  讓我們來到你面前
[00:36:29.160 --> 00:36:31.160]  懂得去為每一樣東西感恩
[00:36:31.160 --> 00:36:33.160]  懷著感恩的心我們有智慧去善用
[00:36:33.160 --> 00:36:35.160]  你所賜給我們的錢財
[00:36:35.160 --> 00:36:37.160]  讓我們用得非常忠心
[00:36:37.160 --> 00:36:39.160]  讓我們懂得怎樣用
[00:36:39.160 --> 00:36:41.160]  最後幫助我們
[00:36:41.160 --> 00:36:43.160]  讓我們的人生無論是用錢用時間
[00:36:43.160 --> 00:36:45.160]  我們都有智慧
[00:36:45.160 --> 00:36:47.160]  讓我們用得有意義
[00:36:47.160 --> 00:36:49.160]  求主你幫助我們無論是什麼環境
[00:36:49.160 --> 00:36:51.160]  我們都學會感恩的功課
[00:36:51.160 --> 00:36:53.160]  讓我們靠著耶穌基督
[00:36:53.160 --> 00:36:55.160]  我們任何的狀況
[00:36:55.160 --> 00:36:57.160]  我們都能夠活出喜樂
[00:36:57.160 --> 00:36:59.160]  活出滿足
[00:36:59.160 --> 00:37:01.160]  我們這樣的祈禱奉祖耶穌基督命救
