
[00:00:00.000 --> 00:00:03.400]  (主持人) 各位兄弟姐妹平安,我們今天再看詩篇,
[00:27:13.200 --> 00:27:16.200]  還有開會的時候,
[00:27:16.200 --> 00:27:18.200]  明明好像不是插你,
[00:27:18.200 --> 00:27:20.200]  但其實是在插你,
[00:27:20.200 --> 00:27:22.200]  有些好事不告訴你,
[00:27:22.200 --> 00:27:24.200]  但我越來越感受到神,
[00:27:24.200 --> 00:27:26.200]  神上上席的話語提醒,
[00:27:26.200 --> 00:27:27.200]  催逼我,
[00:27:27.200 --> 00:27:29.200]  你什麼人來的?
[00:27:29.200 --> 00:27:31.200]  給我最大的提醒有一次,
[00:27:31.200 --> 00:27:33.200]  有一次提醒我,
[00:27:33.200 --> 00:27:35.200]  有一次我見到我的馬仔,
[00:27:35.200 --> 00:27:38.200]  跟別人的老闆聊天,
[00:27:38.200 --> 00:27:40.200]  我心裡覺得很不妥,
[00:27:40.200 --> 00:27:42.200]  跟他說什麼?
[00:27:42.200 --> 00:27:44.200]  有什麼不好聊的?
[00:27:44.200 --> 00:27:48.200]  我覺得自己很聰明,
[00:27:48.200 --> 00:27:50.200]  以後的好事不要告訴太多人,
[00:27:50.200 --> 00:27:52.200]  因為其實我們的客人,
[00:27:52.200 --> 00:27:54.200]  雖然不同團隊,
[00:27:54.200 --> 00:27:58.200]  我心裡覺得不好,
[00:27:58.200 --> 00:28:00.200]  我的好事為何要讓別人知道?
[00:28:00.200 --> 00:28:02.200]  你有些客人不要讓別人知道,
[00:28:02.200 --> 00:28:04.200]  你有這些客人,
[00:28:04.200 --> 00:28:06.200]  但其實根本沒有影響,
[00:28:06.200 --> 00:28:08.200]  那天我認罪悔改,
[00:28:08.200 --> 00:28:10.200]  對我的生命也有很大的改變,
[00:28:10.200 --> 00:28:12.200]  因為我究竟所做的事,
[00:28:12.200 --> 00:28:14.200]  是否蒙神越納呢?
[00:28:14.200 --> 00:28:16.200]  那麼多仇敵,
[00:28:16.200 --> 00:28:18.200]  還有那一期剛好,
[00:28:18.200 --> 00:28:20.200]  有兩個旁邊的團隊主,
[00:28:20.200 --> 00:28:22.200]  其實都是基督徒,
[00:28:22.200 --> 00:28:24.200]  都是弟兄,
[00:28:24.200 --> 00:28:26.200]  為何會弄成這樣呢?
[00:28:26.200 --> 00:28:28.200]  我認罪悔改,
[00:28:28.200 --> 00:28:30.200]  讓我們心裡蒙神越納,
[00:28:30.200 --> 00:28:32.200]  祈禱悔改,
[00:28:32.200 --> 00:28:34.200]  我感謝神讓我發覺得早,
[00:28:34.200 --> 00:28:36.200]  現在有幾個還在做朋友,
[00:28:36.200 --> 00:28:40.200]  其實我給一些好東西給別人,
[00:28:40.200 --> 00:28:42.200]  我自己一點損失都沒有,
[00:28:42.200 --> 00:28:44.200]  神是大大賜福和恩待,
[00:28:44.200 --> 00:28:46.200]  願我們口中的言語,
[00:28:46.200 --> 00:28:48.200]  心裡的思念蒙神越納,
[00:28:48.200 --> 00:28:50.200]  講簡單一點,
[00:28:50.200 --> 00:28:52.200]  心底要好,
[00:28:52.200 --> 00:28:54.200]  因為神是良善的上帝,
[00:28:54.200 --> 00:28:56.200]  諸天術說神的榮耀,
[00:28:56.200 --> 00:28:58.200]  神令藉著兩種話語提醒我們,
[00:28:58.200 --> 00:29:00.200]  第一種,
[00:29:00.200 --> 00:29:02.200]  是沒有言語的言語,
[00:29:02.200 --> 00:29:04.200]  提醒我們,
[00:29:04.200 --> 00:29:06.200]  祂的供應,
[00:29:06.200 --> 00:29:08.200]  從來沒有欠缺,
[00:29:08.200 --> 00:29:10.200]  第二種話語,
[00:29:10.200 --> 00:29:12.200]  是聖經的話語,
[00:29:12.200 --> 00:29:14.200]  叫我們行事為人,
[00:29:14.200 --> 00:29:16.200]  可以蒙神越納,
[00:29:16.200 --> 00:29:18.200]  可以蒙神越納。
[00:29:46.200 --> 00:29:50.200]  這又是一光普照,
[00:29:50.200 --> 00:29:57.200]  諸天術說主的榮耀,
[00:29:57.200 --> 00:30:04.200]  窮創全宗神大能力,
[00:30:04.200 --> 00:30:10.200]  每日每夜發出詩句,
[00:30:10.200 --> 00:30:16.200]  讚美全能上帝,
[00:30:16.200 --> 00:30:23.200]  諸天術說主的榮耀,
[00:30:23.200 --> 00:30:29.200]  窮創全宗神大能力,
[00:30:29.200 --> 00:30:36.200]  每日每夜發出詩句,
[00:30:36.200 --> 00:30:42.200]  讚美全能上帝,
[00:30:42.200 --> 00:30:50.200]  讚美全能上帝。
