
[00:00:00.000 --> 00:00:02.920]  親愛的天父 求祢差派祢的聖靈
[00:32:25.920 --> 00:32:27.920]  這個詩歌當你預備好的時候
[00:32:27.920 --> 00:32:29.920]  就成為你向神的回應
[00:32:29.920 --> 00:32:31.920]  告訴神我願意
[00:32:31.920 --> 00:32:33.920]  未來這個星期
[00:32:33.920 --> 00:32:37.920]  開始原諒的行動
[00:32:45.920 --> 00:32:50.920]  親愛的弟兄姊妹我們一起祈禱
[00:32:50.920 --> 00:32:53.920]  愛我們的天父上帝
[00:32:53.920 --> 00:32:55.920]  對不起很多時候我們都軟弱
[00:32:55.920 --> 00:32:57.920]  我們自己都做得不好
[00:32:57.920 --> 00:32:59.920]  很多時候我們都傷害人
[00:32:59.920 --> 00:33:02.920]  或者我們都不原諒其他的人
[00:33:02.920 --> 00:33:05.920]  神求你幫助我們
[00:33:05.920 --> 00:33:07.920]  讓我們在生命當中經歷
[00:33:07.920 --> 00:33:11.920]  我們深深經歷到神的那份無私的大愛
[00:33:11.920 --> 00:33:12.920]  無條件的愛
[00:33:12.920 --> 00:33:16.920]  你怎樣愛我們為我們寫在十字架上面
[00:33:16.920 --> 00:33:19.920]  就是因為神的這份愛你的溫柔
[00:33:19.920 --> 00:33:20.920]  在我們心裏工作
[00:33:20.920 --> 00:33:23.920]  溶掉我們的苦澀
[00:33:23.920 --> 00:33:25.920]  讓我們今天能夠重新得力
[00:33:25.920 --> 00:33:27.920]  讓我們的眼不單單是看人
[00:33:27.920 --> 00:33:30.920]  那個人怎樣對不起我們
[00:33:30.920 --> 00:33:33.920]  不只是看到自己心裏的傷害
[00:33:33.920 --> 00:33:37.920]  而是我們看到十架的大愛
[00:33:37.920 --> 00:33:39.920]  主啊我們多謝你
[00:33:39.920 --> 00:33:42.920]  十架的愛令我們得著信心
[00:33:42.920 --> 00:33:44.920]  面對前面的挑戰
[00:33:44.920 --> 00:33:45.920]  感謝耶穌
[00:33:45.920 --> 00:33:48.920]  禱告奉耶穌基督的聖命求
[00:33:48.920 --> 00:33:49.920]  阿們
